feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
l3_T6W30,-0.142402747269967,0.11657455083863508,1.0,400,1.0
pe_T6W30,-0.10129211294550312,0.2023598268134355,1.0,400,1.0
atd_T6W30,-0.09411230432813728,0.8454905944793192,1.0,400,1.0
l2_T6W30,0.08445896730900745,0.22698431568042443,1.0,400,1.0
re_T6W30,-0.07915406568024054,0.16323225348782364,1.0,400,1.0
lsc_T6W30,-0.049589838508909724,0.13060687444791472,1.0,400,1.0
l1_T6W30,0.036174152986999504,0.09776285170061265,1.0,400,1.0
diameter_T6W30,-0.02456186804681681,0.22186212669990232,1.0,400,1.0
edges_T6W30,0.024334640658468,0.10836084643833739,1.0,400,1.0
nodes_T6W30,0.018564309782548468,0.3687473642657019,1.0,400,1.0
lcc_T6W30,0.015427069303066936,0.23692595654300477,1.0,400,1.0
asp_T6W30,0.01218380502793928,0.1573647559168639,1.0,400,1.0
density_T6W30,0.006051005604939318,0.5803879809364015,1.0,400,1.0
