target,window,set,metric,mean,std,ci_lower,ci_upper,t_critical,df,significant
MOT,T2W10,VALIDATION,R2,0.007175,0.034362,0.003798,0.010553,1.9659,399,True
MOT,T2W10,VALIDATION,RMSE,7.703234,0.345115,7.66931,7.737158,1.9659,399,True
MOT,T2W10,VALIDATION,MAE,6.551762,0.282179,6.524025,6.5795,1.9659,399,True
MOT,T2W10,VALIDATION,rho,0.108633,0.127589,0.096091,0.121174,1.9659,399,True
MOT,T2W10,TEST,R2,0.005915,0.054434,0.000564,0.011265,1.9659,399,True
MOT,T2W10,TEST,RMSE,7.633776,0.54524,7.580181,7.687371,1.9659,399,True
MOT,T2W10,TEST,MAE,6.52104,0.452458,6.476565,6.565515,1.9659,399,True
MOT,T2W10,TEST,rho,0.108179,0.198868,0.088631,0.127727,1.9659,399,True
COG,T2W10,VALIDATION,R2,-0.008857,0.036373,-0.012432,-0.005282,1.9659,399,True
COG,T2W10,VALIDATION,RMSE,2.26598,0.182151,2.248075,2.283884,1.9659,399,True
COG,T2W10,VALIDATION,MAE,1.769382,0.122609,1.75733,1.781434,1.9659,399,True
COG,T2W10,VALIDATION,rho,0.090138,0.119291,0.078412,0.101864,1.9659,399,True
COG,T2W10,TEST,R2,-0.012829,0.061935,-0.018917,-0.006741,1.9659,399,True
COG,T2W10,TEST,RMSE,2.215854,0.292698,2.187083,2.244625,1.9659,399,True
COG,T2W10,TEST,MAE,1.740666,0.192847,1.72171,1.759622,1.9659,399,True
COG,T2W10,TEST,rho,0.097995,0.196505,0.078679,0.11731,1.9659,399,True
MOT_V4,T2W10,VALIDATION,R2,-0.008499,0.040054,-0.012436,-0.004561,1.9659,399,True
MOT_V4,T2W10,VALIDATION,RMSE,3.493192,0.168006,3.476678,3.509706,1.9659,399,True
MOT_V4,T2W10,VALIDATION,MAE,2.886905,0.12544,2.874574,2.899235,1.9659,399,True
MOT_V4,T2W10,VALIDATION,rho,0.062839,0.13913,0.049163,0.076515,1.9659,399,True
MOT_V4,T2W10,TEST,R2,-0.011197,0.057782,-0.016876,-0.005517,1.9659,399,True
MOT_V4,T2W10,TEST,RMSE,3.459096,0.256483,3.433885,3.484307,1.9659,399,True
MOT_V4,T2W10,TEST,MAE,2.858502,0.184343,2.840382,2.876622,1.9659,399,True
MOT_V4,T2W10,TEST,rho,0.067825,0.203029,0.047868,0.087782,1.9659,399,True
COG_V1,T2W10,VALIDATION,R2,-0.007572,0.050656,-0.012551,-0.002592,1.9659,399,True
COG_V1,T2W10,VALIDATION,RMSE,1.34929,0.077282,1.341693,1.356886,1.9659,399,True
COG_V1,T2W10,VALIDATION,MAE,1.055878,0.05906,1.050073,1.061684,1.9659,399,True
COG_V1,T2W10,VALIDATION,rho,0.088147,0.123064,0.07605,0.100244,1.9659,399,True
COG_V1,T2W10,TEST,R2,-0.004781,0.063047,-0.010978,0.001417,1.9659,399,False
COG_V1,T2W10,TEST,RMSE,1.3564,0.113846,1.345209,1.36759,1.9659,399,True
COG_V1,T2W10,TEST,MAE,1.070451,0.089658,1.061638,1.079264,1.9659,399,True
COG_V1,T2W10,TEST,rho,0.094288,0.194893,0.07513,0.113445,1.9659,399,True
