number,value,datetime_start,datetime_complete,duration,params_dt_max_depth,params_dt_min_samples_leaf,params_dt_min_samples_split,params_elastic_alpha,params_elastic_l1_ratio,params_et_max_depth,params_et_max_features,params_et_min_samples_leaf,params_et_min_samples_split,params_et_n_estimators,params_knn_metric,params_knn_n_neighbors,params_knn_weights,params_quantile_alpha,params_regressor,params_rf_max_depth,params_rf_max_features,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,params_rfe_n_features,params_rfe_proxy_et_max_depth,params_rfe_proxy_et_min_samples_leaf,params_rfe_proxy_et_min_samples_split,params_rfe_proxy_et_n_estimators,params_rfe_proxy_lsvr_C,params_rfe_proxy_lsvr_epsilon,params_rfe_proxy_type,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_estimator,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_use_scaler_final,state
0,6.5447078388082,2026-06-10 22:52:14.381097,2026-06-10 22:52:16.009905,0 days 00:00:01.628808,,,,0.3470266988650412,0.020584494295802447,,,,,,,,,,ElasticNet,,,,,,22,,,,,,,,True,-0.0049050407740716334,0.007528172093551485,98.0,0.0013115656597399254,0.006216606433811559,0.031169295767617997,1.9844674545084815,6.4820828852042816,6.607332792412118,98.0,6.5447078388082,0.06262495360391813,0.3139937716978929,1.9844674545084815,170385606730943.25,396292213463076.6,98.0,283338910097009.94,112953303366066.69,566333892619899.9,1.9844674545084815,16.470876354688386,17.0009717764502,98.0,16.735924065569293,0.265047710880906,1.328916440333801,1.9844674545084815,6.055974963770605,6.226096175738406,98.0,6.141035569754505,0.08506060598390067,0.42648335781157864,1.9844674545084815,99.0,0.5353535353535354,-0.01881975396691916,0.005863414117674922,98.0,-0.00647816992462212,0.012341584042297042,0.06187917593802297,1.9844674545084815,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",22,"['nodes_T2W10', 'edges_T2W10', 're_T2W10', 'pe_T2W10', 'l1_T2W10', 'l2_T2W10', 'l3_T2W10', 'lcc_T2W10', 'lsc_T2W10', 'atd_T2W10', 'density_T2W10', 'diameter_T2W10', 'asp_T2W10', 'z_re_T2W10', 'z_pe_T2W10', 'z_l1_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_lsc_T2W10', 'z_density_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",0.048277945549297166,0.09848977120547787,98.0,0.07338385837738752,0.025105912828090358,0.12587794173339553,1.9844674545084815,7.6911144950199635,7.838050124406502,98.0,7.764582309713233,0.073467814693269,0.3683585361171131,1.9844674545084815,completed,True,COMPLETE
1,6.559549092163959,2026-06-10 22:52:16.028846,2026-06-10 22:52:17.660030,0 days 00:00:01.631184,,,,,,,,,,,,,,,LinearRegression,,,,,,4,,,,,,,,False,-0.007560312516611847,0.005392203720040498,98.0,-0.0010840543982856747,0.006476258118326172,0.03247115719915052,1.9844674545084815,6.49952630817752,6.619571876150397,98.0,6.559549092163959,0.06002278398643853,0.3009468150812422,1.9844674545084815,169830774077262.94,394894541158683.44,98.0,282362657617973.2,112531883540710.23,564220945738232.9,1.9844674545084815,16.49467670615924,17.13271551303987,98.0,16.813696109599555,0.31901940344031315,1.5995238314199491,1.9844674545084815,6.110505657674633,6.28870022522484,98.0,6.1996029414497364,0.08909728377510391,0.4467227609863177,1.9844674545084815,99.0,0.46464646464646464,-0.01609795529568527,0.011375675415226846,98.0,-0.002361139940229211,0.013736815355456056,0.06887469317513903,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",4,"['pe_T2W10', 'density_T2W10', 'diameter_T2W10', 'asp_T2W10']",0.08530950152026905,0.13777416001315618,98.0,0.11154183076671262,0.026232329246443573,0.1315256543359168,1.9844674545084815,7.6742795419604395,7.819832002085954,98.0,7.747055772023197,0.07277623006275753,0.36489101631732196,1.9844674545084815,completed,False,COMPLETE
2,6.527462297904659,2026-06-10 22:52:17.672127,2026-06-10 22:52:29.292749,0 days 00:00:11.620622,,,,,,,,,,,,,,,RandomForestRegressor,3.0,sqrt,5.0,12.0,126.0,16,,,,,,,,False,-0.0019258819365854949,0.009818639376713935,98.0,0.00394637872006422,0.0058722606566497144,0.02944278863081231,1.9844674545084815,6.466445694363495,6.588478901445823,98.0,6.527462297904659,0.061016603541164054,0.30592970340957565,1.9844674545084815,160642883087977.72,373999814050107.25,98.0,267321348569042.47,106678465481064.75,534872631558281.75,1.9844674545084815,16.39204160620412,16.940324600135536,98.0,16.66618310316983,0.27414149696570717,1.3745115590118913,1.9844674545084815,5.930649932364966,6.11558111224528,98.0,6.023115522305123,0.09246558994015688,0.46361103149406746,1.9844674545084815,99.0,0.31313131313131315,0.0023523385762921362,0.02416320888138538,98.0,0.013257773728838759,0.010905435152546623,0.05467850303270584,1.9844674545084815,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",16,"['nodes_T2W10', 'pe_T2W10', 'l2_T2W10', 'l3_T2W10', 'lcc_T2W10', 'density_T2W10', 'diameter_T2W10', 'asp_T2W10', 'z_re_T2W10', 'z_pe_T2W10', 'z_l1_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_lsc_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",0.10345563129306301,0.15149723375532503,98.0,0.12747643252419402,0.024020801231131008,0.12043732639661908,1.9844674545084815,7.619547546687115,7.757464687356278,98.0,7.688506117021697,0.06895857033458157,0.3457497426216856,1.9844674545084815,completed,False,COMPLETE
3,6.561778446015713,2026-06-10 22:52:29.310552,2026-06-10 22:52:44.679325,0 days 00:00:15.368773,,,,,,5.0,sqrt,4.0,12.0,296.0,,,,,ExtraTreesRegressor,,,,,,21,,,,,,,,False,-0.005100329714615474,0.0025435483411097304,98.0,-0.001278390686752872,0.0038219390278626023,0.019162729574986458,1.9844674545084815,6.507341391949766,6.616215500081659,98.0,6.561778446015713,0.05443705406594648,0.2729406561224061,1.9844674545084815,163883789612839.12,381108995893222.2,98.0,272496392753030.66,108612603140191.52,544570158560268.3,1.9844674545084815,16.267189228715118,16.770004911459758,98.0,16.518597070087438,0.251407841372321,1.260527821644274,1.9844674545084815,6.095085935618971,6.247788222515138,98.0,6.171437079067054,0.07635114344808319,0.3828151898736191,1.9844674545084815,99.0,0.29292929292929293,0.005789921104694112,0.019118670724649945,98.0,0.012454295914672028,0.006664374809977916,0.03341435102416543,1.9844674545084815,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",21,"['nodes_T2W10', 'edges_T2W10', 're_T2W10', 'pe_T2W10', 'l1_T2W10', 'l2_T2W10', 'l3_T2W10', 'lcc_T2W10', 'lsc_T2W10', 'density_T2W10', 'diameter_T2W10', 'asp_T2W10', 'z_re_T2W10', 'z_pe_T2W10', 'z_l1_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_lsc_T2W10', 'z_density_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",0.08041292830987107,0.13250096340344533,98.0,0.1064569458566582,0.026044017546787132,0.1305814827648856,1.9844674545084815,7.6307739433529465,7.757104897196538,98.0,7.693939420274742,0.0631654769217961,0.31670388875992844,1.9844674545084815,completed,False,COMPLETE
4,7.430807180977248,2026-06-10 22:52:44.692176,2026-06-10 22:52:46.403033,0 days 00:00:01.710857,12.0,5.0,4.0,,,,,,,,,,,,DecisionTreeRegressor,,,,,,3,,,,,,,,True,-0.15389610753395244,-0.11482575875640692,98.0,-0.1343609331451797,0.019535174388772763,0.09794694820696954,1.9844674545084815,7.29939873645155,7.5622156255029465,98.0,7.430807180977248,0.13140844452569864,0.6588656877982249,1.9844674545084815,148146551848766.94,350185906256419.56,98.0,249166229052593.25,101019677203826.3,506500167034830.94,1.9844674545084815,20.192563109087263,21.089190939333452,98.0,20.640877024210358,0.44831391512309604,2.2477905214023637,1.9844674545084815,6.364462195957643,6.779308847813402,98.0,6.571885521885522,0.20742332592787968,1.0399949013637504,1.9844674545084815,99.0,0.9696969696969697,-0.4257778819949053,-0.3444897284765286,98.0,-0.38513380523571694,0.040644076759188325,0.20378437386974385,1.9844674545084815,DecisionTreeRegressor,"{'mode': 'original', 'type': 'DecisionTreeRegressor'}",3,"['pe_T2W10', 'density_T2W10', 'asp_T2W10']",0.04867274929324246,0.10012201166169789,98.0,0.07439738047747017,0.025724631184227718,0.12898011904582926,1.9844674545084815,8.947509735124358,9.219059713520421,98.0,9.08328472432239,0.13577498919803202,0.680759002715867,1.9844674545084815,completed,True,COMPLETE
5,6.59199521987655,2026-06-10 22:52:46.415351,2026-06-10 22:52:48.113834,0 days 00:00:01.698483,,,,,,,,,,,,,,,LinearRegression,,,,,,9,,,,,,,,True,-0.015619387413723474,0.0035812538988734093,98.0,-0.006019066757425032,0.009600320656298442,0.04813482036961925,1.9844674545084815,6.515588858115107,6.668401581637992,98.0,6.59199521987655,0.07640636176144282,0.38309204766721117,1.9844674545084815,164069889113765.47,381556316217088.0,98.0,272813102665426.75,108743213551661.28,545225023009027.56,1.9844674545084815,16.815178243465606,17.72039917556567,98.0,17.26778870951564,0.4526104660500309,2.269332896337647,1.9844674545084815,6.119652135117462,6.332285393899056,98.0,6.225968764508259,0.10631662939079689,0.5330584301548253,1.9844674545084815,99.0,0.6060606060606061,-0.05092800798093389,-0.011489509378979777,98.0,-0.031208758679956834,0.019719249300977057,0.0988698770497363,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",9,"['nodes_T2W10', 'pe_T2W10', 'l3_T2W10', 'atd_T2W10', 'density_T2W10', 'diameter_T2W10', 'asp_T2W10', 'z_l3_T2W10', 'z_diameter_T2W10']",0.07940703871559257,0.12905263377628742,98.0,0.10422983624594,0.02482279753034742,0.1244584366471975,1.9844674545084815,7.76442231265852,7.941679060276006,98.0,7.853050686467263,0.08862837380874279,0.44437170441139917,1.9844674545084815,completed,True,COMPLETE
6,6.598896308751168,2026-06-10 22:52:48.126152,2026-06-10 22:52:49.762157,0 days 00:00:01.636005,,,,2.7293781650374753,0.4722149251619493,,,,,,,,,,ElasticNet,,,,,,4,,,,,,,,True,-0.00898599380574248,-0.0048922255409681245,98.0,-0.006939109673355303,0.0020468841323871777,0.010262823874038096,1.9844674545084815,6.5482870950898135,6.649505522412522,98.0,6.598896308751168,0.05060921366135366,0.2537483377743971,1.9844674545084815,163252354102306.03,379490924981709.5,98.0,271371639542007.75,108119285439701.72,542096724625262.0,1.9844674545084815,16.201481862805124,16.58790338918316,98.0,16.394692625994143,0.19321076318901675,0.9687348696503011,1.9844674545084815,6.280739364492703,6.435483170355537,98.0,6.35811126742412,0.0773719029314169,0.38793315167196984,1.9844674545084815,99.0,0.36363636363636365,0.0014463469355263723,0.004781282577996067,98.0,0.0031138147567612196,0.0016674678212348472,0.008360477417449776,1.9844674545084815,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",4,"['pe_T2W10', 'l2_T2W10', 'z_pe_T2W10', 'z_l3_T2W10']",0.051246244019645365,0.10355370621671514,90.0,0.07739997511818025,0.026153731098534885,0.12558206614643502,1.9866745407037683,7.671676021342819,7.7913945359743035,98.0,7.731535278658561,0.05985925731574197,0.30012691257991725,1.9844674545084815,completed,True,COMPLETE
7,6.590161517643701,2026-06-10 22:52:49.792166,2026-06-10 22:52:57.099635,0 days 00:00:07.307469,,,,,,,,,,,,,,,RandomForestRegressor,14.0,sqrt,3.0,5.0,64.0,17,,,,,,,,False,-0.014356210846495056,0.002798071148423397,98.0,-0.00577906984903583,0.008577140997459227,0.04300472411061957,1.9844674545084815,6.5203165211158085,6.660006514171594,98.0,6.590161517643701,0.06984499652789315,0.35019417391867413,1.9844674545084815,165799254281333.97,386911600819868.0,98.0,276355427550601.0,110556173269267.03,554314978799937.06,1.9844674545084815,16.60669583415393,17.22639054306497,98.0,16.91654318860945,0.30984735445552164,1.5535363122411352,1.9844674545084815,6.028926196129223,6.254529807310629,98.0,6.141728001719926,0.11280180559070241,0.5655743015119954,1.9844674545084815,99.0,0.5252525252525253,-0.03131937195521525,0.002605030020869592,98.0,-0.01435717096717283,0.016962200988042422,0.08504637781000995,1.9844674545084815,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",17,"['pe_T2W10', 'l1_T2W10', 'l2_T2W10', 'l3_T2W10', 'atd_T2W10', 'density_T2W10', 'diameter_T2W10', 'asp_T2W10', 'z_re_T2W10', 'z_pe_T2W10', 'z_l1_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_lsc_T2W10', 'z_density_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",0.10971123749959638,0.16113326624955876,98.0,0.13542225187457757,0.025711014374981186,0.1289118460484415,1.9844674545084815,7.712470810372459,7.866507939843448,98.0,7.789489375107953,0.07701856473549457,0.3861615576597128,1.9844674545084815,completed,False,COMPLETE
8,6.522197543162395,2026-06-10 22:52:57.112001,2026-06-10 22:53:05.089701,0 days 00:00:07.977700,,,,,,18.0,sqrt,5.0,7.0,134.0,,,,,ExtraTreesRegressor,,,,,,6,,,,,,,,True,0.001765880868134596,0.007628879972924427,98.0,0.0046973804205295115,0.0029314995523949156,0.014698176177643907,1.9844674545084815,6.472704578194902,6.571690508129889,98.0,6.522197543162395,0.04949296496749337,0.24815160488490381,1.9844674545084815,157910744580122.2,367229057990330.56,98.0,262569901285226.38,104659156705104.17,524748067110750.7,1.9844674545084815,16.194572339994846,16.690347740155392,98.0,16.44246004007512,0.2478877000802738,1.2428782685892719,1.9844674545084815,6.042651611496558,6.196617183670989,98.0,6.1196343975837735,0.07698278608721565,0.38598216794247,1.9844674545084815,99.0,0.1414141414141414,0.017902032108345674,0.029271713301158377,98.0,0.023586872704752026,0.005684840596406351,0.028503087629517226,1.9844674545084815,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",6,"['pe_T2W10', 'l2_T2W10', 'l3_T2W10', 'asp_T2W10', 'z_pe_T2W10', 'z_l3_T2W10']",0.14152738821550107,0.19258846816236,98.0,0.16705792818893053,0.025530539973429456,0.12800696972076303,1.9844674545084815,7.590457638932211,7.71044371255382,98.0,7.6504506757430155,0.059993036810804284,0.3007976664218463,1.9844674545084815,completed,True,COMPLETE
9,6.605648319934034,2026-06-10 22:53:05.108321,2026-06-10 22:53:07.446156,0 days 00:00:02.337835,,,,,,,,,,,,,,5.18260989109199,QuantileRegressor,,,,,,8,,,,,,,,False,-0.010190265833132695,-0.005718076494182066,98.0,-0.00795417116365738,0.002236094669475315,0.01121150210478047,1.9844674545084815,6.554149615651873,6.657147024216195,98.0,6.605648319934034,0.05149870428216111,0.2582081337318309,1.9844674545084815,147939118029023.2,344105368160704.75,98.0,246022243094863.97,98083125065840.8,491776657817957.25,1.9844674545084815,17.342843561186662,17.84907563073253,98.0,17.595959595959595,0.25311603477293204,1.2690924920796343,1.9844674545084815,6.015064098064871,6.247562164561392,98.0,6.1313131313131315,0.11624903324826065,0.5828582746218818,1.9844674545084815,99.0,1.0,-0.040770827797439006,-0.03141910235405596,98.0,-0.036094965075747484,0.004675862721691522,0.023444197359591155,1.9844674545084815,QuantileRegressor,"{'mode': 'original', 'type': 'QuantileRegressor'}",8,"['z_pe_T2W10', 'z_l1_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_lsc_T2W10', 'z_density_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",,,,,,,,7.815836207057733,7.9488273462050065,98.0,7.88233177663137,0.06649556957363698,0.3334005614388131,1.9844674545084815,completed,False,COMPLETE
