feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
atd_T6W200,-0.19778877765198516,0.4845928903724008,1.0,145,0.3625
pe_T6W200,-0.16651743850674292,0.09519190176392969,1.0,14,0.035
diameter_T6W200,0.16042533064053668,0.18352788216659655,1.0,71,0.1775
density_T6W200,-0.13969612072888962,0.28561855255633306,1.0,43,0.1075
l3_T6W200,-0.13777823717697102,0.10805451226734446,1.0,388,0.97
lcc_T6W200,-0.11578498703662143,1.0676070646585816,1.0,346,0.865
re_T6W200,-0.07992563858861097,0.11161653280088492,1.0,264,0.66
nodes_T6W200,0.0646045240257137,0.8829136831532585,1.0,363,0.9075
cc_T6W200,-0.062008635307697166,0.04476089099924251,1.0,97,0.2425
edges_T6W200,0.05385287683943947,0.14025028419027666,1.0,11,0.0275
l1_T6W200,-0.02449074372269434,0.016754390580502848,1.0,5,0.0125
l2_T6W200,0.005422335907272639,0.015078723288864051,1.0,5,0.0125
lsc_T6W200,-0.0028556664289002406,0.0766314607911717,1.0,199,0.4975
asp_T6W200,0.000468870086128776,0.1289843914758376,1.0,49,0.1225
