feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_diameter_T2W20,-0.04801142921624685,0.09848878522752783,1.0,400,1.0
z_asp_T2W20,-0.04616692225272295,0.08966275608656166,1.0,400,1.0
z_l3_T2W20,-0.045357118364475035,0.045276678455401294,1.0,400,1.0
z_pe_T2W20,0.02949076926550629,0.07675888827730865,1.0,400,1.0
z_atd_T2W20,0.02316416399524905,0.050339154163237886,1.0,400,1.0
z_density_T2W20,-0.010172118055863641,0.056486208001642314,1.0,400,1.0
z_l1_T2W20,0.010167416711740273,0.05388048757522869,1.0,400,1.0
z_l2_T2W20,0.005133524241841273,0.0500770354220407,1.0,400,1.0
z_re_T2W20,-0.00426820814361889,0.040420393327974855,1.0,400,1.0
z_lsc_T2W20,0.002411458898340377,0.08260833537894641,1.0,400,1.0
z_lcc_T2W20,-1.1827586782715798e-17,2.6371500998061195e-16,0.0,400,1.0
z_edges_T2W20,0.0,0.0,0.0,400,1.0
z_nodes_T2W20,0.0,0.0,0.0,400,1.0
