feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
nodes_T7W40,-0.9666427492436358,1.8916264475381903,1.0,220,0.55
lcc_T7W40,0.6915675602715811,1.6164666546536584,1.0,346,0.865
edges_T7W40,0.12106845984732112,0.09137855893610265,1.0,350,0.875
l3_T7W40,-0.08700832750757506,0.067358950452041,1.0,108,0.27
lsc_T7W40,0.07888615494008236,0.07325455895803049,1.0,321,0.8025
atd_T7W40,0.058273511520919065,0.5016522364906109,1.0,58,0.145
re_T7W40,-0.056208433709634895,0.07272854939510735,1.0,56,0.14
l2_T7W40,-0.05529579401775518,0.039551753264102575,1.0,108,0.27
density_T7W40,-0.0468426231376435,0.1583352281480513,1.0,120,0.3
pe_T7W40,-0.0445637813047484,0.02465195217741667,1.0,56,0.14
l1_T7W40,0.038476697273675003,0.045783573674233524,1.0,191,0.4775
asp_T7W40,0.03268548224786534,0.04369892770986171,1.0,45,0.1125
diameter_T7W40,-0.01996880190286206,0.040985895879072115,1.0,21,0.0525
