feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
nodes_T7W30,-0.04901772205888039,0.33189608112599356,1.0,131,0.3275
l3_T7W30,0.02677399643393152,0.022118888487412815,1.0,139,0.3475
re_T7W30,0.023061264393277846,0.038937015802974165,1.0,197,0.4925
lsc_T7W30,0.02184839125508482,0.019282915387498066,1.0,141,0.3525
atd_T7W30,-0.02014975545643557,0.27928926034685503,1.0,207,0.5175
edges_T7W30,0.018061766658664186,0.03336626355048334,1.0,168,0.42
pe_T7W30,-0.007715363170795265,0.05741883010475507,1.0,124,0.31
density_T7W30,0.007459252141160027,0.006801461389802711,1.0,156,0.39
l2_T7W30,0.007279502915275565,0.0600751307912485,1.0,117,0.2925
diameter_T7W30,-0.005650387456403442,0.013292109557839235,1.0,111,0.2775
asp_T7W30,-0.004213870321098607,0.013075574113371562,1.0,110,0.275
lcc_T7W30,0.0037222783751196284,0.012810012874061943,1.0,45,0.1125
l1_T7W30,0.0013383603362366015,0.01104461754234529,1.0,354,0.885
