number,value,datetime_start,datetime_complete,duration,params_dt_max_depth,params_dt_min_samples_leaf,params_dt_min_samples_split,params_elastic_alpha,params_elastic_l1_ratio,params_et_max_depth,params_et_max_features,params_et_min_samples_leaf,params_et_min_samples_split,params_et_n_estimators,params_knn_metric,params_knn_n_neighbors,params_knn_weights,params_quantile_alpha,params_regressor,params_rf_max_depth,params_rf_max_features,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,params_rfe_n_features,params_rfe_proxy_et_max_depth,params_rfe_proxy_et_min_samples_leaf,params_rfe_proxy_et_min_samples_split,params_rfe_proxy_et_n_estimators,params_rfe_proxy_lsvr_C,params_rfe_proxy_lsvr_epsilon,params_rfe_proxy_type,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_estimator,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_use_scaler_final,state
0,1.0225987184839804,2026-06-12 01:40:43.094630,2026-06-12 01:40:44.805852,0 days 00:00:01.711222,,,,0.3470266988650412,0.020584494295802447,,,,,,,,,,ElasticNet,,,,,,13,,,,,,,,True,-0.026730218759594027,-0.011556153729606443,98.0,-0.019143186244600235,0.007587032514993793,0.03804044263959988,1.9844674545084815,1.0121961934517483,1.0330012435162126,98.0,1.0225987184839804,0.010402525032232095,0.05215697389112225,1.9844674545084815,237873543544051.34,330794409450782.06,98.0,284333976497416.7,46460432953365.35,232946864440176.53,1.9844674545084815,2.994466414726236,3.109633207900971,98.0,3.0520498113136036,0.05758339658736772,0.28871602837422206,1.9844674545084815,0.9118621789133846,0.9384481144494389,98.0,0.9251551466814117,0.0132929677680271,0.06664929626838413,1.9844674545084815,99.0,0.20202020202020202,0.03873266319392082,0.06217282795660912,98.0,0.05045274557526497,0.01172008238134415,0.05876304347949299,1.9844674545084815,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",13,"['nodes_T2W40', 'edges_T2W40', 're_T2W40', 'pe_T2W40', 'l1_T2W40', 'l2_T2W40', 'l3_T2W40', 'lcc_T2W40', 'lsc_T2W40', 'atd_T2W40', 'density_T2W40', 'diameter_T2W40', 'asp_T2W40']",0.18996359487406256,0.24340277300928792,98.0,0.21668318394167524,0.026719589067612695,0.13396871481326877,1.9844674545084815,1.2804292336157663,1.3077474661940183,98.0,1.2940883499048923,0.013659116289125979,0.06848511966665088,1.9844674545084815,completed,True,COMPLETE
1,1.0490529465691303,2026-06-12 01:40:44.845709,2026-06-12 01:40:46.326972,0 days 00:00:01.481263,,,,,,,,,,,,,,,LinearRegression,,,,,,3,,,,,,,,False,-0.05328726722467648,-0.03741023819933768,98.0,-0.04534875271200708,0.0079385145126694,0.03980272990342899,1.9844674545084815,1.037767262433765,1.0603386307044955,98.0,1.0490529465691303,0.011285684135365173,0.05658502440204086,1.9844674545084815,267304676000960.06,367035820377459.44,98.0,317170248189209.75,49865572188249.69,250019811404418.53,1.9844674545084815,3.1274065199976326,3.2454331562387426,98.0,3.1864198381181876,0.05901331812055488,0.2958854780839521,1.9844674545084815,0.9636748697793929,0.9808749181455274,98.0,0.9722748939624601,0.008600024183067267,0.043119457572986276,1.9844674545084815,99.0,0.5959595959595959,-0.044884830262732205,-0.018346052351433197,98.0,-0.0316154413070827,0.013269388955649502,0.06653107501943241,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",3,"['l2_T2W40', 'atd_T2W40', 'density_T2W40']",0.032648777416212624,0.08276688378229947,98.0,0.05770783059925605,0.025059053183043425,0.12564299326889414,1.9844674545084815,1.3341885782942935,1.36374610262685,98.0,1.3489673404605718,0.014778762166278362,0.07409888561299527,1.9844674545084815,completed,False,COMPLETE
2,1.0493722123474056,2026-06-12 01:40:46.338909,2026-06-12 01:40:57.493683,0 days 00:00:11.154774,,,,,,,,,,,,,,,RandomForestRegressor,3.0,sqrt,5.0,12.0,126.0,10,,,,,,,,False,-0.05481134088553793,-0.03680544061768525,98.0,-0.04580839075161159,0.009002950133926336,0.045139678455310146,1.9844674545084815,1.0377710710573969,1.0609733536374144,98.0,1.0493722123474056,0.011601141290008877,0.05816668755858594,1.9844674545084815,238211633626301.8,328705324754284.7,98.0,283458479190293.25,45246845563991.445,226862087370566.47,1.9844674545084815,2.943671358446748,3.049882797429998,98.0,2.996777077938373,0.05310571949162469,0.26626550923084885,1.9844674545084815,0.8785091626140662,0.9140611992523404,98.0,0.8962851809332033,0.01777601831913711,0.0891267572523597,1.9844674545084815,99.0,0.35353535353535354,0.009137545714998451,0.0342224810591332,98.0,0.021680013387065825,0.012542467672067374,0.06288638161170515,1.9844674545084815,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",10,"['edges_T2W40', 're_T2W40', 'l1_T2W40', 'l2_T2W40', 'l3_T2W40', 'lcc_T2W40', 'lsc_T2W40', 'density_T2W40', 'diameter_T2W40', 'asp_T2W40']",0.15088341402423658,0.2017299991681797,98.0,0.17630670659620815,0.025423292571971564,0.1274692445145849,1.9844674545084815,1.2999457019258245,1.326725813163131,98.0,1.3133357575444777,0.01339005561865335,0.067136082743261,1.9844674545084815,completed,False,COMPLETE
3,1.0311268900826809,2026-06-12 01:40:57.506552,2026-06-12 01:41:12.048952,0 days 00:00:14.542400,,,,,,5.0,sqrt,4.0,12.0,296.0,,,,,ExtraTreesRegressor,,,,,,13,,,,,,,,False,-0.032521937270877245,-0.022056227017563594,98.0,-0.02728908214422042,0.005232855126656825,0.026236888387328593,1.9844674545084815,1.0207844396695125,1.0414693404958493,98.0,1.0311268900826809,0.01034245041316829,0.051855767181374246,1.9844674545084815,251639036200008.25,346194054142572.6,98.0,298916545171290.44,47277508971282.195,237043582535206.8,1.9844674545084815,2.974159693862505,3.037977421928924,98.0,3.0060685578957145,0.03190886403320943,0.15998709766318803,1.9844674545084815,0.9418193727437083,0.9608990625808043,98.0,0.9513592176622563,0.009539844918548009,0.04783160250038823,1.9844674545084815,99.0,0.24242424242424243,0.01674678206708568,0.0306685314264718,98.0,0.02370765674677874,0.00696087467969306,0.034900964698781664,1.9844674545084815,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",13,"['nodes_T2W40', 'edges_T2W40', 're_T2W40', 'pe_T2W40', 'l1_T2W40', 'l2_T2W40', 'l3_T2W40', 'lcc_T2W40', 'lsc_T2W40', 'atd_T2W40', 'density_T2W40', 'diameter_T2W40', 'asp_T2W40']",0.1419733054105588,0.19224188307224194,98.0,0.16710759424140037,0.025134288830841553,0.12602021550154727,1.9844674545084815,1.2992879098490873,1.326653827381818,98.0,1.3129708686154526,0.013682958766365367,0.06860466289860864,1.9844674545084815,completed,False,COMPLETE
4,1.1747937323668318,2026-06-12 01:41:12.060996,2026-06-12 01:41:13.751254,0 days 00:00:01.690258,12.0,5.0,4.0,,,,,,,,,,,,DecisionTreeRegressor,,,,,,2,,,,,,,,True,-0.19156607660047292,-0.1518384564373252,98.0,-0.17170226651889905,0.01986381008157387,0.09959468692386837,1.9844674545084815,1.1553348729095907,1.194252591824073,98.0,1.1747937323668318,0.01945885945724123,0.09756431457916669,1.9844674545084815,183303843227022.25,258878186564739.75,98.0,221091014895881.0,37787171668858.734,189460205098792.84,1.9844674545084815,3.3971374965304615,3.574924392198094,98.0,3.486030944364278,0.08889344783381631,0.44570075278784016,1.9844674545084815,0.9758890948001061,1.0379877690767574,98.0,1.0069384319384318,0.03104933713832568,0.15567753612151783,1.9844674545084815,99.0,0.8383838383838383,-0.24069110681290978,-0.16326480760322443,98.0,-0.2019779572080671,0.03871314960484269,0.19410294394164357,1.9844674545084815,DecisionTreeRegressor,"{'mode': 'original', 'type': 'DecisionTreeRegressor'}",2,"['edges_T2W40', 'lsc_T2W40']",0.11727828018220006,0.17333342992061634,98.0,0.1453058550514082,0.028027574869208136,0.14052679384623348,1.9844674545084815,1.4273423634478626,1.4730885102591855,98.0,1.450215436853524,0.022873073405661384,0.11468276103468514,1.9844674545084815,completed,True,COMPLETE
5,1.0635039622484839,2026-06-12 01:41:13.763422,2026-06-12 01:41:15.374806,0 days 00:00:01.611384,,,,,,,,,,,,,,,LinearRegression,,,,,,6,,,,,,,,True,-0.07223031893227491,-0.04847739502947073,98.0,-0.06035385698087282,0.011876461951402089,0.05954711130219417,1.9844674545084815,1.0510634436266102,1.0759444808703575,98.0,1.0635039622484839,0.012440518621873616,0.06237522168344689,1.9844674545084815,225884059126798.28,315858189008792.4,98.0,270871124067795.34,44987064940997.055,225559579457443.9,1.9844674545084815,2.9928298930856227,3.190839376571918,98.0,3.0918346348287704,0.09900474174314784,0.49639752984921753,1.9844674545084815,0.9102459474956505,0.9403351044279572,98.0,0.9252905259618038,0.015044578466153388,0.07543165566348382,1.9844674545084815,99.0,0.3939393939393939,-0.034882044680354274,0.017897215795643004,98.0,-0.008492414442355635,0.02638963023799864,0.13231434205203996,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",6,"['nodes_T2W40', 'pe_T2W40', 'l2_T2W40', 'l3_T2W40', 'lcc_T2W40', 'atd_T2W40']",0.14521559891140653,0.2012957706348977,98.0,0.17325568477315212,0.02804008586174558,0.14058952241541314,1.9844674545084815,1.312361505930233,1.3499322126324818,98.0,1.3311468592813573,0.018785353351124363,0.09418743826467525,1.9844674545084815,completed,True,COMPLETE
6,1.0088926785896484,2026-06-12 01:41:15.387349,2026-06-12 01:41:17.023045,0 days 00:00:01.635696,,,,2.7293781650374753,0.4722149251619493,,,,,,,,,,ElasticNet,,,,,,3,,,,,,,,True,-0.00562856110221357,-0.004140751676491972,98.0,-0.004884656389352771,0.0007439047128607989,0.003729846221560893,1.9844674545084815,0.9990434299112869,1.0187419272680098,98.0,1.0088926785896484,0.009849248678361441,0.049382914683959264,1.9844674545084815,263727765409370.3,360607011740495.44,98.0,312167388574932.9,48439623165562.57,242870279371001.72,1.9844674545084815,2.984655843653332,3.0257075303464056,98.0,3.005181686999869,0.020525843346536603,0.10291403983181391,1.9844674545084815,0.9813629058820353,0.9862351526251137,98.0,0.9837990292535745,0.002436123371539185,0.012214421276682883,1.9844674545084815,99.0,0.9696969696969697,-0.004597594330909048,-0.002496243949667618,98.0,-0.0035469191402883334,0.0010506751906207154,0.005267955454609079,1.9844674545084815,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",3,"['density_T2W40', 'diameter_T2W40', 'asp_T2W40']",,,,,,,,1.3175531771694964,1.345715991409339,98.0,1.3316345842894177,0.014081407119921412,0.07060243366185996,1.9844674545084815,completed,True,COMPLETE
7,1.077909169847135,2026-06-12 01:41:17.061453,2026-06-12 01:41:23.788172,0 days 00:00:06.726719,,,,,,,,,,,,,,,RandomForestRegressor,14.0,sqrt,3.0,5.0,64.0,11,,,,,,,,False,-0.08622464857739534,-0.06258704179090144,98.0,-0.07440584518414839,0.011818803393246953,0.05925801842301542,1.9844674545084815,1.0644545423662841,1.091363797327986,98.0,1.077909169847135,0.013454627480850969,0.06745983807384727,1.9844674545084815,232967031898858.62,322736210802750.25,98.0,277851621350804.44,44884589451945.82,225045780029866.1,1.9844674545084815,3.0177596349587272,3.1428033754385636,98.0,3.0802815051986454,0.06252187023991808,0.3134769244605058,1.9844674545084815,0.8949975642574821,0.9411342599543608,98.0,0.9180659121059215,0.02306834784843936,0.1156618429385514,1.9844674545084815,99.0,0.5353535353535354,-0.03869492262745744,-0.003470716999935456,98.0,-0.021082819813696446,0.01761210281376099,0.08830490518204386,1.9844674545084815,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",11,"['edges_T2W40', 're_T2W40', 'pe_T2W40', 'l1_T2W40', 'l2_T2W40', 'l3_T2W40', 'lcc_T2W40', 'lsc_T2W40', 'density_T2W40', 'diameter_T2W40', 'asp_T2W40']",0.09859401646017182,0.15079045464772506,98.0,0.12469223555394844,0.02609821909377661,0.13085324261765494,1.9844674545084815,1.3264180036876918,1.3553009379104322,98.0,1.340859470799062,0.014441467111370147,0.07240772992551142,1.9844674545084815,completed,False,COMPLETE
8,1.0315511862601114,2026-06-12 01:41:23.800645,2026-06-12 01:41:31.543278,0 days 00:00:07.742633,,,,,,18.0,sqrt,5.0,7.0,134.0,,,,,ExtraTreesRegressor,,,,,,4,,,,,,,,True,-0.03429585440151429,-0.02139584286813424,98.0,-0.027845848634824262,0.006450005766690023,0.032339531155029064,1.9844674545084815,1.0210304240578543,1.0420719484623686,98.0,1.0315511862601114,0.010520762202257204,0.05274980043764358,1.9844674545084815,247395272841573.66,340874526601239.5,98.0,294134899721406.56,46739626879832.91,234346708255808.62,1.9844674545084815,2.9750892111675533,3.0608216832975357,98.0,3.0179554472325445,0.042866236064991264,0.2149260057846453,1.9844674545084815,0.8999596444099828,0.9320464244183694,98.0,0.9160030344141761,0.016043390004193324,0.08043957317872988,1.9844674545084815,99.0,0.20202020202020202,0.021928856875150206,0.040152468243147735,98.0,0.03104066255914897,0.009111805683998764,0.04568546671974013,1.9844674545084815,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",4,"['edges_T2W40', 'pe_T2W40', 'l2_T2W40', 'l3_T2W40']",0.15492263472880358,0.20805356308272233,98.0,0.18148809890576295,0.026565464176959385,0.13319595167423579,1.9844674545084815,1.2940571009623378,1.3214112946241918,98.0,1.3077341977932648,0.013677096830926943,0.06857527187934495,1.9844674545084815,completed,True,COMPLETE
9,1.0040404040404038,2026-06-12 01:41:31.556262,2026-06-12 01:41:33.659526,0 days 00:00:02.103264,,,,,,,,,,,,,,5.18260989109199,QuantileRegressor,,,,,,5,,,,,,,,False,0.0,0.0,98.0,0.0,0.0,0.0,1.9844674545084815,0.9940620287322439,1.0140187793485638,98.0,1.0040404040404038,0.009978375308159955,0.050030339634938165,1.9844674545084815,264040214663104.25,360701551827349.1,98.0,312370883245226.7,48330668582122.42,242323994565514.8,1.9844674545084815,2.969853864095874,3.009944115702106,98.0,2.98989898989899,0.02004512580311598,0.10050378152592122,1.9844674545084815,1.0,1.0,98.0,1.0,0.0,0.0,1.9844674545084815,99.0,0.8585858585858586,-0.0027121159306387815,-0.001484740783505017,98.0,-0.0020984283570718992,0.0006136875735668822,0.0030769535908500467,1.9844674545084815,QuantileRegressor,"{'mode': 'original', 'type': 'QuantileRegressor'}",5,"['lsc_T2W40', 'atd_T2W40', 'density_T2W40', 'diameter_T2W40', 'asp_T2W40']",,,,,,,,1.3165442642309395,1.3448607882107815,98.0,1.3307025262208605,0.014158261989920996,0.07098777447436015,1.9844674545084815,completed,False,COMPLETE
