r2,rmse,rho,p_rho
0.018646435407109085,7.506826194936044,0.14350996682951586,0.3305002092882412
-0.03448260741694531,7.537233413514094,0.025829299174485985,0.8616591449857979
-0.07554533450036738,8.611965305630424,-0.0713781539574152,0.6297330612150189
0.04797169760160036,8.777497397160461,0.15577951829561823,0.29037732191555554
0.06764596772057574,7.292641720052944,0.2301882937776199,0.11549390848601754
-0.06954133743627655,8.24640203539642,-0.10212923836640826,0.4897351515582265
0.03168250718910237,7.872249966807295,0.08842258661038,0.5500842173507036
0.06458961359560877,6.996536255805287,0.27488560841326265,0.05864200973756391
-0.024940502666424447,7.0335430976823705,0.02159962663581594,0.884143321123224
-0.06814001447831841,6.871596277211113,0.17921907339458162,0.2229073302835835
-0.12111791137563888,8.533783709281218,-0.17694429371321554,0.2289327760537743
0.049453746967393464,7.909663459303623,0.22923781404629975,0.11704608751983721
-0.20758735012547058,8.716379654014121,-0.1900001616259151,0.19584494524003684
-0.024745965334924458,8.201603497820114,-0.003860905677021098,0.97922215099823
-0.05794759252657289,7.8973083991381365,0.25021079616104147,0.08630530052022163
0.06951607622857314,7.255996014621072,0.2641194343101919,0.06967767098297002
-0.1422787893217632,8.357337655697883,-0.021416558369667753,0.8851186498221071
-0.051130438917180054,7.260529349795172,-0.08094600980615656,0.5844292780560836
0.019574537257551206,7.828561723251282,0.1098998644121076,0.4571216175651945
-0.03622509777445182,7.598734445316007,0.0436770087958734,0.7681716175254788
-0.07528911226017976,8.134692206570353,-0.0036442834238150914,0.9803876914522008
-0.0375604920704633,7.129460418544002,0.007996538411299032,0.9569813005554967
-0.04381501198441029,7.794062229554902,0.06707483433226688,0.650570895780881
-0.08293545543342118,7.652009436769358,-0.12533324510513014,0.39599296409143486
-0.07957750407451147,6.537893639034299,0.0014678719099040546,0.992099762188757
-0.011084261277910068,8.480770093125855,0.0894736411305676,0.5453342558399576
-0.012758077657426536,6.908289668872805,0.1820012512907341,0.21568824109899642
0.07239350782328813,6.681125576812951,0.3401875406935872,0.01799109255163431
-0.010394602336715852,7.313502972028928,0.21635436684668793,0.1396776865682508
0.027565026327689646,7.014901240674636,0.17516628027508793,0.2337197671315679
-0.04599017473010392,7.26140992888559,-0.00707099768799943,0.961956510519216
0.022186882410463515,7.6266555816280714,0.03611155993021389,0.8074842746610166
0.0024686585094728652,7.196302545090145,0.2895380503264467,0.04592481154163986
0.057971166396659224,7.056561157975717,0.2738172947286224,0.05967003102864948
-0.026334160887260483,7.955091405350791,0.016960690084441173,0.9089065991040001
0.10158230232534482,7.067249743844031,0.1628705476019107,0.26870001918871117
0.04373318441447516,7.56194501284547,0.24888599697939115,0.08803822068654978
0.03396856086307387,7.456319641978173,0.1897565118832785,0.19642958254899973
0.07166181905679081,7.962245831570113,0.3679751473139284,0.010076628260217239
0.012997342432204628,7.967624126010257,0.1041953174891827,0.48094743845180327
0.09658689319984792,7.21770421024646,0.30123084635943104,0.0374728701863464
0.01786107113053159,7.664447690957798,0.3564812565931426,0.012883394729642488
-0.030437244135431918,7.337567632920947,0.012885705998819379,0.9307310661290115
0.07068660450607445,7.751484753231229,0.25001410275638547,0.08656089039642623
0.03370620637865873,6.620459390785735,0.16545630841845113,0.26107000780176937
0.026477139825238916,7.675145038872962,0.04290499407281192,0.7721587536238353
0.006211644961826801,6.683949890807781,0.13273516582564632,0.3684588659440506
-0.11538688219127935,7.680597169513499,0.02679860575781885,0.8565210602777434
0.04771814062150148,7.160847219438841,0.1952245700294905,0.18360439971496165
-0.03673207519499022,8.003808646049185,0.11061916429768931,0.45416359493491903
-0.04962595095862565,6.979165331173545,0.07535896573830106,0.610706927436891
-0.05085981816717822,8.045923643642304,0.08295954773455555,0.5750853486241055
0.07930868602008767,7.000887562848685,0.272739338506871,0.06072193123505929
-0.028302095751772338,8.053419527246593,0.05016172129814102,0.7349238509435232
-0.021801884198799026,7.47943040600551,0.039336347752380166,0.7906635157667132
-0.13390929988978018,7.678242586955067,0.0690536025086327,0.6409551046370542
-0.031574338659751566,7.792164066519089,0.005171638755224539,0.9721707262114043
0.05336584243233955,7.610635101662111,0.2370396216307255,0.10476437434740508
-0.002038515206557401,7.468494116149856,0.1873457008372079,0.20228103119835525
0.05839543357408117,7.272218030567134,0.250733795094949,0.08562856509990723
-0.1416873958823266,8.01064064941411,-0.07635460559416528,0.6059871353058003
0.007223875456153883,7.322820445883746,0.12770833334723228,0.38702990180964186
0.01741129099760641,7.546893466045348,0.13369260499821994,0.36498355071185407
0.09393949298498427,7.858851795256735,0.34521232792742895,0.016259206902156976
-0.07973440872396154,7.697308045013099,-0.10485976178094833,0.478139093369482
0.038738804634991575,7.228287072952236,0.14402238691096814,0.32875825472863873
-0.02058363184533607,8.249831997503955,0.1963588626871943,0.18102086365732017
0.025049915964149516,7.962232399737864,0.16279522149275402,0.26892448626279525
0.06145474694418118,8.417823902351712,0.1955147627500189,0.1829409388198986
0.046508539247141156,6.987492625083761,0.3110306674682692,0.031415649223151876
0.032488255645275466,8.244023331976203,0.22519307474500838,0.12382891052325011
-0.04861257294253063,8.189031105449908,0.15691084651731796,0.28684469446512095
-0.06954234107270607,8.224845826017843,0.05674844400490644,0.7016381819937916
0.09645680535011691,6.9499295764643145,0.1870959236253716,0.20289423010664576
