target,window,set,metric,mean,std,ci_lower,ci_upper,t_critical,df,significant
MOT,T2W20,VALIDATION,R2,-0.000606,0.043474,-0.004879,0.003667,1.9659,399,False
MOT,T2W20,VALIDATION,RMSE,7.725922,0.343787,7.692129,7.759715,1.9659,399,True
MOT,T2W20,VALIDATION,MAE,6.585694,0.274222,6.558739,6.612649,1.9659,399,True
MOT,T2W20,VALIDATION,rho,0.096404,0.140606,0.082583,0.110225,1.9659,399,True
MOT,T2W20,TEST,R2,-0.002012,0.054846,-0.007403,0.003379,1.9659,399,False
MOT,T2W20,TEST,RMSE,7.697956,0.544039,7.644479,7.751433,1.9659,399,True
MOT,T2W20,TEST,MAE,6.568678,0.450814,6.524364,6.612991,1.9659,399,True
MOT,T2W20,TEST,rho,0.099292,0.194542,0.08017,0.118415,1.9659,399,True
COG,T2W20,VALIDATION,R2,-0.017924,0.049763,-0.022815,-0.013032,1.9659,399,True
COG,T2W20,VALIDATION,RMSE,2.255808,0.18559,2.237565,2.274051,1.9659,399,True
COG,T2W20,VALIDATION,MAE,1.755343,0.128505,1.742712,1.767975,1.9659,399,True
COG,T2W20,VALIDATION,rho,0.026205,0.131073,0.013321,0.039089,1.9659,399,True
COG,T2W20,TEST,R2,-0.015832,0.043593,-0.020117,-0.011547,1.9659,399,True
COG,T2W20,TEST,RMSE,2.194178,0.264839,2.168145,2.220211,1.9659,399,True
COG,T2W20,TEST,MAE,1.725183,0.175597,1.707922,1.742443,1.9659,399,True
COG,T2W20,TEST,rho,0.044819,0.189584,0.026183,0.063454,1.9659,399,True
MOT_V4,T2W20,VALIDATION,R2,-0.010076,0.047552,-0.01475,-0.005402,1.9659,399,True
MOT_V4,T2W20,VALIDATION,RMSE,3.462672,0.170459,3.445916,3.479427,1.9659,399,True
MOT_V4,T2W20,VALIDATION,MAE,2.863225,0.122807,2.851153,2.875296,1.9659,399,True
MOT_V4,T2W20,VALIDATION,rho,0.067998,0.130961,0.055125,0.080871,1.9659,399,True
MOT_V4,T2W20,TEST,R2,-0.013608,0.068382,-0.02033,-0.006887,1.9659,399,True
MOT_V4,T2W20,TEST,RMSE,3.54304,0.266905,3.516804,3.569276,1.9659,399,True
MOT_V4,T2W20,TEST,MAE,2.934416,0.195366,2.915212,2.953619,1.9659,399,True
MOT_V4,T2W20,TEST,rho,0.057031,0.207074,0.036676,0.077385,1.9659,399,True
COG_V1,T2W20,VALIDATION,R2,-0.014536,0.035359,-0.018012,-0.011061,1.9659,399,True
COG_V1,T2W20,VALIDATION,RMSE,1.339694,0.082864,1.331548,1.347839,1.9659,399,True
COG_V1,T2W20,VALIDATION,MAE,1.025379,0.060566,1.019425,1.031332,1.9659,399,True
COG_V1,T2W20,VALIDATION,rho,-0.071813,0.132968,-0.084883,-0.058743,1.9659,399,True
COG_V1,T2W20,TEST,R2,-0.015879,0.041649,-0.019973,-0.011785,1.9659,399,True
COG_V1,T2W20,TEST,RMSE,1.336144,0.109513,1.325379,1.346909,1.9659,399,True
COG_V1,T2W20,TEST,MAE,1.010674,0.0779,1.003017,1.018332,1.9659,399,True
COG_V1,T2W20,TEST,rho,-0.065781,0.209311,-0.086355,-0.045206,1.9659,399,True
