feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
edges_T2W20,0.11033968539815951,0.10029477846122231,1.0,400,1.0
l3_T2W20,-0.06635007513673553,0.10540256145320619,1.0,400,1.0
lcc_T2W20,0.05437542108508747,0.11841465260944636,1.0,400,1.0
pe_T2W20,0.04569470192265494,0.13005737035042902,1.0,400,1.0
asp_T2W20,-0.03739299813536969,0.10224383766399373,1.0,400,1.0
lsc_T2W20,0.03721431184529185,0.11785852840010273,1.0,400,1.0
diameter_T2W20,-0.034351088482996735,0.1162057708749433,1.0,400,1.0
nodes_T2W20,0.02174117303085744,0.07507683852332628,1.0,400,1.0
l1_T2W20,-0.014137381319929001,0.04153404327532478,1.0,400,1.0
atd_T2W20,0.012140364013951289,0.05352613635895098,1.0,400,1.0
l2_T2W20,-0.007151956569250527,0.09337678967802693,1.0,400,1.0
re_T2W20,-0.0062740935951098534,0.05372290194797935,1.0,400,1.0
density_T2W20,-0.0036361347891466756,0.0439329386921158,1.0,400,1.0
