feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
lsc_T6W50,-0.0770077503172623,0.02812883580295267,1.0,400,1.0
lcc_T6W50,-0.06769875556271801,0.024510446948516094,1.0,400,1.0
density_T6W50,0.06692666495797059,0.027442967061125888,1.0,400,1.0
nodes_T6W50,-0.0644296884977749,0.024488700944558673,1.0,400,1.0
atd_T6W50,0.05894217309200545,0.025412334895518168,1.0,400,1.0
diameter_T6W50,-0.05665401298381035,0.03364173861819766,1.0,400,1.0
asp_T6W50,-0.05401903462850406,0.03131034258887006,1.0,400,1.0
re_T6W50,0.04587707915328854,0.03482353419444889,1.0,400,1.0
l3_T6W50,0.04188494115069539,0.04620042023599955,1.0,400,1.0
l1_T6W50,-0.019582896579720187,0.048322687052388034,1.0,400,1.0
edges_T6W50,-0.015568050504980186,0.04361998468710277,1.0,400,1.0
pe_T6W50,0.012160352863610502,0.03940565260464681,1.0,400,1.0
l2_T6W50,-0.011695576530535325,0.037919759108087724,1.0,400,1.0
