split,subject,set
0,CSO-14-8A-MCIDOS,TRAIN
0,CDMS-11-6B-EAFESA,TRAIN
0,CDMS-9-4C-SCAMO,TRAIN
0,CSO-12-7A-DALRE,TRAIN
0,CSO-11-6A-EROMO,TRAIN
0,CDMS-10-6B-JJMOBE,TRAIN
0,CSO-10-5A-MAOSMO,TRAIN
0,CDMS-8-4A-LGOPA,TRAIN
0,CSO-10-5A-GZAMA,TRAIN
0,CDMS-9-5A-PAGACO,TRAIN
0,CSO-17-11C-MCAAG,TRAIN
0,CDMS-15-10A-AMALOS,TRAIN
0,CDMS-15-10A-JJMACH,TRAIN
0,CSO-15-8A-VBMABR,TRAIN
0,CSO-12-7A-JHEZA,TRAIN
0,CDMS-11-6B-SCAPA,TRAIN
0,CSO-15-7B-JCRAGA,TRAIN
0,CDMS-12-7C-ARAHE,TRAIN
0,CSO-12-7B-SSARA,TRAIN
0,CDMS-15-11B-VSAHO,TRAIN
0,CDMS-8-4A-DOSTR,TRAIN
0,CSO-10-5A-ACAVA,TRAIN
0,CSO-15-10A-MAARLO,TRAIN
0,CSO-10-4A-ICAPA,TRAIN
0,CSO-15-11C-JETALO,TRAIN
0,CSO-17-11C-JDAAG,TRAIN
0,CSO-18-9B-MAMOLO,TRAIN
0,CSO-10-5A-SVHEES,TRAIN
0,CDMS-15-10A-MAALRI,TRAIN
0,CSO-14-7B-EVEGO,TRAIN
0,CSO-9-2A-EXMOCO,TRAIN
0,CSO-15-10B-MEBUAR,TRAIN
0,CSO-14-9B-ERAGA,TRAIN
0,CDMS-11-6B-MEBRTA,TRAIN
0,CSO-12-7A-SCAHO,TRAIN
0,CSO-16-9A-JSMAGU,TRAIN
0,CDMS-13-6B-ASUMO,TRAIN
0,CSO-14-9A-SORZU,TRAIN
0,CSO-10-5A-MAARAN,TRAIN
0,CSO-17-11A-NPAHE,TRAIN
0,CDMS-8-4C-JDBUTU,TRAIN
0,CSO-9-4A-SLOCA,TRAIN
0,CSO-17-11B-CDBEBU,TRAIN
0,CDMS-11-6B-AVROTO,TRAIN
0,CSO-16-10A-JEGAHE,TRAIN
0,CDMS-14-10A-IMORTO,TRAIN
0,CSO-16-10A-SMOUT,TRAIN
0,CSO-13-6B-JETAVE,TRAIN
0,CDMS-11-5A-EAARCA,TRAIN
0,CSO-9-4A-DVGATO,TRAIN
0,CSO-15-10B-YVBUAN,TRAIN
0,CSO-16-11B-KRORE,TRAIN
0,CDMS-XX-5C-MJSARU,TRAIN
0,CSO-13-8A-VHODU,TRAIN
0,CDMS-18-7C-VVECA,TRAIN
0,CDMS-11-6B-JFSAHE,TRAIN
0,CDMS-XX-5C-MPCAQU,TRAIN
0,CDMS-11-6B-ARAHE,TRAIN
0,CSO-8-3A-KVPECO,TRAIN
0,CDMS-9-5A-VVAAR,TRAIN
0,CDMS-11-6B-JACUPE,TRAIN
0,CSO-13-8B-FCJISA,TRAIN
0,CSO-16-10C-MAVAVE,TRAIN
0,CSO-9-4A-NSARPA,TRAIN
0,CSO-10-5A-JANORO,TRAIN
0,CSO-10-5A-RVMOIB,TRAIN
0,CSO-13-6A-ANASA,TRAIN
0,CSO-11-6B-SFLVA,TRAIN
0,CDMS-XX-6B-SPUCA,TRAIN
0,CSO-16-9A-JPROSO,TRAIN
0,CDMS-10-5C-JFALGI,TRAIN
0,CSO-13-7A-JJATFL,TRAIN
0,CSO-11-6A-CAPAMU,TRAIN
0,CSO-13-7A-CDDITR,TRAIN
0,CSO-13-9B-DMLLLU,TRAIN
0,CDMS-17-10A-ASSAMO,TRAIN
0,CSO-12-7B-SMUGU,TRAIN
0,CSO-12-6A-DGISE,TRAIN
0,CDMS-16-11B-NGABE,TRAIN
0,CDMS-11-6B-JPSAMA,TRAIN
0,CSO-14-9A-MARJA,TRAIN
0,CDMS-10-6B-ASCACO,TRAIN
0,CSO-17-11C-SARJA,TRAIN
0,CDMS-12-6A-FAROPA,TRAIN
0,CSO-14-8A-AQUMA,TRAIN
0,CDMS-15-11B-JEMOLO,TRAIN
0,CSO-12-7B-DVAGRO,TRAIN
0,CDMS-11-6A-DFVEBE,TRAIN
0,CDMS-11-6B-RSECA,TRAIN
0,CSO-14-9A-HASACA,TRAIN
0,CDMS-11-7C-ICARE,TRAIN
0,CDMS-11-6B-EFRGR,TRAIN
0,CSO-16-11B-LLOZA,TRAIN
0,CDMS-9-5C-MLOGO,TRAIN
0,CSO-15-9B-JCAPA,TRAIN
0,CSO-16-10C-ACALGU,TRAIN
0,CSO-11-5A-MTAGA,TRAIN
0,CSO-16-10A-SARI,TRAIN
0,CDMS-XX-10A-VGILO,TRAIN
0,CDMS-11-7C-SALMA,TRAIN
0,CDMS-9-4A-CARGA,TRAIN
0,CSO-9-4A-AGAPE,TRAIN
0,CSO-17-11A-SPUVA,TRAIN
0,CSO-11-6B-DISEMO,TRAIN
0,CSO-11-6A-FSOVRE,TRAIN
0,CSO-10-5A-DABRZA,TRAIN
0,CSO-9-4A-KEMOCO,TRAIN
0,CSO-15-10A-LJRAGU,TRAIN
0,CSO-9-4A-YVDITR,TRAIN
0,CSO-16-11A-VZAOR,TRAIN
0,CDMS-12-7C-MAROBE,TRAIN
0,CSO-12-8A-YTOME,TRAIN
0,CDMS-10-4A-JURAN,TRAIN
0,CDMS-9-4A-TGAFR,TRAIN
0,CSO-12-7A-ESALA,TRAIN
0,CDMS-11-6B-JLPENA,TRAIN
0,CSO-12-6B-LJHEFE,TRAIN
0,CDMS-14-10A-JCVANI,TRAIN
0,CSO-13-8B-JEMABE,TRAIN
0,CSO-8-3A-AIPRBR,TRAIN
0,CDMS-15-10A-SHEGA,TRAIN
0,CSO-10-5A-JBUVE,TRAIN
0,CSO-9-4A-GSBRCO,TRAIN
0,CDMS-15-10A-MAALCA,TRAIN
0,CDMS-8-4A-DJAVDA,TRAIN
0,CDMS-10-5B-SRAJA,TRAIN
0,CSO-15-10C-SSCAMO,TRAIN
0,CDMS-13-7C-SSOSLO,TRAIN
0,CSO-10-4A-LSCAVA,TRAIN
0,CDMS-10-5C-MAORTO,TRAIN
0,CDMS-12-6B-IJDAGA,TRAIN
0,CDMS-16-10A-SGALO,TRAIN
0,CDMS-9-4A-CRAAG,TRAIN
0,CSO-13-7A-CAPAMU,TRAIN
0,CDMS-11-6A-NMREPR,TRAIN
0,CSO-15-9B-KSBEJA,TRAIN
0,CDMS-9-5C-JDMADE,TRAIN
0,CSO-12-7B-VHOMA,TRAIN
0,CSO-12-7A-IMERO,TRAIN
0,CSO-16-10B-JESUGU,TRAIN
0,CSO-9-4A-DSMOMU,TRAIN
0,CDMS-12-6B-SCLAG,TRAIN
0,CSO-16-9B-SJPAJI,TRAIN
0,CDMS-11-7C-IMOIB,TRAIN
0,CSO-12-6B-GQULO,TRAIN
0,CDMS-12-7C-DLOLO,TRAIN
0,CDMS-11-6B-MMAMO,TRAIN
0,CSO-12-6B-VPAMA,TRAIN
0,CSO-9-4A-DKVIMO,TRAIN
0,CSO-12-7A-LSARAR,TRAIN
0,CDMS-14-5A-LSDUCO,TRAIN
0,CDMS-8-4A-DBEVA,TRAIN
0,CSO-8-4A-ARAGR,TRAIN
0,CSO-10-5A-JLCARI,TRAIN
0,CDMS-13-7C-RAIZAC,TRAIN
0,CSO-10-4A-LRAVI,TRAIN
0,CSO-14-7B-EALHU,TRAIN
0,CSO-10-5A-JJSEMO,TRAIN
0,CDMS-9-5C-LVIZAC,TRAIN
0,CSO-11-6B-LHFDLACH,TRAIN
0,CDMS-12-7C-VQURA,TRAIN
0,CSO-16-9A-JALEMO,TRAIN
0,CSO-13-8A-MBUAN,TRAIN
0,CDMS-12-6A-JSOTGU,TRAIN
0,CDMS-12-6A-SROAL,TRAIN
0,CDMS-11-4A-GACHSA,TRAIN
0,CDMS-11-6B-JDCHBA,TRAIN
0,CDMS-13-7C-MVEAR,TRAIN
0,CSO-10-5A-IPECA,TRAIN
0,CDMS-10-5A-SZURO,TRAIN
0,CSO-14-9B-MFEGA,TRAIN
0,CSO-9-4A-MPAME,TRAIN
0,CSO-13-6B-LFMIES,TRAIN
0,CSO-15-8B-KEPOGO,TRAIN
0,CDMS-12-7C-VMAPA,TRAIN
0,CDMS-9-4A-ILOSE,VALIDATION
0,CSO-16-10B-VVILI,VALIDATION
0,CSO-17-11A-JDAMO,VALIDATION
0,CDMS-11-6B-VZAPE,VALIDATION
0,CSO-13-6B-LJMAHU,VALIDATION
0,CSO-14-7A-MVEBE,VALIDATION
0,CSO-15-10C-ALBAHO,VALIDATION
0,CDMS-13-6B-JDTAHE,VALIDATION
0,CSO-16-11A-JDMUVA,VALIDATION
0,CSO-11-6A-DSCACH,VALIDATION
0,CDMS-9-4A-EROHI,VALIDATION
0,CSO-10-4A-KCOMO,VALIDATION
0,CSO-15-10A-SFEGA,VALIDATION
0,CDMS-10-5C-ICAPA,VALIDATION
0,CDMS-11-6B-YLNIME,VALIDATION
0,CSO-12-6A-FJOVRE,VALIDATION
0,CSO-13-8A-KIGAGU,VALIDATION
0,CDMS-12-7C-CATRAR,VALIDATION
0,CSO-16-10A-YKMUJO,VALIDATION
0,CSO-18-11A-ADBAHO,VALIDATION
0,CSO-10-5A-ARACA,VALIDATION
0,CSO-13-7A-YAMEZA,VALIDATION
0,CSO-13-8A-MJAGA,VALIDATION
0,CDMS-10-5C-DAAUSA,VALIDATION
0,CSO-13-7A-KRAMA,VALIDATION
0,CSO-15-9B-ALRIHE,VALIDATION
0,CSO-9-4A-FAGIGA,VALIDATION
0,CSO-17-11A-RLPAIG,VALIDATION
0,CSO-17-10B-EHECO,VALIDATION
0,CSO-17-10A-YVGOCA,VALIDATION
0,CDMS-11-6B-EROCO,VALIDATION
0,CDMS-11-6B-MAGIMU,VALIDATION
0,CSO-16-10B-LTVIFA,VALIDATION
0,CSO-13-8A-MGAAN,VALIDATION
0,CDMS-XX-6A-MAGICA,VALIDATION
0,CSO-8-3A-DAPAVA,VALIDATION
0,CSO-13-7A-RXCHLU,VALIDATION
0,CDMS-12-5A-SRIGO,VALIDATION
0,CDMS-14-6B-KDCAHE,VALIDATION
0,CDMS-10-5C-NBEMO,VALIDATION
0,CDMS-15-10A-SGOMO,VALIDATION
0,CSO-17-11A-DJAPA,VALIDATION
0,CSO-13-8A-MGAHE,VALIDATION
0,CSO-9-4A-MLORO,VALIDATION
0,CSO-14-9A-JSMAAL,VALIDATION
0,CSO-17-10B-YCQUVE,VALIDATION
0,CSO-18-11B-YLLRE,VALIDATION
0,CDMS-11-6B-JMARME,VALIDATION
0,CSO-11-5A-MDVOSPE,VALIDATION
0,CDMS-10-5A-KSRAGU,VALIDATION
0,CDMS-9-5C-SCAAG,VALIDATION
0,CSO-16-11B-YAROMO,TEST
0,CSO-14-9A-AEDCAGO,TEST
0,CSO-11-6B-ANREVA,TEST
0,CSO-16-11A-JAVABO,TEST
0,CDMS-12-7C-JSZAOR,TEST
0,CDMS-9-4A-ACDUTR,TEST
0,CDMS-10-5A-SROPU,TEST
0,CDMS-11-6B-LESTA,TEST
0,CDMS-11-5A-MGTHAR,TEST
0,CSO-13-7A-YBOSO,TEST
0,CDMS-11-7C-SPGAVE,TEST
0,CSO-15-9B-AMSAGO,TEST
0,CDMS-10-5A-HEPIHO,TEST
0,CSO-15-9B-RMCHLU,TEST
0,CSO-9-4A-LCOMO,TEST
0,CSO-14-8B-JLLORA,TEST
0,CSO-16-10A-MSACO,TEST
0,CSO-14-8A-SZARA,TEST
0,CDMS-12-6A-JGIGA,TEST
0,CDMS-9-5A-ABERO,TEST
0,CSO-8-4A-JRAAR,TEST
0,CSO-9-4A-EGCAMO,TEST
0,CSO-15-9B-SJAGRO,TEST
0,CSO-11-6B-RJGIHE,TEST
0,CSO-17-11C-MAPAMA,TEST
0,CSO-11-6B-VCOMA,TEST
1,CSO-15-10C-ALBAHO,TRAIN
1,CSO-10-5A-JLCARI,TRAIN
1,CDMS-12-7C-ARAHE,TRAIN
1,CSO-13-8A-MBUAN,TRAIN
1,CSO-17-10B-EHECO,TRAIN
1,CDMS-12-7C-VQURA,TRAIN
1,CSO-8-3A-AIPRBR,TRAIN
1,CSO-13-8A-MJAGA,TRAIN
1,CSO-14-7A-MVEBE,TRAIN
1,CDMS-10-5A-SROPU,TRAIN
1,CSO-13-8A-MGAHE,TRAIN
1,CDMS-XX-6B-SPUCA,TRAIN
1,CDMS-10-5C-DAAUSA,TRAIN
1,CSO-15-9B-JCAPA,TRAIN
1,CDMS-11-6B-JDCHBA,TRAIN
1,CDMS-11-6B-AVROTO,TRAIN
1,CSO-13-7A-JJATFL,TRAIN
1,CDMS-10-5C-NBEMO,TRAIN
1,CDMS-11-6B-MAGIMU,TRAIN
1,CSO-16-11A-VZAOR,TRAIN
1,CSO-15-10B-YVBUAN,TRAIN
1,CDMS-12-7C-MAROBE,TRAIN
1,CDMS-9-5A-VVAAR,TRAIN
1,CSO-17-11C-MAPAMA,TRAIN
1,CDMS-8-4A-DOSTR,TRAIN
1,CDMS-10-5A-SZURO,TRAIN
1,CDMS-9-5C-SCAAG,TRAIN
1,CSO-16-10B-JESUGU,TRAIN
1,CSO-15-8A-VBMABR,TRAIN
1,CDMS-14-5A-LSDUCO,TRAIN
1,CSO-11-5A-MTAGA,TRAIN
1,CSO-14-8A-AQUMA,TRAIN
1,CDMS-12-6A-JGIGA,TRAIN
1,CSO-10-5A-SVHEES,TRAIN
1,CSO-14-9A-JSMAAL,TRAIN
1,CSO-17-11A-DJAPA,TRAIN
1,CDMS-9-4A-CRAAG,TRAIN
1,CSO-12-8A-YTOME,TRAIN
1,CSO-13-9B-DMLLLU,TRAIN
1,CDMS-14-10A-IMORTO,TRAIN
1,CDMS-10-6B-ASCACO,TRAIN
1,CSO-15-8B-KEPOGO,TRAIN
1,CDMS-12-6A-SROAL,TRAIN
1,CDMS-11-6B-JMARME,TRAIN
1,CDMS-9-5C-JDMADE,TRAIN
1,CSO-13-8A-MGAAN,TRAIN
1,CDMS-12-7C-CATRAR,TRAIN
1,CDMS-12-7C-DLOLO,TRAIN
1,CSO-12-7A-SCAHO,TRAIN
1,CSO-17-11C-JDAAG,TRAIN
1,CDMS-11-6B-MMAMO,TRAIN
1,CSO-10-5A-JJSEMO,TRAIN
1,CSO-10-5A-ARACA,TRAIN
1,CSO-16-11B-LLOZA,TRAIN
1,CSO-13-6B-LJMAHU,TRAIN
1,CSO-12-7B-VHOMA,TRAIN
1,CSO-14-7B-EALHU,TRAIN
1,CSO-15-11C-JETALO,TRAIN
1,CDMS-11-6B-ARAHE,TRAIN
1,CSO-9-4A-AGAPE,TRAIN
1,CDMS-8-4A-DBEVA,TRAIN
1,CDMS-11-6B-EAFESA,TRAIN
1,CSO-13-7A-RXCHLU,TRAIN
1,CSO-9-4A-SLOCA,TRAIN
1,CDMS-12-6A-FAROPA,TRAIN
1,CSO-18-9B-MAMOLO,TRAIN
1,CSO-16-10C-MAVAVE,TRAIN
1,CDMS-15-10A-MAALCA,TRAIN
1,CSO-10-5A-DABRZA,TRAIN
