feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_atd_T7W20,-0.04767484211478708,0.05514030293312138,1.0,400,1.0
z_l1_T7W20,0.034933442406067085,0.041775801418282084,1.0,400,1.0
z_diameter_T7W20,-0.026130479119497306,0.14857422539728224,1.0,400,1.0
z_l2_T7W20,-0.02193991714101774,0.0509954829821905,1.0,400,1.0
z_lsc_T7W20,0.021093160725906876,0.051424819275416096,1.0,400,1.0
z_density_T7W20,-0.020497927774902686,0.09009230292066266,1.0,400,1.0
z_asp_T7W20,0.014952993111438979,0.14256092497934444,1.0,400,1.0
z_pe_T7W20,-0.014868108898805393,0.03307980627486121,1.0,400,1.0
z_l3_T7W20,0.010739804462771,0.0290529892938775,1.0,400,1.0
z_re_T7W20,-0.0023235154065028916,0.035771233399085695,1.0,400,1.0
z_lcc_T7W20,-7.874096232557721e-17,1.18247857051703e-15,0.0,400,1.0
z_edges_T7W20,0.0,0.0,0.0,400,1.0
z_nodes_T7W20,0.0,0.0,0.0,400,1.0
