feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_lsc_T6W50,-0.10347766709302253,0.11140553768889419,1.0,400,1.0
z_asp_T6W50,0.09309561079143255,0.5062447721529293,1.0,400,1.0
z_l2_T6W50,-0.07945068423650026,0.1617778322448601,1.0,400,1.0
z_l3_T6W50,0.055210450641224845,0.09531281972872732,1.0,400,1.0
z_l1_T6W50,-0.05337816112712889,0.16414415324061554,1.0,400,1.0
z_pe_T6W50,-0.032565934159424395,0.07093670383208632,1.0,400,1.0
z_atd_T6W50,0.02250587162749437,0.08860324485728825,1.0,400,1.0
z_re_T6W50,-0.010123186486607259,0.18218040589264964,1.0,400,1.0
z_diameter_T6W50,0.009312197708013713,0.3481375594029839,1.0,400,1.0
z_density_T6W50,0.0063609271409129555,0.1028281511291357,1.0,400,1.0
z_lcc_T6W50,1.1655457425297042e-17,1.8870832097244246e-15,0.0,400,1.0
z_edges_T6W50,0.0,0.0,0.0,400,1.0
z_nodes_T6W50,0.0,0.0,0.0,400,1.0
