feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
asp_T6W30,-0.06242133111727828,0.4629626503305625,1.0,400,1.0
atd_T6W30,-0.04462877827403939,0.3686587742957716,1.0,400,1.0
diameter_T6W30,0.043674902397500937,0.34223343184588556,1.0,400,1.0
density_T6W30,0.03551400784002855,0.3461575116039684,1.0,400,1.0
lcc_T6W30,0.03442940575281517,0.19316111421220705,1.0,400,1.0
edges_T6W30,0.03210345842121632,0.05521118729923635,1.0,400,1.0
nodes_T6W30,0.029439546823126436,0.1894269076580216,1.0,400,1.0
pe_T6W30,-0.027778664233023345,0.09285429441970074,1.0,400,1.0
l2_T6W30,0.022227347193684105,0.1478452500722832,1.0,400,1.0
l3_T6W30,-0.016199709969285495,0.02359449831016394,1.0,400,1.0
lsc_T6W30,0.015050519388541126,0.043091558179199296,1.0,400,1.0
re_T6W30,-0.012550099285309053,0.11717319935437924,1.0,400,1.0
l1_T6W30,0.002814393865900029,0.06536998477530935,1.0,400,1.0
