r2,rmse,mae,rho
0.056156735262303026,2.167227915594611,1.6736381827459705,0.26947557189037613
-0.0015147089257017132,1.9735612577558612,1.5133229039581666,0.14183125407490618
0.16779821686814633,1.4213311152683037,1.1952404639145657,0.5062559355058682
0.00833738920562277,2.0110691532103586,1.5845319021345896,0.14392998955156106
0.09455040380589397,1.6902627455333419,1.4123047102568325,0.3686225503218222
-0.011660732175378996,2.037131354940458,1.5484727053945408,0.02505170073549267
-0.06307836881212525,2.0998984711119024,1.671357354163327,-0.1153344020294811
0.061838782874675924,2.239233437316341,1.6865438733197722,0.3885417746788536
-0.0277595698021329,2.5488182206930436,1.9862135526551288,0.10593972567502259
-0.04890395742215903,2.6567609695973853,1.984627835097228,-0.15542163936922732
0.026142039838066622,2.3596588034453894,1.760850940890371,0.29243604492674435
0.005237253615366089,2.068633766639956,1.6755757419896151,0.05077992865805725
0.0320349298491015,2.1017646296165005,1.5520906196435198,0.32712179400626207
0.024010826099411964,2.003778196329402,1.5700767975671748,0.46864635955291756
0.037797419605944405,2.133198299384457,1.7779494021504274,0.16394181016696005
-0.11092947184235347,2.4404167137237693,1.9613218470959297,-0.19859431697179045
0.03243889501477881,2.2410809143765316,1.7275608760358887,0.26460833572838
0.0003660356691705946,2.0055412817517464,1.555713674019877,0.16188731123736422
0.06054280694550662,1.8880297564445543,1.5923288356301184,0.22085727077050382
0.015576851976991879,1.920213025501367,1.572137294816025,0.10554407252247779
0.028347855115338216,1.8276798370754117,1.4683118811054607,0.007627723637285847
0.0034072606098595193,1.9186456909400165,1.5253999278767902,0.01593207955962802
-0.1527771421985058,1.775692604236775,1.4875610127851986,-0.17536863083254825
-0.09073133984552073,2.299098057437505,1.754067809692818,-0.012448943270589785
-0.021373300809517604,1.9169054309784597,1.5230509537633439,0.02157229785556313
0.03534358427242501,1.6914928604470885,1.3370921946847962,0.2405785591321359
-0.006622994994112341,2.359912369649146,1.8163292436668141,0.053599616859483806
0.006875131035212645,2.068351120728187,1.6480576729161454,0.12074895758051639
0.0026289480340430105,2.041208544857049,1.5627779264552024,-0.1893062320890033
0.0027469030318492127,2.1360888292792812,1.7045943474346215,0.06366134153242124
0.015395452799691456,2.137542852114615,1.5860725154259139,0.09291650957411911
-0.033914014332717235,2.2012098601073453,1.7356359055232167,-0.05698793443538336
-0.02698571210269396,2.626254316536683,2.006537766398535,0.0620712720134246
-0.016911704446123776,1.8969193325479017,1.5772745200625988,0.012455479865038938
-0.001738037519700919,2.067648178846127,1.6014141033081186,0.033625415824463226
0.027812665432322303,2.1442378090994696,1.7331106930883402,0.2443595823120162
-0.1271416687350937,2.1217674702027507,1.7175352745343961,-0.19520038217236052
-0.08188135951856279,2.465112646132877,1.942357123573114,-0.1540669944319288
-0.01842815568483691,1.650407025948172,1.3444468525205326,0.3346419783276949
0.0008037127180500203,2.673868848265753,2.0290904602292037,0.15281746037967509
0.13610036804509207,1.7487577244429706,1.426827910883493,0.4014191349914973
-0.02480889089957472,1.655569082313175,1.362862486175,0.07168401834605792
-0.014269820786729559,2.1455126593107883,1.6400516975966646,-0.043947859706080915
-0.02918004036577715,2.3801381449518466,1.8311372741595022,-0.10273972381443094
-0.06819498361016962,2.0868514032709107,1.5572952552152155,0.047424935196127206
0.024285875701997583,1.6212236139502698,1.3394129858140258,0.2724586033010525
-0.05919506530694019,2.3999510165330165,1.856800926142473,0.02244196330606657
0.008579649188765415,2.2685442282828596,1.774620444164197,0.1970738059507938
-0.13343331290595506,2.4044085689457444,1.9259656775433018,-0.13036810036145416
-0.015998610251853895,2.9055303811076287,2.157205728093967,0.18452170756263475
-0.09983695341524568,2.386639703396093,1.8462564556408185,-0.0666702464694221
0.02991537986869408,2.219244239490729,1.7945416082686876,0.13837729640287963
0.0029781283385635904,2.1437676809687263,1.628297096148019,0.13138177935537695
-0.03379911686888182,2.765496783715638,2.150967911161567,0.10722671791963324
-0.03497788603682683,2.167304161611002,1.6494664152437626,0.08305107346031039
-0.05817178602993289,2.36858372818297,1.7530010644787999,-0.0672390156369493
0.08310794302111213,2.099232845618814,1.6586730706270343,0.5165104170134706
-0.040646616627271426,1.870175889972296,1.5078544891806784,0.006926991112881748
-0.005594624043246066,2.0687502063399026,1.7038844927329038,-0.02593529848039539
0.034939404346440495,2.3489766128074336,1.7884499704095167,0.38772807373404244
-0.02586167110396076,1.7715210660169136,1.4066931367450175,0.13850475958988542
-0.1255343780251541,2.2394095093593576,1.7988703630068252,-0.05919462714261133
-0.014403327267954902,2.3038251471197024,1.7425445421730692,0.2225856447526262
0.10292526583169892,1.7363814121122596,1.3734790117692957,0.3768283165407671
0.009385745815476132,2.1467885156857824,1.7118837274090124,0.016607306486718584
-0.1787290733358271,2.4998712981178173,1.97989531288291,-0.2860257206045674
0.010466939766970107,2.132958036855987,1.6168570558777449,0.24074701906414514
-0.023019528177248505,2.4824042074207715,1.9616414614398985,0.10417804296763403
0.07151889159967117,1.9027682269934298,1.4250988780500813,0.3542659428706114
0.005342949124826801,2.2641354676893717,1.8286161627888946,0.02659901024945856
-0.08247682604816453,1.855043779757986,1.5201848649609981,-0.013875908879777818
-0.02290948107175761,2.3056019401059973,1.6901157034263794,0.2275117472171923
-0.030289369463897486,2.0863413374409583,1.6911510056945103,-0.01594047149044941
-0.09808369120589133,2.3734709313545963,1.8700995918449654,-0.12394868964427536
-0.00207620691070165,2.2673395918569934,1.8266926831933163,0.006905219478789713
0.052625117380081576,2.1413824185842785,1.7368304073204877,0.2769475876638069
-0.012731529033525035,2.652392929967758,1.8400490638226132,0.14420796889666704
-0.016513193904637014,1.876220465484978,1.5044910828806803,0.0550695793474099
-0.1100624987732357,2.2046833543285125,1.8107531391317169,0.03043607353554003
-0.04615992128337143,1.7557810527854065,1.42804315760514,-0.06486987401296129
-0.10624390254606308,1.9421714329084685,1.490163971833827,0.03516065003257189
0.07516100162214012,1.5783913502379692,1.3121115442214768,0.2856476821869633
-0.24529957998517826,2.474537732178367,1.8515453017341037,-0.27803204376050666
0.047013322966589444,2.432135721318102,1.8660377441056935,0.31280644238917404
-0.03483352964265829,1.8288901403224447,1.4492709743189307,0.0572381241290835
0.06167069021857807,2.2686847715595877,1.7510706181639246,0.5608994274125004
-0.05607123306611794,1.823303939113183,1.5145706843653468,-0.043594179527636286
0.015146115501200708,2.522631810963413,1.8370225744414896,0.17064364954227665
0.0040351015098378795,1.955694490849515,1.6113197732773406,0.33203274157824114
0.021700357587262742,1.929667544996541,1.592080933482318,0.22430912791023708
-0.05215448455725946,2.0427480957497837,1.602324925500336,-0.16061364528342822
0.011847543570787544,2.3447162646851525,1.8067538132669227,0.12463921159215433
0.017441589988697492,2.176780511992834,1.6379384404578288,0.14282135381112218
-0.010534922533337099,2.625711248451024,2.0255305216116257,0.1328328762268212
0.030950752360854983,2.233516670771839,1.6734446277555612,0.2603903967431697
-0.0003398895608459629,2.118539914280464,1.6458237471483792,0.04938954317733223
-0.0023646851047738338,2.0650661673860333,1.6179914617694433,0.16454662519004323
0.024600410764342495,2.6319872989613895,1.9516101943817215,0.42343762192593926
-0.014029967826452383,2.056726771769624,1.4884132854420007,0.17344035658363285
-0.056241066027470143,2.473600260025014,1.9777932318722806,-0.11625165721884989
0.03938677269715951,2.114030545600723,1.627643764294774,0.20886560376211752
-0.022923283041119902,2.2087456159644696,1.766534926122797,-0.04076211960306637
0.0478561510711043,2.0377067059058005,1.53809238647708,0.23797183728818957
0.10134792581836638,1.8959452251387787,1.4778588584608081,0.6981822490418759
-0.05040709962655687,2.499300653809833,1.7931940031395932,0.15640322119458702
0.03898142440145591,1.9965562385210676,1.6064663149946208,0.35929033494841084
0.016596394918850566,1.6275994069991135,1.343577240866786,0.07149869080256918
-0.033840815113387324,2.3372717721018734,1.7671623054422296,0.12433731149538185
0.00032864764354578746,2.525193434315792,1.8928696844624733,0.09997232384636547
0.007300718586131905,1.9989400833183935,1.6118334740207048,0.013142849935801377
-0.029323680980267497,1.9793496896776388,1.649516448981524,-0.03146816215621307
-0.04756989388335664,2.0367716529258613,1.5345338207333161,-0.10164103254437251
0.039032349055606375,1.6827736510805766,1.3836403019302579,0.20362896281073947
0.04332007886075295,1.924105368728754,1.4209381921150053,0.4120687922017049
0.04120567310692025,2.458069620899725,1.93284216401621,0.3512529049744537
-0.006229954390558623,1.885351948326927,1.5434226601243066,0.013875908879777818
-0.20096589592976288,2.3346386289276615,1.9213372896820569,-0.15882004801216343
-0.01647016354113351,2.3615785002162277,1.7941456125240276,-0.01694735912774388
-0.021661052212071708,2.1491006016003418,1.6198400810376337,0.08141802739035117
-0.07879731090716624,2.1938768640962025,1.7908515355784052,-0.204739757546115
-0.029909386672783755,2.6507624479060947,1.9900618778121504,0.06110054119899242
0.008110175375835138,2.360362292952303,1.8536286208779666,0.17683528746009866
0.043123819578670175,2.3020907719578565,1.7633786433518355,0.17272084577570496
0.09012597421994661,2.1480168920659413,1.6187472941023342,0.49156135453029454
0.00821888819773231,2.4240179347277486,1.880651179180734,0.5517270363552981
0.022607724008015362,2.6442605723347685,2.0196777878855037,0.36145560658998355
0.004231251155458193,2.1063637978738923,1.621158361288,0.16166018055906134
-0.005975911993155947,2.1784505321274326,1.6950227521099495,0.06535695217059638
0.017371919127952773,2.6359379685822635,1.9415197232238304,0.13677104264492004
0.03927990799262515,2.0329293681565477,1.6754916022711062,0.20277427294067762
0.0023472499164928218,2.11848095523612,1.6456514912923859,0.3098071344759931
-0.07152773821608394,2.468746703522881,1.910913876175087,0.02936254378186984
-0.02979959670951815,2.1434762672808656,1.611591465133473,0.14417504751137022
-0.019419458337856188,2.686235489812053,1.966569387226659,0.05187059696079078
0.0691176104930451,2.217837816179088,1.730134036558782,0.4683292451427817
0.0004325240628690885,2.1117785723878417,1.7180949725919834,-0.028656660836977314
0.044053708238658285,2.3172009454563893,1.7502461868011545,0.25730915851127634
-0.03495668064977542,1.920463856876766,1.6052945594695252,0.06954309591313408
0.0629448191231955,2.1296875037554748,1.6832718070534614,0.3516596419993353
-0.03833724359445445,2.105080831548298,1.7309182464558956,0.0013817667662056397
-0.009342468685176186,2.800324010610239,2.160663789710915,-0.06415147216196274
0.0007471455223276857,2.4258304299080895,1.943327247803822,0.12940520237177025
0.03540744422541142,2.270557924819565,1.8468673925481771,0.10783428028966714
-0.04113173281357985,2.287321789988934,1.7700101648298003,0.012796985463806605
0.04710796542943274,1.9838380113327336,1.5208190177948921,0.37340604783906295
-0.0358203684238787,2.0222887333149298,1.6718420755503103,-0.06546006601673252
-0.11783037033964616,2.884595493149135,2.282222810893388,-0.1737571708503592
-0.00961088032766999,2.1645166082336673,1.686155837028173,0.2370278804232043
0.038551570049616846,2.550015147226491,2.008306543325614,0.17806155846355587
-0.06207657074912465,2.214021649622234,1.7818164657072997,-0.008633029540642361
-0.021046167173451646,2.2992350107750594,1.7814349225078099,0.06701568816097352
-0.03047322229098537,2.278261470563822,1.783821034456763,0.049734924598152735
0.043799295403170735,2.1238724982901,1.5759584094731247,0.29018220018612345
0.006146452534104285,1.8615197119912077,1.5199865317766923,0.17060074673305425
-0.015945841132895655,2.327633317317765,1.6838086870538644,0.0017393935009518311
0.0129083143236699,1.6660823260764621,1.3661016758676183,0.09744053438484401
-0.012091891940264166,2.4216613510779648,1.8597002274376075,0.010361442624615153
-0.026983826801830535,1.9740226837192898,1.5537881327502288,-0.24686087407943288
-0.010740190912539305,2.129524420834745,1.6951169868903728,0.061175216702791926
0.013785047412415596,2.029760467004228,1.5517936345408176,-0.006610865471866122
-0.04565609657908776,2.187313578436548,1.7344848564705688,-0.14353375587783082
0.02089392775325405,2.6900028422547027,2.0786056908293977,0.25074258205240274
-0.04954443204649772,2.453437319162561,1.9187865848458734,-0.0172540269829027
-0.06895992395259798,2.410988368264748,1.8828244602057607,-0.1543316553509501
-0.06074044212084617,2.1276692860977966,1.6779683416142979,-0.264496827567685
-0.020020541109500023,2.201500959889872,1.6652172074458018,-0.04679825913713955
-0.001755311383915048,2.3891896138695135,1.7759762925974036,0.12627996816910295
0.008322552120872073,2.130109015423616,1.647290606324823,0.14185407624072122
-0.02056992819654324,2.309183167906797,1.8112120588469773,0.1619273967776188
0.04583973521437834,2.329319191567999,1.803941244423149,0.3140064976202316
0.0007504631939270201,2.3515676872166402,1.8609203563078667,0.43039039426989295
-0.041095035574487904,1.9499900025663197,1.5433183246030047,0.0718078284528502
0.047276078758699436,1.8935149587137112,1.536259927975229,0.24210513039634116
0.034031571576659925,1.875270513957257,1.5210368460759165,0.18895951737821756
