feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_pe_T2W10,0.40544345377222124,0.6971358575014682,1.0,400,1.0
z_l2_T2W10,-0.3657405112747768,0.6519561022770678,1.0,400,1.0
z_asp_T2W10,-0.2800627036678678,0.4175928939838252,1.0,400,1.0
z_density_T2W10,-0.19407261300229414,0.3162949443837161,1.0,400,1.0
z_diameter_T2W10,-0.13649646025442697,0.239220357960427,1.0,400,1.0
z_l3_T2W10,-0.10610168771991248,0.09941978142554367,1.0,400,1.0
z_atd_T2W10,-0.09873883180270145,0.10112819956547182,1.0,400,1.0
z_l1_T2W10,0.09159327099614463,0.20059433204643223,1.0,400,1.0
z_re_T2W10,-0.08721215453929064,0.11018360302507141,1.0,400,1.0
z_lsc_T2W10,-0.06946134281863517,0.18454217387349975,1.0,400,1.0
z_lcc_T2W10,3.258625674701732e-16,4.915184319488068e-15,0.0,400,1.0
z_edges_T2W10,0.0,0.0,0.0,400,1.0
z_nodes_T2W10,0.0,0.0,0.0,400,1.0
