feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_pe_T2W30,0.2211609437720175,0.13817098723594415,1.0,393,0.9825
z_l2_T2W30,0.12274559664761901,0.09481522950385347,1.0,379,0.9475
z_atd_T2W30,0.11856284855197598,0.07755788681312592,1.0,140,0.35
z_l1_T2W30,-0.1158908841762707,0.08177005725797347,1.0,228,0.57
z_density_T2W30,-0.099206386741719,0.09030166932161969,1.0,288,0.72
z_l3_T2W30,-0.09652004107368656,0.08291835017360813,1.0,248,0.62
z_diameter_T2W30,-0.09359654567567742,0.12854548369239324,1.0,89,0.2225
z_lsc_T2W30,0.05966222629893218,0.06872101354638341,1.0,84,0.21
z_asp_T2W30,-0.049677530914282564,0.09598899726427594,1.0,63,0.1575
z_re_T2W30,-0.002002340688045315,0.09893579560274716,1.0,88,0.22
