feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,r_MOT_V4,p_MOT_V4,r_partial_MOT_V4,p_partial_MOT_V4,r_COG_V1,p_COG_V1,r_partial_COG_V1,p_partial_COG_V1
diameter,raw,7,T7W50,238,-0.1041526898587926,0.10900273006423958,-0.11204693380299365,0.08520640174090427,-0.012522388713324511,0.8476039950332589,-0.06674790261549274,0.3061756401951541,-0.14173586365124477,0.028806052690816965,-0.1531687010118763,0.01830082839253408,-0.092332760775569,0.155614646279789,-0.11980241170482979,0.06558928348780142
asp,raw,7,T7W50,238,-0.08499497226165097,0.19131432025628875,-0.09462005112385363,0.14644162443216907,0.021741898940602855,0.7386125812707255,-0.04235344939337646,0.5164243540833802,-0.13038788011292268,0.04448173831795426,-0.14486272629604258,0.025739554346836703,-0.07864186458737257,0.22677311759407423,-0.11215027720333755,0.08491701355068121
density,raw,7,T7W50,238,0.061507620187208324,0.34476484281568415,0.0713680849946287,0.27383011453704587,-0.05185829183867597,0.42582587758387563,0.016366270430394292,0.8020922951816644,0.10160626214374305,0.11798184645054087,0.11672277720472188,0.07288352815662479,0.08395752677490369,0.1968096610440428,0.12132835366053608,0.06220300747947455
pe,raw,7,T7W50,238,-0.0565138333980623,0.3854180357795684,-0.05412760352845079,0.40682917795596213,-0.0450298776322457,0.4893264517408747,-0.01829802040509012,0.7793021564311956,-0.07454498008579387,0.251975659760305,-0.07096628104730705,0.2765473149799629,0.02111202127942556,0.7459215585803216,0.03440717712942715,0.598160731997547
l3,raw,7,T7W50,238,0.05669109202539372,0.3839270033142631,0.060151842834709465,0.3565468334711461,-0.0414542657883927,0.524494943140638,-0.012661644236052703,0.8462536144576831,0.07201653118571973,0.268464699995638,0.07707087279685967,0.2372149146758315,0.01933857160636925,0.7666207361034701,0.03353880654442908,0.6074351300852201
lcc,raw,7,T7W50,238,-0.02372354325928737,0.7157733439516578,-0.03247945371821008,0.6188347462111399,0.06267159757196215,0.33569471690098396,-0.008936787581229259,0.8911450705669188,-0.0705489419436589,0.2783660482658775,-0.08533089903197233,0.19050183666251663,-0.08489753758035216,0.19182560691631312,-0.12488648538115926,0.054862796743786316
atd,raw,7,T7W50,238,0.024565893847748387,0.706139587852287,0.03311028641428872,0.6120351957930401,-0.0487346834801507,0.4542620108533977,0.02214939392117551,0.7344407030226785,0.07018424356956476,0.2808643752148938,0.08448809026179678,0.19493433643969327,0.09445198875488524,0.1463036440005193,0.1338449913896669,0.03950418170529387
nodes,raw,7,T7W50,238,-0.023283170643952626,0.7208278491043335,-0.03200350271610704,0.6239864592896546,0.06297932219573281,0.3333225640841655,-0.008508559731586086,0.8963311174051751,-0.07018090247914482,0.2808873327001365,-0.08491955517262804,0.19265587631708414,-0.0850064785795495,0.1912540069082558,-0.12494207841059622,0.054754068981321735
l2,raw,7,T7W50,238,-0.03326123737079367,0.6096527900161948,-0.030701022157800607,0.6381776832134,-0.03146886321128627,0.6290661457384068,-0.004196240054610176,0.9487639766124956,-0.06008975799952909,0.3560210888769293,-0.05639400202845934,0.3874381975268513,0.018116752507196764,0.780979358249858,0.03140166817380965,0.6305269650506032
l1,raw,7,T7W50,238,-0.020436516922292734,0.7537852876919404,-0.019783858717755263,0.7618990020991598,0.06432838092683071,0.3230503125296125,0.07292087763002267,0.2635001201095033,-0.05933566899584173,0.3621004386207128,-0.05840779885914307,0.3706870828052762,0.0529547824051408,0.41609407130763393,0.05639793053686269,0.38740507948947706
edges,raw,7,T7W50,238,0.08426320966978706,0.19517865955923253,0.08515269357421125,0.1914328526360143,0.1290599290360567,0.046714165390110196,0.14104394602540693,0.029951833150363285,0.042609261649130606,0.5129958149992987,0.043869848386671656,0.5015068806467884,0.03570642537888182,0.5836049860313177,0.0397405669390184,0.5426542467256766
lsc,raw,7,T7W50,238,0.011053218859074398,0.8653025647140327,0.004469128972696959,0.945437015124557,0.12643928120281267,0.051395075732376984,0.06408221217384953,0.3259386479150325,-0.03499555061175722,0.5911244682840804,-0.04703412919583109,0.4711237300211212,-0.00183231803867224,0.9775673799312102,-0.034845671703940234,0.5935019113712112
re,raw,7,T7W50,238,-0.06710304565706483,0.3025747824718335,-0.06400714805390423,0.3265068329098746,-0.06673245817586991,0.30525875681944825,-0.027777845842829267,0.6705045324777379,-0.021814592549121107,0.7377705532238686,-0.016030881234807188,0.806066799387735,0.05118734254799413,0.4318453557621678,0.07152881026760036,0.2727483028687814
