feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG
l3,raw,6,T6W30,252,0.07323254261812999,0.24673885807712811,0.08023601935636551,0.20519963530546276,-0.20832656949786713,0.0008771696255254403,-0.1713357149914952,0.006507113628426986
l3,raw,6,T6W50,252,0.07172540983574602,0.2566240825924607,0.08029822810063707,0.2048474472760635,-0.20829283062125753,0.0008789057109083971,-0.16580382369518307,0.00848946749760564
l3,raw,6,T6W40,252,0.07231084986077564,0.2527522219984891,0.08021600019846027,0.20531306458113058,-0.20497959712049263,0.0010656653773337475,-0.16455275359535398,0.009006137512833532
l3,raw,6,T6W200,248,0.0444915115912464,0.4855157417795912,0.05160316945740648,0.4194178033820496,-0.19601184194056373,0.0019264508740011524,-0.15072525910824555,0.017770057949025253
l3,raw,6,T6W150,252,0.05666291176295561,0.37038964705839195,0.06613587714514438,0.296623104412264,-0.19424384718006368,0.001949936586563092,-0.145405576549884,0.021199116332259932
cc,raw,6,T6W30,252,0.03598992553869676,0.5695826906641559,0.04257123591469126,0.5019701344818387,-0.170655407864971,0.006616565021405296,-0.12765273706317593,0.04332341626610497
cc,raw,6,T6W40,252,0.045477806764850096,0.472313134601076,0.05275181955637074,0.40532206658165615,-0.16678946332941028,0.007974510784898732,-0.12222191589369669,0.05311921535627329
re,raw,6,T6W50,252,0.07914811384540059,0.2105130222431725,0.09226311747781646,0.14496819638330324,-0.17376203813256463,0.005679316581749646,-0.11716347003972137,0.06383346894442014
cc,raw,6,T6W50,252,0.04576865036702828,0.469482228915232,0.05300996353816967,0.40302448907745425,-0.1594366627595205,0.011256633419121455,-0.11462181879652339,0.06985246702864822
re,raw,6,T6W40,252,0.07945171703786788,0.2087629226199282,0.09247612093395892,0.1440383690411593,-0.16493306693887871,0.008710720226000225,-0.10779297502868775,0.08834251133664424
re,raw,6,T6W150,252,0.08307544067997437,0.1886784936717707,0.09567189286678093,0.13062763220243942,-0.1590208026736694,0.01147363112471723,-0.10315795830633588,0.10299070419906833
re,raw,6,T6W30,252,0.08883810111908617,0.15971483680675086,0.10267568980769477,0.10461911986831508,-0.1603999567109654,0.010767841059749655,-0.10259140985762326,0.10490577212622573
diameter,raw,6,T6W150,252,-0.07580700602272786,0.23047263904605214,-0.08016846020435173,0.2055826094113401,0.1285186318737615,0.04150113973674654,0.10002220814359415,0.11394518241865143
re,raw,6,T6W200,248,0.061199895834850575,0.3371519164198782,0.06953709981238547,0.27631442880099116,-0.14619448896843348,0.021277196834291908,-0.0962082576457316,0.13158999143912367
nodes,raw,6,T6W150,252,-0.10118430155675641,0.1090715367374095,-0.11421338181850162,0.07086156289495835,0.1506649339295206,0.016687592866292563,0.0961274029183795,0.12879721563316646
lcc,raw,6,T6W150,252,-0.10129726145902174,0.10867472910960037,-0.11434224585167316,0.07054191273826203,0.15040374195217196,0.016879489906935795,0.0958233634867556,0.130016751483245
nodes,raw,6,T6W200,248,-0.0875876063388653,0.16912943353430251,-0.09657118831623951,0.13013333326527587,0.14288759805911525,0.02442435353884168,0.09544152722708224,0.13470860370373644
lcc,raw,6,T6W200,248,-0.08823806588335531,0.16597368436393886,-0.0972414169252019,0.12747603578822395,0.1426318450094771,0.024683653497031097,0.09521250650533683,0.13565105439045144
cc,raw,6,T6W150,252,0.08064886683264003,0.20196418830039795,0.08561446458754124,0.1763428250740579,-0.12521596466483514,0.0470687233280618,-0.09401921958171072,0.13743745708297098
lsc,raw,6,T6W150,252,-0.09525296848265812,0.13155269106816636,-0.1078708826649466,0.0881113728549852,0.14836007584203195,0.018448575865070403,0.09369864559805,0.13878933734710397
lcc,raw,6,T6W50,252,-0.09944411861056256,0.11532947892409119,-0.11619945981676463,0.06606424915649742,0.15594108768966317,0.013198753207487665,0.0931234704349445,0.1412403730224483
atd,raw,6,T6W50,252,0.09454631234988195,0.13445335202916578,0.11176351736588648,0.07716629039435594,-0.15724970119591494,0.012439670778549475,-0.09265980940716395,0.1432401664924952
nodes,raw,6,T6W50,252,-0.0969785154282262,0.1246724210156909,-0.11371479534673437,0.07210945569621224,0.15516130264262962,0.013670182947923428,0.09182293590417244,0.14690420055633016
atd,raw,6,T6W150,252,0.100699061843703,0.11078906471790367,0.1139376302580623,0.07154953738794849,-0.14708065215037502,0.01949421192824889,-0.09164341407952593,0.14769939085290607
lsc,raw,6,T6W200,248,-0.090859984834178,0.1536986570552683,-0.10012980946255017,0.11650164443677845,0.13750962452232285,0.030398579847043028,0.08932921293067096,0.16163406458100701
atd,raw,6,T6W200,248,0.09013077716081508,0.15704157763349325,0.09927762642823983,0.11965989901567489,-0.13661428997374514,0.031505564467883385,-0.08864182707060111,0.16489836218282256
density,raw,6,T6W150,252,0.1009760200093901,0.10980617720657138,0.11256877408174625,0.07504566598637556,-0.13892153033836546,0.02745059844718115,-0.08720009065490779,0.1684386187942394
cc,raw,6,T6W200,248,0.07949072372815535,0.21222454159588328,0.0829036619155122,0.19409475894170636,-0.11323138129236424,0.0750940513165224,-0.08715831538757435,0.17211106182710506
diameter,raw,6,T6W200,248,-0.08185231203641126,0.19891251159810075,-0.08369055589705345,0.18988163204709255,0.10169202734388705,0.11015407028465994,0.08583253296207524,0.17875310897147492
atd,raw,6,T6W40,252,0.10198140066775829,0.10629567809347629,0.12081774354841933,0.05593179334844432,-0.15127033826598757,0.016250109481069124,-0.0842288738827553,0.18347204911817724
