feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,abs_r_MOT,abs_r_partial_MOT,abs_r_COG,abs_r_partial_COG
density,raw,6,T6W150,252,0.1009760200093901,0.10980617720657138,0.11256877408174625,0.07504566598637556,-0.13892153033836546,0.02745059844718115,-0.08720009065490779,0.1684386187942394,0.1009760200093901,0.11256877408174625,0.13892153033836546,0.08720009065490779
diameter,raw,6,T6W150,252,-0.07580700602272786,0.23047263904605214,-0.08016846020435173,0.2055826094113401,0.1285186318737615,0.04150113973674654,0.10002220814359415,0.11394518241865143,0.07580700602272786,0.08016846020435173,0.1285186318737615,0.10002220814359415
asp,raw,6,T6W150,252,-0.10369156104856601,0.1005281105455869,-0.11318670704802877,0.07345063560830593,0.12582591806331694,0.04599584956739429,0.07981172612037837,0.20761339780754698,0.10369156104856601,0.11318670704802877,0.12582591806331694,0.07981172612037837
cc,raw,6,T6W150,252,0.08064886683264003,0.20196418830039795,0.08561446458754124,0.1763428250740579,-0.12521596466483514,0.0470687233280618,-0.09401921958171072,0.13743745708297098,0.08064886683264003,0.08561446458754124,0.12521596466483514,0.09401921958171072
nodes,raw,6,T6W200,248,-0.0875876063388653,0.16912943353430251,-0.09657118831623951,0.13013333326527587,0.14288759805911525,0.02442435353884168,0.09544152722708224,0.13470860370373644,0.0875876063388653,0.09657118831623951,0.14288759805911525,0.09544152722708224
edges,raw,6,T6W200,248,-0.056609299172786405,0.37470624017767334,-0.057987485177793875,0.3641499073129177,0.01978136967858269,0.7565808385597412,0.00521575792710785,0.9349991419652484,0.056609299172786405,0.057987485177793875,0.01978136967858269,0.00521575792710785
re,raw,6,T6W200,248,0.061199895834850575,0.3371519164198782,0.06953709981238547,0.27631442880099116,-0.14619448896843348,0.021277196834291908,-0.0962082576457316,0.13158999143912367,0.061199895834850575,0.06953709981238547,0.14619448896843348,0.0962082576457316
pe,raw,6,T6W200,248,0.045530217321388705,0.4753765530316783,0.048233649548009974,0.45046176850295877,-0.05237689282055263,0.4115158959166634,-0.026374175757087736,0.679993582712161,0.045530217321388705,0.048233649548009974,0.05237689282055263,0.026374175757087736
l1,raw,6,T6W200,248,-0.0389578466776109,0.5414371560533706,-0.03688849393998405,0.5639368760113257,-0.04239084375866178,0.5063717274918094,-0.005984801113979708,0.9254410074582101,0.0389578466776109,0.03688849393998405,0.04239084375866178,0.005984801113979708
l2,raw,6,T6W200,248,0.04692033767030214,0.46198969637053594,0.04790911555949514,0.45351853523313046,-0.0019597142565168932,0.9755042247687945,0.009344345653870108,0.8838296856865424,0.04692033767030214,0.04790911555949514,0.0019597142565168932,0.009344345653870108
l3,raw,6,T6W200,248,0.0444915115912464,0.4855157417795912,0.05160316945740648,0.4194178033820496,-0.19601184194056373,0.0019264508740011524,-0.15072525910824555,0.017770057949025253,0.0444915115912464,0.05160316945740648,0.19601184194056373,0.15072525910824555
lcc,raw,6,T6W200,248,-0.08823806588335531,0.16597368436393886,-0.0972414169252019,0.12747603578822395,0.1426318450094771,0.024683653497031097,0.09521250650533683,0.13565105439045144,0.08823806588335531,0.0972414169252019,0.1426318450094771,0.09521250650533683
lsc,raw,6,T6W200,248,-0.090859984834178,0.1536986570552683,-0.10012980946255017,0.11650164443677845,0.13750962452232285,0.030398579847043028,0.08932921293067096,0.16163406458100701,0.090859984834178,0.10012980946255017,0.13750962452232285,0.08932921293067096
atd,raw,6,T6W200,248,0.09013077716081508,0.15704157763349325,0.09927762642823983,0.11965989901567489,-0.13661428997374514,0.031505564467883385,-0.08864182707060111,0.16489836218282256,0.09013077716081508,0.09927762642823983,0.13661428997374514,0.08864182707060111
density,raw,6,T6W200,248,0.0953738275811717,0.13419123623761528,0.10336144633823073,0.10511291860878186,-0.12537905452564405,0.0485770009892905,-0.08136675171496266,0.20251945221968715,0.0953738275811717,0.10336144633823073,0.12537905452564405,0.08136675171496266
diameter,raw,6,T6W200,248,-0.08185231203641126,0.19891251159810075,-0.08369055589705345,0.18988163204709255,0.10169202734388705,0.11015407028465994,0.08583253296207524,0.17875310897147492,0.08185231203641126,0.08369055589705345,0.10169202734388705,0.08583253296207524
asp,raw,6,T6W200,248,-0.10138270355481711,0.11124623765071946,-0.10806878909402308,0.09011604764852033,0.1139544902258668,0.07324028284109475,0.07487043525604914,0.24105308899845868,0.10138270355481711,0.10806878909402308,0.1139544902258668,0.07487043525604914
cc,raw,6,T6W200,248,0.07949072372815535,0.21222454159588328,0.0829036619155122,0.19409475894170636,-0.11323138129236424,0.0750940513165224,-0.08715831538757435,0.17211106182710506,0.07949072372815535,0.0829036619155122,0.11323138129236424,0.08715831538757435
nodes,raw,6,T6W30,252,-0.11007982067604825,0.08114527812068482,-0.13067197219089044,0.038566897447696515,0.14563767907280115,0.020734910107708057,0.07622231130839678,0.22885556188889772,0.11007982067604825,0.13067197219089044,0.14563767907280115,0.07622231130839678
edges,raw,6,T6W30,252,-0.03904499487286788,0.5372519682531418,-0.04104068853938641,0.5174804943718381,0.025381667828863322,0.688432711581366,0.007358033051536259,0.9076582017832909,0.03904499487286788,0.04104068853938641,0.025381667828863322,0.007358033051536259
re,raw,6,T6W30,252,0.08883810111908617,0.15971483680675086,0.10267568980769477,0.10461911986831508,-0.1603999567109654,0.010767841059749655,-0.10259140985762326,0.10490577212622573,0.08883810111908617,0.10267568980769477,0.1603999567109654,0.10259140985762326
pe,raw,6,T6W30,252,0.02047276261887284,0.7463823620756591,0.022832336505640757,0.7188668924698008,-0.048281848782371004,0.4454125829320023,-0.02664044481251971,0.6744621939329344,0.02047276261887284,0.022832336505640757,0.048281848782371004,0.02664044481251971
l1,raw,6,T6W30,252,-0.00999042814838218,0.8746076259507038,-0.006395321726559681,0.9196963386646138,-0.02881883608389429,0.64888985773122,0.009791595159097324,0.8773279286433341,0.00999042814838218,0.006395321726559681,0.02881883608389429,0.009791595159097324
l2,raw,6,T6W30,252,0.018044882049969478,0.7756037823815736,0.01932535981224954,0.7606163778035487,0.0006287185150216314,0.9920763565136662,0.01345059644525225,0.8320731488406302,0.018044882049969478,0.01932535981224954,0.0006287185150216314,0.01345059644525225
l3,raw,6,T6W30,252,0.07323254261812999,0.24673885807712811,0.08023601935636551,0.20519963530546276,-0.20832656949786713,0.0008771696255254403,-0.1713357149914952,0.006507113628426986,0.07323254261812999,0.08023601935636551,0.20832656949786713,0.1713357149914952
lcc,raw,6,T6W30,252,-0.10927688405658913,0.08340172289616093,-0.12901235706331451,0.04112374073987724,0.14518937961773012,0.021134045131212278,0.07714053227365453,0.22328057822145955,0.10927688405658913,0.12901235706331451,0.14518937961773012,0.07714053227365453
lsc,raw,6,T6W30,252,-0.05111979736503953,0.41909314570789635,-0.05562258900250035,0.3802105442755596,0.042320303012001535,0.5036398849755004,0.007540508241250792,0.9053787470202351,0.05111979736503953,0.05562258900250035,0.042320303012001535,0.007540508241250792
atd,raw,6,T6W30,252,0.10503657197786488,0.09616853789387647,0.125734673463606,0.04659392566931797,-0.14944123624754474,0.017603356619480825,-0.0793027847014039,0.2105356377069289,0.10503657197786488,0.125734673463606,0.14944123624754474,0.0793027847014039
density,raw,6,T6W30,252,0.10578150688150835,0.0938194964956871,0.12574618656007883,0.04657369500301448,-0.1365207628600652,0.03026695126102667,-0.06623581657867135,0.2958921821775932,0.10578150688150835,0.12574618656007883,0.1365207628600652,0.06623581657867135
diameter,raw,6,T6W30,252,-0.11390411194672719,0.07106511824059336,-0.12897659772220588,0.04118036661254036,0.12180378906524877,0.0534634572858912,0.06194899090629256,0.32832325387577305,0.11390411194672719,0.12897659772220588,0.12180378906524877,0.06194899090629256
asp,raw,6,T6W30,252,-0.11398254589879848,0.07086958080185475,-0.12954563205212954,0.04028703538992957,0.12559505316606684,0.046399495019468565,0.06496272593651387,0.305292839866205,0.11398254589879848,0.12954563205212954,0.12559505316606684,0.06496272593651387
cc,raw,6,T6W30,252,0.03598992553869676,0.5695826906641559,0.04257123591469126,0.5019701344818387,-0.170655407864971,0.006616565021405296,-0.12765273706317593,0.04332341626610497,0.03598992553869676,0.04257123591469126,0.170655407864971,0.12765273706317593
nodes,raw,6,T6W40,252,-0.10517115003139792,0.0957407379226345,-0.12375389586305792,0.05018563556336223,0.1490923411821706,0.01787234866251557,0.08291567478963802,0.1904225919895425,0.10517115003139792,0.12375389586305792,0.1490923411821706,0.08291567478963802
edges,raw,6,T6W40,252,-0.04135903364297302,0.5133889722781211,-0.043364168606591175,0.4940318970311777,0.02507210813524114,0.6920379782129483,0.0070649960888135195,0.9113203531634196,0.04135903364297302,0.043364168606591175,0.02507210813524114,0.0070649960888135195
re,raw,6,T6W40,252,0.07945171703786788,0.2087629226199282,0.09247612093395892,0.1440383690411593,-0.16493306693887871,0.008710720226000225,-0.10779297502868775,0.08834251133664424,0.07945171703786788,0.09247612093395892,0.16493306693887871,0.10779297502868775
pe,raw,6,T6W40,252,0.018441739527731777,0.7708044193654428,0.020811816987889524,0.7428277973041474,-0.050474695680122104,0.4249946779703108,-0.028651490421299313,0.6514476826348955,0.018441739527731777,0.020811816987889524,0.050474695680122104,0.028651490421299313
l1,raw,6,T6W40,252,-0.011143737176303344,0.8602724847080775,-0.007591539925326784,0.9047414041129775,-0.029090567182900744,0.645803492420725,0.009325880817666402,0.8831198346132292,0.011143737176303344,0.007591539925326784,0.029090567182900744,0.009325880817666402
l2,raw,6,T6W40,252,0.008165390282388676,0.8973740553176216,0.009288314178434379,0.8835873111607996,-0.008908204030445172,0.8880966073797939,0.002407513617709726,0.9697260678055653,0.008165390282388676,0.009288314178434379,0.008908204030445172,0.002407513617709726
l3,raw,6,T6W40,252,0.07231084986077564,0.2527522219984891,0.08021600019846027,0.20531306458113058,-0.20497959712049263,0.0010656653773337475,-0.16455275359535398,0.009006137512833532,0.07231084986077564,0.08021600019846027,0.20497959712049263,0.16455275359535398
lcc,raw,6,T6W40,252,-0.1089318326168852,0.08438679316447015,-0.12750313293929216,0.043571380470708417,0.14803674110259257,0.01870811233330097,0.0824811218889147,0.1927645183321052,0.1089318326168852,0.12750313293929216,0.14803674110259257,0.0824811218889147
lsc,raw,6,T6W40,252,-0.08239205203537248,0.19235355030031892,-0.09521995997405133,0.13246343233228688,0.07209429298723925,0.25417969833667536,0.007634295123887328,0.9042074745004041,0.08239205203537248,0.09521995997405133,0.07209429298723925,0.007634295123887328
atd,raw,6,T6W40,252,0.10198140066775829,0.10629567809347629,0.12081774354841933,0.05593179334844432,-0.15127033826598757,0.016250109481069124,-0.0842288738827553,0.18347204911817724,0.10198140066775829,0.12081774354841933,0.15127033826598757,0.0842288738827553
density,raw,6,T6W40,252,0.10522083547292227,0.0955831799208748,0.12356814627206832,0.05053397405145686,-0.1373831892003673,0.029228063301179268,-0.07031469270016028,0.2670818124194201,0.10522083547292227,0.12356814627206832,0.1373831892003673,0.07031469270016028
diameter,raw,6,T6W40,252,-0.11049730133953552,0.07999166902490655,-0.12449432662398574,0.048816916765288564,0.123268587034008,0.05063502065791326,0.06556464990559457,0.30082388726690573,0.11049730133953552,0.12449432662398574,0.123268587034008,0.06556464990559457
asp,raw,6,T6W40,252,-0.10788421230473978,0.08743503932412645,-0.12283777330642992,0.051923233713850714,0.127707713383431,0.042814088688283444,0.067626265996923,0.28584726927169296,0.10788421230473978,0.12283777330642992,0.127707713383431,0.067626265996923
cc,raw,6,T6W40,252,0.045477806764850096,0.472313134601076,0.05275181955637074,0.40532206658165615,-0.16678946332941028,0.007974510784898732,-0.12222191589369669,0.05311921535627329,0.045477806764850096,0.05275181955637074,0.16678946332941028,0.12222191589369669
nodes,raw,6,T6W50,252,-0.0969785154282262,0.1246724210156909,-0.11371479534673437,0.07210945569621224,0.15516130264262962,0.013670182947923428,0.09182293590417244,0.14690420055633016,0.0969785154282262,0.11371479534673437,0.15516130264262962,0.09182293590417244
edges,raw,6,T6W50,252,-0.04111783031736758,0.515850467047125,-0.04310049112665431,0.4966642033340737,0.024006682084692355,0.7044990662226608,0.006152307149893071,0.9227380961881836,0.04111783031736758,0.04310049112665431,0.024006682084692355,0.006152307149893071
re,raw,6,T6W50,252,0.07914811384540059,0.2105130222431725,0.09226311747781646,0.14496819638330324,-0.17376203813256463,0.005679316581749646,-0.11716347003972137,0.06383346894442014,0.07914811384540059,0.09226311747781646,0.17376203813256463,0.11716347003972137
pe,raw,6,T6W50,252,0.02070694251076812,0.7435821561671766,0.02312909644364985,0.7153700538401508,-0.05503664755916295,0.3843027807331499,-0.03303191103166449,0.6024685727075182,0.02070694251076812,0.02312909644364985,0.05503664755916295,0.03303191103166449
l1,raw,6,T6W50,252,-0.013521858567003001,0.8308625621701197,-0.010038432880733332,0.8742607297237084,-0.029454234839433484,0.6416823710147842,0.00878730152164036,0.8898256659985024,0.013521858567003001,0.010038432880733332,0.029454234839433484,0.00878730152164036
l2,raw,6,T6W50,252,0.007578446067595148,0.9047146946922217,0.008636857714203954,0.8917002582500078,-0.010575811007361527,0.867326149109403,7.091509520608096e-05,0.9991080463275814,0.007578446067595148,0.008636857714203954,0.010575811007361527,7.091509520608096e-05
l3,raw,6,T6W50,252,0.07172540983574602,0.2566240825924607,0.08029822810063707,0.2048474472760635,-0.20829283062125753,0.0008789057109083971,-0.16580382369518307,0.00848946749760564,0.07172540983574602,0.08029822810063707,0.20829283062125753,0.16580382369518307
lcc,raw,6,T6W50,252,-0.09944411861056256,0.11532947892409119,-0.11619945981676463,0.06606424915649742,0.15594108768966317,0.013198753207487665,0.0931234704349445,0.1412403730224483,0.09944411861056256,0.11619945981676463,0.15594108768966317,0.0931234704349445
lsc,raw,6,T6W50,252,-0.10605658863685881,0.0929637195215668,-0.12321201332580056,0.051207466451357216,0.10469059685414685,0.09727531287188951,0.03675601459848276,0.562174949962767,0.10605658863685881,0.12321201332580056,0.10469059685414685,0.03675601459848276
atd,raw,6,T6W50,252,0.09454631234988195,0.13445335202916578,0.11176351736588648,0.07716629039435594,-0.15724970119591494,0.012439670778549475,-0.09265980940716395,0.1432401664924952,0.09454631234988195,0.11176351736588648,0.15724970119591494,0.09265980940716395
density,raw,6,T6W50,252,0.09600503374558078,0.1285188507241111,0.11266894576966191,0.07478520641782081,-0.14470604177865976,0.021571812837189935,-0.08017197231856935,0.20556268749658088,0.09600503374558078,0.11266894576966191,0.14470604177865976,0.08017197231856935
diameter,raw,6,T6W50,252,-0.09539444982204026,0.130977778900911,-0.10683417729088089,0.09122706349550502,0.130186573092985,0.03890691257901078,0.0773658028861769,0.22192772499508187,0.09539444982204026,0.10683417729088089,0.130186573092985,0.0773658028861769
asp,raw,6,T6W50,252,-0.09687043419283611,0.1250950168588996,-0.10989938964537392,0.08226189419333778,0.12653443447211896,0.04477538786381668,0.06924555586248915,0.2744410908964069,0.09687043419283611,0.10989938964537392,0.12653443447211896,0.06924555586248915
cc,raw,6,T6W50,252,0.04576865036702828,0.469482228915232,0.05300996353816967,0.40302448907745425,-0.1594366627595205,0.011256633419121455,-0.11462181879652339,0.06985246702864822,0.04576865036702828,0.05300996353816967,0.1594366627595205,0.11462181879652339
