number,value,datetime_start,datetime_complete,duration,params_regressor,params_rfe_n_features,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_estimator,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_trial_time_seconds,user_attrs_use_scaler_final,state
0,2.931281990711572,2026-06-13 17:14:13.745559,2026-06-13 17:14:17.066908,0 days 00:00:03.321349,LinearRegression,10,False,-0.04449747252101678,-0.03577391093873329,398,-0.040135691729875037,0.0043617807911417415,0.04431793445938289,1.9659423239762661,2.915746356965465,2.946817624457679,398,2.931281990711572,0.015535633746106812,0.1578500229867615,1.9659423239762661,930033456829043.2,1042213396066389.0,398,986123426447716.1,56089969618672.88,569902917275776.4,1.9659423239762661,8.51442552541188,8.773106471104786,398,8.643765998258333,0.12934047284645306,1.3141656752205242,1.9659423239762661,2.5590943920517932,2.5997920860834065,398,2.5794432390676,0.020348847015806602,0.2067547434300259,1.9659423239762661,399,0.7994987468671679,-0.08278968603055287,-0.06512688105581058,398,-0.07395828354318172,0.008831402487371139,0.08973158793642513,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",10,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",0.02652795775094328,0.050589712485163155,398,0.03855883511805322,0.012030877367109939,0.12223989699970338,1.9659423239762661,3.5489732309886026,3.591513480862493,398,3.5702433559255478,0.02127012493694523,0.21611540057511153,1.9659423239762661,completed,3.137500047683716,False,COMPLETE
1,2.85025544216135,2026-06-13 17:14:17.089645,2026-06-13 17:14:20.267373,0 days 00:00:03.177728,LinearRegression,3,True,-0.01391991958628925,-0.008517499085712955,398,-0.011218709336001102,0.0027012102502881473,0.027445684358187904,1.9659423239762661,2.837217897005486,2.8632929873172137,398,2.85025544216135,0.013037545155863813,0.1324681590836143,1.9659423239762661,918031931189578.4,1028184655805712.1,398,973108293497645.2,55076362308066.83,559604146083464.3,1.9659423239762661,8.308953493193284,8.567240889585007,398,8.438097191389145,0.1291436981958605,1.3121663436433988,1.9659423239762661,2.554334503660427,2.5960528098574924,398,2.5751936567589597,0.020859153098532784,0.2119397154887807,1.9659423239762661,399,0.5263157894736842,-0.020024159749167297,-0.009584045104403261,398,-0.01480410242678528,0.005220057322382019,0.05303846510521035,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",3,"['nodes_T6W30', 'lcc_T6W30', 'atd_T6W30']",0.09833284576278685,0.1223173911593796,398,0.11032511846108323,0.011992272698296383,0.12184765372471351,1.9659423239762661,3.453937163332427,3.4921863200811374,398,3.473061741706782,0.019124578374355116,0.19431554485252875,1.9659423239762661,completed,3.16965913772583,True,COMPLETE
2,2.9124065329798787,2026-06-13 17:14:20.290477,2026-06-13 17:14:23.543940,0 days 00:00:03.253463,LinearRegression,9,False,-0.03751560123442927,-0.029337116495751322,398,-0.033426358865090294,0.004089242369338973,0.041548804029983864,1.9659423239762661,2.8974332948718193,2.927379771087938,398,2.9124065329798787,0.014973238108059238,0.152135794275898,1.9659423239762661,916692558801514.5,1027179366472233.0,398,971935962636873.8,55243403835359.195,561301373847310.94,1.9659423239762661,8.450310124726014,8.68727337309325,398,8.568791748909632,0.11848162418361698,1.203834192189265,1.9659423239762661,2.542553601060635,2.5829789147092272,398,2.562766257884931,0.020212656824296224,0.2053709810929489,1.9659423239762661,399,0.7543859649122807,-0.07070691789909775,-0.05414190246319626,398,-0.06242441018114701,0.008282507717950749,0.08415453498922662,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",9,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'asp_T6W30']",0.03634883193506699,0.06028918367101032,398,0.048319007803038654,0.011970175867971665,0.12162313857253534,1.9659423239762661,3.530698629064634,3.571723385950724,398,3.551211007507679,0.020512378443045196,0.2084163067734034,1.9659423239762661,completed,3.2457289695739746,False,COMPLETE
3,2.9870272726274982,2026-06-13 17:14:23.556374,2026-06-13 17:14:26.733656,0 days 00:00:03.177282,LinearRegression,13,True,-0.0647915472444362,-0.054925990751090246,398,-0.05985876899776322,0.004932778246672973,0.05011956205655601,1.9659423239762661,2.969790673562665,3.0042638716923316,398,2.9870272726274982,0.017236599064833123,0.1751327047909665,1.9659423239762661,934549782184624.0,1047934232285838.2,398,991242007235231.1,56692225050607.16,576022141977411.1,1.9659423239762661,9.047155087463308,9.40070521637828,398,9.223930151920793,0.17677506445748586,1.796125503737049,1.9659423239762661,2.633505826123323,2.6766594678970455,398,2.6550826470101843,0.021576820886860977,0.2192315890444927,1.9659423239762661,399,0.9147869674185464,-0.13634080442321736,-0.1143228587006497,398,-0.12533183156193353,0.011008972861283824,0.11185682203983247,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",13,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'pe_T6W30', 'l1_T6W30', 'l2_T6W30', 'l3_T6W30', 'lcc_T6W30', 'lsc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",-0.03032110014051321,-0.0060415827869229125,398,-0.01818134146371806,0.012139758676795148,0.12334618706276221,1.9659423239762661,3.629387400927105,3.6782788727578897,398,3.6538331368424974,0.024445735915392383,0.24838124013704843,1.9659423239762661,completed,3.169295072555542,True,COMPLETE
4,2.8509742827176967,2026-06-13 17:14:26.745005,2026-06-13 17:14:30.018326,0 days 00:00:03.273321,LinearRegression,4,True,-0.014300467290952343,-0.008629475509457866,398,-0.011464971400205104,0.0028354958907472376,0.028810095477790367,1.9659423239762661,2.837665884196672,2.864282681238721,398,2.8509742827176967,0.013308398521024431,0.13522016847153898,1.9659423239762661,912981551650662.1,1022748247648184.9,398,967864899649423.5,54883347998761.336,557643021506343.06,1.9659423239762661,8.336255423017217,8.580831375980669,398,8.458543399498943,0.12228797648172597,1.2425086877117142,1.9659423239762661,2.5461890445007223,2.5853397388626496,398,2.565764391681686,0.019575347180963543,0.19889558758832548,1.9659423239762661,399,0.5739348370927319,-0.025181924147955913,-0.01438703480975763,398,-0.01978447947885677,0.00539744466909914,0.05484081171137151,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",4,"['nodes_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30']",0.08079768104172431,0.10482444278246981,398,0.09281106191209706,0.01201338087037275,0.12206212360099379,1.9659423239762661,3.462348800510767,3.500336827474395,398,3.481342813992581,0.018994013481814245,0.19298893844395495,1.9659423239762661,completed,3.265805959701538,True,COMPLETE
5,2.8903733009700256,2026-06-13 17:14:30.030737,2026-06-13 17:14:33.158871,0 days 00:00:03.128134,LinearRegression,8,False,-0.029483496804301033,-0.02169481839647079,398,-0.025589157600385912,0.00389433920391512,0.039568487703972546,1.9659423239762661,2.8757577085670443,2.904988893373007,398,2.8903733009700256,0.014615592402981556,0.14850193010979817,1.9659423239762661,913897851094987.8,1023958863603946.5,398,968928357349467.1,55030506254479.33,559138225012514.56,1.9659423239762661,8.313493376145416,8.504250205403292,398,8.408871790774354,0.09537841462893686,0.969093709832817,1.9659423239762661,2.5355250889814434,2.5738485316449546,398,2.554686810313199,0.019161721331755494,0.19469293638835297,1.9659423239762661,399,0.6791979949874687,-0.051895893979509534,-0.037004132310843214,398,-0.044450013145176374,0.00744588083433316,0.07565397588950702,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",8,"['edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'asp_T6W30']",0.053981695778687985,0.07858962667871618,398,0.06628566122870208,0.012303965450014092,0.1250146122683762,1.9659423239762661,3.5018830883799494,3.540853435507087,398,3.5213682619435183,0.019485173563568745,0.19797937729325882,1.9659423239762661,completed,3.120666742324829,False,COMPLETE
6,2.9130869205195755,2026-06-13 17:14:33.170597,2026-06-13 17:14:36.413982,0 days 00:00:03.243385,LinearRegression,9,True,-0.037808431431218335,-0.029524789889746782,398,-0.03366661066048256,0.004141820770735776,0.04208302760944823,1.9659423239762661,2.8979964955891653,2.9281773454499858,398,2.9130869205195755,0.01509042493041015,0.15332647261603796,1.9659423239762661,920200420353880.8,1031038996379351.2,398,975619708366616.0,55419288012735.21,563088447480452.5,1.9659423239762661,8.468658004310333,8.713567048636987,398,8.59111252647366,0.12245452216332628,1.2442008774285027,1.9659423239762661,2.541744227259757,2.5821113305647123,398,2.5619277789122346,0.02018355165247767,0.20507525758944242,1.9659423239762661,399,0.7468671679197995,-0.07030081170833045,-0.053562984713712625,398,-0.06193189821102154,0.008368913497308918,0.08503246211346087,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",9,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30']",0.041005068093746114,0.0650582276999139,398,0.05303164789683001,0.012026579803083892,0.12219623154057986,1.9659423239762661,3.5296878611119262,3.5710932800939346,398,3.5503905706029304,0.020702709491004,0.2103501680362515,1.9659423239762661,completed,3.2355620861053467,True,COMPLETE
7,2.8597694652366177,2026-06-13 17:14:36.425659,2026-06-13 17:14:39.577973,0 days 00:00:03.152314,LinearRegression,6,False,-0.018063424979408663,-0.011295326208620192,398,-0.014679375594014428,0.003384049385394235,0.03438368089790211,1.9659423239762661,2.8459755493161687,2.8735633811570667,398,2.8597694652366177,0.013793915920449186,0.14015327476846592,1.9659423239762661,914326273451419.4,1024256603256255.1,398,969291438353837.2,54965164902417.87,558474323295117.9,1.9659423239762661,8.180635134804247,8.38446246341635,398,8.282548799110298,0.10191366430605167,1.03549520517029,1.9659423239762661,2.54854596119697,2.5887704078696654,398,2.5686581845333176,0.020112223336347646,0.2043505252402679,1.9659423239762661,399,0.5839598997493735,-0.026748105024731454,-0.014080319406776058,398,-0.020414212215753756,0.006333892808977697,0.0643556060751858,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",6,"['edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'atd_T6W30', 'density_T6W30']",0.09059834261138781,0.11505939891431989,398,0.10282887076285385,0.012230528151466042,0.12426845157397902,1.9659423239762661,3.462714567546525,3.499840408981051,398,3.481277488263788,0.018562920717263214,0.18860881440744054,1.9659423239762661,completed,3.145113229751587,False,COMPLETE
8,2.829673509794336,2026-06-13 17:14:39.589288,2026-06-13 17:14:42.797517,0 days 00:00:03.208229,LinearRegression,4,False,-0.007116492265887261,-0.0009372603448009479,398,-0.004026876305344105,0.0030896159605431567,0.031392085985177,1.9659423239762661,2.8166800497333773,2.842666969855295,398,2.829673509794336,0.01299346006095876,0.13202023186301542,1.9659423239762661,910872018316873.9,1020022294238960.6,398,965447156277917.2,54575137961043.414,554511449126766.44,1.9659423239762661,8.180612283398972,8.387592812507371,398,8.284102547953172,0.10349026455419891,1.0515142739432868,1.9659423239762661,2.548956127917115,2.586601935426335,398,2.567779031671725,0.018822903754610036,0.1912503756782608,1.9659423239762661,399,0.45614035087719296,-0.010082985491401322,0.0015090197508789644,398,-0.004286982870261179,0.005796002621140143,0.0588903653323813,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",4,"['edges_T6W30', 'l1_T6W30', 'atd_T6W30', 'density_T6W30']",0.11447015726668243,0.139141927332758,398,0.1268060422997202,0.012335885033037775,0.1253389316361187,1.9659423239762661,3.4358053150078227,3.472144662889221,398,3.453974988948522,0.01816967394069901,0.18461322505881256,1.9659423239762661,completed,3.200925350189209,False,COMPLETE
9,2.818178785061706,2026-06-13 17:14:42.819436,2026-06-13 17:14:45.877434,0 days 00:00:03.057998,LinearRegression,2,False,-0.0022844228207669296,0.002622800989954611,398,0.00016918908459384095,0.0024536119053607704,0.024929957927132925,1.9659423239762661,2.8055900038819344,2.8307675662414775,398,2.818178785061706,0.012588781179771365,0.12790848645618932,1.9659423239762661,907556673128542.8,1016410505984454.8,398,961983589556498.8,54426916427956.055,553005442176079.0,1.9659423239762661,8.210864289239003,8.415765469331232,398,8.313314879285118,0.10245059004611487,1.0409506466280547,1.9659423239762661,2.517530860310872,2.555428581603281,398,2.5364797209570766,0.018948860646204466,0.19253016242905907,1.9659423239762661,399,0.37844611528822053,0.0003846675266939159,0.009424434450354,398,0.004904550988523958,0.004519883461830042,0.0459243388462442,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",2,"['atd_T6W30', 'density_T6W30']",0.13470698459755145,0.1593084932460395,398,0.14700773892179547,0.012300754324244007,0.12498198558027936,1.9659423239762661,3.4211110415348225,3.4573282625677475,398,3.439219652051285,0.018108610516462512,0.1839927892866448,1.9659423239762661,completed,3.0490429401397705,False,COMPLETE
