target,window,feature_type,covariates,n_subjects,n_candidate_predictors,n_selected_per_split,predictors,n_iter,alpha_mean,alpha_std,r2_mean,r2_std,r2_ci_lower,r2_ci_upper,rmse_mean,rmse_std,rmse_ci_lower,rmse_ci_upper,mae_mean,mae_std,mae_ci_lower,mae_ci_upper,rho_mean,rho_std,rho_ci_lower,rho_ci_upper,frac_r2_below_zero
MOT,T2W30,raw,,230,13,13,"nodes_T2W30, edges_T2W30, re_T2W30, pe_T2W30, l1_T2W30, l2_T2W30, l3_T2W30, lcc_T2W30, lsc_T2W30, atd_T2W30, density_T2W30, diameter_T2W30, asp_T2W30",400,645.3949196292735,344.31205707798466,-0.008649893697063262,0.05381614461128509,-0.013939825079690802,-0.0033599623144357207,7.604986355262408,0.5134065766905793,7.554520355111343,7.655452355413473,6.4787256285198875,0.41067699034356936,6.438357573263734,6.519093683776041,0.06671131196320786,0.21462361987847015,0.04561459032978625,0.08780803359662946,0.5025
COG,T2W30,raw,,230,13,13,"nodes_T2W30, edges_T2W30, re_T2W30, pe_T2W30, l1_T2W30, l2_T2W30, l3_T2W30, lcc_T2W30, lsc_T2W30, atd_T2W30, density_T2W30, diameter_T2W30, asp_T2W30",400,671.8262007659443,356.20838443246316,-0.021625888247537587,0.07854263988772021,-0.029346344229985256,-0.013905432265089918,2.237223920836887,0.29211725250267695,2.2085098568216655,2.2659379848521084,1.7681497255497178,0.19544846829275367,1.7489378516115852,1.7873615994878504,0.04047184552782756,0.19423250580875887,0.021379496281600047,0.05956419477405507,0.6275
MOT_V4,T2W30,raw,,230,13,13,"nodes_T2W30, edges_T2W30, re_T2W30, pe_T2W30, l1_T2W30, l2_T2W30, l3_T2W30, lcc_T2W30, lsc_T2W30, atd_T2W30, density_T2W30, diameter_T2W30, asp_T2W30",400,429.46726517859787,329.01926003183684,-0.006457720547315886,0.058788993144656576,-0.012236464863455185,-0.0006789762311765887,3.3438859232813796,0.2751189178570188,3.316842733769413,3.370929112793346,2.755566346925168,0.18794817513259185,2.7370917245395843,2.774040969310752,0.08131941319928095,0.2038917810635794,0.06127759230894019,0.1013612340896217,0.475
COG_V1,T2W30,raw,,230,13,13,"nodes_T2W30, edges_T2W30, re_T2W30, pe_T2W30, l1_T2W30, l2_T2W30, l3_T2W30, lcc_T2W30, lsc_T2W30, atd_T2W30, density_T2W30, diameter_T2W30, asp_T2W30",400,196.20686412428907,162.5365512884978,0.0075075919096124315,0.105317171906989,-0.002844703239444647,0.01785988705866951,1.3361115062745745,0.12174603983192411,1.324144313130782,1.348078699418367,1.048952184259203,0.09457578041089346,1.0396557288470631,1.0582486396713426,0.16978081412382592,0.1929102829703237,0.1508184345760669,0.18874319367158496,0.3375
