target,window,feature_type,covariates,n_subjects,n_candidate_predictors,n_selected_per_split,predictors,n_iter,alpha_mean,alpha_std,r2_mean,r2_std,r2_ci_lower,r2_ci_upper,rmse_mean,rmse_std,rmse_ci_lower,rmse_ci_upper,mae_mean,mae_std,mae_ci_lower,mae_ci_upper,rho_mean,rho_std,rho_ci_lower,rho_ci_upper,frac_r2_below_zero
MOT,T7W30,z,,250,13,13,"z_nodes_T7W30, z_edges_T7W30, z_re_T7W30, z_pe_T7W30, z_l1_T7W30, z_l2_T7W30, z_l3_T7W30, z_lcc_T7W30, z_lsc_T7W30, z_atd_T7W30, z_density_T7W30, z_diameter_T7W30, z_asp_T7W30",400,858.9198693093841,258.46422208910417,-8.713462706489798e+16,3.950800500289297e+17,-1.2596955978618102e+17,-4.829969434361495e+16,632518743.5951618,2182628534.7216063,417974292.9319116,847063194.258412,126503753.86616448,436525707.2594256,83594863.70254081,169412644.02978814,0.102375659167881,0.1882626604103322,0.08387012402271321,0.12088119431304878,0.5625
COG,T7W30,z,,250,13,13,"z_nodes_T7W30, z_edges_T7W30, z_re_T7W30, z_pe_T7W30, z_l1_T7W30, z_l2_T7W30, z_l3_T7W30, z_lcc_T7W30, z_lsc_T7W30, z_atd_T7W30, z_density_T7W30, z_diameter_T7W30, z_asp_T7W30",400,904.1854753577561,270.905545844987,-5.994837552384735e+17,6.936987279649897e+18,-1.2813643874644572e+18,8.239687698751027e+16,248261095.3160663,1681883169.9787006,82938093.69551292,413584096.93661964,49652220.37129174,336376634.06527776,16587620.040345773,82716820.70223771,-0.061157028208716026,0.1878068271970277,-0.07961775660606267,-0.04269629981136938,0.81
MOT_V4,T7W30,z,,250,13,13,"z_nodes_T7W30, z_edges_T7W30, z_re_T7W30, z_pe_T7W30, z_l1_T7W30, z_l2_T7W30, z_l3_T7W30, z_lcc_T7W30, z_lsc_T7W30, z_atd_T7W30, z_density_T7W30, z_diameter_T7W30, z_asp_T7W30",400,838.2398358442042,256.82847830281315,-1.339553643587375e+17,4.854234296289273e+17,-1.8167072287808938e+17,-8.624000583938563e+16,399707439.22350585,1197151150.1327572,282031833.0540526,517383045.3929591,79941490.09357257,239430230.2027656,56406368.842360705,103476611.34478444,0.11927001117502087,0.18254727826183792,0.10132627731847027,0.13721374503157147,0.5
COG_V1,T7W30,z,,250,13,13,"z_nodes_T7W30, z_edges_T7W30, z_re_T7W30, z_pe_T7W30, z_l1_T7W30, z_l2_T7W30, z_l3_T7W30, z_lcc_T7W30, z_lsc_T7W30, z_atd_T7W30, z_density_T7W30, z_diameter_T7W30, z_asp_T7W30",400,876.0575855954655,297.69943848057386,-1.1982419604215488e+17,1.5161937781394294e+18,-2.6886053275964058e+17,2.9212140675330816e+16,76637165.95314698,440621118.11475736,33325711.79009796,119948620.116196,15327433.98557148,88124223.66637553,6665143.148693247,23989724.822449714,-0.04262980472730051,0.1845315374294982,-0.060768584046845334,-0.024491025407755693,0.7725
