feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
l3_T6W30,-0.24875462736111978,0.1123816157101012,1.0,396,0.99
pe_T6W30,-0.18628863678875157,0.07779822756001609,1.0,7,0.0175
re_T6W30,-0.17678765790193118,0.10659518371761856,1.0,323,0.8075
l2_T6W30,0.11155181448786593,0.1009061666325548,1.0,3,0.0075
l1_T6W30,0.08379771368443516,0.09228906470535152,1.0,4,0.01
density_T6W30,-0.06295139463743928,0.10377450456933922,1.0,104,0.26
asp_T6W30,0.05671631019718264,0.07676758909573357,1.0,95,0.2375
diameter_T6W30,0.046593569734334754,0.037478499292278394,1.0,78,0.195
atd_T6W30,-0.03334794190258462,0.09990963850006296,1.0,357,0.8925
nodes_T6W30,-0.022121950464489098,0.15772512302834724,1.0,316,0.79
lcc_T6W30,-0.019592924165224936,0.08623519078703963,1.0,292,0.73
lsc_T6W30,0.014167509290249665,0.09172930898395472,1.0,12,0.03
edges_T6W30,0.0052369123705392545,0.06520185871002789,1.0,13,0.0325
