r2,rmse,mae,rho
0.0051893670605766,3.323634015641842,2.7545381050516986,0.17271813801293126
-0.052434942494609116,3.3624941718652095,2.7276124324558135,-0.3287447084516041
-0.02906851343365724,3.5016110398601983,2.886945082808585,-0.15310878010219425
-0.02800024598163975,3.459014403082293,2.8089681296490965,-0.12355487193076678
0.005206697696820584,3.3813036967514485,2.8666566810238496,0.1222183153940715
0.05996687204484252,3.7023214943313323,3.007832132884886,0.2668541011960518
-0.061172560327813263,3.295517853404069,2.6716362893383874,-0.17633257963817905
0.032587893642458066,3.0962534212202564,2.617343076463915,0.2241671300991199
-0.04953565992613096,3.2929287433401866,2.768698537703284,-0.16495628417765137
0.02881476140409145,3.3860568939371762,2.7321000999608622,0.4109350971686957
-0.05343140961764714,3.592288235625891,2.9595428959619396,-0.17387706235417455
0.009798444005525098,3.875091977316057,3.115903914483416,0.04105743112368321
-0.02159819401030494,3.4003162196579173,2.821669249088059,0.017900175792089884
0.016886905972538613,3.91736913656154,3.171076473489613,0.23450005245104388
0.014684885242871148,3.6842559731498916,3.0098542930713976,0.18150909280172775
0.037380555146214745,3.204101985079916,2.8365275523591174,0.18833187340992139
0.013837931516836766,3.4517260765082596,2.8387438314661932,0.05091295351766778
-0.008590554761624958,3.5916295959341964,2.8593545311276753,-0.020162836882794397
0.017959289050309968,2.912686146199041,2.4718911525456715,0.17237505303051256
-0.11750143701324434,3.79696360286318,3.0235377681489157,-0.2362036671533894
0.06016744172273458,3.3404909782538734,2.726732758233778,0.3542295387373094
0.004678587616033791,3.2939399187178764,2.727917717680565,0.1982117026733856
-0.05343280336167777,3.2848699713806475,2.721135383907024,-0.2573770752989895
-0.0019915114430872904,3.3070633142801253,2.7927075268246875,0.031462053347244896
0.02259773709234114,3.2412000011305495,2.6234391664500394,0.1975985786385643
-0.00762478027609248,4.025663326224283,3.204798131638498,0.08727967529996296
0.05661651553149405,3.408859429217748,2.917310589548998,0.24891067019943205
-0.10046015916880213,3.9094972665733474,3.1623533080842363,-0.09359445882271451
-0.014580798592367827,3.336496063920224,2.7983674988870777,0.0048067025947179706
-0.06702080496178442,3.7814270145664692,3.052166524107317,-0.34260151329204513
0.019257023872839674,3.250141402878182,2.7280913069345765,0.37402276219247593
0.01598564044655515,3.6313657806635273,2.9761962386280882,0.23925113009915264
-0.02091455707320944,3.3487472788866937,2.7528710885851737,-0.16349970887350235
-0.13252217416942313,3.262956963827545,2.6453203230223985,-0.20910278400936078
0.0023103317381412136,3.8897165109023493,3.213166292277792,0.11883055517672231
0.02414942955248134,3.557941884787824,2.9211070270130093,0.28160032648531647
-0.037244253219738344,3.263948965712811,2.723087431118632,-0.1358499755427657
-0.03149830480613569,3.753662253898841,3.1195247303732985,-0.10134211096089348
0.0038629829142718952,3.4090465723816137,2.7876183485946435,0.08817178467715159
-0.010919064088343422,3.71484835026918,3.1635991145769413,0.003060827762254478
-0.01221035261134662,3.7297269484301676,3.016634267142519,-0.09251645581796075
0.010625560947519874,3.2602000803612357,2.7241089017444398,0.10203901154961789
-0.00025677087437481205,3.1351095705502603,2.6884975444909203,0.016586771374909704
-0.020567205322239657,3.5951930104910326,2.942891196300506,-0.05458567328934914
-0.019826833959263768,3.2438057622642025,2.6798987886953483,-0.12807510301503733
-0.05112652361352854,3.385022013347854,2.784334272827559,-0.07439985253912351
0.01498938783752557,3.4459904465532833,2.9041577045765945,0.3054788635498704
0.00421865058178772,4.036131875092607,3.1587500184482793,0.08033249623767169
-0.16403117037128334,3.939339375771258,3.2900540992997436,-0.32911291816933774
0.012647243167025701,3.698506408262237,3.0239034554581488,0.19449568205226464
-0.04293620218798222,3.462940321754477,2.8621061873553395,-0.05457370668320088
-0.020456111581603986,3.4627098219579198,2.8710521884109164,-0.12322637561004252
-0.06418834002342577,3.5106980392418525,2.899425092649276,-0.283907336447856
-0.006533417948977549,3.5114148672401235,2.9164648123863137,0.029707638794180577
-0.04381986048013142,3.4927989663537087,2.9403538715614217,-0.0987775823456445
0.012685899514039534,3.555714494241112,2.871593205342208,0.080314892973247
-0.1116174299613577,3.443436159747191,2.9867653964352314,-0.15556237488359978
-0.11278492603545276,4.051367381393957,3.262127110358525,-0.24863761603586595
-0.014967589799923298,3.693766814170418,3.0154019437578126,-0.009253975171206637
-0.08523753946533685,3.729645861640353,3.0219970237475935,0.009170393112610656
0.021819841531111828,3.353710421749384,2.6678588232459917,0.30095535982325944
-0.08541753128035334,3.4681637648167167,2.7789877070239632,-0.03928445851952298
0.03005458178740339,3.623947240962242,3.01536878530719,0.25458758022152433
4.686775780116115e-05,3.2659097880861294,2.773210600246022,-0.06189928706479933
0.029826577862195114,3.352037859408069,2.7916370455838257,0.2364023730674929
-0.055463621695942544,3.6763838271452647,3.028022242856647,-0.22154529232018286
0.09601139508738821,3.21231492044149,2.7125197699075945,0.5345029128493068
-0.005582321442646254,3.2598620642846425,2.69948956731465,0.0021935521853007245
-0.04695354824677955,2.8978336595169463,2.524962540747902,-0.07954756851601144
-0.04816918958113203,3.333910733835454,2.706439902261971,-0.0546216203945224
0.05461008911581533,3.4545486424400242,2.8753546036373137,0.3323175789855575
0.017137528000485625,3.6254764106990374,2.9676720186658905,0.24737793870027758
-0.0400635170087269,3.2846389943397742,2.8417663946987055,-0.21462443336327194
-0.010122563268096574,3.484611166154015,2.889255101761046,-0.062145759179738476
0.01760747580864319,3.6632238525159306,2.9297862107916477,0.44678262692170956
-0.02838859803819016,3.652462925828402,2.90488432603955,-0.03494249457334741
0.057309867103595535,3.2381771282093945,2.8364092679749717,0.2973140923007298
-0.04089294396534471,3.446987187549758,2.902995215762251,-0.24115612668217176
-0.0042796594532286125,3.6188032576567473,2.950622672081827,-0.016572253410311807
0.01674062033970647,3.37482164680324,2.8218528492539066,0.2227095470205445
-0.005394150640270379,3.4184735665552797,2.9474015429988483,-0.04105743112368321
0.03054635026602781,3.05439164146258,2.611875373376474,0.22456196462805977
-0.011831521085015728,3.2136205115824126,2.6644787669731893,0.006988498914669482
0.005073945890099352,3.6191342072752364,2.8803611640997353,0.12379934701809436
0.006258579457007918,3.6962439431055363,3.113864351037113,0.0293222948242428
-0.016733060137180678,3.405971489944564,2.8671046605454067,0.049869701625663454
-0.054664154244837615,3.457026091978212,2.8854869165991563,-0.05504650717745224
-0.03402779716169557,3.4356011842346956,2.7966251886617157,-0.03755494322307221
-0.047768211796889615,3.7638676070858876,3.0715102739158446,0.024038792163763045
0.06344993451233427,3.6153909944094837,2.9081635780256954,0.3084047337376556
-0.018230052078024972,3.7697515457143,3.0585604405919433,-0.041512431499837014
-0.011447147965027549,3.258594646316247,2.778328062113758,-0.12963871311442585
-0.04996306792170446,3.4975939519642556,2.9431400450634015,-0.04901637343754021
-0.0242966904073616,3.894262645893043,3.0750963895661254,-0.19309965216217373
0.017477732618860098,3.5449106574202642,2.933481776226122,0.021397583929424865
-0.15322163090746543,3.5069970927836023,2.676003491603062,-0.10268864634170209
-0.007521412501693803,3.4038942762326623,2.7765635226793477,-0.054754036638279366
0.04624802230649028,3.222623048490571,2.747211269877463,0.24940205501726714
-0.13981245877267567,3.459198169524093,2.846745547936918,-0.4273276098957
0.024639938986177556,3.0126843901136042,2.5765689977471937,0.2636684486627786
-0.12996398573735624,3.078821580539657,2.615834298507568,-0.3272823467947313
0.004410730276366848,3.4594526561007943,3.0036407770504083,0.007896787867082608
0.04425902728450182,3.8142497917097846,3.1482159985777094,0.37956284730298623
-0.0679742672640733,3.9405928083398765,3.185657638559915,-0.30228038441520566
0.009181932012441996,3.5735897900283957,3.0118167807707077,0.24498050172259894
-0.04121979706024259,3.5306819160867984,2.796559731101993,-0.11438648920798904
0.008404071525353829,3.4694196630601413,2.814713200345372,0.05633241483460831
-0.003252735506785731,3.648835409294492,3.110236843658793,0.013976997829338964
-0.0010122015395532813,3.6071347010624297,2.9626449346658634,0.028878288476724114
0.004585048570750927,3.3087514737079298,2.7296084462380446,-0.1174168815750187
-0.20466925495230837,3.5136545680505393,2.8891672983300314,-0.3832936470547019
-0.0018824911859403048,3.3696688610960956,2.8073073783008087,-0.0008737540821817816
-0.02530973616904264,3.825182918490615,3.116508193347837,-0.07415524962214536
-0.05172538501706425,3.3491160318391358,2.830481967140683,-0.25694010233583336
0.02231194066912956,3.3317912860280714,2.6942122425309485,0.3063197835625588
0.008212015316735766,3.146805230638205,2.6313859479275217,0.20433576846409338
0.0019046626593738347,3.2618122336128206,2.7278944069057167,0.04508748997405488
-0.01572497743294643,3.71347240433904,2.9412612367474957,0.010039361621655874
0.0016421278389652239,3.636826713762836,2.866144883073615,0.09037435003438984
-0.21320212881986822,3.25782325694289,2.8457168866409375,-0.6460584317549138
0.0008437028672056979,3.6461390017638613,2.9650744078369438,0.034919518684020434
0.0021917058499903996,3.6567294848333898,2.942052944383898,0.03364691816302579
0.015611935926733489,3.277102430182863,2.7663436550708895,0.19781607851578722
-0.04734275251744169,3.4537038432680065,2.969472143770107,-0.032321807480346354
0.03578925373367281,3.1562378027902147,2.738628432895436,0.2385697285034943
0.032412785083436924,3.7615532934201465,3.088731495128639,0.367898412870026
-0.0022412309851138623,3.5029266436822706,2.877986535655998,-0.014026321309770015
0.019964507841674695,3.4171705885200048,2.8908988666897906,0.2872224591626944
0.017788465942287446,3.382866758946766,2.763177644917512,0.16594044679962136
-0.005837332786327032,3.4069477498986447,2.9240102006688873,-0.17852603927205443
0.010327529664121538,3.216924992010841,2.6167716683730067,0.2691524077150645
0.027128854182727813,2.9452958623660677,2.5200635302555754,0.18046983378350198
0.026013287296638765,3.7544310018609686,3.119398301443944,0.32786922320938944
-0.02820078455466679,3.404214986736035,2.726864764766097,-0.1556307389277188
0.0027086266158941052,3.323610549859362,2.6592425322147686,0.10899791265572492
0.05731548011068255,3.424842847683838,2.8076373438429236,0.3557154402232715
-0.02339685971099459,3.685285492208348,2.943512581283599,-0.07893294485860083
0.027506778123625453,3.5610734447658343,2.9607184092087606,0.3311527971468953
-0.007653393955356691,3.2137901748624484,2.7841967024467107,-0.1682044005527942
0.017585972043276388,3.2745962944997133,2.778569091123406,0.17448294028740083
-0.007518629097766016,3.1873415531969282,2.699477436127554,-0.06294492105089979
0.003647148228527075,3.624831476460154,2.8919654141927857,0.12672215931529196
-0.0035089895765321177,3.623429675545849,2.9462844510979385,0.020074325318991487
0.014529787082731782,3.2537610922923297,2.738409717243582,0.2322147992487359
0.03805971051460588,3.3913909525745782,2.7778088585135365,0.21480210950507864
0.016963814435824398,3.0129262812204987,2.68816410951147,0.19869185501990383
-0.046310151722456894,3.468537189382317,2.9034687759452127,-0.025821125292989928
0.022855456222199422,3.5065275571716232,2.900734539310951,0.23154483177817214
-0.025072491817798248,3.4940418765651824,2.819010478772867,-0.13985083010296698
-0.005364946305395968,3.448923470595791,2.800041033538271,-0.07744631909666921
0.02928510010140073,3.377262215731633,2.8056339628266893,0.23265129323228614
0.07357839094566532,3.631395405540795,2.897371640042157,0.23503984810689926
0.0070696983077984665,3.3543235157801377,2.7776642689438145,0.046735586491852166
0.020065692174704997,3.280848352563476,2.754133744306662,0.07102394579636388
0.013046579847844186,3.095150937597654,2.7566470136659373,0.24336899622267005
-0.06266199132049599,3.6324536783781323,2.905831758215721,-0.08575976577936253
-0.09603736535411156,3.613752771633432,2.8804705003371254,-0.2422959354569338
-0.04665507791014978,3.3008163571339466,2.73829321722776,-0.13751180097244642
0.035853784224274876,3.459982973833145,2.795107490122625,0.20209671438376825
-0.05985793315878296,3.6478905083309976,2.9068534678040514,-0.22164265347290293
-0.012526839130984957,3.4328832455624543,2.8835053716333863,-0.17380078375328764
-0.009081703896583582,2.9711467535510514,2.617434843448412,0.07331333999873396
-0.05446772687381607,3.714043899416846,3.159416110888585,-0.09586563402250506
0.0032774958201896576,3.2307738326383655,2.6457146544344705,0.12207640128797012
0.009102892006140229,3.4179830442745676,2.9311457448649043,0.18735384183393683
-0.018438622106112357,3.5798537206849548,2.95998293929679,-0.0013112068452961663
-0.025836732749379143,3.496108326703687,2.8851874798543737,-0.14248447718885004
0.023087810723089852,3.1900107583362707,2.6806524149033835,0.281975113373465
0.00450521124043024,3.432203616772793,2.794393659564022,0.04633948968072526
0.05721191932868108,3.255736286633675,2.763272467901899,0.4401751243573403
-0.009737854518562683,3.3158593614261873,2.7976078774696056,0.008311616937610575
0.001656263311618944,3.590757584396959,2.8719671677136938,0.013995433094985346
-0.11306985411067916,3.6033154943306624,3.0761261432059386,-0.4424126160372972
-0.007786177655959348,3.0486108447663796,2.5575624813493048,0.10505822906575897
0.00602835600065077,3.5908245638776495,2.9251367116105755,0.13668252591653024
-0.053301548947415345,3.0490734803016677,2.5725083933244424,-0.138174510410345
0.0969406522489481,3.1117202648120275,2.6175609200693786,0.4146336415046824
-0.0612979435491634,3.1880090706277544,2.7183763534669048,-0.2556853348327524
0.02086509827764138,3.5524584382554885,2.916389304627631,0.6010611406461542
0.0038040338172936616,3.4724806705490106,2.7438836185063953,0.08699583440060686
0.0023926442795730862,3.5896743136467846,2.835126124199535,0.024086461953772464
0.009054639993177793,3.5574145154995818,2.955394794224271,0.1431418371020966
-0.02208850870210144,3.7818171934882616,3.005151567681436,-0.046308966355634425
0.006250870653472518,3.685039055717604,3.038867196104409,0.07242627015274766
0.008187996919483909,3.3155064521340307,2.772728872992451,0.041084481152613206
0.05219923248507463,3.1418591906974767,2.4908886046121244,0.22999934327797936
0.012143486243977875,3.513025235786304,3.0266095873362366,0.2463986511752624
-0.009186187747086016,3.839736900051563,3.158615000647193,0.00043697296315617915
0.01652019054206122,3.350829920777558,2.7777007079807077,0.16268956968078283
0.0008985710425407634,3.3893851775681734,2.743151909183353,-0.09317760040584487
-0.013380686992535251,3.984286396342417,3.156782908223169,0.21673036171575266
0.040344330703098064,3.730059133034592,3.058676130725599,0.4850087789849632
-0.059179622910277674,4.021760247892171,3.2142486809564197,-0.16404507113705086
0.0007936538824460104,3.3610389550696493,2.764167759875177,-0.026755415355881083
0.03532307421775294,3.819563288666259,3.1442006175703674,0.4296984201337564
0.01126668432927258,3.829424799917153,2.980540249737109,0.12786472431444576
0.0016736433462309908,2.9023057444497775,2.4562468265178317,0.1318467986453228
-0.014048019697803227,3.0323409568539508,2.628563324096603,0.018814642492411163
0.009837899371117897,3.6332412953578688,3.005150754911123,0.14638594265732002
0.022807425744146292,3.3512577555895153,2.8936564147042874,0.2160930126786443
-0.0032482598111562844,3.6335201140275317,2.9842170233825347,0.031141549020779626
0.02002626306470201,4.041187235490952,3.184095942970964,0.12866798027354304
0.018287827522080247,3.7162401038822024,3.10757065427453,0.32229893378445473
-0.020930519020759153,3.7542659733566106,3.11342266440164,-0.031420683107986666
0.013459771751961114,3.4344816425016713,2.8214572519929164,0.11811245121867658
0.03353157751302427,3.1343395474513347,2.7068991939131926,0.23445076424316016
-0.04072667154545018,3.54924345274192,2.8286346304821053,-0.16998248266775368
0.00960810062502282,3.1728953465141907,2.666553616136893,0.05324060193297741
0.025027358396483845,3.2849220432526627,2.6514528727866433,0.2367665895509754
-0.009641996757285165,3.742596672675072,2.881156607351414,0.12983800410542834
0.03030170171606683,3.53315469324732,2.9395131355910458,0.30406642059926003
0.007470555981655136,3.0254465942792392,2.5900001893548135,0.051687810586535717
-0.3393932779664235,4.078087771012671,3.395843839806863,-0.18931399021182993
-0.02374408182428711,3.355768898489161,2.6879997155086546,-0.039782014725905646
0.0033072992532077183,3.2124635934096455,2.6545665651747172,0.09820594974312043
-0.00676149323808839,3.590562662432507,2.930405706032918,-0.07655436653062372
