number,value,datetime_start,datetime_complete,duration,params_regressor,params_rfe_n_features,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_estimator,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_trial_time_seconds,user_attrs_use_scaler_final,state
0,2.9534457326170975,2026-06-13 16:34:40.803819,2026-06-13 16:34:41.545990,0 days 00:00:00.742171,LinearRegression,10,False,-0.05429481893558883,-0.03418187405640604,98,-0.044238346495997435,0.010056472439591397,0.050421908992610474,1.9844674545084815,2.919308912990434,2.987582552243761,98,2.9534457326170975,0.03413681962666381,0.17115779144746873,1.9844674545084815,877993831991041.8,1118194447686334.0,98,998094139838687.9,120100307847646.14,602168089124158.4,1.9844674545084815,8.473631516167098,8.978390863950713,98,8.726011190058905,0.2523796738918077,1.2654004696973529,1.9844674545084815,2.52523127427937,2.608944688377178,98,2.567087981328274,0.04185670704890402,0.20986435216004498,1.9844674545084815,99,0.8282828282828283,-0.10400835020094124,-0.06310409405149286,98,-0.08355622212621705,0.02045212807472418,0.10254444057630771,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",10,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",0.013068620236270614,0.06110525348095665,98,0.03708693685861363,0.02401831662234302,0.12042486887546118,1.9844674545084815,3.5623853398277703,3.6571481448346352,98,3.6097667423312028,0.04738140250343268,0.23756449185549583,1.9844674545084815,completed,0.7299342155456543,False,COMPLETE
1,2.8688051062459374,2026-06-13 16:34:41.561134,2026-06-13 16:34:42.257458,0 days 00:00:00.696324,LinearRegression,3,True,-0.020010468075502046,-0.00800665686793161,98,-0.014008562471716828,0.006001905603785219,0.030092812360811596,1.9844674545084815,2.839937559802631,2.897672652689244,98,2.8688051062459374,0.028867546443306392,0.14473830742815535,1.9844674545084815,856726361115539.9,1090910932669730.4,98,973818646892635.1,117092285777095.2,587086238505051.5,1.9844674545084815,8.270196620378735,8.789414430143106,98,8.52980552526092,0.2596089048821851,1.3016469397466635,1.9844674545084815,2.52734131223553,2.611239333510564,98,2.569290322873047,0.041949010637516666,0.2103271509369198,1.9844674545084815,99,0.5555555555555556,-0.030244252069144523,-0.007344610678897781,98,-0.01879443137402115,0.01144982069512337,0.05740798481168767,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",3,"['nodes_T6W30', 'lcc_T6W30', 'atd_T6W30']",0.08319778121580115,0.13220217245033236,98,0.10769997683306676,0.0245021956172656,0.12285097830816534,1.9844674545084815,3.4606333957883684,3.547168242163741,98,3.5039008189760548,0.04326742318768621,0.21693750839761855,1.9844674545084815,completed,0.6895251274108887,True,COMPLETE
2,2.9337157154041704,2026-06-13 16:34:42.271120,2026-06-13 16:34:42.974733,0 days 00:00:00.703613,LinearRegression,9,False,-0.046870852947957786,-0.027606101865267893,98,-0.03723847740661284,0.009632375541344945,0.048295539598582696,1.9844674545084815,2.900397028340011,2.9670344024683297,98,2.9337157154041704,0.033318687064159164,0.1670557759685523,1.9844674545084815,864007739287747.0,1099683324016944.5,98,981845531652345.8,117837792364598.77,590824116327945.8,1.9844674545084815,8.4202236171671,8.887674994354512,98,8.653949305760806,0.23372568859370704,1.1718716946024805,1.9844674545084815,2.5104500507046117,2.5957939692018286,98,2.55312200995322,0.04267195924860855,0.21395192585613496,1.9844674545084815,99,0.7575757575757576,-0.09117687469313548,-0.05238160969878797,98,-0.07177924219596173,0.019397632497173755,0.09725733017415181,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",9,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'asp_T6W30']",0.0192883943638177,0.06869181566940447,98,0.04399010501661108,0.024701710652793384,0.12385132201958787,1.9844674545084815,3.5440898552803497,3.6367498933379196,98,3.5904198743091347,0.0463300190287851,0.23229298515237906,1.9844674545084815,completed,0.6973259449005127,False,COMPLETE
3,3.0170625829553988,2026-06-13 16:34:42.982376,2026-06-13 16:34:43.685231,0 days 00:00:00.702855,LinearRegression,13,True,-0.07734590303990309,-0.05550163046133743,98,-0.06642376675062026,0.010922136289282828,0.054762240466646475,1.9844674545084815,2.97778380592124,3.0563413599895575,98,3.0170625829553988,0.0392787770341589,0.19693892991346656,1.9844674545084815,880773454170132.8,1124439662803504.8,98,1002606558486818.8,121833104316685.94,610856116301627.8,1.9844674545084815,9.006609827673381,9.686977647690169,98,9.346793737681775,0.3401839100083941,1.705640049652497,1.9844674545084815,2.6090250891271163,2.700348539819424,98,2.65468681447327,0.045661725346153786,0.22894224328455354,1.9844674545084815,99,0.9494949494949495,-0.16196057240211859,-0.11615377885261129,98,-0.13905717562736494,0.022903396774753653,0.11483479865681398,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",13,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'pe_T6W30', 'l1_T6W30', 'l2_T6W30', 'l3_T6W30', 'lcc_T6W30', 'lsc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",-0.056960557716589776,-0.008747173788167771,98,-0.03285386575237877,0.024106691964211002,0.12086797190901748,1.9844674545084815,3.647265308353318,3.75673085543162,98,3.701998081892469,0.054732773539150806,0.2744233569854392,1.9844674545084815,completed,0.6966049671173096,True,COMPLETE
4,2.871646986625402,2026-06-13 16:34:43.693767,2026-06-13 16:34:44.389677,0 days 00:00:00.695910,LinearRegression,4,True,-0.021283270118314362,-0.008694767528317202,98,-0.014989018823315782,0.006294251294998581,0.031558597498223144,1.9844674545084815,2.8420324555336967,2.9012615177171073,98,2.871646986625402,0.029614531091705504,0.1484835960655682,1.9844674545084815,852156685336790.8,1084566617378081.8,98,968361651357436.2,116204966020645.52,582637326993007.5,1.9844674545084815,8.322714856490888,8.804033102904578,98,8.563373979697733,0.24065912320684446,1.2066350782014352,1.9844674545084815,2.5162132372620536,2.593068520343173,98,2.5546408788026134,0.03842764154055988,0.1926714418199603,1.9844674545084815,99,0.5959595959595959,-0.03661345809390815,-0.013023227596717422,98,-0.024818342845312785,0.011795115248595363,0.05913924899556448,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",4,"['nodes_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30']",0.0671354452429842,0.11603789651991347,98,0.09158667088144884,0.02445122563846464,0.12259542113860164,1.9844674545084815,3.4709298475673913,3.5571179172631835,98,3.5140238824152874,0.04309403484789603,0.21606816070718374,1.9844674545084815,completed,0.6899080276489258,True,COMPLETE
5,2.9064256025742647,2026-06-13 16:34:44.397283,2026-06-13 16:34:45.107241,0 days 00:00:00.709958,LinearRegression,8,False,-0.03604461419318785,-0.01899924206177212,98,-0.027521928127479986,0.008522686065707863,0.04273169381799365,1.9844674545084815,2.8750392807401823,2.937811924408347,98,2.9064256025742647,0.031386321834082485,0.1573671357066028,1.9844674545084815,860899123385873.4,1094894850713371.6,98,977896987049622.5,116997863663749.12,586612817707189.8,1.9844674545084815,8.286322427068537,8.651010320675041,98,8.46866637387179,0.18234394680325228,0.9142499963377375,1.9844674545084815,2.4926134954993735,2.571123800315317,98,2.5318686479073453,0.03925515240797202,0.19682047895974153,1.9844674545084815,99,0.6767676767676768,-0.06251974502186233,-0.03139767727345808,98,-0.04695871114766021,0.01556103387420213,0.07802109920243844,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",8,"['edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'asp_T6W30']",0.040881832058344544,0.08946815838284954,98,0.06517499522059704,0.0242931631622525,0.12180291543259097,1.9844674545084815,3.5071621530488497,3.592228054491611,98,3.5496951037702305,0.04253295072138081,0.21325495429367333,1.9844674545084815,completed,0.7037398815155029,False,COMPLETE
6,2.9350514294941363,2026-06-13 16:34:45.115495,2026-06-13 16:34:45.828144,0 days 00:00:00.712649,LinearRegression,9,True,-0.04732125020625782,-0.028037919868032758,98,-0.03767958503714529,0.00964166516911253,0.048342116643235886,1.9844674545084815,2.9013768651547203,2.9687259938335524,98,2.9350514294941363,0.03367456433941627,0.16884010061055185,1.9844674545084815,868500102821201.5,1105501631540357.8,98,987000867180779.6,118500764359578.06,594148175912089.0,1.9844674545084815,8.441968624379774,8.923221886212781,98,8.682595255296278,0.2406266309165029,1.2064721658764221,1.9844674545084815,2.500423721488001,2.582521644908455,98,2.541472683198228,0.04104896171022682,0.2058144169366714,1.9844674545084815,99,0.7676767676767676,-0.0920145135211492,-0.0529506558448872,98,-0.0724825846830182,0.019531928838130996,0.0979306754174727,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",9,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30']",0.021809612458466174,0.07128410809082704,98,0.046546860274646606,0.024737247816180433,0.12402950096145055,1.9844674545084815,3.5448124109404713,3.638519629155069,98,3.59166602004777,0.04685360910729866,0.23491820104660346,1.9844674545084815,completed,0.7065691947937012,True,COMPLETE
7,2.87590861260478,2026-06-13 16:34:45.835821,2026-06-13 16:34:46.571143,0 days 00:00:00.735322,LinearRegression,6,False,-0.023824366128044724,-0.009353880693461606,98,-0.016589123410753165,0.007235242717291559,0.036276612104507035,1.9844674545084815,2.845695270440264,2.9061219547692962,98,2.87590861260478,0.030213342164516186,0.15148596072160403,1.9844674545084815,859291698678435.2,1093136493995758.2,98,976214096337096.8,116922397658661.47,586234440491578.4,1.9844674545084815,8.162486087380822,8.549867457459568,98,8.356176772420195,0.19369068503937215,0.9711411384495787,1.9844674545084815,2.526270517579929,2.611603969810911,98,2.56893724369542,0.042666726115490806,0.2139256875739347,1.9844674545084815,99,0.5555555555555556,-0.03422323504593795,-0.008016227145260527,98,-0.02111973109559924,0.013103503950338713,0.06569934812003873,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",6,"['edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'atd_T6W30', 'density_T6W30']",0.08153799321099618,0.12979040522529336,98,0.10566419921814478,0.024126206007148595,0.12096581290674184,1.9844674545084815,3.465266643582116,3.547870356493623,98,3.5065685000378695,0.04130185645575377,0.2070823999118415,1.9844674545084815,completed,0.7293388843536377,False,COMPLETE
8,2.8445454196252866,2026-06-13 16:34:46.579035,2026-06-13 16:34:47.299980,0 days 00:00:00.720945,LinearRegression,4,False,-0.011765212150945498,0.0006601191587090622,98,-0.005552546496118218,0.00621266565482728,0.03114953718920008,1.9844674545084815,2.816948949188347,2.872141890062226,98,2.8445454196252866,0.027596470436939448,0.1383652895433344,1.9844674545084815,853921910575770.0,1084415712029520.8,98,969168811302645.4,115246900726875.44,577833706106893.2,1.9844674545084815,8.153387225278934,8.549759111386422,98,8.351573168332678,0.19818594305374393,0.9936798061444873,1.9844674545084815,2.5015794714038018,2.579120190721267,98,2.5403498310625343,0.038770359658732496,0.1943897880759085,1.9844674545084815,99,0.48484848484848486,-0.015262616532483541,0.007692406842754513,98,-0.0037851048448645144,0.011477511687619027,0.05754682402314259,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",4,"['edges_T6W30', 'l1_T6W30', 'atd_T6W30', 'density_T6W30']",0.11117948883259775,0.15907023427595665,98,0.1351248615542772,0.02394537272167945,0.12005913717948946,1.9844674545084815,3.4367943923407327,3.5176352644906017,98,3.477214828415667,0.04042043607493453,0.20266306713955323,1.9844674545084815,completed,0.7146000862121582,False,COMPLETE
9,2.832725988087942,2026-06-13 16:34:47.312504,2026-06-13 16:34:48.029092,0 days 00:00:00.716588,LinearRegression,2,False,-0.006300495651999933,0.003976392962618189,98,-0.0011620513446908725,0.005138444307309061,0.025763524216177527,1.9844674545084815,2.8044633875746725,2.8609885886012116,98,2.832725988087942,0.028262600513269363,0.1417051833567671,1.9844674545084815,848336370731264.5,1077768208297605.2,98,963052289514434.9,114715918783170.39,575171428314850.4,1.9844674545084815,8.207892499677245,8.588599196331506,98,8.398245848004375,0.1903533483271311,0.9544081449478182,1.9844674545084815,2.4813845571115634,2.5530376107084987,98,2.517211083910031,0.035826526798467574,0.17962977421803084,1.9844674545084815,99,0.37373737373737376,-0.0028191252218071096,0.015324088346158032,98,0.006252481562175461,0.009071606783982571,0.04548391440699875,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",2,"['atd_T6W30', 'density_T6W30']",0.13424159244165734,0.18471936484533397,98,0.15948047864349565,0.0252388862018383,0.1265446537827582,1.9844674545084815,3.4196829674539413,3.5024552854463376,98,3.4610691264501394,0.041386158996197964,0.2075050824227972,1.9844674545084815,completed,0.7100141048431396,False,COMPLETE
