feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,r_MOT_V4,p_MOT_V4,r_partial_MOT_V4,p_partial_MOT_V4,r_COG_V1,p_COG_V1,r_partial_COG_V1,p_partial_COG_V1
z_l3,z,6,T6W50,252,0.06946621179043935,0.27194821598458574,0.07184864349074165,0.2567605572542364,-0.13382241090829808,0.03372343655224774,-0.11559878381214704,0.06748625827951561,0.0694772757010761,0.2718716835449689,0.07333095297817814,0.24705146588411855,-0.10123759101532737,0.10888419886258412,-0.09263050789451265,0.14336726709510217
z_re,z,6,T6W50,252,0.017633378497479115,0.7805892764173693,0.01904654687413102,0.7639673393746539,-0.04743610233612311,0.4534335157905422,-0.033714828009583454,0.5949834538432679,-0.009440139806112264,0.8814622170707844,-0.007122515957390398,0.9106013637518169,-0.08498416898452801,0.17868700187486117,-0.07910567546434637,0.21167530909131277
z_density,z,6,T6W50,252,0.0004510890449266796,0.994314948544203,-0.0019047251058038194,0.9760463805911214,0.02595808512183958,0.681738273749597,0.0009326398007060679,0.9882698898052689,0.0031275145156589978,0.9605996979659925,-0.0008860135937191787,0.9888562836803045,0.06971901106744938,0.2702031847251472,0.059374099083995276,0.3488645175075285
z_asp,z,6,T6W50,252,0.049038483019645716,0.4383054102296004,0.0508167219728782,0.4227914859661369,-0.016758365373949067,0.7912199483438301,0.000480419728015318,0.9939574478925292,0.07354063531614871,0.24475118080626276,0.0765789193517296,0.22667882840798179,-0.05989334814949825,0.3436893195837176,-0.052732727234948415,0.40549230378774315
z_diameter,z,6,T6W50,252,0.025510549090666308,0.686933770880156,0.02742690852774874,0.6654242840957826,-0.007366447755934088,0.9073680835678184,0.012274866319786092,0.8465618920879604,0.06052576298226829,0.3386089269774649,0.0638984827275016,0.31330084971691113,-0.046488067105573065,0.46252006308728844,-0.03833673164640494,0.5454722846883889
z_atd,z,6,T6W50,252,0.03680147990838048,0.5609049128329661,0.03481157240715045,0.5830517585544401,0.08539974675741585,0.1765644430821332,0.06381922690233773,0.31390266771712716,-0.013614365361120932,0.8297230091228974,-0.017483310235869288,0.7828351816644978,-0.02320053426175989,0.7139805588117327,-0.03387492723142493,0.5932348106179938
z_pe,z,6,T6W50,252,-0.0235151743386903,0.71027460459465,-0.024950315764873825,0.6940421597907278,0.009961308546864967,0.8749701206311982,-0.004860000202216255,0.9389314140318241,-0.005525099969466431,0.9304546328850973,-0.00789754654627035,0.9009209316611482,-0.019545069156748817,0.7575076754282712,-0.02618074369989954,0.6797668068718813
z_cc,z,6,T6W50,252,-0.007990881059587179,0.8995556782648998,-0.010291768004328546,0.8711147462642512,-0.01211149852585108,0.8482786364765009,-0.03715937984015457,0.5578895378430083,0.010988086326139923,0.8622045966407925,0.007208767243202828,0.9095233726201627,0.03144119736632057,0.6193618714671089,0.02115324697774886,0.7387606880958367
z_lsc,z,6,T6W50,252,-0.07410432286052988,0.24114349352687256,-0.07721335305201148,0.22284261613750617,-0.046119907059846706,0.4660757638142477,-0.07537780840887413,0.2340692787933111,-0.1001448367907097,0.11277665909987436,-0.10529787935739884,0.09600544043401829,-0.0023330270857606725,0.9706033490769091,-0.014310946022633308,0.8215064273522767
z_l1,z,6,T6W50,252,-0.03810764224462126,0.5470734477271761,-0.036981947033425035,0.5597726634230922,0.029634864495285688,0.6396395167856664,0.04356237540207347,0.4920580835656901,-0.0822960195969861,0.19287414654191273,-0.08043614550212184,0.20406820132713094,-0.012228372825910272,0.8468324703224404,-0.006649989862848129,0.9165099697732438
z_l2,z,6,T6W50,252,-0.06636825832465754,0.2939558720356081,-0.07249238356906396,0.252512205966799,0.08443210734832564,0.18153575190827412,0.039078396340865955,0.5377207280298311,-0.06329678300510964,0.31691690817264195,-0.07258708710273912,0.2518913444920392,0.023665980365656782,0.7085007570575242,0.003012824042571732,0.96211954341224
