feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
nodes_T7W30,-0.4635834288009427,1.1553371484755028,1.0,201,0.5025
diameter_T7W30,-0.4609656155374093,0.9174342849556103,1.0,23,0.0575
lcc_T7W30,0.3706616696289668,0.9414412836704892,1.0,352,0.88
asp_T7W30,0.20753480134250646,0.6221839418695545,1.0,67,0.1675
edges_T7W30,0.09320227017584118,0.08009375035258816,1.0,340,0.85
atd_T7W30,0.07521001737831497,0.3035664046067132,1.0,69,0.1725
lsc_T7W30,0.06719134245568152,0.04998600654732019,1.0,227,0.5675
l2_T7W30,-0.0606055691712738,0.0460928208129628,1.0,151,0.3775
density_T7W30,-0.052191694060763634,0.138641938179494,1.0,141,0.3525
pe_T7W30,-0.05023939023471832,0.04104918308702496,1.0,111,0.2775
l3_T7W30,-0.04409687329408926,0.04266406753334235,1.0,79,0.1975
l1_T7W30,0.034623911784695004,0.040127246067994386,1.0,209,0.5225
re_T7W30,-0.008308083819976346,0.05100767474299962,1.0,30,0.075
