feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,r_MOT_V4,p_MOT_V4,r_partial_MOT_V4,p_partial_MOT_V4,r_COG_V1,p_COG_V1,r_partial_COG_V1,p_partial_COG_V1
z_l1,z,2,T2W20,237,-0.024963113267163127,0.7022166131637564,-0.02134447553489217,0.7442759034225067,-0.04429328342289834,0.49738223455535097,-0.005112506391248133,0.9377299640806304,-0.07393437194608547,0.2569037368970224,-0.07108248866890295,0.27678576331124094,0.03395302871431358,0.6030031818748328,0.05490281347992747,0.4011392972954892
z_l3,z,2,T2W20,237,-0.14629597906222697,0.024295576779158782,-0.150024687347728,0.02113580470411124,-0.09947714760262232,0.12673001307956597,-0.12939103542647978,0.047084071158093335,-0.10316479760229914,0.11318592814019716,-0.10662034219085989,0.10228054289764058,-0.03712195335563066,0.5695870625467979,-0.05076355001769068,0.43762829364298755
z_diameter,z,2,T2W20,237,-0.033808360612049136,0.6045494076587723,-0.031613375429564654,0.6289565185439645,-0.10114094835344542,0.12047158144469378,-0.07983466201740079,0.2217519780285429,-0.03807457045068473,0.559716221438884,-0.03586327786930617,0.5835592102547293,-0.05637406226043696,0.38760631982639215,-0.045055584662552495,0.4909290692992677
z_asp,z,2,T2W20,237,-0.01710989422397571,0.7932983017785599,-0.014272112218601285,0.8273517248436515,-0.10000622803858661,0.12471316944974772,-0.0729686180836414,0.26420715915260046,-0.02008177840885065,0.7584236047586694,-0.01721861614165452,0.7924485025283134,-0.056551014345363596,0.3861158911189356,-0.042455685926095894,0.5163084083952851
z_cc,z,2,T2W20,237,-0.16317579850954683,0.011880920157801974,-0.1667437028726495,0.010289265334617045,-0.10281340761269515,0.11442553435741079,-0.13118816511441309,0.04407678868574519,-0.1219358128521186,0.060895586622971,-0.1252756211897949,0.054620830171002395,-0.028870520138881445,0.6583457034033482,-0.04161276231382997,0.5246794549820294
z_atd,z,2,T2W20,237,0.018795627733089657,0.7734611083676781,0.019663898204747197,0.7637899467129886,0.052430730268366574,0.4217169468327806,0.06236640144821465,0.3401176749256309,-0.0351595828536344,0.5901769097550944,-0.03432980760960199,0.5997646141146643,-0.040622989526847855,0.5337226196115853,-0.03666007690309847,0.5752196213704746
z_re,z,2,T2W20,237,-0.057749220067639266,0.3761154239698015,-0.05567446121515177,0.39454347642763754,-0.050019291758722016,0.4434110581259137,-0.026742851587820436,0.6827427611480594,-0.05534071919483013,0.3963793310828725,-0.05320687900468691,0.41586487601242716,0.014204342230864992,0.8277969691419524,0.026577946081589726,0.6845941545047499
z_density,z,2,T2W20,237,-0.097856667162916,0.1330643830204476,-0.10412059557687474,0.11062788331879356,0.00254788003227936,0.9688769979293662,-0.04135325036416542,0.5272704929088353,-0.07030522755582341,0.2810573123317516,-0.07610638621373679,0.2441604392758226,0.0011830775521011346,0.9855455494545565,-0.02042542008706879,0.754928211832642
z_l2,z,2,T2W20,237,0.13603735078545298,0.03635495242066591,0.13642884794447094,0.036212361301139175,0.030122039394318262,0.6445289625277524,0.0343313778377155,0.5997479171872822,0.12068432134439327,0.06361425443327841,0.12107746751000474,0.06331273063451451,0.00956375064239625,0.8835606429661498,0.011327905521772236,0.8625695577194151
z_pe,z,2,T2W20,237,0.13106051757747714,0.043832808117167846,0.1312979469997659,0.04389842607669758,0.025901700102789166,0.6915813736836107,0.028567764186963784,0.6623831361040596,0.12246971016922485,0.059765248003240755,0.12270939027791956,0.05980782713881892,0.007762267243758307,0.9053794796161027,0.008808087549524203,0.8929308543987678
z_lsc,z,2,T2W20,237,-0.006193973889186766,0.9244325631108662,-0.007936296857336787,0.9034737954858786,0.08267827412204388,0.20470554634621038,0.06749927885914031,0.30178361537956255,-0.01189550369833932,0.8554515325376546,-0.01368783125348218,0.8343157049294682,0.00033444870501841,0.9959136119001343,-0.008245598696431624,0.8997312415054245
