feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
pe_T2W10,0.21705127690964404,0.1420088456487133,1.0,400,1.0
l2_T2W10,0.1858567107880718,0.10955917900361,1.0,400,1.0
l1_T2W10,-0.09750540689054482,0.09866258144653112,1.0,400,1.0
density_T2W10,0.09115582684544825,0.18058104747014328,1.0,400,1.0
l3_T2W10,-0.0817467690163439,0.1047362407088282,1.0,400,1.0
atd_T2W10,0.07128220992797836,0.08691380015937088,1.0,400,1.0
lcc_T2W10,0.06415058681739332,0.07183830038188845,1.0,400,1.0
diameter_T2W10,0.06094488203886665,0.08190800064026714,1.0,400,1.0
asp_T2W10,0.05478515266820818,0.050275889519573444,1.0,400,1.0
edges_T2W10,0.05288754299547312,0.09625935686292049,1.0,400,1.0
nodes_T2W10,-0.019062603260702783,0.1566804970461076,1.0,400,1.0
re_T2W10,0.007867592332913887,0.1393497834057715,1.0,400,1.0
lsc_T2W10,0.0022067728907394298,0.06443024960259752,1.0,400,1.0
