number,value,datetime_start,datetime_complete,duration,params_regressor,params_rfe_n_features,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_estimator,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_trial_time_seconds,user_attrs_use_scaler_final,state
0,2.9280851996588075,2026-06-13 16:40:59.661703,2026-06-13 16:41:01.293158,0 days 00:00:01.631455,LinearRegression,10,False,-0.04564366787862418,-0.032692545365608956,198,-0.03916810662211657,0.0064755612565076115,0.04632262847179932,1.9720174778363144,2.904435019876202,2.951735379441413,198,2.9280851996588075,0.023650179782605564,0.1691804691461974,1.9720174778363144,928868731930653.4,1086526188208227.6,198,1007697460069440.5,78828728138787.1,563897667218865.4,1.9720174778363144,8.367747705685565,8.730277259976388,198,8.549012482830976,0.18126477714541153,1.2966692143159297,1.9720174778363144,2.5373621201025087,2.595101746174516,198,2.5662319331385124,0.028869813036003836,0.2065188746339431,1.9720174778363144,199,0.7738693467336684,-0.08592462297838642,-0.059078787866663277,198,-0.07250170542252485,0.01342291755586157,0.09602022099982543,1.9720174778363144,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",10,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",0.026641187637317494,0.06260065267536488,198,0.04462092015634119,0.017979732519023697,0.1286171864506837,1.9720174778363144,3.533527926381461,3.5995917228629257,198,3.5665598246221935,0.03303189824073235,0.23629215898251735,1.9720174778363144,completed,1.6199679374694824,False,COMPLETE
1,2.852615032437553,2026-06-13 16:41:01.309367,2026-06-13 16:41:02.778075,0 days 00:00:01.468708,LinearRegression,3,True,-0.01626967816461508,-0.008232629138758597,198,-0.012251153651686839,0.004018524512928242,0.028746329567977343,1.9720174778363144,2.8329833023026665,2.87224676257244,198,2.852615032437553,0.019631730134886696,0.14043467512303878,1.9720174778363144,913677034700775.8,1067838423505994.8,198,990757729103385.2,77080694402609.44,551393188593826.7,1.9720174778363144,8.177105751945122,8.536554424347846,198,8.356830088146484,0.17972433620136236,1.285649741144824,1.9720174778363144,2.545295010615647,2.6046830836063077,198,2.5749890471109773,0.02969403649533042,0.2124149190958432,1.9720174778363144,199,0.5527638190954773,-0.023503183720000143,-0.008337194535626927,198,-0.015920189127813535,0.007582994592186608,0.05424460170838796,1.9720174778363144,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",3,"['nodes_T6W30', 'lcc_T6W30', 'atd_T6W30']",0.09230355284994202,0.12728537345464108,198,0.10979446315229155,0.01749091030234953,0.12512041929262416,1.9720174778363144,3.4449941452573523,3.5027540532723194,198,3.473874099264836,0.028879954007483614,0.2065914176052151,1.9720174778363144,completed,1.461991786956787,True,COMPLETE
2,2.9086142964898927,2026-06-13 16:41:02.794854,2026-06-13 16:41:04.270027,0 days 00:00:01.475173,LinearRegression,9,False,-0.03833169001536929,-0.02618724182137716,198,-0.032259465918373226,0.006072224096996063,0.043437374723307914,1.9720174778363144,2.8859053677203654,2.93132322525942,198,2.9086142964898927,0.022708928769527247,0.1624472734816958,1.9720174778363144,915348921002542.2,1070396108660374.5,198,992872514831458.4,77523593828916.17,554561449191247.8,1.9720174778363144,8.3145649166138,8.64994596112135,198,8.482255438867575,0.1676905222537756,1.1995664086718862,1.9720174778363144,2.5225464874094072,2.579883660910175,198,2.551215074159791,0.028668586750384115,0.20507941169037897,1.9720174778363144,199,0.7185929648241206,-0.07338003669139909,-0.04830014880605132,198,-0.0608400927487252,0.012539943942673881,0.08970391002477421,1.9720174778363144,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",9,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'asp_T6W30']",0.03783440596652504,0.07289694459724944,198,0.05536567528188724,0.017531269315362193,0.12540912562883483,1.9720174778363144,3.5154637176090233,3.579323685865943,198,3.5473937017374833,0.03192998412845992,0.22840966725574505,1.9720174778363144,completed,1.468451976776123,False,COMPLETE
3,2.9867433387446956,2026-06-13 16:41:04.279175,2026-06-13 16:41:05.717354,0 days 00:00:01.438179,LinearRegression,13,True,-0.06723992683114832,-0.052383039282219,198,-0.05981148305668366,0.007428443774464665,0.05313902956942445,1.9720174778363144,2.9596692224758163,3.013817455013575,198,2.9867433387446956,0.02707411626887906,0.19367344071762596,1.9720174778363144,933041686937858.8,1093095998501997.2,198,1013068842719928.0,80027155782069.25,572470564033686.6,1.9720174778363144,8.91963812813583,9.41414533998439,198,9.16689173406011,0.2472536059242796,1.7687172542816978,1.9720174778363144,2.6188181271151643,2.6806865325686773,198,2.6497523298419208,0.030934202726756663,0.22128639097388272,1.9720174778363144,199,0.9095477386934674,-0.14197173911050004,-0.10939854012858352,198,-0.12568513961954178,0.01628659949095826,0.11650543750636029,1.9720174778363144,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",13,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'pe_T6W30', 'l1_T6W30', 'l2_T6W30', 'l3_T6W30', 'lcc_T6W30', 'lsc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",-0.03394459252056728,0.003141306687937091,198,-0.015401642916315095,0.018542949604252186,0.13264613386613597,1.9720174778363144,3.6153638911211354,3.6921563880520205,198,3.653760139586578,0.03839624846544249,0.27466579064296076,1.9720174778363144,completed,1.4315540790557861,True,COMPLETE
4,2.8570146195930795,2026-06-13 16:41:05.726890,2026-06-13 16:41:07.226036,0 days 00:00:01.499146,LinearRegression,4,True,-0.01807571774502828,-0.009539851130952792,198,-0.013807784437990536,0.004267933307037744,0.030530463861437006,1.9720174778363144,2.8369192412538404,2.8771099979323185,198,2.8570146195930795,0.020095378339238825,0.14375136114623666,1.9720174778363144,909306560346574.4,1063073034945352.9,198,986189797645963.6,76883237299389.27,549980688322534.56,1.9720174778363144,8.21049446866252,8.550266496383854,198,8.380380482523186,0.16988601386066654,1.2152717565159452,1.9720174778363144,2.5332617033135296,2.588111859474436,198,2.560686781393983,0.02742507808045315,0.1961840298328163,1.9720174778363144,199,0.592964824120603,-0.03029169020602427,-0.014542179015996174,198,-0.02241693461101022,0.007874755595014047,0.05633170057151013,1.9720174778363144,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",4,"['nodes_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30']",0.07111448130543241,0.10674329782581887,198,0.08892888956562564,0.017814408260193235,0.12743454699816015,1.9720174778363144,3.4559199354985486,3.5135929502085217,198,3.484756442853535,0.028836507354986697,0.2062806239825101,1.9720174778363144,completed,1.4925122261047363,True,COMPLETE
5,2.8853310932496763,2026-06-13 16:41:07.235330,2026-06-13 16:41:08.748691,0 days 00:00:01.513361,LinearRegression,8,False,-0.029588112182917008,-0.018435128519138262,198,-0.024011620351027635,0.005576491831889374,0.03989117685282319,1.9720174778363144,2.8638586280329283,2.9068035584664242,198,2.8853310932496763,0.0214724652167479,0.15360228854440425,1.9720174778363144,912168704197932.2,1066362007645484.5,198,989265355921708.4,77096651723776.06,551507338554042.75,1.9720174778363144,8.177123446395184,8.445120713473836,198,8.31112207993451,0.1339986335393265,0.9585530383073928,1.9720174778363144,2.516778746181965,2.5715479779865356,198,2.5441633620842503,0.02738461590228519,0.19589458550943034,1.9720174778363144,199,0.6482412060301508,-0.051310906195606576,-0.0302710082783101,198,-0.04079095723695834,0.010519948958648237,0.07525396916970416,1.9720174778363144,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",8,"['edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'asp_T6W30']",0.05659430229148328,0.09192980420573278,198,0.07426205324860803,0.01766775095712475,0.12638544075182662,1.9720174778363144,3.484804783097328,3.5436774061581433,198,3.5142410946277356,0.029436311530407745,0.2105712954584291,1.9720174778363144,completed,1.5063748359680176,False,COMPLETE
6,2.909222772990927,2026-06-13 16:41:08.758024,2026-06-13 16:41:10.326154,0 days 00:00:01.568130,LinearRegression,9,True,-0.03854050407497041,-0.026378255224543328,198,-0.03245937964975687,0.006081124425213541,0.04350104281028354,1.9720174778363144,2.8863735812189875,2.9320719647628666,198,2.909222772990927,0.02284919177193949,0.1634506383935097,1.9720174778363144,919325871277758.0,1075082645873063.8,198,997204258575410.9,77878387297652.94,557099447889043.8,1.9720174778363144,8.332833198790727,8.678839566146436,198,8.505836382468582,0.17300318367785544,1.2375702868834926,1.9720174778363144,2.521489043301293,2.578096142372404,198,2.5497925928368486,0.028303549535555566,0.20246813482786916,1.9720174778363144,199,0.7185929648241206,-0.0730011709392559,-0.04791531291858493,198,-0.060458241928920416,0.012542929010335485,0.08972526356847094,1.9720174778363144,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",9,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30']",0.04175854409177188,0.07676924381608363,198,0.05926389395392776,0.017505349862155878,0.12522371201702445,1.9720174778363144,3.5146723757996767,3.5790483520405605,198,3.5468603639201186,0.03218798812044194,0.23025528690034555,1.9720174778363144,completed,1.5616581439971924,True,COMPLETE
7,2.857004985969022,2026-06-13 16:41:10.335595,2026-06-13 16:41:11.824888,0 days 00:00:01.489293,LinearRegression,6,False,-0.018680740867336138,-0.009085521693643264,198,-0.0138831312804897,0.0047976095868464365,0.034319478673897535,1.9720174778363144,2.836581783450746,2.877428188487298,198,2.857004985969022,0.020423202518275917,0.14609643627533794,1.9720174778363144,910456878817284.0,1064532196948585.8,198,987494537882934.9,77037659065650.81,551085337297834.44,1.9720174778363144,8.04813479496856,8.328691905452468,198,8.188413350210514,0.14027855524195326,1.0034761682631825,1.9720174778363144,2.5405755272922885,2.5994572365731194,198,2.570016381932704,0.0294408546404155,0.2106037943861142,1.9720174778363144,199,0.5527638190954773,-0.026530108456956192,-0.009017676545760916,198,-0.017773892501358555,0.008756215955597639,0.06263718656392482,1.9720174778363144,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",6,"['edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'atd_T6W30', 'density_T6W30']",0.09131345967350916,0.12517103090390302,198,0.1082422452887061,0.016928785615196937,0.12109928629637183,1.9720174778363144,3.4479857760727564,3.503693697860345,198,3.4758397369665506,0.027853960893794317,0.19925202323653518,1.9720174778363144,completed,1.4826960563659668,False,COMPLETE
8,2.827300096608686,2026-06-13 16:41:11.833880,2026-06-13 16:41:13.293501,0 days 00:00:01.459621,LinearRegression,4,False,-0.007728018275767831,0.0010008096731314265,198,-0.0033636043013182022,0.004364413974449629,0.031220633861256036,1.9720174778363144,2.807997768947776,2.846602424269596,198,2.827300096608686,0.019302327660909942,0.1380783097339565,1.9720174778363144,905880331497303.1,1057885735688318.6,198,981883033592810.9,76002702095507.75,543681820395873.7,1.9720174778363144,8.052177907056711,8.338304491163745,198,8.195241199110228,0.14306329205351795,1.0233966544734272,1.9720174778363144,2.5253264967394764,2.5798115170874856,198,2.552569006913481,0.02724251017400478,0.19487803874319712,1.9720174778363144,199,0.4321608040201005,-0.00941361065182822,0.006623714868455488,198,-0.001394947891686365,0.008018662760141853,0.057361133833058874,1.9720174778363144,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",4,"['edges_T6W30', 'l1_T6W30', 'atd_T6W30', 'density_T6W30']",0.1164537354362241,0.14996103355865098,198,0.13320738449743755,0.016753649061213446,0.11984645504350465,1.9720174778363144,3.420690095267784,3.475535844114297,198,3.4481129696910404,0.027422874423256548,0.19616826607280324,1.9720174778363144,completed,1.4527826309204102,False,COMPLETE
9,2.8201591688155343,2026-06-13 16:41:13.310302,2026-06-13 16:41:14.803437,0 days 00:00:01.493135,LinearRegression,2,False,-0.004372660562852513,0.0028540345074412163,198,-0.0007593130277056484,0.0036133475351468646,0.025847914764437117,1.9720174778363144,2.8015329934418753,2.8387853441891933,198,2.8201591688155343,0.018626175373659,0.1332414855650543,1.9720174778363144,904252217152114.0,1056194361600373.5,198,980223289376243.8,75971072224129.7,543455557571321.75,1.9720174778363144,8.100270254052393,8.379143722399682,198,8.239706988226038,0.1394367341736445,0.9974542401179101,1.9720174778363144,2.5008267155252653,2.552892208693971,198,2.526859462109618,0.0260327465843528,0.18622405075940004,1.9720174778363144,199,0.3869346733668342,-0.0007905147288403422,0.011644833790040623,198,0.005427159530600141,0.006217674259440483,0.04447784574492087,1.9720174778363144,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",2,"['atd_T6W30', 'density_T6W30']",0.13160073394041955,0.16612105317394776,198,0.14886089355718365,0.0172601596167641,0.12346975491704665,1.9720174778363144,3.4102200670090435,3.464309722207253,198,3.4372648946081483,0.02704482759910477,0.1934639255706533,1.9720174778363144,completed,1.4863998889923096,False,COMPLETE
