feature,selected,ranking
asp_T2W10,True,1
density_T2W10,True,1
diameter_T2W10,True,1
pe_T2W10,True,1
z_l1_T2W10,True,1
z_l2_T2W10,True,1
z_l3_T2W10,True,1
z_pe_T2W10,True,1
atd_T2W10,False,2
z_re_T2W10,False,2
lcc_T2W10,False,3
lsc_T2W10,False,3
z_diameter_T2W10,False,3
l3_T2W10,False,4
z_asp_T2W10,False,4
z_density_T2W10,False,4
l1_T2W10,False,5
l2_T2W10,False,5
z_lsc_T2W10,False,5
edges_T2W10,False,6
nodes_T2W10,False,6
re_T2W10,False,6
