number,value,datetime_start,datetime_complete,duration,params_dt_max_depth,params_dt_min_samples_leaf,params_dt_min_samples_split,params_elastic_alpha,params_elastic_l1_ratio,params_et_max_depth,params_et_max_features,params_et_min_samples_leaf,params_et_min_samples_split,params_et_n_estimators,params_knn_metric,params_knn_n_neighbors,params_knn_weights,params_quantile_alpha,params_regressor,params_rf_max_depth,params_rf_max_features,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,params_rfe_n_features,params_rfe_proxy_et_max_depth,params_rfe_proxy_et_min_samples_leaf,params_rfe_proxy_et_min_samples_split,params_rfe_proxy_et_n_estimators,params_rfe_proxy_lsvr_C,params_rfe_proxy_lsvr_epsilon,params_rfe_proxy_type,params_ridge_alpha,params_ridge_solver,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_estimator,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_use_scaler_final,state
0,2.935453781409706,2026-06-09 21:15:56.900013,2026-06-09 21:15:58.567177,0 days 00:00:01.667164,,,,,,,,,,,,,,,Ridge,,,,,,6,,,,,,,,0.001267425589893723,auto,False,-0.039729377049067295,-0.022026543176697173,98.0,-0.030877960112882234,0.00885141693618506,0.0443799097439885,1.9844674545084815,2.9058881354151107,2.9650194274043016,98.0,2.935453781409706,0.029565645994595317,0.14823849223493663,1.9844674545084815,972206812029377.2,1175863115919133.8,98.0,1074034963974255.5,101828151944878.23,510553759391496.44,1.9844674545084815,8.217462875479532,8.892367706992259,98.0,8.554915291235895,0.3374524157563641,1.6919446753135314,1.9844674545084815,2.548421605420554,2.6489336445401115,98.0,2.5986776249803327,0.0502560195597786,0.2519774662333751,1.9844674545084815,99.0,0.6363636363636364,-0.07788334032064972,-0.028826640370880337,98.0,-0.05335499034576503,0.024528349974884695,0.12298211302240553,1.9844674545084815,Ridge,"{'mode': 'original', 'type': 'Ridge'}",6,"['nodes_T2W10', 'edges_T2W10', 'pe_T2W10', 'l2_T2W10', 'atd_T2W10', 'z_lsc_T2W10']",0.02450998084300982,0.07665857793716668,98.0,0.05058427939008825,0.02607429854707843,0.1307333079550867,1.9844674545084815,3.5241342233469664,3.612066372321484,98.0,3.568100297834225,0.04396607448725863,0.22044045960205114,1.9844674545084815,completed,False,COMPLETE
1,2.932574883500043,2026-06-09 21:15:58.586389,2026-06-09 21:16:10.961584,0 days 00:00:12.375195,,,,,,,,,,,,,,,RandomForestRegressor,11.0,sqrt,1.0,8.0,90.0,22,,,,,,,,,,False,-0.038613335361049356,-0.019931804133328374,98.0,-0.029272569747188865,0.009340765613860493,0.046833443489506084,1.9844674545084815,2.8957274762263863,2.9694222907737,98.0,2.932574883500043,0.03684740727365669,0.18474834265457996,1.9844674545084815,979095684814121.5,1190592900494686.2,98.0,1084844292654403.9,105748607840282.36,530210440355427.2,1.9844674545084815,7.967807771440785,8.372226961942056,98.0,8.17001736669142,0.20220959525063564,1.013853900600399,1.9844674545084815,2.6476633854979905,2.751555719001442,98.0,2.6996095522497163,0.05194616675172592,0.2604516552105137,1.9844674545084815,99.0,0.6666666666666666,-0.05508029581610653,-0.023256257550171005,98.0,-0.03916827668313877,0.015912019132967765,0.07978089587881135,1.9844674545084815,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",22,"['nodes_T2W10', 're_T2W10', 'pe_T2W10', 'l1_T2W10', 'l2_T2W10', 'l3_T2W10', 'lcc_T2W10', 'lsc_T2W10', 'atd_T2W10', 'density_T2W10', 'diameter_T2W10', 'asp_T2W10', 'z_re_T2W10', 'z_pe_T2W10', 'z_l1_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_lsc_T2W10', 'z_atd_T2W10', 'z_density_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",0.06469350562643862,0.11468395625735169,98.0,0.08968873094189515,0.024995225315456535,0.12532296823526623,1.9844674545084815,3.5079402437350584,3.589478742668275,98.0,3.5487094932016667,0.04076924946660822,0.20441197434295122,1.9844674545084815,completed,False,COMPLETE
2,2.93635537990394,2026-06-09 21:16:10.979816,2026-06-09 21:16:12.538223,0 days 00:00:01.558407,,,,,,,,,,,,,,,LinearRegression,,,,,,7,,,,,,,,,,False,-0.04042434885252301,-0.022100301894398655,98.0,-0.03126232537346083,0.009162023479062175,0.04593725253307645,1.9844674545084815,2.9067583832009043,2.965952376606976,98.0,2.93635537990394,0.02959699670303591,0.14839568080949306,1.9844674545084815,964482707873011.8,1165820481305415.5,98.0,1065151594589213.6,100668886716201.89,504741346916870.2,1.9844674545084815,8.278683024100165,8.972870129363283,98.0,8.625776576731724,0.3470935526315594,1.7402841431564076,1.9844674545084815,2.5402552571382655,2.6377671122133544,98.0,2.58901118467581,0.04875592753754444,0.24445619037049354,1.9844674545084815,99.0,0.6868686868686869,-0.08632816027200943,-0.03631519560127806,98.0,-0.06132167793664375,0.02500648233536569,0.12537940954078333,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",7,"['nodes_T2W10', 'edges_T2W10', 'pe_T2W10', 'l2_T2W10', 'atd_T2W10', 'density_T2W10', 'z_lsc_T2W10']",0.015204131409982842,0.06929475663469664,98.0,0.04224944402233974,0.027045312612356896,0.1356018523799949,1.9844674545084815,3.5369366064933563,3.625774149013536,98.0,3.581355377753446,0.04441877126008977,0.22271022522991454,1.9844674545084815,completed,False,COMPLETE
3,2.862979976910424,2026-06-09 21:16:12.550475,2026-06-09 21:16:30.896727,0 days 00:00:18.346252,,,,,,3.0,log2,1.0,4.0,235.0,,,,,ExtraTreesRegressor,,,,,,20,,,,,,,,,,True,-0.008768723267551735,-0.001138003206245507,98.0,-0.004953363236898621,0.003815360030653114,0.01912974329669135,1.9844674545084815,2.837159691054343,2.888800262766505,98.0,2.862979976910424,0.025820285856080955,0.12945971973959877,1.9844674545084815,978907503176995.5,1183241110234322.2,98.0,1081074306705658.9,102166803528663.38,512251716546989.06,1.9844674545084815,7.874273520085295,8.229793993577816,98.0,8.052033756831555,0.1777602367462603,0.8912678410411875,1.9844674545084815,2.5075103843890685,2.577086422450878,98.0,2.542298403419973,0.034788019030904685,0.17442282471772447,1.9844674545084815,99.0,0.35353535353535354,0.005454472974109461,0.016338473695592874,98.0,0.010896473334851168,0.005442000360741707,0.027285516723219962,1.9844674545084815,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",20,"['nodes_T2W10', 'edges_T2W10', 're_T2W10', 'pe_T2W10', 'l2_T2W10', 'l3_T2W10', 'lcc_T2W10', 'lsc_T2W10', 'atd_T2W10', 'density_T2W10', 'diameter_T2W10', 'z_re_T2W10', 'z_pe_T2W10', 'z_l1_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_atd_T2W10', 'z_density_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",0.03569243278108443,0.09208409419861523,98.0,0.06388826348984983,0.028195830708765395,0.14137040781530594,1.9844674545084815,3.43108315545115,3.4986807902620614,98.0,3.4648819728566056,0.03379881740545582,0.1694630901156226,1.9844674545084815,completed,True,COMPLETE
4,2.929510224792104,2026-06-09 21:16:30.915901,2026-06-09 21:16:32.658851,0 days 00:00:01.742950,,,,,,,,,,,euclidean,17.0,distance,,KNeighborsRegressor,,,,,,3,,,,,0.3113095956122124,0.00210664860170422,LinearSVR,,,True,-0.0383620487018189,-0.017314533412247077,98.0,-0.027838291057032987,0.01052375764478591,0.052764819215995754,1.9844674545084815,2.887441968661747,2.971578480922461,98.0,2.929510224792104,0.04206825613035678,0.2109250330893227,1.9844674545084815,890538366000499.5,1079375809387346.0,98.0,984957087693922.8,94418721693423.27,473403792534814.4,1.9844674545084815,8.191655563729936,8.751508186887547,98.0,8.471581875308742,0.2799263115788055,1.4035159039959677,1.9844674545084815,2.6357133809891615,2.7320686929456524,98.0,2.683891036967407,0.048177655978245436,0.2415568082948068,1.9844674545084815,99.0,0.6565656565656566,-0.054077515436109586,-0.015336319663718193,98.0,-0.03470691754991389,0.019370597886195697,0.09712178197844257,1.9844674545084815,KNeighborsRegressor,"{'mode': 'proxy', 'type': 'LinearSVR'}",3,"['pe_T2W10', 'l2_T2W10', 'lcc_T2W10']",0.09540511449547591,0.15314739859099483,98.0,0.12427625654323537,0.028871142047759462,0.14475633534416618,1.9844674545084815,3.491196228716687,3.591960929070635,98.0,3.541578578893661,0.05038235017697381,0.25261087232298157,1.9844674545084815,completed,True,COMPLETE
5,2.9204290197213614,2026-06-09 21:16:32.671628,2026-06-09 21:16:55.595636,0 days 00:00:22.924008,,,,,,,,,,,,,,,RandomForestRegressor,11.0,log2,3.0,7.0,204.0,16,,,,,,,,,,True,-0.03397294054123624,-0.016043765521844007,98.0,-0.025008353031540125,0.008964587509696116,0.044947333002242656,1.9844674545084815,2.8843903883623097,2.956467651080413,98.0,2.9204290197213614,0.03603863135905192,0.1806932402509707,1.9844674545084815,964926656497046.5,1177900230632609.8,98.0,1071413443564828.1,106486787067781.69,533911579701533.56,1.9844674545084815,8.010135137904967,8.412125934266776,98.0,8.211130536085872,0.20099539818090362,1.0077660666688808,1.9844674545084815,2.649548208624864,2.758580703853069,98.0,2.7040644562389664,0.0545162476141025,0.2733377227779268,1.9844674545084815,99.0,0.6363636363636364,-0.04431577648486256,-0.014411459567144277,98.0,-0.02936361802600342,0.014952158458859142,0.07496827317773853,1.9844674545084815,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",16,"['nodes_T2W10', 'pe_T2W10', 'l2_T2W10', 'l3_T2W10', 'lsc_T2W10', 'atd_T2W10', 'density_T2W10', 'diameter_T2W10', 'asp_T2W10', 'z_re_T2W10', 'z_pe_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_atd_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",0.08036124386313001,0.12599068418535478,98.0,0.1031759640242424,0.022814720161112377,0.11439018508384872,1.9844674545084815,3.491307218737151,3.5740883926881173,98.0,3.532697805712634,0.04139058697548304,0.20752728376326465,1.9844674545084815,completed,True,COMPLETE
6,2.888588932215964,2026-06-09 21:16:55.608441,2026-06-09 21:16:57.325045,0 days 00:00:01.716604,,,,4.4513143156492045,0.808120379564417,,,,,,,,,,ElasticNet,,,,,,15,,,,,,,,,,True,-0.016168645119859052,-0.012000469153169574,98.0,-0.014084557136514313,0.00208408798334474,0.010449359381237585,1.9844674545084815,2.866188072293882,2.9109897921380457,98.0,2.888588932215964,0.022400859922081563,0.11231514103302254,1.9844674545084815,1006997647577968.6,1216769917529587.0,98.0,1111883782553777.8,104886134975809.16,525886108086603.2,1.9844674545084815,7.901373232130305,8.26919472286879,98.0,8.085283977499547,0.18391074536924218,0.9221057305605128,1.9844674545084815,2.5278005416992126,2.5850041519438047,98.0,2.5564023468215087,0.028601805122295827,0.14340591331241956,1.9844674545084815,99.0,1.0,-0.0029239255974476954,-0.0015435514944414181,98.0,-0.002233738545944557,0.0006901870515031388,0.0034605125115008415,1.9844674545084815,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",15,"['lsc_T2W10', 'atd_T2W10', 'density_T2W10', 'diameter_T2W10', 'asp_T2W10', 'z_re_T2W10', 'z_pe_T2W10', 'z_l1_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_lsc_T2W10', 'z_atd_T2W10', 'z_density_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",,,,,,,,3.4563038644361925,3.519404894129375,98.0,3.487854379282784,0.03155051484659153,0.15819037916336007,1.9844674545084815,completed,True,COMPLETE
7,2.931715769598389,2026-06-09 21:16:57.337513,2026-06-09 21:16:59.283585,0 days 00:00:01.946072,,,,,,,,,,,manhattan,9.0,distance,,KNeighborsRegressor,,,,,,17,12.0,3.0,5.0,40.0,,,ExtraTrees,,,False,-0.03950672487562345,-0.018224094131229635,98.0,-0.02886540950342654,0.010641315372196905,0.05335423912128574,1.9844674545084815,2.891136029571243,2.972295509625535,98.0,2.931715769598389,0.04057974002714605,0.20346179745267476,1.9844674545084815,914297483877597.8,1110288508199888.8,98.0,1012292996038743.2,97995512161145.5,491337377550083.9,1.9844674545084815,8.409141758097022,8.867436429481625,98.0,8.638289093789323,0.22914733569230253,1.1489163994214546,1.9844674545084815,2.534105506305888,2.6668598030242228,98.0,2.6004826546650555,0.06637714835916714,0.33280681211620916,1.9844674545084815,99.0,0.7575757575757576,-0.0910569153231845,-0.0546019138284087,98.0,-0.0728294145757966,0.018227500747387902,0.0913904343066916,1.9844674545084815,KNeighborsRegressor,"{'mode': 'proxy', 'type': 'ExtraTrees'}",17,"['re_T2W10', 'pe_T2W10', 'l1_T2W10', 'l2_T2W10', 'l3_T2W10', 'lcc_T2W10', 'lsc_T2W10', 'atd_T2W10', 'density_T2W10', 'diameter_T2W10', 'z_re_T2W10', 'z_pe_T2W10', 'z_l1_T2W10', 'z_l3_T2W10', 'z_atd_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",0.06745147335806943,0.1203856933092028,98.0,0.09391858333363612,0.02646710997556669,0.13270281587324265,1.9844674545084815,3.5586528058929896,3.6539828790917004,98.0,3.606317842492345,0.04766503659935539,0.23898659813160048,1.9844674545084815,completed,True,COMPLETE
8,2.9791334268799985,2026-06-09 21:16:59.296364,2026-06-09 21:17:01.078104,0 days 00:00:01.781740,,,,,,,,,,,,,,,Ridge,,,,,,12,,,,,,,,0.0018088133565708241,svd,True,-0.05636099923053669,-0.03575832372577089,98.0,-0.04605966147815379,0.010301337752382901,0.051649633385153236,1.9844674545084815,2.944160912538916,3.014105941221081,98.0,2.9791334268799985,0.03497251434108235,0.1753478613839334,1.9844674545084815,970152642642712.2,1173050603620213.8,98.0,1071601623131463.0,101448980488750.81,508652640607718.5,1.9844674545084815,8.448665259063834,9.250315543134548,98.0,8.84949040109919,0.4008251420353573,2.0096876867171245,1.9844674545084815,2.548153743761082,2.641558442584466,98.0,2.594856093172774,0.046702349411691775,0.23415980364115593,1.9844674545084815,99.0,0.7676767676767676,-0.12289015240585745,-0.06380284688692266,98.0,-0.09334649964639005,0.029543652759467395,0.14812822087420507,1.9844674545084815,Ridge,"{'mode': 'original', 'type': 'Ridge'}",12,"['nodes_T2W10', 'edges_T2W10', 'pe_T2W10', 'l2_T2W10', 'lcc_T2W10', 'lsc_T2W10', 'atd_T2W10', 'diameter_T2W10', 'z_lsc_T2W10', 'z_density_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",0.02659111968974351,0.08034314170768399,98.0,0.05346713069871375,0.02687601100897024,0.13475299508042554,1.9844674545084815,3.5808666547108023,3.6872687405794835,98.0,3.634067697645143,0.053201042934340796,0.2667434491826924,1.9844674545084815,completed,True,COMPLETE
9,2.9425627615094307,2026-06-09 21:17:01.090756,2026-06-09 21:17:03.055989,0 days 00:00:01.965233,,,,,,,,,,,,,,,LinearRegression,,,,,,3,,,,,,,,,,True,-0.038013506177603615,-0.028428717409526044,98.0,-0.03322111179356483,0.004792394384038787,0.02402847270155889,1.9844674545084815,2.919354706982236,2.9657708160366254,98.0,2.9425627615094307,0.0232080545271945,0.11636231494642156,1.9844674545084815,1018062638623942.9,1230157794417052.5,98.0,1124110216520497.6,106047577896554.77,531709439239920.25,1.9844674545084815,8.06705789123106,8.447848859332497,98.0,8.257453375281779,0.19039548405071793,0.9546194082543898,1.9844674545084815,2.5947233254790345,2.664064825320629,98.0,2.6293940753998317,0.034670749920797383,0.173834851903898,1.9844674545084815,99.0,0.9393939393939394,-0.04977981870948003,-0.0329711657517982,98.0,-0.04137549223063911,0.008404326478840917,0.0421382534885683,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",3,"['lcc_T2W10', 'lsc_T2W10', 'diameter_T2W10']",-0.17718539765439226,-0.12768844164990764,98.0,-0.15243691965214995,0.0247484780022423,0.12408580772537627,1.9844674545084815,3.5215811575616938,3.586464448563615,98.0,3.5540228030626544,0.03244164550096079,0.1626583980462277,1.9844674545084815,completed,True,COMPLETE
