run_name,target,window,set,metric,mean,std,ci_lower,ci_upper,t_critical,df,significant
W30_raw_top5,MOT_V4,T6W30,VALIDATION,MAE,2.844647,0.119544,2.832896,2.856397,1.9659,399,True
W30_raw_top5,MOT_V4,T6W30,VALIDATION,rho,0.116037,0.119808,0.104261,0.127814,1.9659,399,True
W30_raw_top5,MOT_V4,T6W30,TEST,R2,-0.00422,0.04965,-0.009101,0.00066,1.9659,399,False
W30_raw_top5,MOT_V4,T6W30,TEST,RMSE,3.46486,0.271745,3.438148,3.491571,1.9659,399,True
W30_raw_top5,MOT_V4,T6W30,TEST,MAE,2.872281,0.183022,2.85429,2.890271,1.9659,399,True
W30_raw_top5,MOT_V4,T6W30,TEST,rho,0.119391,0.190991,0.100617,0.138164,1.9659,399,True
W30_raw_top5,COG_V1,T6W30,VALIDATION,R2,-0.01129,0.048339,-0.016041,-0.006538,1.9659,399,True
W30_raw_top5,COG_V1,T6W30,VALIDATION,RMSE,1.388529,0.077684,1.380893,1.396165,1.9659,399,True
W30_raw_top5,COG_V1,T6W30,VALIDATION,MAE,1.080206,0.058255,1.07448,1.085932,1.9659,399,True
W30_raw_top5,COG_V1,T6W30,VALIDATION,rho,0.112027,0.127528,0.099491,0.124562,1.9659,399,True
W30_raw_top5,COG_V1,T6W30,TEST,R2,-0.020722,0.074901,-0.028084,-0.013359,1.9659,399,True
W30_raw_top5,COG_V1,T6W30,TEST,RMSE,1.347828,0.117529,1.336276,1.359381,1.9659,399,True
W30_raw_top5,COG_V1,T6W30,TEST,MAE,1.040594,0.083067,1.032428,1.048759,1.9659,399,True
W30_raw_top5,COG_V1,T6W30,TEST,rho,0.104515,0.19835,0.085018,0.124012,1.9659,399,True
W30_z_all,MOT,T6W30,VALIDATION,R2,-0.014902,0.045195,-0.019345,-0.01046,1.9659,399,True
W30_z_all,MOT,T6W30,VALIDATION,RMSE,7.652794,0.348016,7.618585,7.687002,1.9659,399,True
W30_z_all,MOT,T6W30,VALIDATION,MAE,6.524832,0.266837,6.498603,6.551061,1.9659,399,True
W30_z_all,MOT,T6W30,VALIDATION,rho,-0.034537,0.125279,-0.046851,-0.022222,1.9659,399,True
W30_z_all,MOT,T6W30,TEST,R2,-0.01128,0.029798,-0.014209,-0.008351,1.9659,399,True
W30_z_all,MOT,T6W30,TEST,RMSE,7.823757,0.48805,7.775783,7.87173,1.9659,399,True
W30_z_all,MOT,T6W30,TEST,MAE,6.70771,0.370085,6.671332,6.744088,1.9659,399,True
W30_z_all,MOT,T6W30,TEST,rho,-0.005316,0.183524,-0.023355,0.012724,1.9659,399,False
W30_z_all,COG,T6W30,VALIDATION,R2,-0.00718,0.05809,-0.01289,-0.00147,1.9659,399,True
W30_z_all,COG,T6W30,VALIDATION,RMSE,2.248433,0.186148,2.230135,2.26673,1.9659,399,True
W30_z_all,COG,T6W30,VALIDATION,MAE,1.766432,0.128784,1.753773,1.779091,1.9659,399,True
W30_z_all,COG,T6W30,VALIDATION,rho,0.1116,0.124495,0.099362,0.123837,1.9659,399,True
W30_z_all,COG,T6W30,TEST,R2,-0.01252,0.076733,-0.020063,-0.004977,1.9659,399,True
W30_z_all,COG,T6W30,TEST,RMSE,2.175052,0.265071,2.148997,2.201108,1.9659,399,True
W30_z_all,COG,T6W30,TEST,MAE,1.701774,0.193325,1.682771,1.720777,1.9659,399,True
W30_z_all,COG,T6W30,TEST,rho,0.10022,0.178038,0.082719,0.11772,1.9659,399,True
W30_z_all,MOT_V4,T6W30,VALIDATION,R2,-0.010229,0.022077,-0.012399,-0.008059,1.9659,399,True
W30_z_all,MOT_V4,T6W30,VALIDATION,RMSE,3.466138,0.171222,3.449308,3.482969,1.9659,399,True
W30_z_all,MOT_V4,T6W30,VALIDATION,MAE,2.877592,0.114844,2.866303,2.88888,1.9659,399,True
W30_z_all,MOT_V4,T6W30,VALIDATION,rho,0.001828,0.12282,-0.010244,0.013901,1.9659,399,False
W30_z_all,MOT_V4,T6W30,TEST,R2,-0.013607,0.022976,-0.015866,-0.011349,1.9659,399,True
W30_z_all,MOT_V4,T6W30,TEST,RMSE,3.481633,0.259984,3.456078,3.507189,1.9659,399,True
W30_z_all,MOT_V4,T6W30,TEST,MAE,2.906046,0.167907,2.889541,2.92255,1.9659,399,True
W30_z_all,MOT_V4,T6W30,TEST,rho,0.00554,0.177064,-0.011865,0.022945,1.9659,399,False
W30_z_all,COG_V1,T6W30,VALIDATION,R2,-0.00572,0.036494,-0.009307,-0.002133,1.9659,399,True
W30_z_all,COG_V1,T6W30,VALIDATION,RMSE,1.384825,0.073871,1.377563,1.392086,1.9659,399,True
W30_z_all,COG_V1,T6W30,VALIDATION,MAE,1.080319,0.055528,1.074861,1.085777,1.9659,399,True
W30_z_all,COG_V1,T6W30,VALIDATION,rho,0.098287,0.129055,0.085602,0.110973,1.9659,399,True
W30_z_all,COG_V1,T6W30,TEST,R2,-0.006719,0.037874,-0.010442,-0.002996,1.9659,399,True
W30_z_all,COG_V1,T6W30,TEST,RMSE,1.338918,0.106504,1.328449,1.349387,1.9659,399,True
W30_z_all,COG_V1,T6W30,TEST,MAE,1.037193,0.076037,1.029718,1.044667,1.9659,399,True
W30_z_all,COG_V1,T6W30,TEST,rho,0.092903,0.200484,0.073197,0.11261,1.9659,399,True
W30_z_top5,MOT,T6W30,VALIDATION,R2,-0.017335,0.03373,-0.020651,-0.01402,1.9659,399,True
W30_z_top5,MOT,T6W30,VALIDATION,RMSE,7.662642,0.33209,7.629999,7.695285,1.9659,399,True
W30_z_top5,MOT,T6W30,VALIDATION,MAE,6.536017,0.257959,6.510661,6.561374,1.9659,399,True
W30_z_top5,MOT,T6W30,VALIDATION,rho,-0.035003,0.12653,-0.047441,-0.022566,1.9659,399,True
W30_z_top5,MOT,T6W30,TEST,R2,-0.014113,0.031145,-0.017174,-0.011051,1.9659,399,True
W30_z_top5,MOT,T6W30,TEST,RMSE,7.834547,0.488901,7.78649,7.882605,1.9659,399,True
W30_z_top5,MOT,T6W30,TEST,MAE,6.718333,0.377254,6.68125,6.755415,1.9659,399,True
W30_z_top5,MOT,T6W30,TEST,rho,-0.009509,0.1831,-0.027507,0.008489,1.9659,399,False
W30_z_top5,COG,T6W30,VALIDATION,R2,-0.00126,0.050749,-0.006248,0.003729,1.9659,399,False
W30_z_top5,COG,T6W30,VALIDATION,RMSE,2.242004,0.183722,2.223944,2.260063,1.9659,399,True
W30_z_top5,COG,T6W30,VALIDATION,MAE,1.763965,0.125274,1.751651,1.776279,1.9659,399,True
W30_z_top5,COG,T6W30,VALIDATION,rho,0.106244,0.130803,0.093386,0.119101,1.9659,399,True
W30_z_top5,COG,T6W30,TEST,R2,-0.00681,0.067998,-0.013494,-0.000126,1.9659,399,True
W30_z_top5,COG,T6W30,TEST,RMSE,2.169253,0.262725,2.143428,2.195077,1.9659,399,True
W30_z_top5,COG,T6W30,TEST,MAE,1.700442,0.189679,1.681797,1.719087,1.9659,399,True
W30_z_top5,COG,T6W30,TEST,rho,0.101734,0.183698,0.083677,0.119791,1.9659,399,True
W30_z_top5,MOT_V4,T6W30,VALIDATION,R2,-0.013131,0.027684,-0.015852,-0.010409,1.9659,399,True
W30_z_top5,MOT_V4,T6W30,VALIDATION,RMSE,3.471078,0.17534,3.453842,3.488313,1.9659,399,True
W30_z_top5,MOT_V4,T6W30,VALIDATION,MAE,2.878429,0.120683,2.866566,2.890292,1.9659,399,True
W30_z_top5,MOT_V4,T6W30,VALIDATION,rho,0.011722,0.129578,-0.001015,0.024459,1.9659,399,False
W30_z_top5,MOT_V4,T6W30,TEST,R2,-0.017818,0.035382,-0.021296,-0.01434,1.9659,399,True
W30_z_top5,MOT_V4,T6W30,TEST,RMSE,3.488382,0.261616,3.462666,3.514098,1.9659,399,True
W30_z_top5,MOT_V4,T6W30,TEST,MAE,2.90785,0.171758,2.890967,2.924733,1.9659,399,True
W30_z_top5,MOT_V4,T6W30,TEST,rho,0.015311,0.183268,-0.002703,0.033326,1.9659,399,False
W30_z_top5,COG_V1,T6W30,VALIDATION,R2,-0.0097,0.040783,-0.013709,-0.005692,1.9659,399,True
W30_z_top5,COG_V1,T6W30,VALIDATION,RMSE,1.387491,0.074831,1.380135,1.394846,1.9659,399,True
W30_z_top5,COG_V1,T6W30,VALIDATION,MAE,1.084461,0.057438,1.078815,1.090107,1.9659,399,True
W30_z_top5,COG_V1,T6W30,VALIDATION,rho,0.091163,0.130765,0.078309,0.104017,1.9659,399,True
W30_z_top5,COG_V1,T6W30,TEST,R2,-0.012232,0.0519,-0.017333,-0.00713,1.9659,399,True
W30_z_top5,COG_V1,T6W30,TEST,RMSE,1.342156,0.105726,1.331764,1.352549,1.9659,399,True
W30_z_top5,COG_V1,T6W30,TEST,MAE,1.041762,0.076614,1.034231,1.049293,1.9659,399,True
W30_z_top5,COG_V1,T6W30,TEST,rho,0.083316,0.198824,0.063773,0.10286,1.9659,399,True
W40_raw_all,MOT,T6W40,VALIDATION,R2,-0.002861,0.017613,-0.004592,-0.00113,1.9659,399,True
W40_raw_all,MOT,T6W40,VALIDATION,RMSE,7.608617,0.313038,7.577847,7.639388,1.9659,399,True
W40_raw_all,MOT,T6W40,VALIDATION,MAE,6.455475,0.243499,6.43154,6.47941,1.9659,399,True
W40_raw_all,MOT,T6W40,VALIDATION,rho,0.049409,0.109509,0.038645,0.060174,1.9659,399,True
W40_raw_all,MOT,T6W40,TEST,R2,-0.001141,0.02685,-0.00378,0.001498,1.9659,399,False
W40_raw_all,MOT,T6W40,TEST,RMSE,7.784864,0.489233,7.736774,7.832954,1.9659,399,True
W40_raw_all,MOT,T6W40,TEST,MAE,6.644492,0.384517,6.606695,6.682289,1.9659,399,True
W40_raw_all,MOT,T6W40,TEST,rho,0.07614,0.185524,0.057904,0.094377,1.9659,399,True
W40_raw_all,COG,T6W40,VALIDATION,R2,-0.010923,0.075608,-0.018355,-0.003491,1.9659,399,True
W40_raw_all,COG,T6W40,VALIDATION,RMSE,2.25236,0.193946,2.233296,2.271425,1.9659,399,True
W40_raw_all,COG,T6W40,VALIDATION,MAE,1.757632,0.128734,1.744978,1.770286,1.9659,399,True
W40_raw_all,COG,T6W40,VALIDATION,rho,0.126962,0.129672,0.114216,0.139709,1.9659,399,True
W40_raw_all,COG,T6W40,TEST,R2,-0.016707,0.0881,-0.025367,-0.008047,1.9659,399,True
W40_raw_all,COG,T6W40,TEST,RMSE,2.179996,0.276112,2.152855,2.207137,1.9659,399,True
W40_raw_all,COG,T6W40,TEST,MAE,1.699293,0.191964,1.680424,1.718163,1.9659,399,True
W40_raw_all,COG,T6W40,TEST,rho,0.119983,0.197383,0.100581,0.139385,1.9659,399,True
W40_raw_all,MOT_V4,T6W40,VALIDATION,R2,0.001049,0.029259,-0.001827,0.003925,1.9659,399,False
W40_raw_all,MOT_V4,T6W40,VALIDATION,RMSE,3.446551,0.173256,3.429521,3.463582,1.9659,399,True
W40_raw_all,MOT_V4,T6W40,VALIDATION,MAE,2.847632,0.116382,2.836192,2.859072,1.9659,399,True
W40_raw_all,MOT_V4,T6W40,VALIDATION,rho,0.104361,0.120896,0.092477,0.116244,1.9659,399,True
W40_raw_all,MOT_V4,T6W40,TEST,R2,-0.003439,0.042903,-0.007656,0.000778,1.9659,399,False
W40_raw_all,MOT_V4,T6W40,TEST,RMSE,3.46369,0.267168,3.437428,3.489952,1.9659,399,True
W40_raw_all,MOT_V4,T6W40,TEST,MAE,2.874539,0.177986,2.857044,2.892034,1.9659,399,True
W40_raw_all,MOT_V4,T6W40,TEST,rho,0.109847,0.197718,0.090412,0.129282,1.9659,399,True
W40_raw_all,COG_V1,T6W40,VALIDATION,R2,-0.032671,0.075518,-0.040094,-0.025248,1.9659,399,True
W40_raw_all,COG_V1,T6W40,VALIDATION,RMSE,1.40224,0.079825,1.394393,1.410086,1.9659,399,True
W40_raw_all,COG_V1,T6W40,VALIDATION,MAE,1.095454,0.065016,1.089063,1.101845,1.9659,399,True
W40_raw_all,COG_V1,T6W40,VALIDATION,rho,0.085592,0.129369,0.072876,0.098309,1.9659,399,True
W40_raw_all,COG_V1,T6W40,TEST,R2,-0.045501,0.110779,-0.05639,-0.034612,1.9659,399,True
W40_raw_all,COG_V1,T6W40,TEST,RMSE,1.362405,0.119185,1.35069,1.374121,1.9659,399,True
W40_raw_all,COG_V1,T6W40,TEST,MAE,1.057444,0.090838,1.048515,1.066373,1.9659,399,True
W40_raw_all,COG_V1,T6W40,TEST,rho,0.07163,0.188718,0.05308,0.09018,1.9659,399,True
W40_raw_top5,MOT,T6W40,VALIDATION,R2,-0.005983,0.024825,-0.008423,-0.003543,1.9659,399,True
W40_raw_top5,MOT,T6W40,VALIDATION,RMSE,7.620023,0.316,7.588961,7.651085,1.9659,399,True
W40_raw_top5,MOT,T6W40,VALIDATION,MAE,6.46192,0.24649,6.437691,6.486149,1.9659,399,True
W40_raw_top5,MOT,T6W40,VALIDATION,rho,0.052964,0.112354,0.04192,0.064008,1.9659,399,True
W40_raw_top5,MOT,T6W40,TEST,R2,-0.004008,0.033759,-0.007327,-0.00069,1.9659,399,True
W40_raw_top5,MOT,T6W40,TEST,RMSE,7.795888,0.500565,7.746684,7.845091,1.9659,399,True
W40_raw_top5,MOT,T6W40,TEST,MAE,6.652203,0.398453,6.613037,6.69137,1.9659,399,True
W40_raw_top5,MOT,T6W40,TEST,rho,0.079821,0.189343,0.061209,0.098433,1.9659,399,True
W40_raw_top5,COG,T6W40,VALIDATION,R2,0.009292,0.053427,0.00404,0.014544,1.9659,399,True
W40_raw_top5,COG,T6W40,VALIDATION,RMSE,2.230567,0.18945,2.211944,2.249189,1.9659,399,True
W40_raw_top5,COG,T6W40,VALIDATION,MAE,1.747771,0.127194,1.735268,1.760274,1.9659,399,True
W40_raw_top5,COG,T6W40,VALIDATION,rho,0.152524,0.125588,0.140179,0.164869,1.9659,399,True
W40_raw_top5,COG,T6W40,TEST,R2,0.001279,0.081896,-0.006772,0.009329,1.9659,399,False
W40_raw_top5,COG,T6W40,TEST,RMSE,2.160442,0.270214,2.133881,2.187003,1.9659,399,True
W40_raw_top5,COG,T6W40,TEST,MAE,1.689388,0.187374,1.670969,1.707806,1.9659,399,True
W40_raw_top5,COG,T6W40,TEST,rho,0.141449,0.19473,0.122308,0.160591,1.9659,399,True
W40_raw_top5,MOT_V4,T6W40,VALIDATION,R2,-0.000388,0.031627,-0.003497,0.002721,1.9659,399,False
W40_raw_top5,MOT_V4,T6W40,VALIDATION,RMSE,3.44901,0.175252,3.431783,3.466236,1.9659,399,True
W40_raw_top5,MOT_V4,T6W40,VALIDATION,MAE,2.846406,0.119069,2.834702,2.85811,1.9659,399,True
W40_raw_top5,MOT_V4,T6W40,VALIDATION,rho,0.110769,0.120125,0.098961,0.122577,1.9659,399,True
W40_raw_top5,MOT_V4,T6W40,TEST,R2,-0.005056,0.048242,-0.009798,-0.000314,1.9659,399,True
W40_raw_top5,MOT_V4,T6W40,TEST,RMSE,3.466299,0.270398,3.43972,3.492878,1.9659,399,True
W40_raw_top5,MOT_V4,T6W40,TEST,MAE,2.874171,0.181898,2.856291,2.892051,1.9659,399,True
W40_raw_top5,MOT_V4,T6W40,TEST,rho,0.116947,0.193304,0.097946,0.135948,1.9659,399,True
W40_raw_top5,COG_V1,T6W40,VALIDATION,R2,-0.012707,0.050252,-0.017646,-0.007767,1.9659,399,True
W40_raw_top5,COG_V1,T6W40,VALIDATION,RMSE,1.389563,0.079733,1.381726,1.397401,1.9659,399,True
W40_raw_top5,COG_V1,T6W40,VALIDATION,MAE,1.08024,0.059232,1.074418,1.086063,1.9659,399,True
W40_raw_top5,COG_V1,T6W40,VALIDATION,rho,0.121468,0.133161,0.108379,0.134557,1.9659,399,True
W40_raw_top5,COG_V1,T6W40,TEST,R2,-0.020694,0.072915,-0.027861,-0.013527,1.9659,399,True
W40_raw_top5,COG_V1,T6W40,TEST,RMSE,1.347974,0.118403,1.336335,1.359612,1.9659,399,True
W40_raw_top5,COG_V1,T6W40,TEST,MAE,1.040626,0.083308,1.032437,1.048815,1.9659,399,True
W40_raw_top5,COG_V1,T6W40,TEST,rho,0.112122,0.194094,0.093043,0.131201,1.9659,399,True
W40_z_all,MOT,T6W40,VALIDATION,R2,-0.009817,0.015059,-0.011297,-0.008336,1.9659,399,True
W40_z_all,MOT,T6W40,VALIDATION,RMSE,7.634999,0.310865,7.604442,7.665556,1.9659,399,True
W40_z_all,MOT,T6W40,VALIDATION,MAE,6.509811,0.23701,6.486514,6.533108,1.9659,399,True
W40_z_all,MOT,T6W40,VALIDATION,rho,-0.076055,0.123166,-0.088162,-0.063948,1.9659,399,True
W40_z_all,MOT,T6W40,TEST,R2,-0.009151,0.016253,-0.010749,-0.007553,1.9659,399,True
W40_z_all,MOT,T6W40,TEST,RMSE,7.816198,0.480738,7.768943,7.863453,1.9659,399,True
W40_z_all,MOT,T6W40,TEST,MAE,6.7004,0.365436,6.664479,6.736322,1.9659,399,True
W40_z_all,MOT,T6W40,TEST,rho,-0.052136,0.180759,-0.069904,-0.034368,1.9659,399,True
W40_z_all,COG,T6W40,VALIDATION,R2,-0.015285,0.05829,-0.021015,-0.009555,1.9659,399,True
W40_z_all,COG,T6W40,VALIDATION,RMSE,2.257968,0.193089,2.238988,2.276948,1.9659,399,True
W40_z_all,COG,T6W40,VALIDATION,MAE,1.756385,0.130238,1.743583,1.769187,1.9659,399,True
W40_z_all,COG,T6W40,VALIDATION,rho,0.110793,0.124002,0.098604,0.122982,1.9659,399,True
W40_z_all,COG,T6W40,TEST,R2,-0.016766,0.082013,-0.024827,-0.008704,1.9659,399,True
W40_z_all,COG,T6W40,TEST,RMSE,2.181263,0.282907,2.153454,2.209071,1.9659,399,True
W40_z_all,COG,T6W40,TEST,MAE,1.691676,0.199762,1.67204,1.711312,1.9659,399,True
W40_z_all,COG,T6W40,TEST,rho,0.107215,0.187118,0.088822,0.125608,1.9659,399,True
W40_z_all,MOT_V4,T6W40,VALIDATION,R2,-0.010739,0.022734,-0.012974,-0.008504,1.9659,399,True
W40_z_all,MOT_V4,T6W40,VALIDATION,RMSE,3.466998,0.171561,3.450135,3.483862,1.9659,399,True
W40_z_all,MOT_V4,T6W40,VALIDATION,MAE,2.878282,0.113643,2.867111,2.889452,1.9659,399,True
W40_z_all,MOT_V4,T6W40,VALIDATION,rho,-0.032708,0.124385,-0.044934,-0.020481,1.9659,399,True
W40_z_all,MOT_V4,T6W40,TEST,R2,-0.01378,0.022854,-0.016027,-0.011534,1.9659,399,True
W40_z_all,MOT_V4,T6W40,TEST,RMSE,3.482089,0.262281,3.456307,3.50787,1.9659,399,True
W40_z_all,MOT_V4,T6W40,TEST,MAE,2.905908,0.170486,2.88915,2.922667,1.9659,399,True
W40_z_all,MOT_V4,T6W40,TEST,rho,-0.023009,0.186144,-0.041306,-0.004711,1.9659,399,True
W40_z_all,COG_V1,T6W40,VALIDATION,R2,-0.023512,0.05405,-0.028825,-0.018199,1.9659,399,True
W40_z_all,COG_V1,T6W40,VALIDATION,RMSE,1.396803,0.079261,1.389012,1.404594,1.9659,399,True
W40_z_all,COG_V1,T6W40,VALIDATION,MAE,1.091714,0.061923,1.085627,1.097801,1.9659,399,True
W40_z_all,COG_V1,T6W40,VALIDATION,rho,0.010752,0.134541,-0.002473,0.023976,1.9659,399,False
W40_z_all,COG_V1,T6W40,TEST,R2,-0.023175,0.065978,-0.02966,-0.016689,1.9659,399,True
W40_z_all,COG_V1,T6W40,TEST,RMSE,1.349229,0.109839,1.338432,1.360026,1.9659,399,True
W40_z_all,COG_V1,T6W40,TEST,MAE,1.048248,0.080624,1.040323,1.056173,1.9659,399,True
W40_z_all,COG_V1,T6W40,TEST,rho,0.010456,0.200949,-0.009297,0.030208,1.9659,399,False
W40_z_top5,MOT,T6W40,VALIDATION,R2,-0.01327,0.024895,-0.015718,-0.010823,1.9659,399,True
W40_z_top5,MOT,T6W40,VALIDATION,RMSE,7.647769,0.321407,7.616176,7.679362,1.9659,399,True
W40_z_top5,MOT,T6W40,VALIDATION,MAE,6.521491,0.247233,6.497189,6.545793,1.9659,399,True
W40_z_top5,MOT,T6W40,VALIDATION,rho,-0.083056,0.125261,-0.095369,-0.070743,1.9659,399,True
W40_z_top5,MOT,T6W40,TEST,R2,-0.011758,0.021223,-0.013844,-0.009672,1.9659,399,True
W40_z_top5,MOT,T6W40,TEST,RMSE,7.826032,0.482521,7.778602,7.873462,1.9659,399,True
W40_z_top5,MOT,T6W40,TEST,MAE,6.708998,0.36769,6.672855,6.74514,1.9659,399,True
W40_z_top5,MOT,T6W40,TEST,rho,-0.0653,0.175262,-0.082528,-0.048073,1.9659,399,True
W40_z_top5,COG,T6W40,VALIDATION,R2,-0.010657,0.050852,-0.015656,-0.005659,1.9659,399,True
W40_z_top5,COG,T6W40,VALIDATION,RMSE,2.25319,0.192225,2.234295,2.272085,1.9659,399,True
W40_z_top5,COG,T6W40,VALIDATION,MAE,1.756261,0.12843,1.743637,1.768885,1.9659,399,True
W40_z_top5,COG,T6W40,VALIDATION,rho,0.094343,0.128663,0.081696,0.10699,1.9659,399,True
W40_z_top5,COG,T6W40,TEST,R2,-0.009382,0.068301,-0.016096,-0.002669,1.9659,399,True
W40_z_top5,COG,T6W40,TEST,RMSE,2.173716,0.277279,2.146461,2.200972,1.9659,399,True
W40_z_top5,COG,T6W40,TEST,MAE,1.688694,0.193359,1.669687,1.7077,1.9659,399,True
W40_z_top5,COG,T6W40,TEST,rho,0.095829,0.196375,0.076526,0.115132,1.9659,399,True
W40_z_top5,MOT_V4,T6W40,VALIDATION,R2,-0.013566,0.022912,-0.015818,-0.011314,1.9659,399,True
W40_z_top5,MOT_V4,T6W40,VALIDATION,RMSE,3.471777,0.170483,3.455019,3.488534,1.9659,399,True
W40_z_top5,MOT_V4,T6W40,VALIDATION,MAE,2.880519,0.115158,2.869199,2.891839,1.9659,399,True
W40_z_top5,MOT_V4,T6W40,VALIDATION,rho,-0.032824,0.122636,-0.044878,-0.020769,1.9659,399,True
W40_z_top5,MOT_V4,T6W40,TEST,R2,-0.017173,0.027854,-0.019911,-0.014435,1.9659,399,True
W40_z_top5,MOT_V4,T6W40,TEST,RMSE,3.487748,0.263272,3.461869,3.513627,1.9659,399,True
W40_z_top5,MOT_V4,T6W40,TEST,MAE,2.910948,0.172939,2.893949,2.927947,1.9659,399,True
W40_z_top5,MOT_V4,T6W40,TEST,rho,-0.030345,0.186087,-0.048637,-0.012053,1.9659,399,True
W40_z_top5,COG_V1,T6W40,VALIDATION,R2,-0.017722,0.03975,-0.02163,-0.013815,1.9659,399,True
W40_z_top5,COG_V1,T6W40,VALIDATION,RMSE,1.393105,0.076631,1.385573,1.400638,1.9659,399,True
W40_z_top5,COG_V1,T6W40,VALIDATION,MAE,1.087668,0.059373,1.081832,1.093504,1.9659,399,True
W40_z_top5,COG_V1,T6W40,VALIDATION,rho,0.006144,0.130702,-0.006703,0.018992,1.9659,399,False
W40_z_top5,COG_V1,T6W40,TEST,R2,-0.019033,0.049792,-0.023927,-0.014138,1.9659,399,True
W40_z_top5,COG_V1,T6W40,TEST,RMSE,1.346853,0.107355,1.3363,1.357406,1.9659,399,True
W40_z_top5,COG_V1,T6W40,TEST,MAE,1.044946,0.07788,1.037291,1.052602,1.9659,399,True
W40_z_top5,COG_V1,T6W40,TEST,rho,0.003826,0.198954,-0.01573,0.023383,1.9659,399,False
W50_raw_all,MOT,T6W50,VALIDATION,R2,-0.003545,0.017701,-0.005285,-0.001806,1.9659,399,True
W50_raw_all,MOT,T6W50,VALIDATION,RMSE,7.611208,0.313081,7.580433,7.641983,1.9659,399,True
W50_raw_all,MOT,T6W50,VALIDATION,MAE,6.459721,0.243515,6.435784,6.483657,1.9659,399,True
W50_raw_all,MOT,T6W50,VALIDATION,rho,0.043532,0.110441,0.032676,0.054388,1.9659,399,True
W50_raw_all,MOT,T6W50,TEST,R2,-0.00173,0.026262,-0.004312,0.000851,1.9659,399,False
W50_raw_all,MOT,T6W50,TEST,RMSE,7.787198,0.489107,7.73912,7.835275,1.9659,399,True
W50_raw_all,MOT,T6W50,TEST,MAE,6.648163,0.383505,6.610466,6.68586,1.9659,399,True
W50_raw_all,MOT,T6W50,TEST,rho,0.071968,0.18326,0.053954,0.089982,1.9659,399,True
W50_raw_all,COG,T6W50,VALIDATION,R2,-0.013415,0.090272,-0.022288,-0.004542,1.9659,399,True
W50_raw_all,COG,T6W50,VALIDATION,RMSE,2.254362,0.19559,2.235136,2.273587,1.9659,399,True
W50_raw_all,COG,T6W50,VALIDATION,MAE,1.757913,0.129798,1.745155,1.770672,1.9659,399,True
W50_raw_all,COG,T6W50,VALIDATION,rho,0.135997,0.124867,0.123723,0.148271,1.9659,399,True
W50_raw_all,COG,T6W50,TEST,R2,-0.020652,0.105728,-0.031044,-0.010259,1.9659,399,True
W50_raw_all,COG,T6W50,TEST,RMSE,2.183155,0.279232,2.155707,2.210602,1.9659,399,True
W50_raw_all,COG,T6W50,TEST,MAE,1.700929,0.194968,1.681764,1.720094,1.9659,399,True
W50_raw_all,COG,T6W50,TEST,rho,0.129755,0.193103,0.110774,0.148736,1.9659,399,True
W50_raw_all,MOT_V4,T6W50,VALIDATION,R2,-0.000174,0.032625,-0.003381,0.003033,1.9659,399,False
W50_raw_all,MOT_V4,T6W50,VALIDATION,RMSE,3.448609,0.175443,3.431364,3.465854,1.9659,399,True
W50_raw_all,MOT_V4,T6W50,VALIDATION,MAE,2.849818,0.117575,2.838261,2.861375,1.9659,399,True
W50_raw_all,MOT_V4,T6W50,VALIDATION,rho,0.100689,0.126116,0.088292,0.113086,1.9659,399,True
W50_raw_all,MOT_V4,T6W50,TEST,R2,-0.004073,0.042512,-0.008252,0.000105,1.9659,399,False
W50_raw_all,MOT_V4,T6W50,TEST,RMSE,3.464828,0.267492,3.438535,3.491122,1.9659,399,True
W50_raw_all,MOT_V4,T6W50,TEST,MAE,2.875941,0.177869,2.858457,2.893425,1.9659,399,True
W50_raw_all,MOT_V4,T6W50,TEST,rho,0.108167,0.19704,0.088799,0.127535,1.9659,399,True
W50_raw_all,COG_V1,T6W50,VALIDATION,R2,-0.01995,0.06263,-0.026106,-0.013793,1.9659,399,True
W50_raw_all,COG_V1,T6W50,VALIDATION,RMSE,1.394082,0.079357,1.386282,1.401883,1.9659,399,True
W50_raw_all,COG_V1,T6W50,VALIDATION,MAE,1.085085,0.059953,1.079192,1.090978,1.9659,399,True
W50_raw_all,COG_V1,T6W50,VALIDATION,rho,0.096677,0.135846,0.083323,0.11003,1.9659,399,True
W50_raw_all,COG_V1,T6W50,TEST,R2,-0.026373,0.08942,-0.035162,-0.017583,1.9659,399,True
W50_raw_all,COG_V1,T6W50,TEST,RMSE,1.351138,0.118919,1.339448,1.362827,1.9659,399,True
W50_raw_all,COG_V1,T6W50,TEST,MAE,1.044345,0.083876,1.0361,1.05259,1.9659,399,True
W50_raw_all,COG_V1,T6W50,TEST,rho,0.089253,0.186117,0.070958,0.107548,1.9659,399,True
W50_raw_top5,MOT,T6W50,VALIDATION,R2,-0.005952,0.021844,-0.0081,-0.003805,1.9659,399,True
W50_raw_top5,MOT,T6W50,VALIDATION,RMSE,7.62011,0.315135,7.589134,7.651087,1.9659,399,True
W50_raw_top5,MOT,T6W50,VALIDATION,MAE,6.464682,0.245383,6.440562,6.488802,1.9659,399,True
W50_raw_top5,MOT,T6W50,VALIDATION,rho,0.04617,0.11156,0.035204,0.057136,1.9659,399,True
W50_raw_top5,MOT,T6W50,TEST,R2,-0.00431,0.031529,-0.007409,-0.001211,1.9659,399,True
W50_raw_top5,MOT,T6W50,TEST,RMSE,7.796952,0.494331,7.748361,7.845543,1.9659,399,True
