run_name,target,window,feature_type,covariates,n_subjects,n_candidate_predictors,n_selected_per_split,predictors,n_iter,alpha_mean,alpha_std,r2_mean,r2_std,r2_ci_lower,r2_ci_upper,rmse_mean,rmse_std,rmse_ci_lower,rmse_ci_upper,mae_mean,mae_std,mae_ci_lower,mae_ci_upper,rho_mean,rho_std,rho_ci_lower,rho_ci_upper,frac_r2_below_zero
W150_z_all,MOT_V4,T6W150,z,,252,14,14,"z_nodes_T6W150, z_edges_T6W150, z_re_T6W150, z_pe_T6W150, z_l1_T6W150, z_l2_T6W150, z_l3_T6W150, z_lcc_T6W150, z_lsc_T6W150, z_atd_T6W150, z_density_T6W150, z_diameter_T6W150, z_asp_T6W150, z_cc_T6W150",400,971.5929962671213,153.6355809466274,-0.014743031555508091,0.028240472475647524,-0.017518967339986983,-0.0119670957710292,3.4834990283801797,0.2617173448066703,3.457773164781611,3.5092248919787483,2.9137319718900905,0.17092824892368985,2.8969303463799383,2.9305335974002427,-0.05875786392711854,0.19073569714103708,-0.07750648959292171,-0.040009238261315375,0.7975
W150_z_all,COG_V1,T6W150,z,,252,14,14,"z_nodes_T6W150, z_edges_T6W150, z_re_T6W150, z_pe_T6W150, z_l1_T6W150, z_l2_T6W150, z_l3_T6W150, z_lcc_T6W150, z_lsc_T6W150, z_atd_T6W150, z_density_T6W150, z_diameter_T6W150, z_asp_T6W150, z_cc_T6W150",400,922.4343140259426,210.14743662072357,-0.008489335511523843,0.02293551107821684,-0.010743812875251956,-0.00623485814779573,1.3404537946732407,0.10738517306774133,1.3298982225276876,1.3510093668187937,1.0373608746642164,0.07456055107647677,1.030031843536209,1.0446899057922239,0.0311024566904973,0.1835638592875033,0.013058796614603168,0.049146116766391426,0.6225
W150_z_top5,MOT,T6W150,z,,252,14,5,"z_nodes_T6W150, z_edges_T6W150, z_re_T6W150, z_pe_T6W150, z_l1_T6W150, z_l2_T6W150, z_l3_T6W150, z_lcc_T6W150, z_lsc_T6W150, z_atd_T6W150, z_density_T6W150, z_diameter_T6W150, z_asp_T6W150, z_cc_T6W150",400,959.5877495644318,140.39545938866385,-0.011376948933036042,0.014129741663212665,-0.012765851174037057,-0.009988046692035027,7.825065362521261,0.4832439646288495,7.777564237488617,7.872566487553906,6.709589080097601,0.36747841298377004,6.6734672879602766,6.745710872234925,-0.1426732984502942,0.17443423206750516,-0.1598195493585195,-0.1255270475420689,0.86
W150_z_top5,COG,T6W150,z,,252,14,5,"z_nodes_T6W150, z_edges_T6W150, z_re_T6W150, z_pe_T6W150, z_l1_T6W150, z_l2_T6W150, z_l3_T6W150, z_lcc_T6W150, z_lsc_T6W150, z_atd_T6W150, z_density_T6W150, z_diameter_T6W150, z_asp_T6W150, z_cc_T6W150",400,236.08947891940733,232.07360178240413,-0.01686605717931016,0.060939449937089205,-0.022856183580796545,-0.010875930777823775,2.1818015452317803,0.2746169263790186,2.15480769965726,2.2087953908063005,1.7003843756925638,0.1940109034776319,1.6813138091499165,1.7194549422352112,0.04965953391161262,0.18816724323932463,0.031163377927494,0.06815568989573123,0.56
W150_z_top5,MOT_V4,T6W150,z,,252,14,5,"z_nodes_T6W150, z_edges_T6W150, z_re_T6W150, z_pe_T6W150, z_l1_T6W150, z_l2_T6W150, z_l3_T6W150, z_lcc_T6W150, z_lsc_T6W150, z_atd_T6W150, z_density_T6W150, z_diameter_T6W150, z_asp_T6W150, z_cc_T6W150",400,757.3134435983421,351.53464177605355,-0.020085622993445032,0.031185838816003366,-0.02315107758217353,-0.017020168404716533,3.492587109514015,0.2635449715449391,3.466681596850871,3.5184926221771593,2.9190458190884,0.1727367219893444,2.9020664272500625,2.9360252109267373,-0.05742574729925495,0.1936635710993115,-0.0764621723317375,-0.038389322266772406,0.8175
W150_z_top5,COG_V1,T6W150,z,,252,14,5,"z_nodes_T6W150, z_edges_T6W150, z_re_T6W150, z_pe_T6W150, z_l1_T6W150, z_l2_T6W150, z_l3_T6W150, z_lcc_T6W150, z_lsc_T6W150, z_atd_T6W150, z_density_T6W150, z_diameter_T6W150, z_asp_T6W150, z_cc_T6W150",400,579.7451930188204,359.08637271818935,-0.01391272949715223,0.03587508514914262,-0.017439119954061496,-0.010386339040242963,1.3438967748532447,0.10866862583200011,1.3332150439665775,1.3545785057399118,1.0434378876959236,0.07622436240486084,1.0359453099626295,1.0509304654292178,0.030312448870408043,0.18837800846575453,0.011795575430705953,0.04882932231011013,0.6225
W200_raw_all,MOT,T6W200,raw,,248,14,14,"nodes_T6W200, edges_T6W200, re_T6W200, pe_T6W200, l1_T6W200, l2_T6W200, l3_T6W200, lcc_T6W200, lsc_T6W200, atd_T6W200, density_T6W200, diameter_T6W200, asp_T6W200, cc_T6W200",400,996.5916960858763,39.207841994933645,-0.008639032120444222,0.025455257577125887,-0.011141191405222654,-0.00613687283566579,7.741470346754642,0.5065113043820004,7.691682126805789,7.791258566703496,6.558598435590741,0.38460333805920965,6.520793325571097,6.596403545610386,0.04115212901585709,0.19372472960629236,0.02210969232446197,0.06019456570725221,0.605
W200_raw_all,COG,T6W200,raw,,248,14,14,"nodes_T6W200, edges_T6W200, re_T6W200, pe_T6W200, l1_T6W200, l2_T6W200, l3_T6W200, lcc_T6W200, lsc_T6W200, atd_T6W200, density_T6W200, diameter_T6W200, asp_T6W200, cc_T6W200",400,920.1327580289039,221.14746952128215,-0.0007243056387373462,0.03872226173363126,-0.004530563203834263,0.003081951926359571,2.2085748495951827,0.22347090374020212,2.186608472119834,2.2305412270705314,1.7133830289706582,0.14481273554330604,1.6991484634905802,1.7276175944507361,0.13161574477233726,0.19347824310460535,0.11259753680802927,0.15063395273664526,0.41
W200_raw_all,MOT_V4,T6W200,raw,,248,14,14,"nodes_T6W200, edges_T6W200, re_T6W200, pe_T6W200, l1_T6W200, l2_T6W200, l3_T6W200, lcc_T6W200, lsc_T6W200, atd_T6W200, density_T6W200, diameter_T6W200, asp_T6W200, cc_T6W200",400,894.1550172540642,238.72046799901477,-0.0054300756916717385,0.03747169000406966,-0.009113406601836049,-0.001746744781507428,3.5145997387880605,0.27510143287646316,3.4875582679861212,3.54164120959,2.9227312874382028,0.1868810705243198,2.904361557556469,2.9411010173199363,0.09946284037947599,0.18854650240131463,0.08092940459841816,0.11799627616053382,0.4925
W200_raw_all,COG_V1,T6W200,raw,,248,14,14,"nodes_T6W200, edges_T6W200, re_T6W200, pe_T6W200, l1_T6W200, l2_T6W200, l3_T6W200, lcc_T6W200, lsc_T6W200, atd_T6W200, density_T6W200, diameter_T6W200, asp_T6W200, cc_T6W200",400,811.7098086073725,318.2332492878444,-0.016713433512132673,0.06275890476697024,-0.02288240570930697,-0.010544461314958377,1.3523989412434678,0.12049080812949525,1.3405551328130008,1.3642427496739349,1.0437416730638487,0.08986450780723507,1.0349083186222117,1.0525750275054857,0.09597076670568323,0.17968036227087097,0.07830884026922035,0.11363269314214612,0.5475
W200_raw_top5,MOT,T6W200,raw,,248,14,5,"nodes_T6W200, edges_T6W200, re_T6W200, pe_T6W200, l1_T6W200, l2_T6W200, l3_T6W200, lcc_T6W200, lsc_T6W200, atd_T6W200, density_T6W200, diameter_T6W200, asp_T6W200, cc_T6W200",400,816.2986926630689,272.53606564795376,-0.010829850664375543,0.028065868096646497,-0.013588623473121161,-0.008071077855629924,7.750127668735654,0.5147881296553086,7.699525866950383,7.800729470520926,6.567705016425081,0.39144649054794467,6.529227249392049,6.606182783458113,0.03983652788940467,0.19147225044512584,0.021015501711331066,0.058657554067478274,0.62
W200_raw_top5,COG,T6W200,raw,,248,14,5,"nodes_T6W200, edges_T6W200, re_T6W200, pe_T6W200, l1_T6W200, l2_T6W200, l3_T6W200, lcc_T6W200, lsc_T6W200, atd_T6W200, density_T6W200, diameter_T6W200, asp_T6W200, cc_T6W200",400,406.6940751557918,358.2037673928083,-0.005632522571331589,0.05592397564709669,-0.01112964608238369,-0.0001353990602794876,2.2135842375150685,0.22793039116089717,2.1911795086374117,2.2359889663927253,1.7187449466852882,0.1508758161326665,1.7039144024238106,1.7335754909467658,0.1342609169147259,0.19241068203774317,0.11534764632248823,0.15317418750696354,0.405
W200_raw_top5,MOT_V4,T6W200,raw,,248,14,5,"nodes_T6W200, edges_T6W200, re_T6W200, pe_T6W200, l1_T6W200, l2_T6W200, l3_T6W200, lcc_T6W200, lsc_T6W200, atd_T6W200, density_T6W200, diameter_T6W200, asp_T6W200, cc_T6W200",400,535.7030047402799,348.77028064682946,-0.0073769799778646275,0.0397513822161896,-0.01128439634533418,-0.003469563610395074,3.518040166366361,0.2777667247756621,3.4907367070596105,3.545343625673112,2.924545199596224,0.19003789408006622,2.905865165434658,2.9432252337577904,0.09456170153881135,0.19246413811407914,0.07564317640859362,0.11348022666902909,0.5225
W200_raw_top5,COG_V1,T6W200,raw,,248,14,5,"nodes_T6W200, edges_T6W200, re_T6W200, pe_T6W200, l1_T6W200, l2_T6W200, l3_T6W200, lcc_T6W200, lsc_T6W200, atd_T6W200, density_T6W200, diameter_T6W200, asp_T6W200, cc_T6W200",400,529.9007850733633,346.6203717802211,-0.016923985714379045,0.07030934570107153,-0.023835138807982745,-0.010012832620775344,1.3524036500320815,0.12232837313671131,1.3403792156413288,1.3644280844228343,1.0449810211008521,0.0888081919689867,1.0362514986661915,1.0537105435355127,0.10418075841735615,0.1757941721051294,0.08690083034709178,0.12146068648762051,0.495
W30_raw_all,MOT,T6W30,raw,,252,13,13,"nodes_T6W30, edges_T6W30, re_T6W30, pe_T6W30, l1_T6W30, l2_T6W30, l3_T6W30, lcc_T6W30, lsc_T6W30, atd_T6W30, density_T6W30, diameter_T6W30, asp_T6W30",400,989.6715678925684,73.87589771175254,-0.00016061499763453724,0.027865581316183663,-0.002899700343943957,0.002578470348674882,7.78084981156984,0.48754649075462186,7.732925763859592,7.828773859280087,6.638724138175856,0.3839893676563744,6.600979379214903,6.67646889713681,0.08554842317534385,0.1880592095559506,0.06706288650957642,0.10403395984111127,0.435
W30_raw_all,COG,T6W30,raw,,252,13,13,"nodes_T6W30, edges_T6W30, re_T6W30, pe_T6W30, l1_T6W30, l2_T6W30, l3_T6W30, lcc_T6W30, lsc_T6W30, atd_T6W30, density_T6W30, diameter_T6W30, asp_T6W30",400,549.328489136962,392.27607949264575,-0.013682920069325602,0.07622449088109826,-0.021175510431366774,-0.006190329707284431,2.1773153670665364,0.27366520366768954,2.1504150723748334,2.2042156617582394,1.6998904555976138,0.1895149257056871,1.6812618273261524,1.7185190838690751,0.11321585224749299,0.2018679123739093,0.09337297029217134,0.13305873420281464,0.4875
W30_raw_all,MOT_V4,T6W30,raw,,252,13,13,"nodes_T6W30, edges_T6W30, re_T6W30, pe_T6W30, l1_T6W30, l2_T6W30, l3_T6W30, lcc_T6W30, lsc_T6W30, atd_T6W30, density_T6W30, diameter_T6W30, asp_T6W30",400,891.6102945017041,228.96878814989805,-0.0029678231776652376,0.04433118902316614,-0.007325417905728762,0.001389771550398287,3.4627510998699815,0.26675755835533693,3.4365298016017833,3.4889723981381797,2.873579684840405,0.17793371189554255,2.8560894477864065,2.891069921894404,0.11489603393212967,0.19182619793864572,0.09604021600211439,0.13375185186214494,0.4325
W30_raw_all,COG_V1,T6W30,raw,,252,13,13,"nodes_T6W30, edges_T6W30, re_T6W30, pe_T6W30, l1_T6W30, l2_T6W30, l3_T6W30, lcc_T6W30, lsc_T6W30, atd_T6W30, density_T6W30, diameter_T6W30, asp_T6W30",400,843.9359132038735,307.8606223479253,-0.021140478014836938,0.0794660173284859,-0.028951698643046548,-0.013329257386627328,1.348122996602063,0.11962855434736014,1.3363639445839115,1.3598820486202143,1.039960950062076,0.08564419537774265,1.0315424369905617,1.04837946313359,0.09003759218988763,0.19394795741642698,0.07097321301623491,0.10910197136354036,0.4925
W30_raw_top5,MOT,T6W30,raw,,252,13,5,"nodes_T6W30, edges_T6W30, re_T6W30, pe_T6W30, l1_T6W30, l2_T6W30, l3_T6W30, lcc_T6W30, lsc_T6W30, atd_T6W30, density_T6W30, diameter_T6W30, asp_T6W30",400,622.5409341146348,321.89392537324983,-0.0042065871475643005,0.03494605596891138,-0.007641657413267387,-0.0007715168818612137,7.7960701030713695,0.49352486538438023,7.747558402867628,7.844581803275111,6.6456255084532225,0.39421784717612696,6.606875327138087,6.684375689768358,0.07927644505663756,0.18941503529161627,0.06065763564975728,0.09789525446351784,0.4675
W30_raw_top5,COG,T6W30,raw,,252,13,5,"nodes_T6W30, edges_T6W30, re_T6W30, pe_T6W30, l1_T6W30, l2_T6W30, l3_T6W30, lcc_T6W30, lsc_T6W30, atd_T6W30, density_T6W30, diameter_T6W30, asp_T6W30",400,148.69946082329315,192.00707599893474,0.003277666389424533,0.07656862881594281,-0.004248751480600275,0.01080408425944934,2.1584504051951114,0.2682307730497976,2.132084295277884,2.184816515112339,1.6914857370181926,0.18661504859562497,1.6731421561250055,1.7098293179113797,0.14118900898459358,0.19368196173581448,0.1221507762193965,0.16022724174979064,0.43
W30_raw_top5,MOT_V4,T6W30,raw,,252,13,5,"nodes_T6W30, edges_T6W30, re_T6W30, pe_T6W30, l1_T6W30, l2_T6W30, l3_T6W30, lcc_T6W30, lsc_T6W30, atd_T6W30, density_T6W30, diameter_T6W30, asp_T6W30",400,474.66632377016765,287.7869923949802,-0.004220420899572947,0.04965007379872475,-0.009100842665842906,0.000660000866697011,3.4648598344328807,0.2717445493428758,3.438148333079337,3.4915713357864244,2.8722806537709227,0.1830223056112685,2.8542902264527443,2.890271081089101,0.11939075684362,0.19099080559941195,0.10061705494372986,0.13816445874351013,0.465
W30_raw_top5,COG_V1,T6W30,raw,,252,13,5,"nodes_T6W30, edges_T6W30, re_T6W30, pe_T6W30, l1_T6W30, l2_T6W30, l3_T6W30, lcc_T6W30, lsc_T6W30, atd_T6W30, density_T6W30, diameter_T6W30, asp_T6W30",400,611.1585930600671,384.3589605526343,-0.02072188626936246,0.07490106157704113,-0.02808438834175026,-0.013359384196974664,1.3478282110552693,0.11752918895686447,1.3362755190233822,1.3593809030871564,1.04059362911909,0.08306676206567046,1.0324284683726568,1.0487587898655233,0.10451489040899788,0.198349675073342,0.08501783839081184,0.12401194242718391,0.47
W30_z_all,MOT,T6W30,z,,252,13,13,"z_nodes_T6W30, z_edges_T6W30, z_re_T6W30, z_pe_T6W30, z_l1_T6W30, z_l2_T6W30, z_l3_T6W30, z_lcc_T6W30, z_lsc_T6W30, z_atd_T6W30, z_density_T6W30, z_diameter_T6W30, z_asp_T6W30",400,931.5118095502969,224.95658554440845,-0.011279849550752688,0.02979765953462638,-0.014208851162436644,-0.008350847939068732,7.823756940513776,0.4880497764685736,7.775783421647393,7.871730459380158,6.707710237823369,0.3700848080767133,6.671332246523186,6.744088229123551,-0.005315588823910779,0.18352449738820698,-0.023355379768192613,0.012724202120371054,0.665
W30_z_all,COG,T6W30,z,,252,13,13,"z_nodes_T6W30, z_edges_T6W30, z_re_T6W30, z_pe_T6W30, z_l1_T6W30, z_l2_T6W30, z_l3_T6W30, z_lcc_T6W30, z_lsc_T6W30, z_atd_T6W30, z_density_T6W30, z_diameter_T6W30, z_asp_T6W30",400,224.65098453456227,297.788409304927,-0.012520091209703703,0.07673336476773411,-0.02006270202494081,-0.004977480394466594,2.1750520862376805,0.2650713902958493,2.148996532160165,2.201107640315196,1.7017741952395944,0.1933253715871754,1.6827710139897307,1.720777376489458,0.10021985751087317,0.1780379158271647,0.0827193775891988,0.11772033743254755,0.4975
W30_z_all,MOT_V4,T6W30,z,,252,13,13,"z_nodes_T6W30, z_edges_T6W30, z_re_T6W30, z_pe_T6W30, z_l1_T6W30, z_l2_T6W30, z_l3_T6W30, z_lcc_T6W30, z_lsc_T6W30, z_atd_T6W30, z_density_T6W30, z_diameter_T6W30, z_asp_T6W30",400,862.2329733276792,295.0733227067972,-0.013607383892070581,0.022976464517725056,-0.015865886830028247,-0.011348880954112916,3.481633378493194,0.25998354754294933,3.4560779408629427,3.5071888161234455,2.9060458326995002,0.16790672165439466,2.889541212336052,2.9225504530629483,0.00554000629136751,0.17706435250977443,-0.011864775895308623,0.022944788478043644,0.72
W30_z_all,COG_V1,T6W30,z,,252,13,13,"z_nodes_T6W30, z_edges_T6W30, z_re_T6W30, z_pe_T6W30, z_l1_T6W30, z_l2_T6W30, z_l3_T6W30, z_lcc_T6W30, z_lsc_T6W30, z_atd_T6W30, z_density_T6W30, z_diameter_T6W30, z_asp_T6W30",400,806.722249823494,284.67060409950636,-0.006719267225968798,0.03787377656755749,-0.010442121783657296,-0.0029964126682802995,1.3389184529227414,0.1065042092574203,1.3284494763172598,1.3493874295282229,1.0371925466303948,0.07603663076226615,1.029718422235125,1.0446666710256647,0.0929034195268152,0.20048370688506822,0.07319659993917736,0.11261023911445305,0.4625
W30_z_top5,MOT,T6W30,z,,252,13,5,"z_nodes_T6W30, z_edges_T6W30, z_re_T6W30, z_pe_T6W30, z_l1_T6W30, z_l2_T6W30, z_l3_T6W30, z_lcc_T6W30, z_lsc_T6W30, z_atd_T6W30, z_density_T6W30, z_diameter_T6W30, z_asp_T6W30",400,737.2572550937757,366.11581400861786,-0.014112933548340312,0.031145169056360365,-0.017174390447538775,-0.011051476649141849,7.834547343222109,0.4889013712020403,7.786490115689147,7.882604570755071,6.718332652037755,0.3772540581781077,6.681249949514291,6.755415354561218,-0.009508751223075186,0.18309992700610958,-0.02750680844219678,0.008489305996046408,0.6875
W30_z_top5,COG,T6W30,z,,252,13,5,"z_nodes_T6W30, z_edges_T6W30, z_re_T6W30, z_pe_T6W30, z_l1_T6W30, z_l2_T6W30, z_l3_T6W30, z_lcc_T6W30, z_lsc_T6W30, z_atd_T6W30, z_density_T6W30, z_diameter_T6W30, z_asp_T6W30",400,172.83086027502821,177.27353045292176,-0.006810043592179995,0.06799759315375943,-0.013493959814074922,-0.00012612737028506842,2.169252517674384,0.2627252718540336,2.14342757851108,2.195077456837688,1.700441759444307,0.18967895175266788,1.6817970080086957,1.7190865108799185,0.10173367135422247,0.18369800947203782,0.08367682480285188,0.11979051790559306,0.47
W30_z_top5,MOT_V4,T6W30,z,,252,13,5,"z_nodes_T6W30, z_edges_T6W30, z_re_T6W30, z_pe_T6W30, z_l1_T6W30, z_l2_T6W30, z_l3_T6W30, z_lcc_T6W30, z_lsc_T6W30, z_atd_T6W30, z_density_T6W30, z_diameter_T6W30, z_asp_T6W30",400,550.0155953397262,411.3222767983083,-0.01781804378236202,0.03538217962036043,-0.021295983417604126,-0.014340104147119916,3.4883818507852093,0.2616156334731884,3.4626659850409807,3.514097716529438,2.907850183205552,0.1717580109878896,2.890966995100843,2.9247333713102606,0.015311399370545481,0.1832684671373261,-0.002703224730796946,0.03332602347188791,0.7
W30_z_top5,COG_V1,T6W30,z,,252,13,5,"z_nodes_T6W30, z_edges_T6W30, z_re_T6W30, z_pe_T6W30, z_l1_T6W30, z_l2_T6W30, z_l3_T6W30, z_lcc_T6W30, z_lsc_T6W30, z_atd_T6W30, z_density_T6W30, z_diameter_T6W30, z_asp_T6W30",400,548.4464380507762,344.8421385844097,-0.012231621886610453,0.05189971507839767,-0.01733317521276738,-0.007130068560453526,1.3421563157587628,0.10572565692310841,1.3317638680175476,1.352548763499978,1.0417621792226768,0.07661405525615686,1.0342312960987132,1.0492930623466403,0.08331622664127485,0.198823595316359,0.06377258998599698,0.10285986329655271,0.475
W40_raw_all,MOT,T6W40,raw,,252,13,13,"nodes_T6W40, edges_T6W40, re_T6W40, pe_T6W40, l1_T6W40, l2_T6W40, l3_T6W40, lcc_T6W40, lsc_T6W40, atd_T6W40, density_T6W40, diameter_T6W40, asp_T6W40",400,993.6996826415764,57.08553982633685,-0.0011408019667411007,0.026849606105633386,-0.0037800206431305326,0.0014984167096483312,7.784863840846917,0.48923338284717016,7.736773977776169,7.832953703917665,6.644492091407983,0.3845168551830631,6.606695482340681,6.682288700475285,0.07614028318562566,0.18552366801659947,0.05790398103596582,0.09437658533528549,0.445
W40_raw_all,COG,T6W40,raw,,252,13,13,"nodes_T6W40, edges_T6W40, re_T6W40, pe_T6W40, l1_T6W40, l2_T6W40, l3_T6W40, lcc_T6W40, lsc_T6W40, atd_T6W40, density_T6W40, diameter_T6W40, asp_T6W40",400,479.12807063468006,413.9775428505562,-0.016707354040988075,0.08809988996115838,-0.02536725296310144,-0.008047455118874709,2.179995666589168,0.276112376488384,2.1528548237051632,2.207136509473173,1.6992933062823334,0.1919642314126235,1.680423920163606,1.718162692401061,0.1199834308849272,0.19738286529896173,0.10058141275301202,0.13938544901684238,0.4725
W40_raw_all,MOT_V4,T6W40,raw,,252,13,13,"nodes_T6W40, edges_T6W40, re_T6W40, pe_T6W40, l1_T6W40, l2_T6W40, l3_T6W40, lcc_T6W40, lsc_T6W40, atd_T6W40, density_T6W40, diameter_T6W40, asp_T6W40",400,907.7499985178479,217.42112795338937,-0.003439056465261296,0.04290328227802859,-0.007656293151010047,0.0007781802204874554,3.46368998574852,0.2671683306096683,3.437428310060962,3.4899516614360784,2.8745390300345908,0.17798600675137022,2.8570436525863667,2.892034407482815,0.10984726328343555,0.1977178071822132,0.09041232158197882,0.1292822049848923,0.445
