subject,z_re_T6W40,z_l1_T6W40,z_l2_T6W40,z_l3_T6W40,z_diameter_T6W40,z_asp_T6W40,y_true,y_pred
CDMS-11-6B-MEBRTA,0.6269272628828987,-0.9479906946804054,-1.5532772697311008,1.1799035339207113,-0.8778254956798323,2.9285855312942384,8,6.567823251597682
CDMS-11-6B-MMAMO,1.019077416880143,-0.8881616614115141,0.3126949393494215,0.6587379721225392,0.69035145471515,-2.4183460058987567,2,4.585854499348155
CDMS-11-6B-RSECA,0.30450187921388605,1.145902154044523,-0.11829037567812029,0.5695476242337397,1.183109809854237,-3.7005994095686154,1,4.595672065690822
CDMS-11-6B-SCAPA,0.3336140567143962,1.3281610842520504,1.631886207926033,0.22153261270089514,0.8150919635249076,-3.6393545703318972,5,5.902431738377557
CDMS-11-6B-VZAPE,-1.4156748761318132,-0.6054205576686558,-0.2115338639546418,1.078322460795184,-0.7384331651474413,3.337039832448234,8,6.6558002139320385
CDMS-11-6B-YLNIME,-0.02669285845758873,1.4055416032537282,0.38791193203000873,0.8561312112208262,0.3145916283844102,-2.013711922449264,0,6.135271977573293
CDMS-11-7C-ICARE,-1.9687656288979951,0.8768231796694917,0.5316186391988329,-0.6327907015126706,-1.5735179055221158,4.659879531556394,7,7.104747498083108
CDMS-11-7C-IMOIB,1.4469446950330844,-0.8211464501170773,-0.8102550396172333,0.5461707360284584,0.5012441556752789,-1.7927534466770978,3,4.281705033916586
CDMS-11-7C-SALMA,-2.6872220003203573,1.6677996159932915,0.582019524310546,0.20750332569731,-0.4661341056164102,2.2174759566162416,7,6.732942700271793
CDMS-11-7C-SPGAVE,-1.4124452752223264,-4.394800554067695,-0.6071217502935901,0.5035862797416485,-2.5151764390173437,7.965188879604142,5,4.750731524336008
CDMS-12-5A-SRIGO,-1.0362202871516004,-0.3810437071692745,0.18412682019381243,0.7488977866910373,0.2971838612293335,-2.0212807386706086,7,3.003164118713873
CDMS-12-6A-FAROPA,1.1310165766366864,-0.9874996069280833,0.5106228551453793,1.0431043556659214,1.6366119639161163,-4.677633963439622,5,3.867722564587571
CDMS-12-6A-JGIGA,0.9618534169540496,0.6452870044292455,-0.40890715275127454,1.0279217763084503,0.9124250066820354,-3.481146497204033,1,4.868933938009645
CDMS-12-6A-JSOTGU,-0.8998369172560398,0.5421508016864136,1.3855793805537826,-0.3647842180822132,-0.48890993463022286,1.1806100189927733,10,6.566309514855666
CDMS-12-6A-SROAL,0.7558724511638492,-0.12295253975669851,0.4816670875612489,0.5694354224537806,1.0052680910701428,-2.4530936528990743,10,5.447697243184421
CDMS-12-6B-IJDAGA,0.3767904499227221,-5.325958766564738,-0.00967652926168383,-0.2550532582909648,-2.112555620369329,6.543258869994477,10,4.428305529021657
CDMS-12-6B-SCLAG,-0.6888352923684066,-1.8016205218957284,-0.36899135085224527,-0.06662987164242873,-0.7273700338959067,2.064704622364583,14,3.622757935301039
CDMS-12-7C-ARAHE,1.0755694175181874,2.1147209720708218,-0.3573933587418959,-0.3041026648159959,0.5484660424388422,-2.6474021390407256,11,5.641358653020406
CDMS-12-7C-CATRAR,-0.7080383258667724,1.3269720259799167,-0.09281148171506268,-0.15247112567073776,0.4601808457755464,-1.0558011336021458,6,4.989531188491917
CDMS-12-7C-DLOLO,-0.5825102324553048,1.1903669526235194,1.8622240045286282,0.1691633945854838,0.1861719090685676,-0.7670429681308312,10,7.269873443811235
CDMS-12-7C-JSZAOR,2.454592417946818,-0.05421499671869012,-0.5045635206900096,0.6597988207176765,1.993154778027593,-5.578363784337694,5,4.181904098536867
CDMS-12-7C-MAROBE,0.031503874849015956,1.1743034477617469,-0.7452263119254905,0.43611011178813724,0.5736054174742284,-2.242768910467575,2,4.439028013071234
CDMS-12-7C-VMAPA,-0.006631261237749542,2.0194161615875537,0.21683560283415587,1.007487551949996,1.0549170443784324,-3.893538683093615,4,5.6099868000099455
CDMS-12-7C-VQURA,-1.587898980617441,1.1956879223822625,-0.05078441829006419,-0.5474893638344002,-0.7478800550381048,1.8134867439349938,4,5.286622232128419
CDMS-13-6B-ASUMO,1.471099267503683,-0.3338034669038002,-0.4622868490741807,-1.2468734307466025,-0.3760249837541569,0.24601744145308047,1,4.509628362069195
CDMS-13-6B-JDTAHE,-0.5311937876795304,-0.7055644263154977,0.1929962360284515,-0.3024084384658327,-0.2454558568580754,1.2351105506541455,8,4.854984660954833
CDMS-13-7C-MVEAR,0.5028680373451049,-3.8267739920109323,1.3241075660046753,0.5382917670342149,0.32289788806328357,-0.9712838884837854,9,3.1016077615437334
CDMS-13-7C-RAIZAC,-0.2402031532843503,0.06315250051135135,-1.8631489143514084,1.1359682965139122,0.6121518962162547,-0.6291735328652864,4,4.290247476331645
CDMS-13-7C-SSOSLO,0.011786223659478512,-1.0162852343523088,0.9027092733379489,-0.6703380042654961,-0.3996468014827234,1.1875418412265337,10,5.227267681714605
CDMS-14-10A-IMORTO,-1.4604086552452247,1.1009650048640593,-0.5702899407720825,0.40857175494196146,-0.1647353480928968,1.6596858168032789,6,6.185289016090268
CDMS-14-10A-JCVANI,1.3848386497303253,0.216990430763371,-0.4884348252035329,0.976433187052399,0.2775208891584879,-1.321433472202191,10,6.2574152428900325
CDMS-14-5A-LSDUCO,-0.783124166090417,1.030313402592134,-0.40532994725621135,-0.36253933235066205,-0.5533684102002748,2.928181527877305,3,7.065633458163046
CDMS-14-6B-KDCAHE,-0.5498874267999821,-1.3682659825734689,-0.7085978812199419,-0.008146014513003563,-1.0046784309041534,4.283175854169892,8,5.855100501750514
CDMS-15-10A-AMALOS,0.6261615461382525,-2.4769567351637884,-0.8029794952726783,0.8304875858594818,0.23011866152212573,0.1196211173900481,5,3.7379530640646137
CDMS-15-10A-JJMACH,1.004234117226728,-0.2836511708636773,0.4273618500002851,0.32557732751413476,0.6738980078533046,-2.21243551396429,1,5.146485001357656
CDMS-15-10A-MAALCA,0.9163548818471886,-0.3128981919651609,-0.3656056232746942,0.38062594601099814,0.7531690238724078,-1.6555064604714467,6,4.927639959610465
CDMS-15-10A-MAALRI,-0.2653611905982095,0.1521956106918729,-1.1393523576115214,0.2410913204507143,-0.12763470016316902,0.29905110317715045,5,4.37149016953801
CDMS-15-10A-SGOMO,-0.4456292517569785,0.3842671015143698,0.903764352163256,-0.12136402639359534,0.4849711259782717,-1.9888167801457124,4,4.4286929049507835
CDMS-15-10A-SHEGA,1.8184981150671449,1.1039051815534344,0.022749199180240987,-1.1285690069968062,0.5159584059300654,-1.7679686532246508,7,5.776073625100601
CDMS-15-11B-JEMOLO,-1.329867711374169,-0.6851323539884554,-0.16724517225628155,0.3480765246593013,-0.5266856097304222,2.1256483998131963,6,4.9762944607143424
CDMS-15-11B-VSAHO,-1.6988002984109107,-0.05670268530551614,0.5901174631736065,0.7169158206284753,-0.19518621988390433,1.1343950129023805,4,5.702239476695303
CDMS-16-10A-SGALO,-0.2058971111047725,0.4260212061939547,-0.25192501368698866,-0.2842142988936893,-0.4407757976887112,1.5369529262489505,7,5.991662294659916
CDMS-16-11B-NGABE,0.21896902026131887,0.5262222093648194,-0.21509270300742284,0.5957545805837595,0.5795302071526041,-2.284572415939608,12,4.632311282006644
CDMS-17-10A-ASSAMO,0.33344814408181656,0.9826684810862298,0.6067764884451954,0.10252230348266067,0.9880493075490084,-3.5341295358163127,6,4.69083557241977
CDMS-18-7C-VVECA,-0.3764327991459462,1.2092690063238065,0.0824430614665624,-0.2634463613571913,0.04139330031709498,-0.8278657371306265,4,5.076860854064872
CDMS-8-4A-DBEVA,0.5035297318597142,-0.4697702715739609,0.8413979874753699,-0.6896270705890111,0.17673889338502058,-0.8931229886025411,8,4.680646665545763
CDMS-8-4A-DJAVDA,0.9032849130527364,-4.32428129320277,0.07235894701947121,0.15760121628415746,-0.7962422670997722,2.079715782304626,2,3.303937681949622
CDMS-8-4A-DOSTR,-0.7815818616496704,-1.1260596519299804,0.18713128550303848,-0.5845956241032615,-0.4901363446767116,1.5439344606447536,9,3.9601926473793405
CDMS-8-4A-LGOPA,-0.552656040808798,0.3443810095221984,-0.3147564422630598,-1.0675765380815712,-1.8681098663167233,6.271682424412986,6,8.024464930056205
CDMS-8-4C-JDBUTU,-0.6759581442122066,-3.5259678129318757,-0.6877344727173198,0.8088809723853294,-0.6231936113120395,3.483631063201219,3,3.9911583780042776
CDMS-9-4A-ACDUTR,0.7842004888612545,-0.859450970257347,1.2262442786302565,0.11058135239895961,0.6382119056606551,-2.1631008240828176,3,4.948186614802134
CDMS-9-4A-CARGA,-0.42231989692764155,-0.31009249775455144,1.2387008406366335,0.07596265648456385,0.30133828137028457,-1.1868185974422296,3,4.9082711699582315
CDMS-9-4A-CRAAG,-0.3411018005437105,-0.32358503796953936,0.5383370186571297,-1.444807511371696,-0.23650862500393965,0.90527738151533,14,4.309111808874746
CDMS-9-4A-EROHI,-1.1647894564602672,-2.171243645084033,0.9916845016120646,0.438767271535227,-0.7426278748920717,2.5977068265995413,2,5.160998006901633
CDMS-9-4A-ILOSE,-1.3401851614594045,2.1406721100025754,1.5344627179419774,-0.8898248053300911,0.3137316383508476,-0.8969603921503655,1,6.0733964909467115
CDMS-9-4A-TGAFR,-0.992395470540133,1.839007862743392,0.36632245419849696,-0.8005028379609335,0.7717461743366106,-1.6678151636476,2,4.727863402721005
CDMS-9-4C-SCAMO,0.1746066410896323,-0.3897226701171623,0.5397542586645165,0.5471276865147559,0.6330872939352448,-2.507603350492825,1,4.208750243185334
CDMS-9-5A-ABERO,-1.6113137053943158,-1.6415513304166078,-0.3124123199896519,0.9614909324251474,-1.1278990996850902,3.756860321034946,6,5.2366751815656
CDMS-9-5A-PAGACO,0.12234287588574255,-0.5609789359443721,-0.3808591659812513,0.5963007355724577,-0.743299933402677,2.9752827295343964,6,7.220288689255469
CDMS-9-5A-VVAAR,0.5277980237268778,0.8328208682041713,-0.13114080759947344,0.3583668493116462,0.3917831493425161,-1.1725142120623813,2,6.018614254514528
CDMS-9-5C-JDMADE,-1.238273600543184,-5.975788670141801,-0.7709150923273292,0.9363698661170988,-3.5972398356647513,11.434346948968795,6,6.0
CDMS-9-5C-LVIZAC,-0.8131977456818423,-0.24522190322111773,0.42050017423228114,-1.4251002351917983,-1.12404993255291,2.146185845058939,2,4.170616586234724
CDMS-9-5C-MLOGO,-0.3506540346423337,-0.8680143916762062,1.2548253504359212,-1.4346790268652612,-1.0761909161128411,2.263212635269548,5,5.0
CDMS-9-5C-SCAAG,-0.3525928105190209,-0.12147245829313347,0.4041685381867042,0.0511524233184702,-0.21959588025025248,0.09396849063361984,10,5.06712868666756
CDMS-XX-10A-VGILO,0.1513039221874563,-3.963646181358789,1.2061481395196454,0.635089365627017,0.0015649902085306255,0.5206290534052439,7,3.762589673180276
CDMS-XX-5C-MJSARU,1.7690566675875996,0.5879987322228352,-1.1278249084746133,0.4300137343978859,0.9332118684544368,-2.544013530790131,2,5.2599429469891845
CDMS-XX-5C-MPCAQU,0.057701978791901976,1.8901534014217225,0.980130184944323,-0.6407278408801204,0.460972510455514,-1.3765080785859776,9,6.583222539738536
CDMS-XX-6A-MAGICA,0.34848126970523124,0.8059669015814895,0.27882749814211205,0.43756809045807193,0.6180280400691823,-2.064399080656997,2,5.635973102890262
CDMS-XX-6B-SPUCA,1.1345913400890606,1.508355519990278,-1.270198436544487,0.4379882330802598,0.38822670084907696,-1.1637666637001955,0,6.246697077355165
CSO-10-4A-ICAPA,-0.049404826276524094,1.5816523252762833,0.25582745994844747,0.560112221435396,-0.08622037619159909,-0.43769165031882873,6,7.035775537464347
CSO-10-4A-KCOMO,-0.3022026097990895,0.43993279056411283,-0.3241813026393128,0.8339138294969316,-0.5346492212565049,1.4313332948691793,4,6.755647164826488
CSO-10-4A-LRAVI,0.8072305846173486,3.253170411037746,0.092297627766222,0.03653384432687057,0.6134013977541359,-2.609435928971239,12,7.404698320122257
CSO-10-4A-LSCAVA,-2.239136093071164,0.6521732749195587,-1.9905058985792767,0.21841352930214442,-1.7728406087428152,5.4498218976936545,11,5.529426485113273
CSO-10-5A-ACAVA,1.004003996061466,-3.315819954173941,0.4447065742329435,0.27372973194528943,-0.08415017879909548,0.4660294471421574,4,3.9999999999999925
CSO-10-5A-ARACA,-2.5564791578367347,-2.7224573569985853,1.3093014956364213,1.090841280047842,-1.318001671380274,4.235319063896911,0,5.250024036956752
CSO-10-5A-DABRZA,-1.4151673082745848,0.3942533001966829,0.2653032921442267,-0.07649578547421632,-1.7433029882756572,4.621319986003362,3,7.257410879910986
CSO-10-5A-GZAMA,-0.17734931341434515,1.016975505153327,0.1474416212985137,-0.10233006229683828,0.606470689586759,-1.3203673897297583,6,5.38234143418883
CSO-10-5A-IPECA,0.44145012089288926,0.9582941454792148,0.6372412055976968,-0.5810432467411497,0.4886710803010687,-1.7697045310669821,11,5.38640915805391
CSO-10-5A-JANORO,-0.10956212323857045,0.7018579494403344,-0.8374381186208082,0.0695044612468132,0.5557287838315025,-1.151280393136635,5,4.440310943113809
CSO-10-5A-JBUVE,-0.9935963956227012,-1.6086185344970327,0.018281667592888073,-1.4386365214450287,0.04689950560631884,0.7641698947743853,2,2.000000000000002
CSO-10-5A-JJSEMO,-0.6929594018329082,1.5991884487744659,1.1813742771034168,-0.06017078397721343,0.8091162857116625,-2.1220236665367023,13,5.9260255428338935
CSO-10-5A-JLCARI,0.07552447636372128,-0.5535355344138871,0.30174238707111456,0.8489859850779145,-0.39385849097937325,1.2731246423843887,9,6.763483849095051
CSO-10-5A-MAARAN,-0.8364300665323712,1.4436735770753744,1.3208716943562862,-0.4142192778302909,0.47708402825563884,-1.5704964622471498,4,5.631983876668659
CSO-10-5A-MAOSMO,-0.8764222555863427,0.5781591942664293,-0.04460043448989415,0.7503741485536946,0.18691937287181495,-1.1329751045156125,2,4.6729553046912615
CSO-10-5A-RVMOIB,0.9185211516686529,-0.055692944305892,0.45672213156042557,0.0783449203573388,0.7185967346950083,-2.9314072672705334,4,4.396585110296172
CSO-10-5A-SVHEES,1.0522975856293701,-1.9592498946875123,0.6591957280720274,0.3140249649086304,0.23440259323579915,-1.359402733519326,7,4.152768627230161
CSO-11-5A-MDVOSPE,-1.3109225757253788,0.6631383298009614,0.632604587959333,-0.24078168390028964,0.505406770341313,-1.785503100168458,3,3.6754427118986532
CSO-11-5A-MTAGA,-0.295145589718413,-2.4111573824807384,-0.050431094819241906,0.5711154674304889,-0.3843004975622127,1.0006383905898721,5,3.6422196770309267
CSO-11-6A-CAPAMU,-0.260622171610888,-1.2494075019306237,0.9547272513326501,-0.6140773158120995,-0.3549023902186393,0.7680049029968764,1,4.455223158348448
CSO-11-6A-DSCACH,0.4210891374253979,0.5561017357388379,1.2706464060315186,0.8464441739049283,1.3271534173497637,-4.5665726422757045,0,5.066362611765914
CSO-11-6A-EROMO,-0.25729224944053636,1.9261198758198954,-2.575597939780561,0.5448396487277046,0.03979060360459413,0.6921944846338585,7,5.581554807156127
CSO-11-6A-FSOVRE,-0.49816548279584,0.24882090117527314,-0.023337483991669183,-0.43130914693308453,0.04089111585802322,0.3633835356603931,5,4.911783822564268
CSO-11-6B-ANREVA,0.09834545702160047,0.9690777167260295,0.5930195227862868,-0.2980153043673244,0.9969715733097501,-2.659767331123469,5,4.911132017944046
CSO-11-6B-DISEMO,-1.021118875954992,0.09719428357293336,-0.7983064777702704,0.15124093763065552,-0.39102803968296496,0.7154308426560703,0,3.964913054042604
CSO-11-6B-LHFDLACH,-2.448680760359241,-1.2270518951151848,-1.0759256408929392,-1.0016071995953633,-2.223641131056769,7.694286293612485,7,4.92888005018416
CSO-11-6B-RJGIHE,1.064333389298642,-0.6521681705809936,0.6408221636982517,-0.8437265815844974,-0.03474021482142453,-0.8282997752702355,3,4.557721194330915
CSO-11-6B-SFLVA,0.18379323401756853,-3.0361731023088407,-0.36105680782532085,-0.40285832244864844,-1.1969009407869744,4.593621077459826,8,4.991925521698782
CSO-11-6B-VCOMA,0.1300460593155099,0.3422604751524162,-0.4789239344311028,-0.00014754299289193584,-0.4768872922919848,0.3918870953414911,14,5.11973524368461
CSO-12-6A-DGISE,-0.590601099302948,-5.495532030791865,-0.6778311440513014,0.5407868253093402,-2.075611925891104,7.113783455373607,2,4.026494464236901
CSO-12-6A-FJOVRE,0.7449508928821706,-1.176800872756366,-0.11222418967840264,-0.19843396033577168,0.5636114453441612,-2.5301642140804264,1,2.502439484966537
CSO-12-6B-GQULO,1.3450065360828418,-2.0765200407143127,-0.24473262259932804,0.7688042594610257,-0.6444055117279367,0.8146020870281552,4,5.174255091121617
CSO-12-6B-LJHEFE,0.04902783025557564,-0.3824267245739309,-0.66812606825897,0.13205230834942502,-0.39262714620578404,1.2767525918055882,2,5.226153174963076
CSO-12-6B-VPAMA,-0.697165823891036,-0.197978293731236,1.854393210369375,-0.38121194257913277,0.8716951528280853,-3.4582771701010597,9,3.2029555164861683
CSO-12-7A-DALRE,-2.1231537152566196,-0.6356074692288289,0.9292704855168563,-0.8704756705061257,-1.4338533632369503,5.750223962115363,8,6.827904612994866
CSO-12-7A-ESALA,0.5684132477604744,2.187737602372845,1.323086551145578,0.3671880283367801,1.8709307713362795,-6.063984270836494,7,5.464872313706634
CSO-12-7A-IMERO,-0.7323575059846553,-0.25020325940886745,-0.46809549690789254,0.11744655345672839,-1.454038103936047,3.4912509474708537,9,5.915503518281292
CSO-12-7A-JHEZA,-1.54428014447513,-2.2400113764387344,-0.6617475993561208,-0.8624752383139314,-1.8937396636309995,6.70106577353855,9,4.7103121349148065
CSO-12-7A-LSARAR,-0.9191107938350929,1.9970648092964705,-0.17388650251913762,0.9663725602626818,0.6686932977585867,-1.8693662756274758,6,5.881267478927205
CSO-12-7A-SCAHO,-1.2183226553413296,1.2266521660299106,0.4105955980277012,0.10799395492381661,0.012262979765630178,-0.23429630642015192,1,5.516386120576749
CSO-12-7B-DVAGRO,-0.10394227367761283,-2.244051062919684,-0.591309277780275,-0.07208429755017015,-1.4806175059315196,4.756225844705334,8,5.4757218104372445
CSO-12-7B-SMUGU,1.4238876620322887,-0.17931951140140262,0.972504164104411,-0.07234555743740734,0.08188079045341906,-1.8393155467210098,4,5.598792384621471
CSO-12-7B-SSARA,-0.3223976372635567,-2.3536393955981616,0.05730405285779083,0.6061348825385742,0.21320064766688163,-0.7697011839297457,2,2.6424017498629553
CSO-12-7B-VHOMA,0.6038811111600187,-1.8541230482895028,-0.03971979296076822,0.35991661781539636,0.3038527031099705,-1.0161479262740676,8,3.569160048152219
CSO-12-8A-YTOME,0.4447720268278765,0.8593828238551647,0.012504976789028233,0.5666441263831025,0.8827483003794337,-2.478054930699806,13,5.499497707125972
CSO-13-6A-ANASA,0.3296860477042519,0.5571401568407046,-0.5399847084401236,0.4882433765123498,0.8963166126691706,-2.701343085348248,3,4.241558783529277
CSO-13-6B-JETAVE,-1.0025266781403313,1.6237336577897754,1.2730736637365028,-0.3501881609320634,0.4303162512725626,-1.749695542848194,9,5.436213574469425
CSO-13-6B-LFMIES,0.635589360242866,-0.9900644879825888,0.5128275703595333,0.32747473727947324,-0.27981964881083826,-0.6411263712811237,8,4.776381543398494
CSO-13-6B-LJMAHU,-1.214684878241533,0.869693491345284,-0.7055707881880244,1.2593140938127216,0.027989909836116156,0.17510575925983263,8,5.62334797141557
CSO-13-7A-CAPAMU,0.5247040780698399,-1.7370150053563544,-1.6364994278523743,-0.029592575306836344,-1.0196903187479798,4.070728470269877,7,5.384135604667344
CSO-13-7A-CDDITR,-0.7501537019969743,0.37514743653632227,0.12794856598566784,0.31983365160763333,0.31267442217822095,-1.3155322377122136,2,4.2814185201898285
CSO-13-7A-JJATFL,0.9209430308435154,1.3126591613271965,0.14095927812518605,0.38015562282358034,1.6867233862661544,-5.031437941238804,7,4.621502921738001
CSO-13-7A-KRAMA,0.14333624367462972,0.41747696049569144,0.7123507354745522,1.1406848057426011,0.9213419480296582,-4.443666148784648,6,4.103024928223657
CSO-13-7A-RXCHLU,1.4997297246980286,1.554500929990038,0.5440178169610724,0.7521350272728154,1.3230014548519744,-4.260342186839665,1,6.624543150525437
CSO-13-7A-YAMEZA,0.7256880982447985,-0.9878748568243875,-0.6866896411453984,0.4085659305118941,0.18975189115204572,-1.1642193493166595,3,3.6967224562134646
CSO-13-7A-YBOSO,-0.7824773169143237,-0.4783266030273729,1.1056248970797873,0.12624231856225032,0.374822555016306,-1.455610384263349,4,4.10177585004447
CSO-13-8A-KIGAGU,0.018523197948088984,-3.998750428745263,0.2431592653848923,0.26636877337229725,0.01469684080975453,0.3897450945973289,2,2.145243126958271
CSO-13-8A-MBUAN,-2.270348109692926,-1.191229554282177,-0.3482107884436627,0.4312667732843729,-0.6937251561463258,2.5935181316109683,3,3.7327716799214223
CSO-13-8A-MGAAN,0.4628576220655036,-0.40720732435835183,-1.6677692042409515,0.6122621245923233,0.672840635910697,-1.5174819472642092,9,3.367002290296184
CSO-13-8A-MGAHE,-0.8679178333040627,-0.09476130838586938,1.2256621143002784,-0.25568586226642726,0.29566729659978597,-1.6606774103511506,12,3.853787380183726
CSO-13-8A-MJAGA,-1.5471065691165602,-4.6201734340746,0.4567377105654764,0.5102325392610438,-1.6354444232506824,5.775338819232764,2,4.151085026208614
CSO-13-8A-VHODU,1.420647459186801,-0.393076170281712,0.3410086500950465,0.15492955051453716,1.1565352504519282,-4.08873237806872,8,3.802812745489053
CSO-13-8B-FCJISA,0.46824830930883826,0.7343748352283044,-0.03098005871574805,-0.31399007862319217,-0.35493542204622097,0.8812555862993242,5,6.595473555042478
CSO-13-8B-JEMABE,-1.8963345407345562,0.8978375186595028,1.180607414551816,0.9943795938942056,0.3916438474396602,-0.787163214623914,6,5.992471002777886
CSO-13-9B-DMLLLU,-0.8969565728394344,0.6646331743658456,1.226040293934753,-0.7539833388230275,-0.10202631352416547,0.8672703260922092,10,6.216477952797352
CSO-14-7A-MVEBE,3.090963389267263,0.32787435731836556,0.8266119856288534,0.9237878253533779,1.9804727902255295,-7.489694133020748,10,4.871516598363814
CSO-14-7B-EALHU,-1.4865884765371926,1.4742593576225413,0.27711290729935234,-1.2216588783756324,-0.22663920861982945,1.2402017145419553,5,5.268187799522366
CSO-14-7B-EVEGO,-0.615448642985156,0.7217202611516679,-0.3227513361530419,-0.2659899049535222,0.3860518291881052,-1.3897276465429862,1,3.7253549432962387
CSO-14-8A-AQUMA,1.0824031854404794,1.254204095626853,-0.4629514212699628,0.5405316480509176,0.5343251623555436,-2.0811755462436436,3,6.078837507551359
