subject,z_re_T6W40,z_l1_T6W40,z_l2_T6W40,z_l3_T6W40,z_diameter_T6W40,z_asp_T6W40
CDMS-11-7C-SALMA,2.415630855740333,-1.181513934979735,-0.5424223482857423,-0.09842979220628696,0.5460478281655241,0.7938477025786137
CDMS-11-7C-SPGAVE,1.2089795012124989,2.7287178708699766,0.8639809697257009,-0.5856251979855913,2.8836367267403387,2.756699850915234
CDMS-12-5A-SRIGO,0.852860360876102,0.13994090332481557,-0.0718326620698578,-0.9892777471716616,-0.32476073264139177,-0.6536937451412423
CDMS-12-6A-FAROPA,-1.1985571507447585,0.5310904235905147,-0.4579811514714415,-1.4733856189581302,-1.85280737776998,-1.5608421542285038
CDMS-12-6A-JGIGA,-1.0384342431418083,-0.5220178073339029,0.6295515763345606,-1.448403151005139,-1.0266402634413443,-1.1522399806290777
CDMS-12-6A-JSOTGU,0.723765457604398,-0.45549742845568864,-1.492796599164813,0.8432517815068455,0.572030954131574,0.4397565083121992
CDMS-12-6A-SROAL,-0.8434611106047499,-0.026521713921372102,-0.4237350206915271,-0.6939779395589952,-1.1325575301748565,-0.8011584702813821
CDMS-12-6B-IJDAGA,-0.4846376388006566,3.3292926006310966,0.15737952620161583,0.662692857895038,2.424318761139993,2.271108727707963
CDMS-12-6B-SCLAG,0.5240399751214501,1.0561789015070664,0.5823429582916211,0.35264796317003805,0.8440710538943362,0.7416760743748452
CDMS-12-7C-ARAHE,-1.1460731444573737,-1.4697674981749247,0.568625955161192,0.7434021496282552,-0.6114285225791792,-0.867515095007328
CDMS-12-7C-CATRAR,0.5422167788908038,-0.9616883081203613,0.25570364922230443,0.4938971097948856,-0.5107109862625513,-0.3239810851013813
CDMS-12-7C-DLOLO,0.42339703503754555,-0.8735813098531076,-2.0565265738843435,-0.035342613290949815,-0.19811605441777727,-0.22536976038155349
CDMS-12-7C-JSZAOR,-2.451399746858498,-0.07085578173117106,0.7426848399181889,-0.8426681356118976,-2.2595586247050674,-1.8684426707660555
CDMS-12-7C-MAROBE,-0.15780353106235825,-0.8632207342152634,1.0273179237611088,-0.47459523635659107,-0.6401080296063913,-0.7293322712242094
CDMS-12-7C-VMAPA,-0.12170637560899022,-1.4082981796072116,-0.11051750248026676,-1.4147792625234956,-1.1891980593564508,-1.2930724993850442
CDMS-12-7C-VQURA,1.3750567813382888,-0.8770132078184968,0.2059980316396733,1.1438874864902993,0.8674693004556753,0.6558848111397021
CDMS-13-6B-ASUMO,-1.5204654751649223,0.1094720805721219,0.6926840094829863,2.2947024848567508,0.4432495211261969,0.12059181215865264
CDMS-13-6B-JDTAHE,0.3748229934982478,0.34924898930568926,-0.08232256442633785,0.7406143522124456,0.29429362277621063,0.4583685174870416
CDMS-13-7C-MVEAR,-0.6039775111434943,2.3623543523766433,-1.4200935774192858,-0.6427320112394792,-0.35409581405229174,-0.2951183255351247
CDMS-13-7C-RAIZAC,0.09938319589694158,-0.14655500446867675,2.349490562882732,-1.6261903810212865,-0.6840826314570797,-0.17828715190286598
CDMS-13-7C-SSOSLO,-0.13913961129701027,0.5496564633668791,-0.9217037143576942,1.3460311506449785,0.47019776811278013,0.4421237354764175
CDMS-14-10A-IMORTO,1.2543796692049864,-0.8159191962668767,0.8204198048534643,-0.42928171609173077,0.20220603527204808,0.6033615755011841
CDMS-14-10A-JCVANI,-1.4388147129338944,-0.24577678240945905,0.7236093513014747,-1.363680259015046,-0.3023288167768201,-0.414694907011912
CDMS-14-5A-LSDUCO,0.613289955101135,-0.7703506061259333,0.6253207975491388,0.8395578909941627,0.6455664855627484,1.0365546672576011
CDMS-14-6B-KDCAHE,0.3925176254456684,0.7766756099597695,0.9839972960291478,0.25641457277552754,1.1604300767223985,1.4992871592910997
CDMS-15-10A-AMALOS,-0.7206820888634082,1.4917545731147004,1.0956229018321528,-1.1235312554211419,-0.2482513976409427,0.07742728749411819
CDMS-15-10A-JJMACH,-1.0785500754934967,0.07712505163874192,-0.3595079453033942,-0.2927169351889223,-0.7545238433052325,-0.718973373121506
CDMS-15-10A-MAALCA,-0.9953671962348274,0.0959886792786011,0.5783386413945084,-0.38329774593749943,-0.8449578201950322,-0.5287813082486432
CDMS-15-10A-MAALRI,0.12319676199393488,-0.20398567641684126,1.4934527642594255,-0.1536978058142124,0.15988086642767416,0.13870288316098356
CDMS-15-10A-SGOMO,0.29383111379276255,-0.35366622588246066,-0.9229515613480945,0.4427113334847938,-0.5389922388505674,-0.6426072570740933
CDMS-15-10A-SHEGA,-1.8492989733931113,-0.8178155397635812,0.11902945540381005,2.10003618966153,-0.5743431539739842,-0.5671873072277156
CDMS-15-11B-JEMOLO,1.1308149667421001,0.33607079235528414,0.34373674636953533,-0.32973867295909753,0.6151262076121746,0.7624884611616534
CDMS-15-11B-VSAHO,1.4800314194060817,-0.06925128221571691,-0.5519998209790977,-0.9366524044403937,0.2369450051265359,0.4239740179190011
CDMS-16-10A-SGALO,0.066910503660352,-0.38059662266982636,0.44388801729104554,0.7106764544355669,0.5171185580708239,0.5614481185968516
CDMS-16-11B-NGABE,-0.33525034757928046,-0.44522386817277704,0.40032625969667235,-0.7372853057877995,-0.6468671493926442,-0.7436082278739586
CDMS-17-10A-ASSAMO,-0.44361159006473627,-0.7396207736722574,-0.57170253327844,0.07431325503220301,-1.1129139939970758,-1.1703337637666413
CDMS-18-7C-VVECA,0.22833259030410827,-0.88577268145959,0.048429226669550816,0.6765034511704797,-0.03294969203870908,-0.24614082261076609
CDMS-8-4A-DBEVA,-0.6046038440272191,0.197167410834297,-0.8491905506905887,1.3777707167571887,-0.18735467951473028,-0.2684262669192132
CDMS-8-4A-DJAVDA,-0.9829956999257383,2.6832346377646883,0.06035575913502087,-0.01631740406406676,0.9226418892221727,0.7468024068712885
CDMS-8-4A-DOSTR,0.6118300729854038,0.6204583317138261,-0.07538605818013092,1.2049446979295408,0.5734300674944562,0.5638323225352007
CDMS-8-4A-LGOPA,0.3951382818932871,-0.3279406525073541,0.5181990613292766,1.999674955633213,2.145450105445258,2.1783649847984545
CDMS-8-4C-JDBUTU,0.5118509949187096,2.168341576366838,0.9593220387071068,-1.0879782366631625,0.7252244859363686,1.2262414745688397
CDMS-9-4A-ACDUTR,-0.8702752690261477,0.44850212191127486,-1.3043501792089185,0.06105233759896154,-0.7138124168211893,-0.7021255062710113
CDMS-9-4A-CARGA,0.2717674346996049,0.09417907375752593,-1.3190826172387191,0.11801633830613772,-0.32950017908581114,-0.3687237355805978
CDMS-9-4A-CRAAG,0.19488971636323837,0.10288143881714047,-0.49075883092068545,2.6203969343698943,0.2840864398819029,0.3457300205211481
CDMS-9-4A-EROHI,0.974558662423685,1.2945769571145955,-1.0269351607282684,-0.47896751109757546,0.861477507215218,0.923697086152671
CDMS-9-4A-ILOSE,1.1405810417539142,-1.4865053601635567,-1.6688816650616973,1.707189939583071,-0.3436387711595797,-0.26973674569552053
CDMS-9-4A-TGAFR,0.8113775872381565,-1.2919391507431017,-0.2873163473676273,1.5602133860767002,-0.8661510088297434,-0.5329847479117349
CDMS-9-4C-SCAMO,-0.2932587392735382,0.14553862641534887,-0.49243500774792603,-0.6572712453222054,-0.7079661562127308,-0.8197736096351851
CDMS-9-5A-ABERO,1.3972201993013362,0.9529381094209859,0.5154266562218656,-1.3390932380233165,1.3010027055656521,1.319549655216205
CDMS-9-5A-PAGACO,-0.2437880030776389,0.25599481333256624,0.5963790824523398,-0.738183987044867,0.8622442051442818,1.05263979469883
CDMS-9-5A-VVAAR,-0.6275752135832007,-0.6429726547981762,0.3010359341679458,-0.34667108607548675,-0.43268151207176286,-0.3638387676029568
CDMS-9-5C-JDMADE,1.0441157387714284,3.7484173138040777,1.0577001725017743,-1.297757295084414,4.11807651469674,3.9414222719215886
CDMS-9-5C-LVIZAC,0.641756371874397,0.05233909505306468,-0.3513926071401874,2.587969216785612,1.2966114979218308,0.7695020279598012
CDMS-9-5C-MLOGO,0.20393146931255052,0.45402532348479746,-1.3381531554223143,2.6037308242421817,1.2420129648884364,0.809466843470876
CDMS-9-5C-SCAAG,0.20576663502562895,-0.027476330991892638,-0.3320770997117693,0.15884081485815196,0.2647920389140954,0.06866687892570313
CDMS-XX-10A-VGILO,-0.27120134147681474,2.4506336340563535,-1.2805823752246592,-0.8020094862873002,0.012487248936662662,0.21437206870603104
CDMS-XX-5C-MJSARU,-1.8024997273789343,-0.4850682448029754,1.479819192655622,-0.4645638346299571,-1.0503543353876885,-0.8322077380573012
CDMS-XX-5C-MPCAQU,-0.18260158156513445,-1.3249267973728338,-1.013269812761707,1.2973085363617878,-0.5116141333264844,-0.43350296352198076
CDMS-XX-6A-MAGICA,-0.4578413300961801,-0.6256524899422147,-0.18383562633393002,-0.4769942954716595,-0.690786255102684,-0.6684187203330615
CDMS-XX-6B-SPUCA,-1.2019408751860654,-1.0786763144939249,1.648205074594774,-0.47768562725049446,-0.42862424376593117,-0.3608514673801634
CSO-10-4A-ICAPA,-0.08121867358567968,-1.1259509971807153,-0.15663336641680678,-0.6786368986741015,0.11263456878908841,-0.1128958163299557
CSO-10-4A-KCOMO,0.15806933811353038,-0.38956926116619006,0.5293458907161966,-1.1291690340789307,0.6242112565604008,0.5253788640710824
CSO-10-4A-LRAVI,-0.8920746129362436,-2.20404010080896,0.036774181943247886,0.18289523753411008,-0.685508088059949,-0.854549580202119
CSO-10-4A-LSCAVA,1.9914911171633722,-0.5264592867552049,2.5001163035035265,-0.11638219709750691,2.0367650113161386,1.8976984445382097
CSO-10-5A-ACAVA,-1.0783322522384102,2.0328012441337417,-0.38002163718489596,-0.2074033093391139,0.11027284577161357,0.195726225413614
CSO-10-5A-ARACA,2.291875044333006,1.6500965902239453,-1.4025823641283701,-1.5519352616417919,1.5178755607240977,1.4829439972615348
CSO-10-5A-DABRZA,1.2115560660374682,-0.3601070846908563,-0.1678404804289761,0.3688820213182882,2.0030678970258045,1.614763861852597
CSO-10-5A-GZAMA,0.03988832944447743,-0.7617479819505933,-0.028444894316665706,0.4113915302504625,-0.6776013961350267,-0.41433083832940193
CSO-10-5A-IPECA,-0.5458418308943547,-0.72389991139147,-0.6077333062409059,1.199099370102407,-0.5432132215063284,-0.5677801119828804
CSO-10-5A-JANORO,-0.02427624403323886,-0.5585047110162069,1.1363772875774882,0.12864310018648195,-0.6197140047168389,-0.35658738820140423
CSO-10-5A-JBUVE,0.8125143336573828,0.931697245361335,0.1243132273003559,2.610242760006541,-0.039231282295559194,0.2975416128524051
CSO-10-5A-JJSEMO,0.5279436879627546,-1.137261376544428,-1.2512822045500338,0.3420197328277162,-0.9087835870175431,-0.6880975984723319
CSO-10-5A-JLCARI,-0.1994716266582871,0.2511939977432516,-0.2109371797909327,-1.1539698030997174,0.46359434652720677,0.4713503839475863
CSO-10-5A-MAARAN,0.6637471337632759,-1.036958011561956,-1.4162664958772138,0.924595653772056,-0.5299944783954184,-0.4997502727949951
CSO-10-5A-MAOSMO,0.7016020993760167,-0.4787219786477367,0.19868420314777913,-0.9917070552656583,-0.1989687762283887,-0.35033610606934235
CSO-10-5A-RVMOIB,-0.9974176983838537,-0.06990254095976205,-0.39423249678082783,0.11409639628206482,-0.8055170541054063,-0.9645032507405312
CSO-10-5A-SVHEES,-1.1240449830404582,1.1578460690155539,-0.6336990295007721,-0.27370787738799524,-0.25313859350454226,-0.4276614638225381
CSO-11-5A-MDVOSPE,1.1128822784977581,-0.5335314843515238,-0.6022495554282736,0.6392094206305837,-0.5623056348793272,-0.5731753458292774
CSO-11-5A-MTAGA,0.15138945239579926,1.4493155676635143,0.20558015420802764,-0.6967424019604073,0.4526903945002503,0.3782959409207025
CSO-11-6A-CAPAMU,0.11871100102293429,0.7000147386557742,-0.9832256364458398,1.2534559160153915,0.4191524396004178,0.2988512736216997
CSO-11-6A-DSCACH,-0.5265689591852505,-0.46449544655401137,-1.3568647968052925,-1.149787330894134,-1.4997708146737225,-1.5229145548921108
CSO-11-6A-EROMO,0.11555903329539567,-1.3481243113422567,3.192107579612843,-0.6535063494277465,-0.031121303243683136,0.27296190779150903
CSO-11-6A-FSOVRE,0.34355975497104774,-0.26630667293636906,0.17353640551425445,0.9527165084126911,-0.03237678986024875,0.1606725004677942
CSO-11-6B-ANREVA,-0.22107303079465923,-0.7308550563931432,-0.5554321013611736,0.733385585002006,-1.123092695067554,-0.8717378257124639
CSO-11-6B-DISEMO,0.838565984522259,-0.16851113865555248,1.090096100718719,-0.005851760915294378,0.4603653104938417,0.2808971571462572
CSO-11-6B-LHFDLACH,2.189837503349392,0.6855959080621806,1.4184376699651982,1.891124435605751,2.5510473564172216,2.6641862320152763
CSO-11-6B-RJGIHE,-1.135437581065215,0.31480968411821836,-0.6119685232515656,1.631336728458744,0.05390496044760305,-0.24628904725354228
CSO-11-6B-SFLVA,-0.3019543912898854,1.8524357270461036,0.5729587346688343,0.9059015506783309,1.379721400202513,1.6053046451398403
CSO-11-6B-VCOMA,-0.2510795205149292,-0.3265729586622172,0.7123607733357955,0.24325333358689308,0.5583152808127344,0.1704065066899071
CSO-12-6A-DGISE,0.4310555176947816,3.4386632918531763,0.9476093224868389,-0.6468375529877926,2.3821726479646244,2.4659436860809603
CSO-12-6A-FJOVRE,-0.8331232115556996,0.6531852030194398,0.2786631557790992,0.5695275423460441,-0.6287067042540078,-0.8274781766785634
CSO-12-6B-GQULO,-1.4011112681343767,1.2334825025602096,0.4353815404693674,-1.0220332366260012,0.7494234505558914,0.31476427832595805
CSO-12-6B-LJHEFE,-0.17439098838856948,0.14083291640369816,0.9361310809293496,0.02572253912907211,0.4621896035279324,0.4725893338413739
CSO-12-6B-VPAMA,0.5319253145285883,0.02186809923137927,-2.047265054564947,0.8702830975383273,-0.9801748231439048,-1.144430072855927
CSO-12-7A-DALRE,1.8817069561131183,0.304128428660503,-0.9531177925135947,1.6753515325985595,1.6500415117885592,2.0002861773313065
CSO-12-7A-ESALA,-0.6660199185497284,-1.5168614747120694,-1.4188860180516643,-0.361186065191639,-2.1201230081130302,-2.0342827584621777
CSO-12-7A-IMERO,0.5652363171773946,0.055551950404766424,0.6995539262548282,0.049755860144217824,1.673068671847525,1.2288436758981562
CSO-12-7A-JHEZA,1.333768980362789,1.3389304956651311,0.9285872339362439,1.6621870671842403,2.174689096118103,2.3250000099960864
CSO-12-7A-LSARAR,0.7420093185278306,-1.3938820930798588,0.35159148080451635,-1.347125806675731,-0.7485862048585337,-0.6018147396754284
CSO-12-7A-SCAHO,1.025230992464127,-0.896984402843534,-0.3396784154498393,0.06530982066442081,0.00028276627756577255,-0.043436016739678965
CSO-12-7B-DVAGRO,-0.029595763092115746,1.3415359966251772,0.8452794795969581,0.3616230534517206,1.7033909907291707,1.6608344047144887
CSO-12-7B-SMUGU,-1.4757769061238535,0.009833631828293695,-1.004250479868694,0.3620529485707667,-0.07913863890968105,-0.5915523729595776
CSO-12-7B-SSARA,0.17718512267796185,1.4122178446720872,0.07816125756778505,-0.7543657737914732,-0.22895098557560847,-0.22627754486236376
CSO-12-7B-VHOMA,-0.6995923430933109,1.0900417726899994,0.19291184406212597,-0.3492211825424923,-0.3323686822149142,-0.31043945832996367
CSO-12-8A-YTOME,-0.5489862107823378,-0.6601044795760977,0.13114534833356015,-0.6893849476179567,-0.9927844772194541,-0.8096827821968985
CSO-13-6A-ANASA,-0.44005054396115006,-0.46516520327661914,0.7845776553839128,-0.5603789220263475,-1.0082634820520395,-0.8859360049869429
CSO-13-6B-JETAVE,0.8209673727536098,-1.1530924480781999,-1.3597355266023856,0.8192344178291642,-0.47664085338504103,-0.5609470140119966
CSO-13-6B-LFMIES,-0.7296060709503057,0.5327447103975307,-0.4605886791543824,-0.2958390646729977,0.33349653101890603,-0.1823690632435337
CSO-13-6B-LJMAHU,1.0217876218890936,-0.6667546129889037,0.9804171379983571,-1.829152101530081,-0.017658833338100977,0.0963753717065738
CSO-13-7A-CAPAMU,-0.6246466115430167,1.0145098917555844,2.0814310844629382,0.2917042297645517,1.1775559417171622,1.426736075149642
CSO-13-7A-CDDITR,0.5820814662932577,-0.34778426054488887,-0.005390360548762582,-0.2832658929194863,-0.3424326775868692,-0.41267962702982297
CSO-13-7A-JJATFL,-0.9997101498612884,-0.9524568534593281,-0.020778194705644064,-0.3825238435800304,-1.909975500979429,-1.6816667164879835
CSO-13-7A-KRAMA,-0.26365946384392525,-0.375085788976499,-0.6965657219421064,-1.6339512520749742,-1.0368128903137477,-1.480941812337663
CSO-13-7A-RXCHLU,-1.5475658914763761,-1.1084389979653018,-0.49747753941583733,-0.9946045271071529,-1.4950341719582823,-1.4183364182675928
CSO-13-7A-YAMEZA,-0.814889840343663,0.5313324507799234,0.9580863111944081,-0.4292721321709698,-0.20220017031866439,-0.361006060162841
CSO-13-7A-YBOSO,0.6126776742058689,0.20268603955003284,-1.1616930348880803,0.035282698852120646,-0.4133325233447342,-0.4605165135578956
CSO-13-8A-KIGAGU,-0.1455165547967801,2.473275032268439,-0.14165062950581314,-0.19529107812178895,-0.00249383158216446,0.16967501038542038
CSO-13-8A-MBUAN,2.0210351317289805,0.6624913567878048,0.5577656834583137,-0.4666256716267189,0.805688297501601,0.9222666408490852
CSO-13-8A-MGAAN,-0.5661052933332427,0.15681580934187817,2.1184140050002926,-0.7644479623737899,-0.7533175720269798,-0.48164574043202596
CSO-13-8A-MGAHE,0.6935521621090793,-0.044704382489333276,-1.3036616505514784,0.6637337883042805,-0.32303060506705394,-0.5305471949963486
CSO-13-8A-MJAGA,1.336444357983752,2.874077976906804,-0.3942509221478232,-0.5965614138644052,1.8800206665666286,2.0088629368021733
CSO-13-8A-VHODU,-1.472709863028795,0.14770155364731452,-0.2573775849657951,-0.011921260108604791,-1.305126162225964,-1.3597314241882117
CSO-13-8B-FCJISA,-0.571207896742875,-0.5794773230091939,0.18257531676865796,0.7596715853256016,0.4191901229767913,0.33752654324620335
CSO-13-8B-JEMABE,1.667009230008269,-0.684906836071703,-1.2503752323844348,-1.3932105201940288,-0.43252259364613616,-0.23224085321154797
CSO-13-9B-DMLLLU,0.7210390417361322,-0.5344956232685641,-1.304108925491882,1.4836669792350945,0.1306663014858216,0.33275055696950656
CSO-14-7A-MVEBE,-3.053762403320521,-0.31729425745490325,-0.8317030725404528,-1.2770539335038786,-2.24509075675782,-2.5211647067064393
CSO-14-7B-EALHU,1.2791604141003883,-1.056685106957902,-0.18180777119023137,2.2532127134730247,0.272827210241383,0.46010715720489465
CSO-14-7B-EVEGO,0.4545751832570171,-0.5713154260250736,0.5276546622188878,0.6806887740254607,-0.4261431062278519,-0.43801746480486786
CSO-14-8A-AQUMA,-1.1525417088401506,-0.9147547370896427,0.693470002334439,-0.6464176666476145,-0.5952963208379229,-0.6741479072217357
CSO-14-8A-MCIDOS,0.7994350767302717,0.08056552317556466,-0.16570589721176107,0.8937300467410868,0.6343033915568341,0.7896889543853884
CSO-14-8A-SZARA,-0.6327381266687278,1.66932724293921,0.9400618873452458,-0.6249213780996197,1.0270088370727106,0.7682387690154499
CSO-14-8B-JLLORA,-1.549755798619051,-0.1515312949232134,-1.165911698441618,1.7568391760525806,-0.8387026384652703,-0.8973776292689584
CSO-14-9A-AEDCAGO,-0.1454426133836381,-0.06560200615772098,1.211402584451725,-0.02243988486794201,-0.5430638216186751,-0.3948465058777204
CSO-14-9A-HASACA,-0.6922178533512837,-0.4316400315708327,1.490008619414771,-0.883951052882407,0.13810980297601774,-0.22114026100424278
CSO-14-9A-JSMAAL,-0.18468874167820348,1.083527858765763,0.7952531808142317,-0.8407066393100132,-0.4489752018960926,-0.023666570579428104
CSO-14-9A-MARJA,0.03619592607600978,-1.024904224486681,-0.6825498142811838,0.9703331957872294,-0.5360582069494227,-0.5758293894909627
CSO-14-9A-SORZU,-0.07194581933336648,0.7034194430608909,0.5997361673188675,0.07004103398817368,0.20942483972589074,0.5594446312415757
CSO-14-9B-ERAGA,-0.6966022617286075,0.21593160661918256,0.42805137466989424,-0.18964395530118783,0.014493031751029879,-0.12151387751474406
CSO-14-9B-MFEGA,0.6130664591404484,0.8502950130570691,0.4243800197086246,2.703709770730669,1.6203832887586995,1.3334327481553274
CSO-15-10A-LJRAGU,0.4702017203658304,-0.9173300052601353,-1.6553346990807842,0.3923937050283887,-1.2261062538965641,-0.9515887800396864
CSO-15-10A-MAARLO,0.23845804012576496,-0.03380575555906932,-0.7211402926844711,0.3795589923284833,-0.2482900739481798,-0.3642399273145433
CSO-15-10A-SFEGA,0.41744356087965717,-0.7393966482935717,-0.14473932842568107,1.5026217524335599,-0.5583398391553027,-0.27858785629133453
CSO-15-10B-MEBUAR,-1.9748268191062075,-0.7984069608518461,1.6876920817353762,-0.08285986168750177,0.6885495194661796,0.1040875824482365
CSO-15-10B-YVBUAN,-0.06085640243744825,-0.6017727965231705,-0.7128194116300764,0.9846464961351189,-0.3724056681278086,-0.583278676370005
CSO-15-10C-ALBAHO,1.078501097843657,1.3705811728871184,1.5937940095223446,-0.36743280602580086,0.9906091695425843,1.3738262517121613
CSO-15-10C-SSCAMO,1.9682856322920081,0.4791503047974995,1.1306504135573725,-0.5203178247793077,0.761912954564433,0.9938837718728397
CSO-15-11C-JETALO,0.7054188583521717,0.7608021154372855,2.6090177315265124,0.6743625058583118,2.6551979980854754,3.0216424944864033
CSO-15-7B-JCRAGA,-1.7496900674079008,1.470571115022718,-0.30480646136285033,0.9487944277979872,0.8194336596803533,0.47212790504292684
CSO-15-8A-VBMABR,1.686151535466527,-1.0452018100833897,-0.25991512602953454,-0.6116713830739443,0.4830374444158775,0.6383325291973043
CSO-15-8B-KEPOGO,-0.294509928813821,-0.2671215703235199,-1.2902258421893076,-0.24962680691883726,-0.6664727452708081,-0.7981476790033424
CSO-15-9B-ALRIHE,-0.9878176256812724,0.9945656117151226,0.18060178889178558,-1.1867993844938987,-0.447866881868875,-0.5551136680335926
CSO-15-9B-AMSAGO,-0.48688444401802733,-0.8208537979931868,-0.4960572407433803,1.0651430684150862,-1.175061819203773,-1.1601535938774552
