feature,selected,ranking
lcc_T2W10,True,1
nodes_T2W10,True,1
pe_T2W10,True,1
l2_T2W10,False,2
re_T2W10,False,2
asp_T2W10,False,3
l3_T2W10,False,3
density_T2W10,False,4
diameter_T2W10,False,4
atd_T2W10,False,5
lsc_T2W10,False,5
edges_T2W10,False,6
l1_T2W10,False,6
