r2,rmse,rho,p_rho
0.12540506298817156,1.7284786595577386,0.395113776806159,0.005984185335227067
0.1268633621117944,2.119007109499318,0.3140290057809013,0.03158619327889763
0.1575735916803357,2.116655099833713,0.34991827356948685,0.01590486064656291
0.04852140811131078,1.9982118020818622,0.2807260294727401,0.055957217953042315
0.02265410884631125,2.1278891206033497,0.18038222670111906,0.22500705997649922
0.1463632449519553,2.4529178378952974,0.5682425192065655,3.09339184448483e-05
0.0704248489310424,2.053832037036667,0.30809351073865354,0.0351300068900008
0.1712157847734691,2.1666374492606892,0.48971856015132537,0.0004763477479756637
0.04463197160369625,2.1132630236583703,0.21591218781422566,0.1449463306548237
0.13503269258406825,1.5253458061297813,0.35134725371026326,0.015451688605014717
0.012562494782348166,2.449980443567391,0.23324815560149434,0.11459761735438703
-0.06954885394067833,2.391263331205239,0.18318618330850808,0.21776040709840339
0.0683158551110401,1.9027483279493858,0.23224510561943243,0.11620985468397614
0.18822424289550654,1.8815835249371566,0.39223593209085306,0.006394287714485815
-0.016802366147855574,2.096192347397347,0.3305866112269903,0.023232624656664282
-0.3710697161116392,1.9152507967377563,0.0490488980876258,0.7433618055807691
0.1512276871253425,2.1064498881567952,0.40351052682629807,0.004915619276282352
-0.003742073219078934,1.926273252131514,0.2700016205440266,0.06643933986824724
0.08828378291546757,1.944161334309817,0.3399504719788416,0.019390865889394076
0.11923916378633015,2.014477230222068,0.34371948054015916,0.018003646098094787
0.02131886885309353,2.309787682982506,0.27051663174833174,0.06590260184605862
-0.01818787924696097,2.23052610470122,0.16544457141076657,0.2664096375773325
-0.12155899490936894,1.9958934610943901,0.17463038854386126,0.24038893907821277
0.016147337155168362,1.6867457652859776,0.25300875574661763,0.08618488158232178
0.12239284268681627,2.097701524529203,0.45572506797023554,0.0012861060011275117
-0.023553196588804726,1.6820378006112215,0.16053221905981205,0.28106589463639625
0.037155546679286666,2.517285885838983,0.23792074978929614,0.10731044521849889
0.11670669171711978,2.407568776525899,0.29752386980183143,0.042250259944197614
-0.011993501862779032,1.9768126865911169,0.13614111144019145,0.3615254777946691
0.12238054874977777,2.0733321999343173,0.45832013623003987,0.0011964291187204603
0.04056646968967781,1.8263760277255734,0.3521429462579075,0.01520414317471358
-0.013682887522133536,2.6829297727554167,0.3145822998173673,0.03127151265690415
0.11403751530528894,2.360945500063928,0.3723553502936809,0.009954122905161782
0.03393334058645059,2.530842996219319,0.17805681407911375,0.23114187481839954
0.13706074868120988,1.851993729081515,0.2991683609119692,0.041070725287420166
0.10773594924804986,1.8737372846833817,0.29995225853999413,0.04051802559521645
0.07022093051149125,1.8512180400151215,0.42997888295998926,0.0025573509959662803
0.11568491982735007,2.2310591738142085,0.3332834151712869,0.022065824113165957
0.1869938010594897,1.792077036570827,0.4795211588170621,0.0006486617026953127
0.03341453675876882,2.3413327722718797,0.21229896894691416,0.15195898717072664
0.05034131690707655,2.060935433597279,0.340645933448541,0.019128314447834582
-0.007115555341893343,1.9906809150823332,0.18849393125366656,0.20449027101130363
0.08263510462552359,2.004362376624505,0.343018139883553,0.018255225600066156
0.15328175454531967,1.906232061716175,0.5165832241251087,0.00020135452511678138
-0.014038424651931836,2.0763874246235643,0.07503492488933872,0.6161816608296543
0.15673749750025623,1.7521269548892042,0.45227440066756136,0.0014146135982503504
0.09637444603049883,1.7956207248217846,0.3357606557970625,0.0210378028862239
-0.018243686370829737,1.659436407566044,0.19416451556426623,0.19095234081451912
0.15513443195280818,2.133565207309661,0.5891931697440027,1.318322613425089e-05
0.04228349988351099,2.0750997706172662,0.3154862332347564,0.03076300221569617
-0.11125135248328055,2.1648261895228287,0.22437795489348386,0.12945789318825585
-0.04184942413080761,1.9665796747052007,0.13897256160715923,0.351530806407256
0.017391989758205217,2.123579066678726,0.3206171811058978,0.028004854872437594
-0.13210156135217566,2.0504900328899676,0.1571424568551688,0.29148202951384744
-0.043746233719876626,2.30781022284491,0.13518157635772896,0.3649511769941542
0.11461624781198532,1.8910326420122785,0.37052844548753,0.010353706404975925
-0.04010768213600491,2.1646938224098395,0.15599058096018326,0.29507787254947715
-0.00020022872023695015,2.538686640307326,0.27848796615262195,0.05802691885817186
0.0773638544536901,2.150649482977826,0.21670993745088613,0.14343084813613147
0.024969645047349,1.917722841076318,0.24700787702731006,0.09416007917232638
0.0032163748210214393,2.097299000054379,0.3178771710036929,0.029450945885607947
