feature,mean_coef,std_coef,frac_nonzero
z_l3_T2W10,-0.9614115457359677,0.2862937811879358,1.0
edges_T7W50,0.8716525174024728,0.3361990887063189,1.0
edges_T2W10,0.6356210399478134,0.31020696248817187,1.0
l3_T6W30,-0.4796557733623548,0.10004382056924441,1.0
School year,0.1726441480110985,0.03209487368343211,1.0
