target,window,feature_type,covariates,n_subjects,n_predictors,predictors,n_iter,alpha_mean,alpha_std,r2_mean,r2_std,r2_ci_lower,r2_ci_upper,rmse_mean,rmse_std,rmse_ci_lower,rmse_ci_upper,mae_mean,mae_std,mae_ci_lower,mae_ci_upper,rho_mean,rho_std,rho_ci_lower,rho_ci_upper,frac_r2_below_zero
MOT,T2W10,raw,,240,13,"nodes_T2W10, edges_T2W10, re_T2W10, pe_T2W10, l1_T2W10, l2_T2W10, l3_T2W10, lcc_T2W10, lsc_T2W10, atd_T2W10, density_T2W10, diameter_T2W10, asp_T2W10",400,301.4898265821409,451.8965827398404,-0.009343404233617824,0.06147331993979994,-0.01538600811564433,-0.003300800351591319,7.689008445357961,0.5250033564556946,7.637402523912644,7.740614366803277,6.570399767455179,0.4438824390619539,6.526767737298587,6.61403179761177,0.020877818959400392,0.20493764536144218,0.0007331934105097582,0.041022444508291026,0.6025
COG,T2W10,raw,,240,13,"nodes_T2W10, edges_T2W10, re_T2W10, pe_T2W10, l1_T2W10, l2_T2W10, l3_T2W10, lcc_T2W10, lsc_T2W10, atd_T2W10, density_T2W10, diameter_T2W10, asp_T2W10",400,214.0604037578223,337.1417764129488,-0.02702221427531204,0.09416380627361187,-0.036278174127367016,-0.017766254423257063,2.2312801180716026,0.3120876836745083,2.2006030332687807,2.2619572028744246,1.7517020650634592,0.20493914990793569,1.7315572916231174,1.7718468385038009,0.09043778746236483,0.18492907117616422,0.07225993202063899,0.10861564290409068,0.605
MOT_V4,T2W10,raw,,240,13,"nodes_T2W10, edges_T2W10, re_T2W10, pe_T2W10, l1_T2W10, l2_T2W10, l3_T2W10, lcc_T2W10, lsc_T2W10, atd_T2W10, density_T2W10, diameter_T2W10, asp_T2W10",400,262.79368263243896,432.66188948000496,-0.016282765003527763,0.07157246164608143,-0.023318077802841855,-0.009247452204213668,3.466824008650725,0.26177834724104937,3.4410921487346133,3.4925558685668365,2.8679711943230903,0.1923305445916807,2.8490658009504846,2.886876587695696,0.017793981424069773,0.19632945061407436,-0.0015044898736982053,0.037092452721837754,0.6425
COG_V1,T2W10,raw,,240,13,"nodes_T2W10, edges_T2W10, re_T2W10, pe_T2W10, l1_T2W10, l2_T2W10, l3_T2W10, lcc_T2W10, lsc_T2W10, atd_T2W10, density_T2W10, diameter_T2W10, asp_T2W10",400,35.952110249805116,111.59126445746287,0.010789818145931687,0.09667010704261515,0.0012874980391981566,0.020292138252665216,1.344626356650756,0.12076350091016572,1.332755743511243,1.356496969790269,1.0675198083947381,0.09668894620798697,1.0580156364665327,1.0770239803229436,0.15875434716039924,0.20444920877326705,0.1386577331525596,0.17885096116823887,0.385
