feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,r_MOT_V4,p_MOT_V4,r_partial_MOT_V4,p_partial_MOT_V4,r_COG_V1,p_COG_V1,r_partial_COG_V1,p_partial_COG_V1
z_cc,z,7,T7W50,243,0.15112973686974307,0.01840898184868168,0.15053055859690584,0.01913208020248978,0.0396707467817445,0.5382513573754368,0.03362153806524095,0.6027377521348971,0.1681283163341913,0.008637783235187903,0.16699043675780242,0.009251672827306543,0.014281070307694804,0.8247161645125094,0.011476666226353571,0.8590241712638348
z_asp,z,7,T7W50,243,-0.11103484406592484,0.08411701659202239,-0.10982970123150823,0.08821974852503828,-0.06532214218760467,0.31053290574590675,-0.052550411207758295,0.4157467088245509,-0.13807235479639882,0.03143261880228023,-0.1356505418101694,0.03493944848759317,-0.03887149122818558,0.5464753313867284,-0.03319493131445121,0.6073499346928578
z_density,z,7,T7W50,243,0.10113417295988365,0.11585063588978664,0.10012437355755241,0.12032492450597589,-0.01090464480323311,0.8657060887730192,-0.02273545602937979,0.7249170339183841,0.12469688931795278,0.05221060179796171,0.12271341551194993,0.05661134068934072,-0.03583753270894791,0.5782450844708867,-0.04075106377028052,0.5280943749308696
z_diameter,z,7,T7W50,243,-0.10663217404417692,0.09723842703826265,-0.1050260728320257,0.10312820478308606,-0.07929074478022788,0.21810334894571473,-0.06089629682404054,0.34553005825497224,-0.11489095763000673,0.07383051606222704,-0.11143906045046954,0.08362998230335215,-0.04020758582066428,0.5327623910736284,-0.032108632348265206,0.6191642972046791
z_pe,z,7,T7W50,243,-0.06365811334610978,0.3230460181630707,-0.063655753166276,0.32407203526468714,0.0002605104207404148,0.9967765421377985,0.00044788904195215283,0.9944695524882591,-0.10800841617768187,0.09297269496646729,-0.10807462033544438,0.09345287435596178,0.004308109254241497,0.9467323178832814,0.004399573180332431,0.9457161690111043
z_l2,z,7,T7W50,243,-0.050346722779357145,0.43463983279690477,-0.05127031467712194,0.4272119000618554,-0.004119955387748573,0.949055533113881,-0.01281454107641045,0.84279198509786,-0.10599945132381897,0.09925106713600348,-0.10786910982364532,0.09408150356631002,-0.002377525696274863,0.9705879353319063,-0.005898502897319277,0.9272662386726742
z_atd,z,7,T7W50,243,-0.11256042805500341,0.07991743271222987,-0.12444855081817018,0.053179033132109976,0.00914395759722009,0.8872315197280273,-0.05715798328965612,0.3760003608298011,-0.09406513415127517,0.1437376142001978,-0.11154801984227555,0.08332631750379917,-0.05499288604335307,0.3933931174339147,-0.08504080713484816,0.1873481880175592
z_l1,z,7,T7W50,243,-0.032726416167933446,0.6116918954076169,-0.03550006216656874,0.582617571218726,0.10933994516219125,0.08898893483140231,0.08755630159644597,0.17458656414352458,-0.09386253262048173,0.14460634764665745,-0.0995014983796135,0.12266126424053711,0.052136510207021834,0.41846477515577923,0.0424171857239129,0.5113508557881566
z_re,z,7,T7W50,243,-0.08431203078723487,0.19024622024741328,-0.08299549152989856,0.19821877896011922,-0.01298238457124879,0.8404324656788237,0.0017837734436571258,0.9779769139083159,-0.08713491447663659,0.175777353828591,-0.08444982301900389,0.19044325230989204,0.020696561213112443,0.7482116785140647,0.027000974302214056,0.6759924378255461
z_lsc,z,7,T7W50,243,0.04967537733636031,0.4407983746402068,0.04734859157896573,0.46345543643277826,0.004740782169642938,0.9413916622323919,-0.02166076938418015,0.7374310963359462,0.056091054443308135,0.3839998456176736,0.05132750262512636,0.4266958214766773,-0.04560616506586954,0.47917361364434863,-0.056965938314647954,0.3776089483294418
z_l3,z,7,T7W50,243,0.04410413095747576,0.4937835804906147,0.042524523633158826,0.5102816991799486,-0.033029422678972624,0.6083971667687836,-0.050858474867424314,0.43093910495612386,0.043279022785945497,0.5019089180429682,0.04011721103144618,0.5345363213980122,-0.006278268054483739,0.9224366673342402,-0.013239067024152614,0.8376547919561509
