feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_atd_T6W30,0.038055983730556686,0.02887374972740759,1.0,400,1.0
z_asp_T6W30,-0.021569586573373423,0.04760870875117597,1.0,400,1.0
z_l3_T6W30,-0.019430772606313894,0.022645319066193326,1.0,400,1.0
z_density_T6W30,0.015640890636639967,0.035474756008447614,1.0,400,1.0
z_re_T6W30,-0.01555305728264143,0.01872171606026632,1.0,400,1.0
z_l2_T6W30,0.015017166930912658,0.026498315754744033,1.0,400,1.0
z_diameter_T6W30,-0.01136719130979853,0.04455934271111064,1.0,400,1.0
z_lsc_T6W30,0.010654699301547523,0.02564698516310223,1.0,400,1.0
z_l1_T6W30,-0.0023008136769432147,0.012045207727028506,1.0,400,1.0
z_pe_T6W30,-0.0006814636100278484,0.015533365277749891,1.0,400,1.0
z_lcc_T6W30,-1.1743924046299359e-17,1.5794721777213176e-16,0.0,400,1.0
z_edges_T6W30,0.0,0.0,0.0,400,1.0
z_nodes_T6W30,0.0,0.0,0.0,400,1.0
