number,value,datetime_start,datetime_complete,duration,params_regressor,params_rfe_n_features,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_estimator,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_trial_time_seconds,user_attrs_use_scaler_final,state
0,2.927003695932466,2026-06-13 20:04:39.120441,2026-06-13 20:04:47.017474,0 days 00:00:07.897033,LinearRegression,10,False,-0.04154677793347009,-0.03548904797490151,798,-0.0385179129541858,0.003028864979284289,0.043616018117097415,1.9629411928266078,2.9161903954178587,2.937816996447073,798,2.927003695932466,0.010813300514607008,0.15571282126354916,1.9629411928266078,942487980426866.5,1020616396809389.2,798,981552188618127.9,39064208191261.32,562529272137686.06,1.9629411928266078,8.572606513759995,8.754776321266073,798,8.663691417513034,0.09108490375303892,1.311633512704607,1.9629411928266078,2.549133914991929,2.5781974865654873,798,2.5636657007787083,0.014531785786778904,0.20925945411396205,1.9629411928266078,799,0.7822277847309136,-0.07612834319040004,-0.0639116343755487,798,-0.07001998878297437,0.006108354407425667,0.08796103435514789,1.9629411928266078,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",10,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",0.03926009897782445,0.05593031496964041,798,0.04759520697373243,0.008335107995907982,0.12002655246896819,1.9629411928266078,3.5510698878360962,3.5806026807708378,798,3.565836284303467,0.014766396467370683,0.21263787598655856,1.9629411928266078,completed,7.884271860122681,False,COMPLETE
1,2.849293434887418,2026-06-13 20:04:47.146753,2026-06-13 20:04:55.002080,0 days 00:00:07.855327,LinearRegression,3,True,-0.012673736568106917,-0.008848474212827678,798,-0.010761105390467297,0.0019126311776396202,0.027542117811724713,1.9629411928266078,2.8400297510678576,2.8585571187069783,798,2.849293434887418,0.009263683819560537,0.13339815543725195,1.9629411928266078,934174947833076.5,1011355041657134.0,798,972764994745105.2,38590046912028.8,555701292981507.7,1.9629411928266078,8.36937293978297,8.554320509574247,798,8.461846724678608,0.0924737848956374,1.331633567343023,1.9629411928266078,2.539068334176026,2.568572727007213,798,2.5538205305916195,0.014752196415593579,0.21243339354187718,1.9629411928266078,799,0.523153942428035,-0.017678671203614445,-0.01006361119267806,798,-0.013871141198146253,0.0038075300054681935,0.05482888766442615,1.9629411928266078,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",3,"['nodes_T6W30', 'lcc_T6W30', 'atd_T6W30']",0.10697738002827019,0.12363634045637538,798,0.11530686024232278,0.008329480214052594,0.11994551173686475,1.9629411928266078,3.4599263087379524,3.4870725622485117,798,3.473499435493232,0.013573126755279793,0.1954546493531158,1.9629411928266078,completed,7.843796968460083,True,COMPLETE
2,2.9085243122255715,2026-06-13 20:04:55.135034,2026-06-13 20:05:03.763399,0 days 00:00:08.628365,LinearRegression,9,False,-0.03484380514189816,-0.029069406010633743,798,-0.03195660557626595,0.0028871995656322086,0.04157601920969306,1.9629411928266078,2.8980306281450736,2.9190179963060694,798,2.9085243122255715,0.010493684080498094,0.15111030636903888,1.9629411928266078,929958655038123.1,1006961139670133.1,798,968459897354128.1,38501242316004.97,554422496172951.4,1.9629411928266078,8.50020895617733,8.666297704760106,798,8.583253330468718,0.08304437429138863,1.19584892637641,1.9629411928266078,2.536889492958154,2.5652353500245875,798,2.5510624214913706,0.014172928533216842,0.2040918667240107,1.9629411928266078,799,0.737171464330413,-0.06517950698601571,-0.053554956112781694,798,-0.05936723154939871,0.0058122754366170095,0.08369746174850981,1.9629411928266078,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",9,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'asp_T6W30']",0.048371427747000754,0.06509369705138643,798,0.056732562399193595,0.008361134652192839,0.1204013394336602,1.9629411928266078,3.5338304381385313,3.562585277985351,798,3.548207858061941,0.014377419923409991,0.2070365672109774,1.9629411928266078,completed,8.61813473701477,False,COMPLETE
3,2.9804782492271618,2026-06-13 20:05:03.780315,2026-06-13 20:05:11.880870,0 days 00:00:08.100555,LinearRegression,13,True,-0.060962134893270285,-0.05399523988473479,798,-0.05747868738900254,0.003483447504267747,0.050162060869415624,1.9629411928266078,2.9685190613763925,2.992437437077931,798,2.9804782492271618,0.011959187850769035,0.17221373601413184,1.9629411928266078,947103153902593.9,1026240102459077.6,798,986671628180835.8,39568474278241.85,569790764127592.5,1.9629411928266078,9.055342677439924,9.299406384030945,798,9.177374530735435,0.1220318532955109,1.7572732890383502,1.9629411928266078,2.632257425072301,2.6642684156425016,798,2.6482629203574013,0.016005495285100427,0.23048104722483045,1.9629411928266078,799,0.8961201501877347,-0.12620929444032253,-0.11104671857219146,798,-0.11862800650625699,0.007581287934065529,0.10917145338095238,1.9629411928266078,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",13,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'pe_T6W30', 'l1_T6W30', 'l2_T6W30', 'l3_T6W30', 'lcc_T6W30', 'lsc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",-0.01742946057105656,-0.0004402079971304526,798,-0.008934834284093507,0.008494626286963054,0.12232363494714142,1.9629411928266078,3.628295290255681,3.6616469429625513,798,3.644971116609116,0.016675826353435053,0.2401338948165527,1.9629411928266078,completed,8.090800285339355,True,COMPLETE
4,2.8495669218524506,2026-06-13 20:05:11.898207,2026-06-13 20:05:19.788316,0 days 00:00:07.890109,LinearRegression,4,True,-0.0128566836128175,-0.008820487463976704,798,-0.010838585538397102,0.002018098074420398,0.029060853744889828,1.9629411928266078,2.840050596750776,2.859083246954125,798,2.8495669218524506,0.009516325101674663,0.1370362201292014,1.9629411928266078,928434450038471.8,1005246881989414.2,798,966840666013943.0,38406215975471.195,553054105498996.0,1.9629411928266078,8.394791529743637,8.56941469218616,798,8.482103110964898,0.08731158122126026,1.2572972167543668,1.9629411928266078,2.537565558101839,2.5655908043860722,798,2.5515781812439555,0.014012623142116903,0.20178344991101185,1.9629411928266078,799,0.5732165206508135,-0.022782865346824988,-0.014797667747985185,798,-0.018790266547405086,0.003992598799419901,0.05749390044152737,1.9629411928266078,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",4,"['nodes_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30']",0.09119538461977295,0.10839673771888081,798,0.09979606116932688,0.008600676549553937,0.12385077141777401,1.9629411928266078,3.468095240529544,3.4952774717265203,798,3.4816863561280322,0.013591115598488154,0.1957136908477508,1.9629411928266078,completed,7.879658937454224,True,COMPLETE
5,2.8880182870799,2026-06-13 20:05:19.805538,2026-06-13 20:05:28.436340,0 days 00:00:08.630802,LinearRegression,8,False,-0.027377518904091184,-0.021949484975161877,798,-0.02466350193962653,0.0027140169644646536,0.03908216903091256,1.9629411928266078,2.877850434295732,2.8981861398640683,798,2.8880182870799,0.01016785278416812,0.14641829671491308,1.9629411928266078,927557469807354.9,1004287810829587.6,798,965922640318471.2,38365170511116.414,552463045901038.7,1.9629411928266078,8.358026659045308,8.495720631046016,798,8.426873645045662,0.06884698600035392,0.9914048362131176,1.9629411928266078,2.5271580255729407,2.554491605043704,798,2.5408248153083224,0.013666789735381933,0.19680340747372424,1.9629411928266078,799,0.6770963704630788,-0.048104996141971425,-0.03762149875427876,798,-0.04286324744812509,0.005241748693846334,0.07548180838688177,1.9629411928266078,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",8,"['edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'asp_T6W30']",0.06490025758947474,0.08180198815285208,798,0.07335112287116341,0.008450865281688669,0.12169347123501684,1.9629411928266078,3.5071070147503463,3.534566682801847,798,3.5208368487760966,0.01372983402575025,0.19771125279852106,1.9629411928266078,completed,8.619797945022583,False,COMPLETE
6,2.9089129795145148,2026-06-13 20:05:28.454463,2026-06-13 20:05:36.854545,0 days 00:00:08.400082,LinearRegression,9,True,-0.03499271851465291,-0.02918680265873205,798,-0.03208976058669248,0.002902957927960432,0.04180294151276844,1.9629411928266078,2.8983681023132237,2.919457856715806,798,2.9089129795145148,0.010544877201291014,0.15184749343391174,1.9629411928266078,933443926431283.1,1010698690274934.6,798,972071308353108.9,38627381921825.805,556238921589862.8,1.9629411928266078,8.518998221859572,8.690905478023936,798,8.604951849941754,0.08595362808218258,1.2377425290673056,1.9629411928266078,2.5351550742609135,2.563501674887533,798,2.5493283745742232,0.014173300313309788,0.20409722040183406,1.9629411928266078,799,0.7321652065081352,-0.06443465695227674,-0.05275697918539337,798,-0.05859581806883506,0.005838838883441686,0.08407997856120425,1.9629411928266078,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",9,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30']",0.05308945366451312,0.06990536050466596,798,0.06149740708458954,0.008407953420076424,0.1210755352932304,1.9629411928266078,3.532470478494314,3.561413215141157,798,3.5469418468177354,0.014471368323421574,0.20838943541243346,1.9629411928266078,completed,8.389951944351196,True,COMPLETE
7,2.861958298937336,2026-06-13 20:05:36.871819,2026-06-13 20:05:44.975630,0 days 00:00:08.103811,LinearRegression,6,False,-0.017790748470288612,-0.012996717266342966,798,-0.01539373286831579,0.002397015601972822,0.03451731148059171,1.9629411928266078,2.852381960983784,2.8715346368908885,798,2.861958298937336,0.009576337953552347,0.13790041237700978,1.9629411928266078,929662422376998.1,1006469616874447.6,798,968066019625722.9,38403597248724.79,553016395520507.06,1.9629411928266078,8.237353570796744,8.383970590397547,798,8.310662080597146,0.07330850980040199,1.0556513127723797,1.9629411928266078,2.5537504233561648,2.5814213493381932,798,2.567585886347179,0.013835462991014338,0.19923232253723797,1.9629411928266078,799,0.5757196495619524,-0.025759355746456596,-0.016653055319650396,798,-0.021206205533053496,0.0045531502134031005,0.06556590787502908,1.9629411928266078,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",6,"['edges_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'atd_T6W30', 'density_T6W30']",0.09564444566267143,0.11260714555186095,798,0.10412579560726619,0.008481349944594757,0.12213245402847225,1.9629411928266078,3.4715330943759213,3.4976901964312095,798,3.4846116454035654,0.013078551027644192,0.1883326996972654,1.9629411928266078,completed,8.093757152557373,False,COMPLETE
8,2.8325743574781512,2026-06-13 20:05:44.992692,2026-06-13 20:05:52.952946,0 days 00:00:07.960254,LinearRegression,4,False,-0.007135965327094991,-0.0027667138402994013,798,-0.004951339583697196,0.002184625743397795,0.031458872103843696,1.9629411928266078,2.8233840595900843,2.841764655366218,798,2.8325743574781512,0.00919029788806702,0.1323413892428349,1.9629411928266078,926180452399065.6,1002453884737210.1,798,964317168568137.9,38136716169072.266,549173276040157.8,1.9629411928266078,8.233593093918834,8.3832498057231,798,8.308421449820967,0.07482835590213294,1.0775372784927666,1.9629411928266078,2.5534682906536617,2.579036391548428,798,2.5662523411010447,0.012784050447383,0.18409185610337137,1.9629411928266078,799,0.4555694618272841,-0.009188161159264366,-0.0008731685935703488,798,-0.005030664876417358,0.004157496282847009,0.05986844393349908,1.9629411928266078,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",4,"['edges_T6W30', 'l1_T6W30', 'atd_T6W30', 'density_T6W30']",0.11959346781107116,0.13670550606890203,798,0.1281494869399866,0.008556019128915427,0.12320769921714647,1.9629411928266078,3.4444189263926,3.470254966797969,798,3.4573369465952846,0.01291802020268458,0.1860210366097132,1.9629411928266078,completed,7.950753927230835,False,COMPLETE
9,2.8195292133190897,2026-06-13 20:05:52.986417,2026-06-13 20:06:00.652174,0 days 00:00:07.665757,LinearRegression,2,False,-0.001971473384994608,0.001611980523612222,798,-0.00017974643069119294,0.001791726954303415,0.02580108252902565,1.9629411928266078,2.810430167395587,2.8286282592425924,798,2.8195292133190897,0.009099045923502884,0.13102735003446103,1.9629411928266078,923034782098552.2,999210402247325.8,798,961122592172939.0,38087810074386.766,548469022424883.2,1.9629411928266078,8.26296026542028,8.41003789299726,798,8.33649907920877,0.07353881378849073,1.05896771775762,1.9629411928266078,2.5130716053832063,2.53853665982087,798,2.525804132602038,0.012732527218831804,0.18334991544728063,1.9629411928266078,799,0.38172715894868586,0.001490231781420478,0.008151654451492065,798,0.004820943116456272,0.003330711335035794,0.04796264175700241,1.9629411928266078,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",2,"['atd_T6W30', 'density_T6W30']",0.1420753667136236,0.15952167140676018,798,0.1507985190601919,0.008723152346568298,0.1256144375494834,1.9629411928266078,3.4284604751854495,3.454583047176194,798,3.4415217611808218,0.013061285995372453,0.1880840811667245,1.9629411928266078,completed,7.6558661460876465,False,COMPLETE
