feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_atd_T7W50,-0.12080608864494033,0.1287303485843557,1.0,186,0.465
z_l1_T7W50,-0.1047429384988642,0.0736814728040871,1.0,163,0.4075
z_density_T7W50,0.06937292438466772,0.050490315734670624,1.0,330,0.825
z_asp_T7W50,-0.06754470671121483,0.058392595803402385,1.0,377,0.9425
z_re_T7W50,-0.0672806482290404,0.04222842127346642,1.0,138,0.345
z_l2_T7W50,-0.057857251806550804,0.09368227091361168,1.0,215,0.5375
z_diameter_T7W50,-0.05301989035578243,0.03977317234396689,1.0,260,0.65
z_l3_T7W50,0.047199338535245036,0.044350651349408896,1.0,47,0.1175
z_pe_T7W50,-0.02617926410773452,0.08611738758652432,1.0,249,0.6225
z_lsc_T7W50,0.020199089403119656,0.026036002082161776,1.0,35,0.0875
