feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
atd_T7W40,-0.04005696211511244,0.5487386479847496,1.0,400,1.0
nodes_T7W40,-0.03299576599305869,0.31508520643059434,1.0,400,1.0
density_T7W40,0.029116018573472565,0.3205486377728904,1.0,400,1.0
re_T7W40,0.017849176716143122,0.09212818939867426,1.0,400,1.0
edges_T7W40,0.014993862980411759,0.020399066556841233,1.0,400,1.0
lsc_T7W40,0.011415524786066144,0.016306582837697935,1.0,400,1.0
lcc_T7W40,0.0101369970392561,0.13791235640363184,1.0,400,1.0
l3_T7W40,0.008168883306849412,0.01574322669187509,1.0,400,1.0
diameter_T7W40,-0.007552329171589203,0.0477740898651995,1.0,400,1.0
pe_T7W40,-0.0070819367017129166,0.030787967558521624,1.0,400,1.0
l2_T7W40,0.006920415710743057,0.0663377048289597,1.0,400,1.0
asp_T7W40,0.0020417190232982748,0.06145074735047093,1.0,400,1.0
l1_T7W40,-0.00013276966689341793,0.036630143562533274,1.0,400,1.0
