feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
density_T6W150,0.06614255224271245,0.02717830910352107,1.0,400,1.0
atd_T6W150,0.061456465758582296,0.02397356824688844,1.0,400,1.0
lcc_T6W150,-0.060268889744223876,0.023983731114610954,1.0,400,1.0
nodes_T6W150,-0.059908112254506964,0.02396316837888853,1.0,400,1.0
lsc_T6W150,-0.05879430618690693,0.024563028278993836,1.0,400,1.0
asp_T6W150,-0.05765405050035377,0.037336832417883395,1.0,400,1.0
cc_T6W150,0.05264888949791779,0.03915564080469655,1.0,400,1.0
re_T6W150,0.04938892140720034,0.033128647789475815,1.0,400,1.0
pe_T6W150,0.043475926558398326,0.044782542759896495,1.0,400,1.0
l1_T6W150,-0.024472921941294235,0.05270166337951627,1.0,400,1.0
diameter_T6W150,-0.018010394412814486,0.040227616048994094,1.0,400,1.0
l2_T6W150,0.017290886382736067,0.038464001381702626,1.0,400,1.0
edges_T6W150,-0.009737683393671606,0.04359790760647256,1.0,400,1.0
l3_T6W150,-0.004634412245306496,0.04423458950594352,1.0,400,1.0
