feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_pe_T2W30,0.14476134086918363,0.09424001191785294,1.0,400,1.0
z_l2_T2W30,0.10154354571501019,0.060633440924846724,1.0,400,1.0
z_density_T2W30,-0.07202446487992623,0.1459952685188396,1.0,400,1.0
z_atd_T2W30,0.04954907405154172,0.05723021203837353,1.0,400,1.0
z_l1_T2W30,-0.048772832277973716,0.09162943991656715,1.0,400,1.0
z_l3_T2W30,-0.039809300123127826,0.06516427700284053,1.0,400,1.0
z_diameter_T2W30,-0.03375344266580274,0.06915382315314815,1.0,400,1.0
z_asp_T2W30,-0.024611661091133125,0.06123414017108434,1.0,400,1.0
z_re_T2W30,0.021229316930460197,0.09267445755076202,1.0,400,1.0
z_lsc_T2W30,0.01776798305083554,0.04420314716188106,1.0,400,1.0
z_lcc_T2W30,-1.2505177405708873e-17,2.9521676731802757e-16,0.0,400,1.0
z_edges_T2W30,0.0,0.0,0.0,400,1.0
z_nodes_T2W30,0.0,0.0,0.0,400,1.0
