feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_atd_T6W150,0.08890685507842735,0.07076141320527317,1.0,237,0.5925
z_l2_T6W150,-0.07766152482003916,0.04173194515646978,1.0,252,0.63
z_l1_T6W150,-0.0551144517743878,0.04705409681526095,1.0,243,0.6075
z_l3_T6W150,0.040557718193547365,0.06838453158170342,1.0,172,0.43
z_density_T6W150,-0.03089504364753305,0.069165822543435,1.0,137,0.3425
z_diameter_T6W150,0.026860606481440615,0.07301740081882402,1.0,169,0.4225
z_re_T6W150,0.02519264474177922,0.07065510877894171,1.0,156,0.39
z_lsc_T6W150,-0.020377994038348467,0.06801838902857034,1.0,155,0.3875
z_cc_T6W150,0.018866631225705473,0.07184945495814796,1.0,169,0.4225
z_asp_T6W150,0.013792037658539263,0.05877824774334392,1.0,165,0.4125
z_pe_T6W150,-0.0027650419286229955,0.0659176209050805,1.0,145,0.3625
