feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
l1_T7W20,-0.1565789016608733,0.14265454546917253,1.0,264,0.66
re_T7W20,-0.14368936338675592,0.14114331755871126,1.0,72,0.18
density_T7W20,0.07767293698696431,0.16257444656868617,1.0,222,0.555
asp_T7W20,-0.073700161925454,0.06622273091985456,1.0,264,0.66
diameter_T7W20,-0.06730515035086157,0.06166685980108554,1.0,315,0.7875
edges_T7W20,0.06664737921843741,0.060471008114458685,1.0,233,0.5825
lsc_T7W20,0.046535827866437826,0.05935429087169008,1.0,348,0.87
atd_T7W20,0.036400315171937904,0.028887570225188296,1.0,47,0.1175
nodes_T7W20,0.02846888632058262,0.3652483917345038,1.0,31,0.0775
l3_T7W20,0.027566430637359328,0.06351972800364561,1.0,69,0.1725
l2_T7W20,-0.02562798907302335,0.03302972548021836,1.0,68,0.17
lcc_T7W20,-0.01550548295696581,0.07208584543450704,1.0,28,0.07
pe_T7W20,0.0011780017831059019,0.04619620047763726,1.0,39,0.0975
