feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_pe_T2W20,0.26193305752528084,0.23845187486252406,1.0,370,0.925
z_diameter_T2W20,-0.23079375184828765,0.34543665857784395,1.0,123,0.3075
z_atd_T2W20,-0.21075442324836785,0.11347251150797369,1.0,92,0.23
z_l3_T2W20,-0.13635576238691127,0.09908444830225026,1.0,328,0.82
z_l1_T2W20,-0.12457245773906528,0.10831480011038068,1.0,234,0.585
z_density_T2W20,-0.12161239210843532,0.13775070658106087,1.0,219,0.5475
z_l2_T2W20,0.08618815862570081,0.16454423992410205,1.0,369,0.9225
z_lsc_T2W20,-0.032820097307418646,0.058453988394779624,1.0,46,0.115
z_asp_T2W20,-0.03173692063346456,0.419869947223883,1.0,47,0.1175
z_re_T2W20,-0.02354691407722192,0.05228177415012789,1.0,172,0.43
