number,value,datetime_start,datetime_complete,duration,params_bag_n_estimators,params_dt_max_depth,params_dt_min_samples_split,params_elastic_alpha,params_elastic_l1_ratio,params_et_max_depth,params_et_min_samples_split,params_et_n_estimators,params_gpr_alpha,params_knn_metric,params_knn_n_neighbors,params_knn_weights,params_regressor,params_rf_max_depth,params_rf_min_samples_split,params_rf_n_estimators,params_rfe_n_features,params_rfe_proxy_et_max_depth,params_rfe_proxy_et_min_samples_split,params_rfe_proxy_et_n_estimators,params_rfe_proxy_svc_C,params_rfe_proxy_type,params_ridge_alpha,params_ridge_solver,params_stack_final_estimator,params_svr_C,params_svr_degree,params_svr_epsilon,params_svr_gamma,params_svr_kernel,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_clf,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_use_scaler_final,state
0,6.462533704530934,2026-06-21 02:52:13.409961,2026-06-21 02:52:19.726348,0 days 00:00:06.316387,,,,,,,,,,,,,Ridge,,,,6,,,,,,0.29110519961044856,sparse_cg,,,,,,,True,-0.01021583362133659,-0.004883667018637265,398.0,-0.007549750319986928,0.002666083301349663,0.027088776504410515,1.9659423239762661,6.432622071652351,6.492445337409516,398.0,6.462533704530934,0.029911632878582266,0.30391756233562023,1.9659423239762661,167594299188819.25,254937244637331.06,398.0,211265771913075.16,43671472724255.9,443724606671873.0,1.9659423239762661,16.91430867339933,17.193143587024263,398.0,17.053726130211796,0.13941745681246656,1.4165530111134725,1.9659423239762661,6.014767652327301,6.10143853519998,398.0,6.05810309376364,0.043335441436339744,0.44031035609228997,1.9659423239762661,399.0,0.5964912280701754,-0.022507011241673824,-0.012108059056496322,398.0,-0.017307535149085073,0.005199476092588751,0.05282934923333436,1.9659423239762661,Ridge,"{'mode': 'original', 'type': 'Ridge'}",6,"['nodes_T6W50', 'pe_T6W50', 'lcc_T6W50', 'density_T6W50', 'diameter_T6W50', 'asp_T6W50']",0.01746266151922197,0.042589362030795476,398.0,0.030026011775008722,0.012563350255786754,0.12765009519895776,1.9659423239762661,7.619029700384903,7.6935761846708495,398.0,7.656302942527876,0.03727324214297354,0.3787152957653827,1.9659423239762661,completed,True,COMPLETE
1,6.787945291374378,2026-06-21 02:52:19.755419,2026-06-21 02:53:06.641564,0 days 00:00:46.886145,79.0,,,,,,,,,,,,BaggingRegressor,,,,3,,,,1.7123375973163988,LinearSVC,,,,,,0.03334792728637585,,,True,-0.06442210319483618,-0.05278016547697452,398.0,-0.05860113433590535,0.005820968858930833,0.05914403513906948,1.9659423239762661,6.7459656487894035,6.829924933959352,398.0,6.787945291374378,0.04197964258497414,0.4265347429856077,1.9659423239762661,179058470227596.12,274884322483026.5,398.0,226971396355311.3,47912926127715.195,486819953033337.5,1.9659423239762661,19.303492600157004,19.687656157813873,398.0,19.495574378985438,0.1920817788284332,1.9516495882251574,1.9659423239762661,5.951177276231172,6.078263414102255,398.0,6.0147203451667135,0.06354306893554196,0.6456302366575957,1.9659423239762661,399.0,0.9373433583959899,-0.20037650913504612,-0.1756095709212992,398.0,-0.18799304002817266,0.012383469106873452,0.12582241028086003,1.9659423239762661,BaggingRegressor,"{'mode': 'proxy', 'type': 'LinearSVC', 'C': 1.7123375973163988, 'epsilon': 0.03334792728637585}",3,"['re_T6W50', 'l3_T6W50', 'lcc_T6W50']",0.013586899760764291,0.03816249442407452,398.0,0.025874697092419404,0.012287797331655113,0.12485033587667399,1.9659423239762661,8.211761390300454,8.311673224408265,398.0,8.26171730735436,0.04995591705390537,0.5075777907843515,1.9659423239762661,completed,True,COMPLETE
2,6.788196511480453,2026-06-21 02:53:06.659626,2026-06-21 02:54:45.179538,0 days 00:01:38.519912,,,,,,19.0,8.0,399.0,,,,,ExtraTreesRegressor,,,,8,,,,,,,,,,,,,,False,-0.06317022058966638,-0.05372142986218286,398.0,-0.058445825225924626,0.0047243953637417626,0.04800228487312715,1.9659423239762661,6.749825309189874,6.826567713771031,398.0,6.788196511480453,0.038371202290578714,0.3898711351325058,1.9659423239762661,185401202131793.34,283337314737585.2,398.0,234369258434689.28,48968056302895.93,497540617869301.56,1.9659423239762661,18.177359845240538,18.527983644096103,398.0,18.35267174466832,0.17531189942778375,1.7812589950804718,1.9659423239762661,6.09605235451064,6.2031259355472095,398.0,6.149589145028925,0.05353679051828502,0.543961305477253,1.9659423239762661,399.0,0.9649122807017544,-0.1727325307245421,-0.15368405889447262,398.0,-0.16320829480950735,0.009524235915034741,0.0967711316248249,1.9659423239762661,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",8,"['edges_T6W50', 'pe_T6W50', 'l1_T6W50', 'l3_T6W50', 'lsc_T6W50', 'atd_T6W50', 'density_T6W50', 'diameter_T6W50']",-0.06410432370072153,-0.03853683223072128,398.0,-0.051320577965721405,0.012783745735000122,0.12988942653416813,1.9659423239762661,8.136590818453918,8.224815605018318,398.0,8.180703211736118,0.044112393282200464,0.4482045861399991,1.9659423239762661,completed,False,COMPLETE
3,6.467008161428302,2026-06-21 02:54:45.265718,2026-06-21 02:54:51.418574,0 days 00:00:06.152856,,,,,,,,,,,,,LinearRegression,,,,2,,,,,,,,,,,,,,False,-0.01022577722719263,-0.006469528726877937,398.0,-0.008347652977035283,0.0018781242501573468,0.019082707593671484,1.9659423239762661,6.441232510367257,6.492783812489346,398.0,6.467008161428302,0.025775651061044274,0.2618938614914364,1.9659423239762661,175151467099668.88,266391512019326.88,398.0,220771489559497.88,45620022459829.0,463522873390676.2,1.9659423239762661,16.470987893982578,16.717990947539004,398.0,16.59448942076079,0.12350152677821478,1.254838982395982,1.9659423239762661,6.190243643878607,6.271441469924572,398.0,6.23084255690159,0.04059891302298259,0.4125058210464891,1.9659423239762661,399.0,0.5839598997493735,-0.015987615070488178,-0.009162334742861836,398.0,-0.012574974906675007,0.0034126401638131703,0.034674177900109654,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",2,"['pe_T6W50', 'density_T6W50']",0.030849847351551562,0.05676496539198046,398.0,0.043807406371766014,0.012957559020214452,0.13165545883866694,1.9659423239762661,7.60687327449951,7.671092133622555,398.0,7.638982704061032,0.03210942956152212,0.3262483061335179,1.9659423239762661,completed,False,COMPLETE
4,6.423742832820585,2026-06-21 02:54:51.502661,2026-06-21 02:54:57.537259,0 days 00:00:06.034598,,,,,,,,,,,,,LinearRegression,,,,5,,,,,,,,,,,,,,True,-0.004317767804640716,0.0013905905655051318,398.0,-0.0014635886195677923,0.002854179185072924,0.028999927349922208,1.9659423239762661,6.392729332910879,6.45475633273029,398.0,6.423742832820585,0.031013499909705623,0.31511309764712714,1.9659423239762661,166616345376501.38,253456665838774.06,398.0,210036505607637.72,43420160231136.34,441171142586397.75,1.9659423239762661,16.967267806868925,17.25329932129511,398.0,17.110283564082017,0.14301575721309354,1.4531135924347578,1.9659423239762661,5.95291770144007,6.041920782947454,398.0,5.997419242193762,0.044501540753692,0.45215852444235977,1.9659423239762661,399.0,0.5513784461152882,-0.015590004877495837,-0.00462165712271223,398.0,-0.010105831000104034,0.005484173877391804,0.05572202503979792,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",5,"['nodes_T6W50', 'pe_T6W50', 'lcc_T6W50', 'diameter_T6W50', 'asp_T6W50']",0.0391719769700326,0.06444732851813123,398.0,0.05180965274408191,0.012637675774049312,0.12840528066213128,1.9659423239762661,7.590642190409138,7.667734841650514,398.0,7.629188516029826,0.03854632562068793,0.3916504781663994,1.9659423239762661,completed,True,COMPLETE
5,6.941091779354635,2026-06-21 02:54:57.564489,2026-06-21 02:56:05.952772,0 days 00:01:08.388283,,,,,,10.0,2.0,285.0,,,,,ExtraTreesRegressor,,,,3,,,,,,,,,,,,,,True,-0.0877877212769053,-0.07711009728908551,398.0,-0.0824489092829954,0.005338811993909893,0.0542450735987427,1.9659423239762661,6.901041619042945,6.981141939666325,398.0,6.941091779354635,0.04005016031169013,0.4069302114828774,1.9659423239762661,207909659943458.62,318672807640771.7,398.0,263291233792115.16,55381573848656.516,562705252191220.0,1.9659423239762661,19.656401148000736,20.10747376640911,398.0,19.881937457204923,0.22553630920418724,2.2915648099101076,1.9659423239762661,6.276925914297801,6.399883832999472,398.0,6.338404873648637,0.06147895935083545,0.624657822482682,1.9659423239762661,399.0,0.9774436090225563,-0.23180507674847356,-0.20762754667619332,398.0,-0.21971631171233344,0.01208876503614013,0.12282806546688006,1.9659423239762661,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",3,"['l3_T6W50', 'lsc_T6W50', 'density_T6W50']",-0.08559290142093279,-0.06196392440755844,398.0,-0.07377841291424561,0.01181448850668717,0.12004127497050081,1.9659423239762661,8.32408316681281,8.420829217356468,398.0,8.37245619208464,0.04837302527182968,0.49149479679327485,1.9659423239762661,completed,True,COMPLETE
6,6.692856877155287,2026-06-21 02:56:06.038674,2026-06-21 02:57:18.487568,0 days 00:01:12.448894,,,,,,,,,,,,,RandomForestRegressor,6.0,8.0,164.0,10,,,,,,,,,,,,,,False,-0.0477977719360703,-0.0394338869418988,398.0,-0.04361582943898455,0.004181942497085748,0.042490684968659514,1.9659423239762661,6.657852031215655,6.727861723094919,398.0,6.692856877155287,0.035004845939631504,0.3556672245574506,1.9659423239762661,165540885807380.5,253107268100073.62,398.0,209324076953727.06,43783191146346.56,444859723255029.9,1.9659423239762661,17.59644564327811,17.940655714998087,398.0,17.768550679138098,0.1721050358599875,1.7486756131493102,1.9659423239762661,6.22134633492376,6.336912856300513,398.0,6.279129595612137,0.05778326068837616,0.5871076247659308,1.9659423239762661,399.0,0.9398496240601504,-0.122485869579364,-0.10595715620303,398.0,-0.114221512891197,0.008264356688166994,0.08397011119838403,1.9659423239762661,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",10,"['re_T6W50', 'pe_T6W50', 'l1_T6W50', 'l2_T6W50', 'l3_T6W50', 'lcc_T6W50', 'lsc_T6W50', 'atd_T6W50', 'density_T6W50', 'diameter_T6W50']",-0.06460083170321643,-0.03985809290973284,398.0,-0.052229462306474635,0.01237136939674179,0.1256994710075977,1.9659423239762661,7.967054973595138,8.04867817747469,398.0,8.007866575534914,0.04081160193977635,0.41466684974693313,1.9659423239762661,completed,False,COMPLETE
7,6.608545324070146,2026-06-21 02:57:18.505276,2026-06-21 02:57:54.293369,0 days 00:00:35.788093,,,,,,,,,,,,,RandomForestRegressor,3.0,2.0,89.0,5,,,,,,,,,,,,,,False,-0.03379365461461701,-0.02706257750335754,398.0,-0.030428116058987275,0.003365538555629734,0.034195601354345496,1.9659423239762661,6.577004211613054,6.6400864365272385,398.0,6.608545324070146,0.03154111245709251,0.3204739122810325,1.9659423239762661,168887314269708.0,257880745120367.38,398.0,213384029695037.7,44496715425329.69,452109496626349.4,1.9659423239762661,17.163233047700118,17.498657262864363,398.0,17.33094515528224,0.1677121075821213,1.7040412042173834,1.9659423239762661,6.155733929597246,6.255791474841881,398.0,6.205762702219563,0.05002877262231765,0.5083180408016045,1.9659423239762661,399.0,0.9022556390977443,-0.09025913902567866,-0.07625149166417282,398.0,-0.08325531534492574,0.007003823680752919,0.07116244802559932,1.9659423239762661,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",5,"['pe_T6W50', 'l3_T6W50', 'lsc_T6W50', 'density_T6W50', 'diameter_T6W50']",-0.055805216682958216,-0.032052267693621565,398.0,-0.04392874218828989,0.011876474494668323,0.12067108446444143,1.9659423239762661,7.859588578546379,7.934491688752571,398.0,7.897040133649475,0.03745155510309578,0.38052704707943424,1.9659423239762661,completed,False,COMPLETE
8,6.5145990469414246,2026-06-21 02:57:54.328208,2026-06-21 02:58:51.292446,0 days 00:00:56.964238,,,,,,2.0,3.0,276.0,,,,,ExtraTreesRegressor,,,,11,,,,,,,,,,,,,,False,-0.01785453252448016,-0.013667129849206419,398.0,-0.01576083118684329,0.0020937013376368715,0.021273081592581546,1.9659423239762661,6.487894047797122,6.5413040460857275,398.0,6.5145990469414246,0.02670499914430252,0.27133651563110284,1.9659423239762661,174680207230968.53,265776145331063.28,398.0,220228176281015.9,45547969050047.38,462790773717358.9,1.9659423239762661,16.67133049984027,16.970223954035642,398.0,16.820777226937956,0.14944672709768494,1.518455551488363,1.9659423239762661,6.255701377775528,6.340131120097292,398.0,6.29791624893641,0.042214871160881955,0.4289247862063095,1.9659423239762661,399.0,0.8195488721804511,-0.03774870242285712,-0.03008676753961127,398.0,-0.033917734981234196,0.003830967441622927,0.03892459803084987,1.9659423239762661,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",11,"['nodes_T6W50', 'edges_T6W50', 'pe_T6W50', 'l1_T6W50', 'l3_T6W50', 'lcc_T6W50', 'lsc_T6W50', 'atd_T6W50', 'density_T6W50', 'diameter_T6W50', 'asp_T6W50']",-0.03699730452809829,-0.01325183970736516,398.0,-0.025124572117731725,0.011872732410366566,0.12063306296479073,1.9659423239762661,7.686223810778073,7.750925209722877,398.0,7.718574510250475,0.032350699472401614,0.32869973242231576,1.9659423239762661,completed,False,COMPLETE
9,6.5245049210749775,2026-06-21 02:58:51.311172,2026-06-21 02:58:59.329259,0 days 00:00:08.018087,,,,,,,,,,,,,SVR,,,,8,,,,,,,,,15.01455544253768,,0.0401698606222607,scale,linear,,-0.0221342601144566,-0.012388339893759412,398.0,-0.017261300004108006,0.004872960110348593,0.04951177904955799,1.9659423239762661,6.485207112639371,6.563802729510584,398.0,6.5245049210749775,0.03929780843560684,0.39928592977060784,1.9659423239762661,146474939033713.12,223058675011801.12,398.0,184766807022757.12,38291867989044.016,389065057857156.25,1.9659423239762661,18.586475605082498,18.99489333200428,398.0,18.79068446854339,0.2042088634608905,2.074867000483959,1.9659423239762661,5.747965375303526,5.866344965843547,398.0,5.8071551705735365,0.059189795270010344,0.6013987389664229,1.9659423239762661,399.0,0.8546365914786967,-0.11372807861261162,-0.09377414587255838,398.0,-0.103751112242585,0.00997696637002663,0.10137110571633468,1.9659423239762661,SVR,"{'mode': 'original', 'type': 'SVR'}",8,"['pe_T6W50', 'l1_T6W50', 'l2_T6W50', 'l3_T6W50', 'lcc_T6W50', 'density_T6W50', 'diameter_T6W50', 'asp_T6W50']",0.043944456865167035,0.06949734481923647,398.0,0.05672090084220176,0.012776443977034722,0.1298152369206951,1.9659423239762661,7.921135860059655,8.016147460147206,398.0,7.9686416601034304,0.047505800043775304,0.4826833427888711,1.9659423239762661,completed,True,COMPLETE
