feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_pe_T2W20,0.4856960287176141,0.25567383995822984,1.0,367,0.9175
z_diameter_T2W20,-0.41846710947319,0.5471204355950913,1.0,108,0.27
z_density_T2W20,-0.40968653457262316,0.3691826882938248,1.0,300,0.75
z_l3_T2W20,-0.3923888431899012,0.24064520914952914,1.0,386,0.965
z_l2_T2W20,0.33518431901945395,0.21169699359171992,1.0,380,0.95
z_l1_T2W20,-0.23379539565546956,0.236238534538334,1.0,97,0.2425
z_asp_T2W20,-0.1994887985852555,0.25771860527235096,1.0,59,0.1475
z_re_T2W20,-0.06998172990115378,0.12670436188568018,1.0,176,0.44
z_lsc_T2W20,-0.0693644454475247,0.12801595391534906,1.0,48,0.12
z_atd_T2W20,0.025608260171553855,0.24879226030560286,1.0,79,0.1975
