feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,r_MOT_V4,p_MOT_V4,r_partial_MOT_V4,p_partial_MOT_V4,r_COG_V1,p_COG_V1,r_partial_COG_V1,p_partial_COG_V1
lsc,raw,7,T7W30,250,0.17365578811279633,0.005906527618510277,0.17294535120708046,0.006220116699599698,0.08918556282352014,0.15975868551224892,0.07620541695382368,0.2308416378459433,0.14977252364420254,0.017806141202432138,0.14786578219187468,0.019575368888444786,0.030053640936547325,0.6362736792449256,0.023582264297090927,0.7111582664299166
cc,raw,7,T7W30,250,0.1425977758225353,0.024139297573053015,0.14703995425296165,0.020275655298943714,-0.016076045578464832,0.8003245558754445,0.01794190376473506,0.7781608443827662,0.18042638542272926,0.0042095025666338175,0.18813846739637155,0.002877801644767591,0.005371671730732753,0.9326521063062317,0.0205814172679268,0.7465669712344929
edges,raw,7,T7W30,250,0.1288194503808662,0.04184144988351531,0.13059953588752857,0.03946700263398124,0.1307998232159034,0.03876722591002722,0.15192762965355106,0.016428306515217754,0.08542938404134102,0.17815726836697932,0.08847931951378554,0.163956855689473,0.039967323145265764,0.5293338193819653,0.04798142892894719,0.45099409302333704
diameter,raw,7,T7W30,250,-0.11444662175584365,0.07085101052486567,-0.12352682291401625,0.05154971273953595,0.039245088323225874,0.536807675454401,-0.01934757616400425,0.761286467075905,-0.14928088109401125,0.018188517914560342,-0.16456283681769612,0.009283027279849138,-0.018553271575843095,0.770356997168964,-0.04603627239915206,0.46957642573727454
asp,raw,7,T7W30,250,-0.10039514305970543,0.11332248781221317,-0.10952326751943732,0.08457359236885434,0.051276290765379394,0.41954123300869745,-0.009278538809325445,0.884174562723841,-0.1389472446781976,0.02804868771734596,-0.15478778384417347,0.014486274724840919,-0.020459919270277436,0.7475192119377908,-0.04937441739681972,0.4379449746693321
re,raw,7,T7W30,250,-0.08182276052207177,0.1972552604893204,-0.08021000747109543,0.20718016496793376,-0.026645952239916615,0.6750169577471168,0.008327219536211048,0.8959790894861552,-0.06423001962981814,0.3117670919377437,-0.05958559733994122,0.34909503470396475,0.04873752249986227,0.44296141389970256,0.0653361138141071,0.30446920543898903
density,raw,7,T7W30,250,0.03847502932811629,0.5448341048231101,0.04656281603616775,0.4645051645976841,-0.0747066411694086,0.23921890444356858,-0.004822948506879891,0.9396399975797649,0.08384504888977011,0.18637112945407158,0.10064759559795941,0.1131422448744631,0.040080014218222354,0.5281724278797009,0.07594279899534541,0.23245744740536636
l1,raw,7,T7W30,250,-0.04436826098988981,0.48495703679166585,-0.04380984030134952,0.49135225322646536,0.0767144222089587,0.22679171020679978,0.08635945228811934,0.1743331692962103,-0.09489466631650412,0.13458187046601747,-0.09380500843729206,0.13993677198857624,0.09682230074558897,0.1268077224199304,0.10072913151935965,0.11284909815743108
pe,raw,7,T7W30,250,-0.03655956980971034,0.5650525935478793,-0.03463541768112503,0.586475266594265,-0.059549748859004846,0.34840994288115645,-0.03162373874771019,0.6194517407381164,-0.0385383932762669,0.5441714234274944,-0.03430744100906542,0.5900269664114041,0.017618412104866355,0.7816288425579601,0.030924317465075565,0.6272236298627336
l2,raw,7,T7W30,250,-0.03059527522741158,0.630202281236049,-0.028656513464238018,0.6527037418831361,-0.06617550460909412,0.2973070239536971,-0.039176686531804075,0.5383411836493346,-0.039659910320375254,0.5325085592099627,-0.03553615607138468,0.5767720976500279,0.014369366099329749,0.8211448929869016,0.02730030587400881,0.6681387506859235
l3,raw,7,T7W30,250,0.01615923622208277,0.7993131537508166,0.01829926574268303,0.773860680043762,-0.041508055397935686,0.5135677062284084,-0.01625106772518728,0.7985963921272746,0.029935565625854043,0.6376004821668558,0.03427239149179419,0.5904071036954176,0.03171505478632518,0.6177289887476554,0.04369137584303875,0.4925258162398129
atd,raw,7,T7W30,250,0.005722709952511673,0.9282623724240118,0.011791710752637716,0.8531190381143694,-0.06890215169772451,0.27780244118644143,0.0007909831522734029,0.9900915640082331,0.050352525003367475,0.42797805286222906,0.06496592415252941,0.3072232593235928,0.04420458120474598,0.4865708443579553,0.07994893861302874,0.20866727095202786
nodes,raw,7,T7W30,250,-0.0033956175045788393,0.9573968608979869,-0.009283207543473948,0.8841166911273164,0.08200711320577524,0.19624430884009839,0.013890851402502763,0.8273499973279198,-0.050935747700517495,0.422640067531088,-0.06545482686619361,0.30358949130911067,-0.038716978915198055,0.5423058609575832,-0.07383867118258482,0.2456918325861247
lcc,raw,7,T7W30,250,0.001994245449375438,0.9749714375824884,-0.003727382046793046,0.9533333578185397,0.10449007565155123,0.09927704688074927,0.03655974031892386,0.5658377708854504,-0.04467198803794511,0.48197007843816,-0.059267664293378326,0.351677123358177,-0.023781971210540227,0.7082596564030491,-0.05891224233409803,0.35457787145650255
