feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,r_MOT_V4,p_MOT_V4,r_partial_MOT_V4,p_partial_MOT_V4,r_COG_V1,p_COG_V1,r_partial_COG_V1,p_partial_COG_V1
edges,raw,7,T7W30,249,0.08621868497921485,0.17503907065834304,0.08674400156273782,0.17328859230385837,0.12475649864965063,0.04925152536753819,0.13350267430211749,0.035623810520890656,0.05226145210212351,0.4115986676151714,0.05324345512201753,0.4038105720536442,0.032903871546395215,0.6053364477976291,0.03550163190922029,0.5779161126859418
l1,raw,7,T7W30,249,-0.010923449098803478,0.8638251864954996,-0.009956365678838505,0.8760292820063335,0.09419481965994041,0.13829038802059807,0.10833992143004562,0.0886552955862461,-0.06829013229408576,0.2830775322075375,-0.06652575003124792,0.29671112139960915,0.08033368367617218,0.20647835238937579,0.08580091002252728,0.17802765458972147
lsc,raw,7,T7W30,249,0.14695999695450976,0.020344597097556878,0.14598795404403458,0.02146293520581813,0.0842129923987097,0.18532836122565338,0.06885870921187981,0.2800565585786301,0.14597844061097567,0.02120763025477804,0.14369167144007053,0.02362435554973862,0.05155647185978583,0.4179443632095193,0.044459458472370275,0.48583046363839605
pe,raw,7,T7W30,249,-0.06295371259943001,0.3224791699119302,-0.06089934581932011,0.33953445525588793,-0.08058749928458177,0.20504342816786558,-0.04997468494210296,0.433324238034066,-0.0709936986711256,0.2644077501592711,-0.06644857050193677,0.29727311513332993,0.005634506499671045,0.9295076258808079,0.019947040466698672,0.7546070473387199
lcc,raw,7,T7W30,249,-0.0014803666527965086,0.9814570254725162,-0.008398452618069761,0.8953061391505015,0.11030783278530074,0.08235629295157536,0.03895259600758047,0.5414916962021328,-0.042223831907622016,0.5071870058831743,-0.05829206910698815,0.3606515418302549,-0.025568852548464836,0.6880482118216741,-0.062056468235439914,0.33042040984770676
l2,raw,7,T7W30,249,-0.04279565143243395,0.5014474053206797,-0.04050130455268918,0.5255239913727728,-0.06873730341439223,0.27992976841706907,-0.03767386035214442,0.5548548802078181,-0.05487534179205193,0.38857135502249546,-0.05012836150713019,0.43190950537509276,0.008132552135325368,0.8983975474885129,0.022498336926679848,0.7244192031381644
diameter,raw,7,T7W30,249,-0.09677313575990178,0.12777190932640073,-0.1061999541189587,0.09517455325425986,0.03364017075648249,0.5972831478120193,-0.028118145091579422,0.659462732821739,-0.13226540510801482,0.036998243348994986,-0.14825676677498223,0.019497603568525812,-0.04551746120790641,0.47460282232353074,-0.07481915885349863,0.24041631589387943
atd,raw,7,T7W30,249,0.016484527918372627,0.7957662590861251,0.023652030520808245,0.7109037046992374,-0.05670979409219757,0.37288620670655603,0.013224969932435935,0.8358349856532254,0.052423607692310255,0.41014714539391717,0.0674867428258053,0.2897726800420408,0.05332734848059642,0.4021129394719042,0.0882582845197746,0.1658763025283477
nodes,raw,7,T7W30,249,-0.009716032934795655,0.8787542855481439,-0.01677720610099732,0.792634269298858,0.07922984598610144,0.21280309927419486,0.008647837678854277,0.8922159339449571,-0.04812504342134449,0.4496387231567818,-0.06360403100052639,0.3184794653978775,-0.04314387810944344,0.4979689260921577,-0.07883743717862463,0.21601750311653786
asp,raw,7,T7W30,249,-0.07965951287437678,0.21032487326972574,-0.08930131591154598,0.16091035516269545,0.056590324563934,0.3738956852980316,-0.008197067891584876,0.8978027128716268,-0.11497761137353682,0.0701101782304841,-0.13178688540001607,0.03808385295889363,-0.04529781072607446,0.4767396768987419,-0.07698554414414539,0.22703254772535428
re,raw,7,T7W30,249,-0.0709218669791807,0.26489261496753225,-0.06920678576910835,0.27762692047580634,-0.021640745512143452,0.7340020646767675,0.004873851405641862,0.9391277760140383,-0.04011009008809523,0.5286975756609186,-0.03604353228289565,0.5721213047075233,0.06688997416473602,0.2930873368326731,0.07924939170252757,0.2136200990450591
l3,raw,7,T7W30,249,0.03166013558813107,0.6190484479985711,0.03363682389621508,0.5980642146192041,-0.023014915705395662,0.7178081039698804,-0.001956160681413,0.9755486294384289,0.04307901351661076,0.4986158978304859,0.04683255300681366,0.46282882752658266,0.03038796308674566,0.6332115774967823,0.039895507136187905,0.531741352389105
density,raw,7,T7W30,249,0.04307231722069615,0.4986827132390323,0.052314088169888445,0.41207769388923143,-0.0724783061402539,0.25452265908966754,-0.00044452955938966294,0.9944427054614067,0.07500886171934745,0.23826825374576457,0.09241228241703661,0.14676187045057792,0.04485538612266578,0.48105962551167325,0.08114696362096505,0.20282333287863358
