feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
cc_T6W150,0.08132713677740594,0.06801718307469928,1.0,400,1.0
pe_T6W150,0.06096946843173234,0.06330018298226815,1.0,400,1.0
l1_T6W150,-0.04502605766662663,0.06232500265873621,1.0,400,1.0
density_T6W150,0.038216717711184955,0.02394415417292494,1.0,400,1.0
asp_T6W150,-0.033741317591217034,0.04514977833739333,1.0,400,1.0
atd_T6W150,0.033256839802613604,0.01800472953206371,1.0,400,1.0
lcc_T6W150,-0.029812973041338495,0.018908317343023312,1.0,400,1.0
nodes_T6W150,-0.029716924375089757,0.018790016360901086,1.0,400,1.0
lsc_T6W150,-0.0250613563530983,0.016600973185754504,1.0,400,1.0
edges_T6W150,0.024154533203258194,0.041683835484665234,1.0,400,1.0
re_T6W150,0.02215415601536841,0.023275373311632548,1.0,400,1.0
l2_T6W150,0.018841801428139328,0.03177216823055197,1.0,400,1.0
l3_T6W150,0.010509111973663459,0.04180011512432319,1.0,400,1.0
diameter_T6W150,0.009343740667825286,0.05205101185643078,1.0,400,1.0
