feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
pe_T2W10,0.31601928756126135,0.2412195858403954,1.0,379,0.9475
l1_T2W10,-0.21912219489923265,0.12740451700399216,1.0,106,0.265
l2_T2W10,0.20850031581435402,0.1772953998650122,1.0,391,0.9775
edges_T2W10,0.2072523834021402,0.16333393813870867,1.0,81,0.2025
density_T2W10,0.16763356308999255,0.24485069594751951,1.0,146,0.365
l3_T2W10,-0.15464274579291049,0.14367241688247775,1.0,186,0.465
diameter_T2W10,0.15347890663182534,0.1066662379450652,1.0,85,0.2125
nodes_T2W10,0.1269054470858519,0.2252960847267088,1.0,176,0.44
asp_T2W10,0.12197859961562899,0.06993303722958374,1.0,50,0.125
lcc_T2W10,0.10766893685032516,0.08833698127169247,1.0,39,0.0975
atd_T2W10,0.08516137721130473,0.24322995352327123,1.0,245,0.6125
re_T2W10,0.015037523446420353,0.12467734503875566,1.0,50,0.125
lsc_T2W10,-0.010397774051855643,0.11009188844802388,1.0,66,0.165
