feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_re_T7W30,0.039220065244208194,0.06799903701070821,1.0,400,1.0
z_atd_T7W30,0.033516160932950054,0.03757902362553574,1.0,400,1.0
z_l3_T7W30,0.01955810972239961,0.02938990899156871,1.0,400,1.0
z_pe_T7W30,-0.017683552333141266,0.05656969211745954,1.0,400,1.0
z_diameter_T7W30,-0.014024200753780382,0.08356798745556551,1.0,400,1.0
z_l2_T7W30,0.01198405851104222,0.07556267939289817,1.0,400,1.0
z_l1_T7W30,0.011514282743114486,0.03736395307194664,1.0,400,1.0
z_lsc_T7W30,-0.009537921236159234,0.038555814458458786,1.0,400,1.0
z_density_T7W30,-0.005156784723478042,0.026643975248227522,1.0,400,1.0
z_asp_T7W30,-0.003379379315267667,0.05671732105767589,1.0,400,1.0
z_lcc_T7W30,-5.1236502187524057e-17,1.0671155219757034e-15,0.0,400,1.0
z_edges_T7W30,0.0,0.0,0.0,400,1.0
z_nodes_T7W30,0.0,0.0,0.0,400,1.0
