number,value,datetime_start,datetime_complete,duration,params_dt_max_depth,params_dt_min_samples_leaf,params_dt_min_samples_split,params_elastic_alpha,params_elastic_l1_ratio,params_et_max_depth,params_et_max_features,params_et_min_samples_leaf,params_et_min_samples_split,params_et_n_estimators,params_knn_metric,params_knn_n_neighbors,params_knn_weights,params_quantile_alpha,params_regressor,params_rf_max_depth,params_rf_max_features,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,params_rfe_n_features,params_rfe_proxy_et_max_depth,params_rfe_proxy_et_min_samples_leaf,params_rfe_proxy_et_min_samples_split,params_rfe_proxy_et_n_estimators,params_rfe_proxy_lsvr_C,params_rfe_proxy_lsvr_epsilon,params_rfe_proxy_type,params_ridge_alpha,params_ridge_solver,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_estimator,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_use_scaler_final,state
0,1.0469392300236744,2026-06-09 20:59:55.316074,2026-06-09 20:59:58.069066,0 days 00:00:02.752992,,,,,,,,,,,,,,,Ridge,,,,,,3,,,,,,,,0.001267425589893723,auto,False,-0.030688589638803443,-0.015575864031180699,99.0,-0.02313222683499207,0.007556362803811373,0.03808234174075533,1.9842169515864174,1.034953680685613,1.0589247793617358,99.0,1.0469392300236744,0.011985549338061365,0.06040442970955722,1.9842169515864174,276476472847031.0,366376898185960.0,99.0,321426685516495.5,44950212669464.484,226538799769480.75,1.9842169515864174,3.101934707809005,3.2225052917489663,99.0,3.1622199997789857,0.06028529196998074,0.303824095050602,1.9842169515864174,0.9111276129233538,0.935371365096645,99.0,0.9232494890099994,0.01212187608664559,0.06109148536884503,1.9842169515864174,100.0,0.3,0.012078577643069275,0.0350336804281748,99.0,0.02355612903562204,0.011477551392552764,0.05784423615258529,1.9842169515864174,Ridge,"{'mode': 'original', 'type': 'Ridge'}",3,"['z_l2_T2W10', 'z_density_T2W10', 'z_asp_T2W10']",0.1690908405986361,0.2200961473976128,99.0,0.19459349399812445,0.02550265339948833,0.12852754523187848,1.9842169515864174,1.3137366341265457,1.3448264013077995,99.0,1.3292815177171726,0.015544883590626788,0.07834266095851249,1.9842169515864174,completed,False,COMPLETE
1,1.0933024867838013,2026-06-09 20:59:58.092387,2026-06-09 21:00:11.622676,0 days 00:00:13.530289,,,,,,,,,,,,,,,RandomForestRegressor,11.0,sqrt,1.0,8.0,90.0,10,,,,,,,,,,False,-0.07788183063847304,-0.05966584733747851,99.0,-0.06877383898797577,0.009107991650497263,0.045902196547687284,1.9842169515864174,1.0810990778497465,1.105505895717856,99.0,1.0933024867838013,0.012203408934054808,0.0615023922877887,1.9842169515864174,265810064769347.7,352607437365355.3,99.0,309208751067351.5,43398686298003.82,218719461414266.12,1.9842169515864174,3.2485447132842435,3.394323252805503,99.0,3.3214339830448734,0.07288926976062968,0.36734526283707725,1.9842169515864174,0.8754333172858254,0.9117942903618522,99.0,0.8936138038238388,0.01818048653801345,0.0916254975217192,1.9842169515864174,100.0,0.72,-0.07663153478716185,-0.04281557402865156,99.0,-0.05972355440790671,0.01690798037925514,0.08521235727644048,1.9842169515864174,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",10,"['z_re_T2W10', 'z_pe_T2W10', 'z_l1_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_lsc_T2W10', 'z_atd_T2W10', 'z_density_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",0.04914157558079127,0.10021074033441013,99.0,0.0746761579576007,0.025534582376809428,0.12868845998112285,1.9842169515864174,1.3675963973684127,1.3998909885654007,99.0,1.3837436929669067,0.016147295598494142,0.08137867981414072,1.9842169515864174,completed,False,COMPLETE
2,1.0542144805093256,2026-06-09 21:00:11.635987,2026-06-09 21:00:14.429367,0 days 00:00:02.793380,,,,,,,,,,,,,,,LinearRegression,,,,,,4,,,,,,,,,,False,-0.03842926611573376,-0.022311012492272513,99.0,-0.030370139304003136,0.008059126811730625,0.04061615744834358,1.9842169515864174,1.0422693542399468,1.0661596067787045,99.0,1.0542144805093256,0.011945126269378749,0.06020070668093226,1.9842169515864174,269720808434612.8,358137059880452.8,99.0,313928934157532.8,44208125722919.984,222798851141629.38,1.9842169515864174,3.0848454816819477,3.1978355440533073,99.0,3.1413405128676275,0.05649503118567977,0.28472204685334923,1.9842169515864174,0.9197908080264231,0.9429098395515406,99.0,0.9313503237889819,0.011559515762558759,0.05825731784680459,1.9842169515864174,100.0,0.39,0.0016007379294009152,0.02698419839725018,99.0,0.014292468163325548,0.012691730233924633,0.0639634200472754,1.9842169515864174,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",4,"['z_pe_T2W10', 'z_l2_T2W10', 'z_density_T2W10', 'z_asp_T2W10']",0.1538401298440383,0.20606083623504426,99.0,0.17995048303954128,0.026110353195502978,0.13159021333139642,1.9842169515864174,1.3199256591641255,1.3505631269709721,99.0,1.3352443930675488,0.015318733903423403,0.07720291821504598,1.9842169515864174,completed,False,COMPLETE
3,1.0342378529286658,2026-06-09 21:00:14.441834,2026-06-09 21:00:34.821136,0 days 00:00:20.379302,,,,,,3.0,log2,1.0,4.0,235.0,,,,,ExtraTreesRegressor,,,,,,9,,,,,,,,,,True,-0.014342496159756033,-0.006828467372527637,99.0,-0.010585481766141835,0.003757014393614198,0.018934493985702506,1.9842169515864174,1.0238297892101336,1.044645916647198,99.0,1.0342378529286658,0.010408063718532265,0.052454262676320904,1.9842169515864174,289043771369090.1,381245278678900.5,99.0,335144525023995.3,46100753654905.18,232337263412888.38,1.9842169515864174,3.054921415356904,3.129660286270925,99.0,3.0922908508139146,0.0373694354570103,0.18833341498837994,1.9842169515864174,0.964320837276453,0.9735815780471161,99.0,0.9689512076617846,0.004630370385331567,0.023336008603441784,1.9842169515864174,100.0,0.33,0.00010628409081970928,0.011640294996528383,99.0,0.005873289543674046,0.005767005452854337,0.029064389598342618,1.9842169515864174,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",9,"['z_re_T2W10', 'z_pe_T2W10', 'z_l1_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_lsc_T2W10', 'z_atd_T2W10', 'z_density_T2W10', 'z_asp_T2W10']",0.05497478106174977,0.10819532242031163,99.0,0.0815850517410307,0.026610270679280925,0.13410968320780411,1.9842169515864174,1.3274749342380683,1.355977859781821,99.0,1.3417263970099447,0.014251462771876286,0.07182411560632009,1.9842169515864174,completed,True,COMPLETE
4,1.0833080975638913,2026-06-09 21:00:34.839600,2026-06-09 21:00:37.858515,0 days 00:00:03.018915,,,,,,,,,,,euclidean,17.0,distance,,KNeighborsRegressor,,,,,,2,,,,,0.3113095956122124,0.00210664860170422,LinearSVR,,,True,-0.06892267425793967,-0.04908203865306516,99.0,-0.05900235645550241,0.009920317802437255,0.049996134719571775,1.9842169515864174,1.0705169704352986,1.096099224692484,99.0,1.0833080975638913,0.01279112712859285,0.06446435768208769,1.9842169515864174,269126227144556.8,356725429428946.44,99.0,312925828286751.6,43799601142194.8,220739980611375.28,1.9842169515864174,3.10686414210324,3.2261701755654313,99.0,3.1665171588343357,0.05965301673109569,0.3006375723350313,1.9842169515864174,0.88595830425881,0.9253951028388632,99.0,0.9056767035488366,0.01971839929002661,0.09937622634592146,1.9842169515864174,100.0,0.51,-0.03947881596001336,-0.006464692723669525,99.0,-0.02297175434184144,0.016507061618171916,0.0831918183390895,1.9842169515864174,KNeighborsRegressor,"{'mode': 'proxy', 'type': 'LinearSVR'}",2,"['z_density_T2W10', 'z_asp_T2W10']",0.10585658153215433,0.15175730504988638,99.0,0.12880694329102035,0.02295036175886603,0.11566457861634939,1.9842169515864174,1.343897317861833,1.3749246117393796,99.0,1.3594109648006063,0.015513646938773232,0.07818523537141334,1.9842169515864174,completed,True,COMPLETE
5,1.0710603703133357,2026-06-09 21:00:37.871557,2026-06-09 21:01:01.906305,0 days 00:00:24.034748,,,,,,,,,,,,,,,RandomForestRegressor,11.0,log2,3.0,7.0,204.0,7,,,,,,,,,,True,-0.05521685730977431,-0.038405152815139024,99.0,-0.04681100506245667,0.008405852247317644,0.04236357440952721,1.9842169515864174,1.0587263829256204,1.083394357701051,99.0,1.0710603703133357,0.012333987387715276,0.06216047785426906,1.9842169515864174,267660167691450.2,354458882347505.3,99.0,311059525019477.75,43399357328027.58,218722843252241.16,1.9842169515864174,3.1794538289671124,3.2993007054897934,99.0,3.239377267228453,0.05992343826134038,0.30200043505036334,1.9842169515864174,0.8546411364774542,0.8906835944437297,99.0,0.872662365460592,0.018021228983137794,0.09082287583890207,1.9842169515864174,100.0,0.6,-0.032157834642047856,-0.00330210995570495,99.0,-0.017729972298876403,0.014427862343171453,0.0727131291345743,1.9842169515864174,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",7,"['z_re_T2W10', 'z_l1_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_atd_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",0.10197008670942422,0.1507966545921877,99.0,0.12638337065080596,0.02441328394138174,0.12303737210723292,1.9842169515864174,1.3406993547104784,1.3723448034942034,99.0,1.356522079102341,0.015822724391862473,0.07974291510417708,1.9842169515864174,completed,True,COMPLETE
6,1.031564218501772,2026-06-09 21:01:01.949125,2026-06-09 21:01:04.846761,0 days 00:00:02.897636,,,,4.4513143156492045,0.808120379564417,,,,,,,,,,ElasticNet,,,,,,7,,,,,,,,,,True,-0.008732666629418752,-0.007272498719924007,99.0,-0.008002582674671379,0.000730083954747372,0.0036794562921340663,1.9842169515864174,1.0220046260145264,1.0411238109890175,99.0,1.031564218501772,0.009559592487245564,0.0481781615644524,1.9842169515864174,299138825208236.44,394040171574501.8,99.0,346589498391369.1,47450673183132.71,239140549349681.97,1.9842169515864174,2.984729173638194,3.0413786107929437,99.0,3.0130538922155687,0.028324718577374963,0.14275010882619885,1.9842169515864174,0.9622329026475877,0.9702221871727718,99.0,0.9662275449101797,0.00399464226259202,0.020132084142302237,1.9842169515864174,100.0,1.0,-0.003993042426181609,-0.002342568441272547,99.0,-0.003167805433727078,0.0008252369924545307,0.00415900585767468,1.9842169515864174,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",7,"['z_l2_T2W10', 'z_l3_T2W10', 'z_lsc_T2W10', 'z_atd_T2W10', 'z_density_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",,,,,,,,1.33375089076802,1.3624399795565223,99.0,1.3480954351622711,0.014344544394251129,0.07229322571194852,1.9842169515864174,completed,True,COMPLETE
7,1.1111465322901173,2026-06-09 21:01:04.865407,2026-06-09 21:01:07.915055,0 days 00:00:03.049648,,,,,,,,,,,manhattan,9.0,distance,,KNeighborsRegressor,,,,,,8,12.0,3.0,5.0,40.0,,,ExtraTrees,,,False,-0.095397819752013,-0.0764263574819968,99.0,-0.0859120886170049,0.009485731135008096,0.04780591722807369,1.9842169515864174,1.0976180113280372,1.1246750532521974,99.0,1.1111465322901173,0.013528520962080074,0.06818065409260704,1.9842169515864174,283911008860884.94,377527339927655.7,99.0,330719174394270.3,46808165533385.37,235902457621689.97,1.9842169515864174,3.27239531958055,3.4005329566058684,99.0,3.336464138093209,0.06406881851265904,0.32289220420899467,1.9842169515864174,0.9039064536355386,0.9480248188326552,99.0,0.9259656362340969,0.022059182598558328,0.1111732393018899,1.9842169515864174,100.0,0.84,-0.09949220682103811,-0.06602475566747674,99.0,-0.08275848124425743,0.016733725576780687,0.08433415289291714,1.9842169515864174,KNeighborsRegressor,"{'mode': 'proxy', 'type': 'ExtraTrees'}",8,"['z_re_T2W10', 'z_pe_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_atd_T2W10', 'z_density_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",0.020859243555149145,0.0692752848631307,99.0,0.04506726420913992,0.02420802065399078,0.12200289204583213,1.9842169515864174,1.382610945490319,1.4151206527913387,99.0,1.3988657991408289,0.01625485365050976,0.08192074781698498,1.9842169515864174,completed,True,COMPLETE
8,1.0608110739155814,2026-06-09 21:01:07.950438,2026-06-09 21:01:10.645499,0 days 00:00:02.695061,,,,,,,,,,,,,,,Ridge,,,,,,6,,,,,,,,0.0018088133565708241,svd,True,-0.04621913137098832,-0.02794301984299466,99.0,-0.03708107560699149,0.009138055763996828,0.0460537128094324,1.9842169515864174,1.0489596162510737,1.072662531580089,99.0,1.0608110739155814,0.01185145766450777,0.059728638317661356,1.9842169515864174,263576382842833.78,350981460182823.25,99.0,307278921512828.5,43702538669994.72,220250807932336.97,1.9842169515864174,3.071374866322236,3.1884592413918615,99.0,3.129917053857049,0.058542187534812815,0.29503924703398626,1.9842169515864174,0.9278958652379077,0.9555975716030691,99.0,0.9417467184204884,0.013850853182580681,0.06980513482412633,1.9842169515864174,100.0,0.35,0.00017240131393506976,0.030708289031931846,99.0,0.015440345172933459,0.015267943858998389,0.07694694799775494,1.9842169515864174,Ridge,"{'mode': 'original', 'type': 'Ridge'}",6,"['z_pe_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_density_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",0.1545794915484316,0.2091517629903923,99.0,0.18186562726941194,0.02728613572098034,0.1375158885683573,1.9842169515864174,1.3185431315746832,1.3491076520249425,99.0,1.3338253917998129,0.015282260225129666,0.07701909921146083,1.9842169515864174,completed,True,COMPLETE
9,1.0475916229076216,2026-06-09 21:01:10.657684,2026-06-09 21:01:13.383129,0 days 00:00:02.725445,,,,,,,,,,,,,,,LinearRegression,,,,,,2,,,,,,,,,,True,-0.030874663533470893,-0.0166734937956317,99.0,-0.023774078664551297,0.007100584868919596,0.03578532510390333,1.9842169515864174,1.0359286218173098,1.0592546239979335,99.0,1.0475916229076216,0.01166300109031192,0.05877886025007064,1.9842169515864174,273456000559441.88,361302951989735.4,99.0,317379476274588.6,43923475715146.74,221364280151064.78,1.9842169515864174,3.051808298662512,3.141559064072201,99.0,3.0966836813673564,0.04487538270484426,0.22616167384804153,1.9842169515864174,0.9109803642844436,0.9344861663542245,99.0,0.9227332653193341,0.011752901034890512,0.059231935426687365,1.9842169515864174,100.0,0.28,0.016050789694963815,0.034937311323120585,99.0,0.025494050509042198,0.009443260814078383,0.04759187651596427,1.9842169515864174,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",2,"['z_density_T2W10', 'z_asp_T2W10']",0.1575397839004708,0.20776753242904383,99.0,0.18265365816475732,0.02511387426428652,0.12656818723480576,1.9842169515864174,1.313581367235417,1.3424556480557992,99.0,1.3280185076456081,0.014437140410191066,0.07275988847211647,1.9842169515864174,completed,True,COMPLETE
