number,value,datetime_start,datetime_complete,duration,params_et_max_depth,params_et_max_features,params_et_min_samples_leaf,params_et_min_samples_split,params_et_n_estimators,params_regressor,params_rfe_n_features,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_estimator,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_trial_time_seconds,user_attrs_use_scaler_final,state
77,2.9347327614533913,2026-06-14 08:46:49.466475,2026-06-14 08:47:14.209713,0 days 00:00:24.743238,9,log2,1,10,107,ExtraTreesRegressor,9,False,-0.04434825369179628,-0.03862660923440585,598.0,-0.04148743146310106,0.0028608222286952115,0.035651377178373626,1.9639388980555033,2.9229535821330823,2.9465119407737004,598.0,2.9347327614533913,0.011779179320309084,0.1467913527054666,1.9639388980555033,922061772023580.4,1012676958778175.6,598.0,967369365400878.0,45307593377297.58,564620228526093.6,1.9639388980555033,8.655768940887889,8.841478746073328,598.0,8.748623843480608,0.09285490259271882,1.1571516475191819,1.9639388980555033,2.6385952033972573,2.678860024538992,598.0,2.6587276139681246,0.020132410570867447,0.25088876742237437,1.9639388980555033,599.0,0.9031719532554258,-0.08262700681092497,-0.07236360038687817,598.0,-0.07749530359890157,0.005131703212023407,0.06395094562123854,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",9,"['nodes_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'l3_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",-0.02084705633680077,-0.0025079384084397294,598.0,-0.011677497372620249,0.00916955896418052,0.11427043662913493,1.9639388980555033,3.5620517999910986,3.5937312062861677,598.0,3.577891503138633,0.015839703147534447,0.19739333176384713,1.9639388980555033,completed,24.73460102081299,False,COMPLETE
78,2.8725395755335836,2026-06-14 08:47:14.232575,2026-06-14 08:47:48.957722,0 days 00:00:34.725147,8,sqrt,5,3,163,ExtraTreesRegressor,13,True,-0.0213830747389178,-0.017384729391385616,598.0,-0.01938390206515171,0.0019991726737660915,0.024913557480864355,1.9639388980555033,2.8622517406259242,2.882827410441243,598.0,2.8725395755335836,0.010287834907659443,0.128206317387672,1.9639388980555033,926384272830317.0,1016347964258675.2,598.0,971366118544496.1,44981845714179.08,560560782718407.75,1.9639388980555033,8.383380012936982,8.557857948632929,598.0,8.470618980784955,0.0872389678479742,1.087166240601626,1.9639388980555033,2.575984239298142,2.60729100605487,598.0,2.591637622676506,0.015653383378363955,0.19507142713801714,1.9639388980555033,599.0,0.7278797996661102,-0.030609183967520298,-0.023948279624479166,598.0,-0.027278731795999732,0.0033304521715205675,0.041503874428285265,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",13,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'pe_T6W30', 'l1_T6W30', 'l2_T6W30', 'l3_T6W30', 'lcc_T6W30', 'lsc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",0.016129656437661448,0.03383551974421763,598.0,0.02498258809093954,0.008852931653278094,0.1103246480468416,1.9639388980555033,3.4799459994207407,3.509307499131946,598.0,3.4946267492763434,0.014680749855602955,0.18295053258243413,1.9639388980555033,completed,34.7156879901886,True,COMPLETE
79,2.8726290250518143,2026-06-14 08:47:48.973671,2026-06-14 08:48:43.364206,0 days 00:00:54.390535,13,sqrt,5,2,278,ExtraTreesRegressor,13,False,-0.021413845855408366,-0.017432438473322823,598.0,-0.019423142164365595,0.0019907036910427724,0.02480801757895864,1.9639388980555033,2.8623909284287947,2.882867121674834,598.0,2.8726290250518143,0.01023809662301969,0.12758648217802113,1.9639388980555033,927073865989022.5,1017091385262638.2,598.0,972082625625830.4,45008759636807.91,560896182240043.7,1.9639388980555033,8.374808015953572,8.547772266702449,598.0,8.46129014132801,0.08648212537443752,1.0777345198123982,1.9639388980555033,2.5784158374121087,2.6099257667475677,598.0,2.594170802079838,0.01575496466772931,0.19633732643966004,1.9639388980555033,599.0,0.7178631051752922,-0.030259430652447898,-0.023660224633360358,598.0,-0.026959827642904128,0.00329960300954377,0.04111943421447542,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",13,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'pe_T6W30', 'l1_T6W30', 'l2_T6W30', 'l3_T6W30', 'lcc_T6W30', 'lsc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",0.014135616408932662,0.03200271016706123,598.0,0.023069163287996946,0.008933546879064284,0.11132926965247487,1.9639388980555033,3.4794520749411664,3.508670600466881,598.0,3.4940613377040237,0.014609262762857475,0.18205966516631478,1.9639388980555033,completed,54.38116097450256,False,COMPLETE
80,2.8363061744709586,2026-06-14 08:48:43.379270,2026-06-14 08:49:38.078058,0 days 00:00:54.698788,13,sqrt,4,6,309,ExtraTreesRegressor,3,True,-0.0077869821297908304,-0.005266358034251932,598.0,-0.006526670082021381,0.0012603120477694496,0.015705925284973055,1.9639388980555033,2.82708029741173,2.845532051530187,598.0,2.8363061744709586,0.00922587705922841,0.1149722690003954,1.9639388980555033,936818266490299.4,1027088102205191.6,598.0,981953184347745.5,45134917857446.164,562468357631794.1,1.9639388980555033,8.206711785246625,8.361300587004294,598.0,8.28400618612546,0.07729440087883478,0.96323770553355,1.9639388980555033,2.5584729674979267,2.5823417992276076,598.0,2.570407383362767,0.01193441586484039,0.14872590024408705,1.9639388980555033,599.0,0.35058430717863104,0.0032667423894536156,0.006660769089688818,598.0,0.004963755739571217,0.0016970133501176014,0.021148067997700012,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",3,"['nodes_T6W30', 'l1_T6W30', 'density_T6W30']",0.09641288331104977,0.11465463168499013,598.0,0.10553375749801995,0.009120874186970182,0.11366373015930913,1.9639388980555033,3.426153895039428,3.453597004466309,598.0,3.4398754497528685,0.0137215547134402,0.17099710623601455,1.9639388980555033,completed,54.689892053604126,True,COMPLETE
81,2.861382158637545,2026-06-14 08:49:38.092607,2026-06-14 08:50:01.272015,0 days 00:00:23.179408,19,sqrt,3,11,106,ExtraTreesRegressor,6,True,-0.017548483767243404,-0.013278690130074405,598.0,-0.015413586948658905,0.0021348968185844995,0.02660494278631906,1.9639388980555033,2.8508463153340955,2.871918001940995,598.0,2.861382158637545,0.0105358433034496,0.13129698159358838,1.9639388980555033,916899796908476.8,1006323253797277.5,598.0,961611525352877.1,44711728444400.41,557194599188834.06,1.9639388980555033,8.442863191368376,8.618840845235818,598.0,8.530852018302097,0.08798882693372136,1.096510934874641,1.9639388980555033,2.586424135090023,2.619641222561526,598.0,2.6030326788257745,0.016608543735751737,0.20697457226374313,1.9639388980555033,599.0,0.6844741235392321,-0.030231065621675306,-0.02276774033535991,598.0,-0.02649940297851761,0.003731662643157696,0.04650373275879474,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",6,"['nodes_T6W30', 'l1_T6W30', 'l3_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30']",0.03703067876699663,0.055003049863690576,598.0,0.0460168643153436,0.008986185548346973,0.11198524926349067,1.9639388980555033,3.4782194143504075,3.5077600932826565,598.0,3.492989753816532,0.01477033946612432,0.18406699237637858,1.9639388980555033,completed,23.170982122421265,True,COMPLETE
82,2.9194330587882416,2026-06-14 08:50:01.286112,2026-06-14 08:50:45.819784,0 days 00:00:44.533672,9,,5,7,200,ExtraTreesRegressor,7,True,-0.039067328335968314,-0.03308361798704059,598.0,-0.03607547316150445,0.0029918551744638625,0.03728430107190831,1.9639388980555033,2.907505274154933,2.93136084342155,598.0,2.9194330587882416,0.011927784633308583,0.14864326227583924,1.9639388980555033,925834508306451.0,1017286632305265.0,598.0,971560570305858.0,45726061999407.04,569835156785003.0,1.9639388980555033,8.605333585155133,8.799584439703253,598.0,8.702459012429193,0.09712542727405898,1.2103706433158734,1.9639388980555033,2.6414489081712547,2.681838890139772,598.0,2.6616438991555134,0.020194990984258848,0.2516686403901585,1.9639388980555033,599.0,0.8731218697829716,-0.07944271831140405,-0.06846253518477939,598.0,-0.07395262674809172,0.005490091563312325,0.06841715752352935,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",7,"['nodes_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'asp_T6W30']",0.0013014892473086816,0.019624237269284778,598.0,0.010462863258296729,0.009161374010988047,0.11416843628443497,1.9639388980555033,3.5557425250912518,3.5872491767372665,598.0,3.571495850914259,0.015753325823007425,0.19631690326525558,1.9639388980555033,completed,44.525177001953125,True,COMPLETE
83,2.8724634602415797,2026-06-14 08:50:45.834046,2026-06-14 08:51:10.753661,0 days 00:00:24.919615,5,sqrt,3,7,113,ExtraTreesRegressor,9,False,-0.021659088554237614,-0.017086143317611213,598.0,-0.019372615935924414,0.002286472618313201,0.028493870365613707,1.9639388980555033,2.861779116200789,2.8831478042823706,598.0,2.8724634602415797,0.010684344040790966,0.13314758794903406,1.9639388980555033,914579878246481.1,1003532114390478.6,598.0,959055996318479.9,44476118071998.695,554258438329422.25,1.9639388980555033,8.394618050913994,8.568635076975017,598.0,8.481626563944506,0.08700851303051169,1.0842943279264798,1.9639388980555033,2.5661171324282264,2.599814650705102,598.0,2.5829658915666642,0.016848759138437933,0.20996812070562812,1.9639388980555033,599.0,0.7078464106844741,-0.036089798102139026,-0.028069356855220762,598.0,-0.03207957747867989,0.00401022062345913,0.04997510386398285,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",9,"['nodes_T6W30', 're_T6W30', 'l1_T6W30', 'l3_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",0.029791185912624973,0.048212413454122305,598.0,0.03900179968337364,0.009210613770748667,0.11478205891005301,1.9639388980555033,3.4873887576263787,3.517147322736707,598.0,3.502268040181543,0.014879282555164236,0.18542463393808814,1.9639388980555033,completed,24.910317182540894,False,COMPLETE
84,2.9178572909672433,2026-06-14 08:51:10.767964,2026-06-14 08:51:40.292673,0 days 00:00:29.524709,20,log2,3,3,130,ExtraTreesRegressor,9,False,-0.03827960480235266,-0.032808055952916255,598.0,-0.03554383037763446,0.0027357744247181984,0.034093039725527026,1.9639388980555033,2.906556090643988,2.9291584912904987,598.0,2.9178572909672433,0.011301200323255494,0.14083481009461368,1.9639388980555033,928870238021486.8,1020138995665003.8,598.0,974504616843245.2,45634378821758.555,568692607096150.5,1.9639388980555033,8.557183376827535,8.743886128474458,598.0,8.650534752650996,0.09335137582346138,1.1633386640456305,1.9639388980555033,2.640569819104708,2.6806998556606807,598.0,2.6606348373826942,0.020065018277986506,0.2500489291310208,1.9639388980555033,599.0,0.8848080133555927,-0.0746926342680258,-0.06488484148137988,598.0,-0.06978873787470284,0.004903896393322961,0.06111203213132234,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",9,"['nodes_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'lsc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",-0.009714049448830812,0.008315844342501419,598.0,-0.0006991025531646966,0.009014946895666115,0.11234367126928606,1.9639388980555033,3.54969898934003,3.580070792223555,598.0,3.5648848907817925,0.015185901441762273,0.18924569819943,1.9639388980555033,completed,29.5154550075531,False,COMPLETE
85,2.9875621892864674,2026-06-14 08:51:40.306751,2026-06-14 08:52:13.881332,0 days 00:00:33.574581,19,,1,4,144,ExtraTreesRegressor,2,False,-0.06555384325692533,-0.05496582498128373,598.0,-0.06025983411910453,0.0052940091378208005,0.06597359132108237,1.9639388980555033,2.970376839355601,3.004747539217334,598.0,2.9875621892864674,0.01718534993086669,0.21416269287277678,1.9639388980555033,837041354211056.9,921461341012309.1,598.0,879251347611683.0,42209993400626.14,526018142731198.8,1.9639388980555033,9.23785357718774,9.431972067202247,598.0,9.334912822194994,0.0970592450072542,1.2095458842893563,1.9639388980555033,2.542365528860444,2.595810163417538,598.0,2.569087846138991,0.026722317278546688,0.3330117484483293,1.9639388980555033,599.0,0.9115191986644408,-0.168988086230609,-0.1488266355797575,598.0,-0.15890736090518326,0.010080725325425748,0.12562533148809146,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",2,"['l3_T6W30', 'density_T6W30']",0.07235148587036652,0.09303206544084122,598.0,0.08269177565560387,0.010340289785237343,0.12886000659863286,1.9639388980555033,3.685767797194407,3.726655682134711,598.0,3.706211739664559,0.02044394247015185,0.2547710573224878,1.9639388980555033,completed,33.56513166427612,False,COMPLETE
86,3.0266253584561333,2026-06-14 08:52:13.895988,2026-06-14 08:53:27.718603,0 days 00:01:13.822615,10,,3,6,286,ExtraTreesRegressor,13,True,-0.07763697852442797,-0.0706717936881186,598.0,-0.07415438610627328,0.003482592418154683,0.043399836107539086,1.9639388980555033,3.013661242223334,3.0395894746889325,598.0,3.0266253584561333,0.012964116232799253,0.16155795804571937,1.9639388980555033,943717272656741.9,1037038643861893.1,598.0,990377958259317.5,46660685602575.625,581482374239535.6,1.9639388980555033,8.885015315853288,9.071000534894058,598.0,8.978007925373673,0.0929926095203846,1.158867742133186,1.9639388980555033,2.700074559325443,2.7429174287293985,598.0,2.721495994027421,0.021421434701977497,0.26695250078870436,1.9639388980555033,599.0,0.986644407345576,-0.16109002264883568,-0.1480594276844737,598.0,-0.1545747251666547,0.006515297482180993,0.08119320579820948,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",13,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'pe_T6W30', 'l1_T6W30', 'l2_T6W30', 'l3_T6W30', 'lcc_T6W30', 'lsc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",-0.09246316678833678,-0.07410578429383026,598.0,-0.08328447554108352,0.009178691247253257,0.1143842425360732,1.9639388980555033,3.6859128589204873,3.7191895877596663,598.0,3.702551223340077,0.016638364419589557,0.20734619565108794,1.9639388980555033,completed,73.8137538433075,True,COMPLETE
87,2.9410607579917913,2026-06-14 08:53:27.732719,2026-06-14 08:54:39.596189,0 days 00:01:11.863470,9,sqrt,1,2,340,ExtraTreesRegressor,4,True,-0.047460562862465076,-0.03995741250508109,598.0,-0.043708987683773085,0.00375157517869199,0.04675188145807085,1.9639388980555033,2.92732167463636,2.9547998413472225,598.0,2.9410607579917913,0.013739083355431324,0.17121554701181044,1.9639388980555033,875913786459401.4,963385409396736.4,598.0,919649597928068.9,43735811468667.49,545032786459736.1,1.9639388980555033,8.954955120849347,9.180704766340709,598.0,9.067829943595028,0.11287482274568085,1.406638566802419,1.9639388980555033,2.596478467889967,2.639667071339579,598.0,2.618072769614773,0.0215943017248058,0.2691067581804211,1.9639388980555033,599.0,0.8781302170283807,-0.11418255164192473,-0.0992971319964808,598.0,-0.10673984181920276,0.007442709822721973,0.09275055697538648,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",4,"['nodes_T6W30', 'l3_T6W30', 'atd_T6W30', 'density_T6W30']",0.009666114942902851,0.029005934250298272,598.0,0.01933602459660056,0.00966990965369771,0.12050577379007847,1.9639388980555033,3.6064075468701002,3.642479575443378,598.0,3.624443561156739,0.01803601428663905,0.2247636157458036,1.9639388980555033,completed,71.85345721244812,True,COMPLETE
88,2.8406024584509706,2026-06-14 08:54:39.612639,2026-06-14 08:54:55.729900,0 days 00:00:16.117261,3,sqrt,1,10,58,ExtraTreesRegressor,4,False,-0.010001951894783702,-0.006103540316756749,598.0,-0.008052746105770225,0.0019492057890134768,0.024290873471744266,1.9639388980555033,2.8304746533030447,2.8507302635988965,598.0,2.8406024584509706,0.010127805147926001,0.1262120371185958,1.9639388980555033,910529242965424.5,999141142946439.0,598.0,954835192955931.8,44305949990507.22,552137814965928.7,1.9639388980555033,8.268168436521414,8.438457035273409,598.0,8.353312735897411,0.0851442993759975,1.061062620806925,1.9639388980555033,2.5343135462569553,2.564522828917286,598.0,2.5494181875871207,0.015104641330165477,0.18823304006952743,1.9639388980555033,599.0,0.4958263772954925,-0.009093085207947332,-0.0021479171902507427,598.0,-0.005620501199099038,0.003472584008848295,0.04327511197349168,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",4,"['atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",0.11478929726251125,0.13403965292010703,598.0,0.12441447509130914,0.009625177828797885,0.11994832875019289,1.9639388980555033,3.44292974249954,3.4716817088428313,598.0,3.4573057256711857,0.014375983171645651,0.17915255034775343,1.9639388980555033,completed,16.108049869537354,False,COMPLETE
89,2.831366966979488,2026-06-14 08:54:55.746018,2026-06-14 08:56:12.157119,0 days 00:01:16.411101,9,log2,2,9,424,ExtraTreesRegressor,3,False,-0.006424212356152597,-0.0030828740383444585,598.0,-0.004753543197248528,0.0016706691589040697,0.02081976843123545,1.9639388980555033,2.8215452064634237,2.8411887274955525,598.0,2.831366966979488,0.009821760516064482,0.1223981291817549,1.9639388980555033,927261732069183.2,1017201685516307.2,598.0,972231708792745.2,44969976723561.97,560412872143268.7,1.9639388980555033,8.275581413135004,8.436787919252836,598.0,8.35618466619392,0.08060325305891587,1.0044724022988076,1.9639388980555033,2.576601734850874,2.6055974475616472,598.0,2.5910995912062607,0.014497856355386788,0.180671325893435,1.9639388980555033,599.0,0.4691151919866444,-0.004111680941860978,0.001219112687668009,598.0,-0.0014462841270964843,0.0026653968147644933,0.033215998610491945,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",3,"['l1_T6W30', 'atd_T6W30', 'density_T6W30']",0.08668768658343519,0.10462599486298078,598.0,0.09565684072320799,0.008969154139772798,0.11177300497761142,1.9639388980555033,3.436474955380626,3.4648049799611145,598.0,3.4506399676708703,0.014165012290244217,0.17652344519362895,1.9639388980555033,completed,76.40068793296814,False,COMPLETE
90,2.842285997972317,2026-06-14 08:56:12.175614,2026-06-14 08:56:39.272095,0 days 00:00:27.096481,13,sqrt,5,6,131,ExtraTreesRegressor,6,True,-0.010541497185129776,-0.006777963477180349,598.0,-0.008659730331155063,0.0018817668539747139,0.02345045392890838,1.9639388980555033,2.8322977586125413,2.852274237332093,598.0,2.842285997972317,0.009988239359775756,0.12447277750832257,1.9639388980555033,922157997705587.1,1011765692429728.9,598.0,966961845067658.0,44803847362070.93,558342579040987.8,1.9639388980555033,8.313076963714327,8.489048028161214,598.0,8.40106249593777,0.08798553222344432,1.0964698764133352,1.9639388980555033,2.583997818263976,2.6147748095298393,598.0,2.5993863138969076,0.015388495632931903,0.19177041359456667,1.9639388980555033,599.0,0.5626043405676127,-0.01282936538301342,-0.0065113942890353774,598.0,-0.009670379836024399,0.003158985546989021,0.03936706870741221,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",6,"['nodes_T6W30', 'l1_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'asp_T6W30']",0.06451790521341588,0.0824114713751379,598.0,0.0734646882942769,0.008946783080861016,0.11149421832280158,1.9639388980555033,3.4501388726808786,3.478868856777537,598.0,3.464503864729208,0.01436499204832915,0.17901557969678455,1.9639388980555033,completed,27.087427139282227,True,COMPLETE
91,2.8300120077434574,2026-06-14 08:56:39.286044,2026-06-14 08:57:37.549557,0 days 00:00:58.263513,9,log2,3,8,331,ExtraTreesRegressor,3,True,-0.005696522152586431,-0.0028644289024999615,598.0,-0.004280475527543196,0.001416046625043235,0.01764667927465195,1.9639388980555033,2.820556255388746,2.839467760098169,598.0,2.8300120077434574,0.009455752354711473,0.11783695971100785,1.9639388980555033,932058152617883.9,1022100853069154.4,598.0,977079502843519.1,45021350225635.26,561053085324296.7,1.9639388980555033,8.230110210185916,8.386839720442751,598.0,8.308474965314334,0.07836475512841752,0.9765763893159931,1.9639388980555033,2.5742233260488048,2.6003572681476532,598.0,2.587290297098229,0.013066971049424317,0.16283972795974339,1.9639388980555033,599.0,0.39565943238731216,0.002642447174000254,0.006765458886136071,598.0,0.004703953030068163,0.0020615058560679088,0.025690349471181054,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",3,"['l1_T6W30', 'atd_T6W30', 'density_T6W30']",0.09726653073219117,0.11533260100806407,598.0,0.10629956587012762,0.009033035137936449,0.11256908574670625,1.9639388980555033,3.4263558201106705,3.4541363389175443,598.0,3.4402460795141074,0.013890259403436949,0.17309949291160254,1.9639388980555033,completed,58.25476288795471,True,COMPLETE
92,3.0075623987656037,2026-06-14 08:57:37.564099,2026-06-14 08:59:18.814759,0 days 00:01:41.250660,17,,1,6,453,ExtraTreesRegressor,5,True,-0.07126422343198686,-0.06334676098774274,598.0,-0.0673054922098648,0.003958731222122066,0.04933344635400413,1.9639388980555033,2.993250492015705,3.0218743055155026,598.0,3.0075623987656037,0.014311906749898701,0.17835403422290394,1.9639388980555033,934046312342970.5,1028028859807454.5,598.0,981037586075212.5,46991273732241.99,585602141620819.0,1.9639388980555033,9.059338766067835,9.239912790321117,598.0,9.149625778194476,0.09028701212664049,1.12515076656942,1.9639388980555033,2.6216994425400046,2.6654260153404103,598.0,2.6435627289402075,0.021863286400202894,0.2724588273938088,1.9639388980555033,599.0,0.9616026711185309,-0.1575372773773467,-0.14250972127028347,598.0,-0.1500234993238151,0.007513778053531632,0.09363620456179748,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",5,"['l1_T6W30', 'l3_T6W30', 'atd_T6W30', 'density_T6W30', 'asp_T6W30']",-0.004706211109478266,0.014000612596907071,598.0,0.004647200743714402,0.009353411853192668,0.11656159915778153,1.9639388980555033,3.6767742966844215,3.7123802631703087,598.0,3.694577279927365,0.017802983242943438,0.2218595983099312,1.9639388980555033,completed,101.2406108379364,True,COMPLETE
93,2.9492275487764164,2026-06-14 08:59:18.829365,2026-06-14 09:00:57.713956,0 days 00:01:38.884591,11,log2,2,3,493,ExtraTreesRegressor,8,False,-0.04949192184284157,-0.0437020504493357,598.0,-0.046596986146088634,0.0028949356967529374,0.03607649695841081,1.9639388980555033,2.9371856608577533,2.9612694366950794,598.0,2.9492275487764164,0.012041887918663103,0.15006520986232766,1.9639388980555033,921963532820630.9,1012921227399671.9,598.0,967442380110151.4,45478847289520.54,566754383440262.4,1.9639388980555033,8.711997246872764,8.89665411315759,598.0,8.804325680015177,0.09232843314241201,1.1505908200907893,1.9639388980555033,2.6591889379289184,2.6996328857132927,598.0,2.6794109118211056,0.020221973892187113,0.2520048996020281,1.9639388980555033,599.0,0.9315525876460768,-0.09561235337650983,-0.08503195330141725,598.0,-0.09032215333896354,0.005290200037546295,0.06592612256568942,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",8,"['nodes_T6W30', 're_T6W30', 'l1_T6W30', 'l2_T6W30', 'l3_T6W30', 'atd_T6W30', 'density_T6W30', 'asp_T6W30']",-0.026257953987361426,-0.008173885404269578,598.0,-0.017215919695815502,0.009042034291545924,0.11268123260308882,1.9639388980555033,3.5830415393755946,3.615101680755277,598.0,3.599071610065436,0.016030070689841257,0.19976567947046978,1.9639388980555033,completed,98.87455010414124,False,COMPLETE
94,3.012667734606917,2026-06-14 09:00:57.729705,2026-06-14 09:02:13.498663,0 days 00:01:15.768958,17,log2,1,4,343,ExtraTreesRegressor,9,False,-0.0726292997577938,-0.06574547747569452,598.0,-0.06918738861674416,0.003441911141049642,0.04289286872605617,1.9639388980555033,2.999747247993079,3.025588221220755,598.0,3.012667734606917,0.012920486613837833,0.16101424862325317,1.9639388980555033,931747441753322.0,1024098403993048.0,598.0,977922922873185.0,46175481119863.05,575435788104851.9,1.9639388980555033,8.863698060868654,9.05744605543639,598.0,8.960572058152522,0.09687399728386914,1.2072373394271165,1.9639388980555033,2.720483161102237,2.762186838412883,598.0,2.74133499975756,0.020851838655322738,0.2598542325723458,1.9639388980555033,599.0,0.9732888146911519,-0.14148950456173132,-0.12882285414338235,598.0,-0.13515617935255683,0.006333325209174473,0.07892547938169588,1.9639388980555033,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",9,"['nodes_T6W30', 're_T6W30', 'pe_T6W30', 'l1_T6W30', 'l2_T6W30', 'l3_T6W30', 'atd_T6W30', 'density_T6W30', 'asp_T6W30']",-0.047735732505851426,-0.029518452542829997,598.0,-0.03862709252434071,0.009108639981510713,0.113511268300988,1.9639388980555033,3.6548241088511513,3.688186098678338,598.0,3.6715051037647446,0.0166809949135935,0.20787745404449334,1.9639388980555033,completed,75.75910496711731,False,COMPLETE
