subject,z_density_T6W40,z_diameter_T6W40,z_asp_T6W40
CDMS-10-4A-JURAN,-0.3733509080962716,-0.0921896861141607,-0.0381419325785749
CDMS-10-5A-HEPIHO,-0.1506160449829136,-0.1984464186490189,-0.113699149504381
CDMS-10-5A-KSRAGU,-0.7449088321351932,-0.0971330714145517,0.3174765334525172
CDMS-10-5A-SROPU,-1.7131037224928627,0.8361045821632149,1.3119229929579856
CDMS-10-5A-SZURO,-0.7140364182749952,0.4270867870822882,0.6156259798105503
CDMS-10-5B-SRAJA,-0.0272707210924529,-0.0254598962378649,-0.0131466404566934
CDMS-10-5C-DAAUSA,-0.9779214407224326,0.4256557356841121,0.7323820448474868
CDMS-10-5C-ICAPA,-0.8324848692317302,0.1632764329008068,0.3177077296243835
CDMS-10-5C-JFALGI,0.1438591266145675,0.0934782326164986,0.0503421784076695
CDMS-10-5C-MAORTO,-1.52202878828147,0.7575569793870455,0.9999657238086072
CDMS-10-5C-NBEMO,-1.7913891225579426,0.7681030920719741,1.3966118454750094
CDMS-10-6B-ASCACO,-0.0512960326467396,-0.1952284201700258,-0.2503057523141182
CDMS-10-6B-JJMOBE,-0.6080142919482588,0.1667932681411885,0.2650934027044553
CDMS-11-4A-GACHSA,-1.5092411295082493,0.7439829271940368,1.562061156886852
CDMS-11-5A-EAARCA,-0.5676491615678307,0.1581531592052579,0.4040966627431843
CDMS-11-5A-MGTHAR,-1.5363989092818426,1.130306692372573,1.5029024909688853
CDMS-11-6A-DFVEBE,-0.5588899826190022,0.4179149274052669,0.4398834868874086
CDMS-11-6A-NMREPR,-0.6335109557793089,0.2420426360930731,0.3661459942969635
CDMS-11-6B-ARAHE,-1.2233042176453517,0.3953248271388411,0.7569227666661275
CDMS-11-6B-AVROTO,-0.4586811114570165,0.6428009758361832,0.5842262947711071
CDMS-11-6B-EAFESA,-1.5368286805639555,0.5602995585422826,1.037357004265856
CDMS-11-6B-EFRGR,-1.4641291048304723,0.9503464488242636,1.4982982876584037
CDMS-11-6B-EROCO,-0.6257296153515929,0.3205463147671422,0.5339918148907516
CDMS-11-6B-JACUPE,-1.658578628669911,0.88288954635312,1.5813259243498057
CDMS-11-6B-JDCHBA,-1.9938145388365276,0.966687885284504,1.6886233290979045
CDMS-11-6B-JFSAHE,-0.4891315298635595,-0.0587144693681056,0.0378938875641347
CDMS-11-6B-JLPENA,-0.9942789640499324,0.820254076411483,0.965355382671716
CDMS-11-6B-JMARME,-0.9271480762622936,0.4893835458488599,0.7627338363428919
CDMS-11-6B-JPSAMA,-1.0622448865229843,0.4531251273249823,0.6175469285636476
