feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_l1_T7W20,-0.05887014066381058,0.047554599971260526,1.0,400,1.0
z_density_T7W20,0.04475519660679819,0.03368291044089425,1.0,400,1.0
z_re_T7W20,-0.03226819613952345,0.03807362249054729,1.0,400,1.0
z_asp_T7W20,-0.021379068715291886,0.017514254284732526,1.0,400,1.0
z_diameter_T7W20,-0.01897794817809716,0.019893617026050893,1.0,400,1.0
z_l2_T7W20,-0.010740963778928374,0.02470287479754066,1.0,400,1.0
z_pe_T7W20,-0.004436638360678217,0.018400423002647395,1.0,400,1.0
z_l3_T7W20,0.001447898659968016,0.03554549232094938,1.0,400,1.0
z_atd_T7W20,-0.0009998488361986759,0.030053383006683313,1.0,400,1.0
z_lsc_T7W20,-0.00041167253780058144,0.030828150732695746,1.0,400,1.0
z_lcc_T7W20,4.730824758870181e-19,1.54768266185408e-17,0.0,400,1.0
z_edges_T7W20,0.0,0.0,0.0,400,1.0
z_nodes_T7W20,0.0,0.0,0.0,400,1.0
